# All units in Hartree [AU] if not specified
# Convergence: Err(φ)=-inf, Err(n_e)=3.458e-09, Err(IET)=9.909e-13, Q_net=0.000e+00
# {"name":"Al", "Z":13, "Zstar":4.0657388993524, "A":26.981539,  "μ[AU]": 2.5555154473e-01, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           n[AU]           nf[AU]          nb[AU]          n_ion[AU]       φtot[AU]        δVxc/δρ[Au]     U_ei[AU]        U_ii[AU]        g_ii            
   1.000000e-03    1.413615e+05    4.247919e+00    1.413572e+05    0.000000e+00    1.294726e+04   -3.865992e+01    1.428531e+01    7.394791e+03    0.000000e+00
   1.373798e-03    8.765853e+04    3.628302e+00    8.765490e+04    0.000000e+00    9.410119e+03   -3.298976e+01    1.309450e+01    7.049211e+03    0.000000e+00
   1.806827e-03    5.801043e+04    3.117344e+00    5.800732e+04    0.000000e+00    7.142408e+03   -2.876772e+01    1.206354e+01    6.648871e+03    0.000000e+00
   2.299087e-03    4.032823e+04    2.769772e+00    4.032546e+04    0.000000e+00    5.602139e+03   -2.550088e+01    1.133160e+01    6.193771e+03    0.000000e+00
   2.850578e-03    2.913839e+04    2.480490e+00    2.913591e+04    0.000000e+00    4.508491e+03   -2.289723e+01    1.069972e+01    5.683912e+03    0.000000e+00
   3.461299e-03    2.171666e+04    3.540893e+00    2.171312e+04    0.000000e+00    3.704148e+03   -2.077283e+01    1.292177e+01    5.119293e+03    0.000000e+00
   4.131252e-03    1.660287e+04    3.236801e+00    1.659963e+04    0.000000e+00    3.095420e+03   -1.900603e+01    1.230920e+01    4.499914e+03    0.000000e+00
   4.860435e-03    1.296632e+04    2.983977e+00    1.296333e+04    0.000000e+00    2.623687e+03   -1.751313e+01    1.178568e+01    3.825776e+03    0.000000e+00
   5.648849e-03    1.031063e+04    2.761578e+00    1.030787e+04    0.000000e+00    2.250747e+03   -1.623469e+01    1.131379e+01    3.096879e+03    0.000000e+00
   6.496494e-03    8.326781e+03    2.572702e+00    8.324208e+03    0.000000e+00    1.950844e+03   -1.512732e+01    1.090306e+01    2.631402e+03    0.000000e+00
   7.403370e-03    6.815524e+03    2.405776e+00    6.813118e+03    0.000000e+00    1.706097e+03   -1.415859e+01    1.053259e+01    2.351886e+03    0.000000e+00
   8.369476e-03    5.644470e+03    2.258177e+00    5.642212e+03    0.000000e+00    1.503783e+03   -1.330381e+01    1.019812e+01    2.054115e+03    0.000000e+00
   9.394814e-03    4.723322e+03    2.127671e+00    4.721194e+03    0.000000e+00    1.334643e+03   -1.254382e+01    9.896453e+00    1.803490e+03    0.000000e+00
   1.047938e-02    3.989050e+03    2.010551e+00    3.987040e+03    0.000000e+00    1.191816e+03   -1.186352e+01    9.620816e+00    1.636307e+03    0.000000e+00
   1.162318e-02    3.396763e+03    1.906491e+00    3.394857e+03    0.000000e+00    1.070124e+03   -1.125088e+01    9.371907e+00    1.459994e+03    0.000000e+00
   1.282621e-02    2.913891e+03    1.811375e+00    2.912080e+03    0.000000e+00    9.656036e+02   -1.069616e+01    9.140344e+00    1.327909e+03    0.000000e+00
   1.408847e-02    2.516423e+03    1.724112e+00    2.514698e+03    0.000000e+00    8.751794e+02   -1.019144e+01    8.924409e+00    1.211129e+03    0.000000e+00
   1.540996e-02    2.186393e+03    1.644949e+00    2.184748e+03    0.000000e+00    7.964341e+02   -9.730142e+00    8.725843e+00    1.103027e+03    0.000000e+00
   1.679069e-02    1.910179e+03    1.573364e+00    1.908606e+03    0.000000e+00    7.274472e+02   -9.306834e+00    8.543356e+00    1.017833e+03    0.000000e+00
   1.823064e-02    1.677321e+03    1.505991e+00    1.675815e+03    0.000000e+00    6.666775e+02   -8.916932e+00    8.369401e+00    9.340916e+02    0.000000e+00
   1.972983e-02    1.479705e+03    1.444553e+00    1.478260e+03    0.000000e+00    6.128762e+02   -8.556577e+00    8.208621e+00    8.679881e+02    0.000000e+00
   2.128824e-02    1.310967e+03    1.387617e+00    1.309579e+03    0.000000e+00    5.650231e+02   -8.222478e+00    8.057425e+00    8.032073e+02    0.000000e+00
   2.290589e-02    1.166068e+03    1.334431e+00    1.164734e+03    0.000000e+00    5.222778e+02   -7.911818e+00    7.914630e+00    7.496834e+02    0.000000e+00
   2.458276e-02    1.040987e+03    1.284429e+00    1.039703e+03    0.000000e+00    4.839435e+02   -7.622172e+00    7.778809e+00    6.990563e+02    0.000000e+00
   2.631887e-02    9.324891e+02    1.238573e+00    9.312505e+02    0.000000e+00    4.494381e+02   -7.351444e+00    7.652645e+00    6.543514e+02    0.000000e+00
   2.811421e-02    8.379459e+02    1.195160e+00    8.367507e+02    0.000000e+00    4.182723e+02   -7.097800e+00    7.531764e+00    6.143013e+02    0.000000e+00
   2.996878e-02    7.552147e+02    1.154457e+00    7.540602e+02    0.000000e+00    3.900327e+02   -6.859645e+00    7.417119e+00    5.763241e+02    0.000000e+00
   3.188258e-02    6.825327e+02    1.115992e+00    6.814167e+02    0.000000e+00    3.643677e+02   -6.635574e+00    7.307577e+00    5.440224e+02    0.000000e+00
   3.385561e-02    6.184432e+02    1.080021e+00    6.173632e+02    0.000000e+00    3.409771e+02   -6.424352e+00    7.204069e+00    5.134230e+02    0.000000e+00
   3.588787e-02    5.617330e+02    1.045826e+00    5.606871e+02    0.000000e+00    3.196030e+02   -6.224880e+00    7.104723e+00    4.848299e+02    0.000000e+00
   3.797937e-02    5.113887e+02    1.013707e+00    5.103750e+02    0.000000e+00    3.000231e+02   -6.036186e+00    7.010408e+00    4.598968e+02    0.000000e+00
