# All units in Hartree [AU] if not specified
# Convergence: Err(φ)=-inf, Err(n_e)=5.550e-09, Err(IET)=9.961e-13, Q_net=9.095e-13
# {"name":"Al", "Z":13, "Zstar":4.737761045407742, "A":26.981539,  "μ[AU]": -1.2613777816e+00, "Te[AU]": 1.102e+00, "Ti[AU]": 1.102e-01, "rs[AU]": 2.990e+00 }
   r[AU]           n[AU]           nf[AU]          nb[AU]          n_ion[AU]       φtot[AU]        δVxc/δρ[Au]     U_ei[AU]        U_ii[AU]        g_ii            
   1.000000e-03    1.413553e+05    4.997288e+00    1.413503e+05    0.000000e+00    1.294841e+04   -3.865936e+01    1.708848e+01    1.006074e+04    0.000000e+00
   1.373798e-03    8.765322e+04    4.248844e+00    8.764898e+04    0.000000e+00    9.411273e+03   -3.298910e+01    1.571359e+01    9.591435e+03    0.000000e+00
   1.806827e-03    5.800588e+04    3.708299e+00    5.800217e+04    0.000000e+00    7.143561e+03   -2.876698e+01    1.467178e+01    9.047771e+03    0.000000e+00
   2.299087e-03    4.032418e+04    3.283131e+00    4.032090e+04    0.000000e+00    5.603293e+03   -2.550003e+01    1.381655e+01    8.429743e+03    0.000000e+00
   2.850578e-03    2.913475e+04    2.943293e+00    2.913181e+04    0.000000e+00    4.509645e+03   -2.289628e+01    1.310609e+01    7.737352e+03    0.000000e+00
   3.461299e-03    2.171336e+04    2.668248e+00    2.171069e+04    0.000000e+00    3.705302e+03   -2.077179e+01    1.251166e+01    6.970596e+03    0.000000e+00
   4.131252e-03    1.659986e+04    2.439620e+00    1.659742e+04    0.000000e+00    3.096574e+03   -1.900488e+01    1.200158e+01    6.129477e+03    0.000000e+00
   4.860435e-03    1.296353e+04    2.244875e+00    1.296129e+04    0.000000e+00    2.624840e+03   -1.751188e+01    1.155409e+01    5.213994e+03    0.000000e+00
   5.648849e-03    1.030805e+04    2.080266e+00    1.030597e+04    0.000000e+00    2.251900e+03   -1.623335e+01    1.116616e+01    4.224147e+03    0.000000e+00
   6.496494e-03    8.324374e+03    1.935433e+00    8.322438e+03    0.000000e+00    1.951997e+03   -1.512587e+01    1.081550e+01    3.591996e+03    0.000000e+00
