# All units in Hartree [AU] if not specified
# Convergence: Err(φ)=-inf, Err(n_e)=9.970e-09, Err(IET)=9.935e-13, Q_net=4.547e-13
# {"name":"Al", "Z":13, "Zstar":4.0849683681912365, "A":26.981539,  "μ[AU]": 5.2422621989e-01, "Te[AU]": 3.675e-02, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           n[AU]           nf[AU]          nb[AU]          n_ion[AU]       φtot[AU]        δVxc/δρ[Au]     U_ei[AU]        U_ii[AU]        g_ii            
   1.000000e-03    1.413623e+05    8.593593e+00    1.413537e+05    0.000000e+00    1.294704e+04   -3.865999e+01    2.151704e+01    7.458050e+03    0.000000e+00
   1.373798e-03    8.765923e+04    7.350968e+00    8.765188e+04    0.000000e+00    9.409903e+03   -3.298985e+01    1.960987e+01    7.109202e+03    0.000000e+00
   1.806827e-03    5.801108e+04    6.390021e+00    5.800469e+04    0.000000e+00    7.142191e+03   -2.876783e+01    1.806372e+01    6.705077e+03    0.000000e+00
   2.299087e-03    4.032880e+04    5.667007e+00    4.032314e+04    0.000000e+00    5.601923e+03   -2.550099e+01    1.685088e+01    6.245675e+03    0.000000e+00
   2.850578e-03    2.913889e+04    5.063566e+00    2.913382e+04    0.000000e+00    4.508275e+03   -2.289736e+01    1.580000e+01    5.730996e+03    0.000000e+00
   3.461299e-03    2.171711e+04    4.593654e+00    2.171252e+04    0.000000e+00    3.703932e+03   -2.077298e+01    1.495443e+01    5.161039e+03    0.000000e+00
   4.131252e-03    1.660329e+04    4.204230e+00    1.659909e+04    0.000000e+00    3.095204e+03   -1.900618e+01    1.423229e+01    4.535806e+03    0.000000e+00
   4.860435e-03    1.296670e+04    3.868718e+00    1.296283e+04    0.000000e+00    2.623470e+03   -1.751330e+01    1.359337e+01    3.855295e+03    0.000000e+00
   5.648849e-03    1.031099e+04    3.584388e+00    1.030740e+04    0.000000e+00    2.250530e+03   -1.623487e+01    1.303800e+01    3.119506e+03    0.000000e+00
   6.496494e-03    8.327109e+03    3.333549e+00    8.323775e+03    0.000000e+00    1.950627e+03   -1.512751e+01    1.253650e+01    2.649637e+03    0.000000e+00
   7.403370e-03    6.815834e+03    3.120633e+00    6.812713e+03    0.000000e+00    1.705881e+03   -1.415881e+01    1.210122e+01    2.367493e+03    0.000000e+00
   8.369476e-03    5.644760e+03    2.927245e+00    5.641833e+03    0.000000e+00    1.503566e+03   -1.330404e+01    1.169770e+01    2.066922e+03    0.000000e+00
   9.394814e-03    4.723595e+03    2.758462e+00    4.720837e+03    0.000000e+00    1.334427e+03   -1.254406e+01    1.133875e+01    1.813946e+03    0.000000e+00
   1.047938e-02    3.989311e+03    2.608714e+00    3.986702e+03    0.000000e+00    1.191600e+03   -1.186377e+01    1.101444e+01    1.645205e+03    0.000000e+00
   1.162318e-02    3.397009e+03    2.472507e+00    3.394537e+03    0.000000e+00    1.069907e+03   -1.125114e+01    1.071409e+01    1.467248e+03    0.000000e+00
   1.282621e-02    2.914125e+03    2.349026e+00    2.911776e+03    0.000000e+00    9.653873e+02   -1.069645e+01    1.043747e+01    1.333941e+03    0.000000e+00
   1.408847e-02    2.516646e+03    2.236145e+00    2.514409e+03    0.000000e+00    8.749631e+02   -1.019173e+01    1.018074e+01    1.216084e+03    0.000000e+00
   1.540996e-02    2.186606e+03    2.133904e+00    2.184472e+03    0.000000e+00    7.962178e+02   -9.730455e+00    9.944239e+00    1.106988e+03    0.000000e+00
   1.679069e-02    1.910382e+03    2.039827e+00    1.908342e+03    0.000000e+00    7.272310e+02   -9.307160e+00    9.723973e+00    1.021020e+03    0.000000e+00
   1.823064e-02    1.677516e+03    1.953297e+00    1.675563e+03    0.000000e+00    6.664613e+02   -8.917274e+00    9.518226e+00    9.365194e+02    0.000000e+00
   1.972983e-02    1.479891e+03    1.872692e+00    1.478019e+03    0.000000e+00    6.126600e+02   -8.556932e+00    9.323909e+00    8.698248e+02    0.000000e+00
