Automatic VACF
0.0112000028 1077.12687607047
0.0140000028 1040.27906212871
0.0168000028 968.649247782102
0.0196000028 869.293581963179
0.0224000028 751.052858490362
0.0252000028 623.33855142177
0.0280000028 495.0774642829
0.0308000028 373.901323289766
0.0336000028 265.576032181031
0.0364000028 173.789627421202
0.0392000028 100.302340576388
0.0420000028 45.3045938887657
0.0448000028 7.80863623264788
0.0476000028 -14.0146541057378
0.0504000028 -22.5875322365405
0.0532000028 -20.7349311788201
0.0560000028 -11.4178728034816
0.0588000028 2.63563955670399
0.0616000028 19.1910484742765
0.0644000028 36.4967987979379
0.0672000028 53.0976778534089
0.0700000028 67.6883468011169
0.0728000028 79.151208166287
0.0756000028 86.7153891878206
0.0784000028 90.1205792913265
0.0812000028 89.7187604044737
0.0840000028 86.3584836384137
0.0868000028 80.9852256717043
0.0896000028 74.2870039704194
0.0924000028 66.6808528303614
0.0952000028 58.4753695881656
0.0980000028 49.9773957855943
0.1008000028 41.4993507196254
0.1036000028 33.3507296757216
0.1064000028 25.8849642829882
0.1092000028 19.499198291253
0.1120000028 14.5287813665802
0.1148000028 11.1583175154427
0.1176000028 9.36078649614721
0.1204000028 8.89254640853786
0.1232000028 9.41329608610292
0.1260000028 10.581185011313
0.1288000028 12.048518753251
0.1316000028 13.481264614076
0.1344000028 14.6369777913801
0.1372000028 15.4119682152484
0.1400000028 15.8141965645177
0.1428000028 15.8700463925081
0.1456000028 15.5336854351546
0.1484000028 14.725304216058
0.1512000028 13.4799486767629
0.1540000028 12.0027747676879
0.1568000028 10.5453484410313
0.1596000028 9.29854898766309
0.1624000028 8.41660202300722
0.1652000028 8.02916758715751
0.1680000028 8.19386076114201
0.1708000028 8.8736116201459
0.1736000028 9.94494773270128
0.1764000028 11.2541234547811
0.1792000028 12.7109704268623
0.1820000028 14.280631832001
0.1848000028 15.8726580698208
0.1876000028 17.3085254950401
0.1904000028 18.3935154312141
0.1932000028 18.9764384365076
0.1960000028 18.9372649151789
0.1988000028 18.2129649590338
0.2016000028 16.9315114106333
0.2044000028 15.4518405390345
0.2072000028 14.1991619401158
0.2100000028 13.4653290111207
0.2128000028 13.3162305974137
0.2156000028 13.6475509579486
0.2184000028 14.3197920220096
0.2212000028 15.1659629112641
0.2240000028 15.9425503158541
0.2268000028 16.4237468056852
0.2296000028 16.5270955365221
0.2324000028 16.2987496633268
0.2352000028 15.8413304168102
0.2380000028 15.2849069332563
0.2408000028 14.7111679102204
0.2436000028 14.0641283258802
0.2464000028 13.2373856698548
0.2492000028 12.2604925126769
0.2520000028 11.3017402005491
0.2548000028 10.4836707038319
0.2576000028 9.7948057886566
0.2604000028 9.19563230173667
0.2632000028 8.71236652375666
0.2660000028 8.42295837744264
0.2688000028 8.41822622608569
0.2716000028 8.70283940506702
0.2744000028 9.12062943844622
0.2772000028 9.48280920937127
0.2800000028 9.71450947372918
0.2828000028 9.84853976493495
0.2856000028 10.0222235593424
0.2884000028 10.4545411637344
0.2912000028 11.2930239027992
0.2940000028 12.460125290949
0.2968000028 13.6516890691854
0.2996000028 14.4860141620212
0.3024000028 14.6792022907936
0.3052000028 14.1733001109663
0.3080000028 13.2118052551515
0.3108000028 12.2774195661771
0.3136000028 11.8490682102074
0.3164000028 12.1335097993218
0.3192000028 12.9517321147466
0.3220000028 13.8364275416582
0.3248000028 14.2725762897183
0.3276000028 13.922645250596
0.3304000028 12.7290879156597
0.3332000028 10.8779099523638
0.3360000028 8.65831575464273
0.3388000028 6.3271307687625
0.3416000028 4.07692804909908
0.3444000028 2.017535915227
0.3472000028 0.129717263206552
0.3500000028 -1.66397137920371
0.3528000028 -3.34984253932133
0.3556000028 -4.80909842937763
0.3584000028 -5.91201893536247
0.3612000028 -6.56870422071061
0.3640000028 -6.74497183680873
