# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
5500 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.000593539 0.000128
17 1.74628 0.020158 0.005054
18 1.85212 0.0645085 0.022786
19 1.95795 0.226465 0.092352
20 2.06379 0.486082 0.258242
21 2.16963 0.838719 0.574584
22 2.27546 1.20996 1.07655
23 2.3813 1.5402 1.77632
24 2.48713 1.65527 2.59671
25 2.59297 1.66235 3.4922
26 2.6988 1.61686 4.43573
27 2.80464 1.50098 5.38167
28 2.91047 1.35593 6.3019
29 3.01631 1.24944 7.21264
30 3.12214 1.11805 8.0858
31 3.22798 1.00754 8.9269
32 3.33382 0.916773 9.74323
33 3.43965 0.890098 10.5869
34 3.54549 0.821297 11.414
35 3.65132 0.800142 12.2687
36 3.75716 0.819048 13.195
37 3.86299 0.82764 14.1844
38 3.96883 0.823505 15.2236
39 4.07466 0.85775 16.3645
40 4.1805 0.904618 17.6311
41 4.28633 0.934333 19.0064
42 4.39217 0.982443 20.5247
43 4.498 0.991837 22.1323
44 4.60384 1.03937 23.8972
45 4.70968 1.06547 25.7905
46 4.81551 1.0898 27.8151
47 4.92135 1.10385 29.9569
48 5.02718 1.08093 32.1454
49 5.13302 1.07338 34.4111
50 5.23885 1.06531 36.7534
51 5.34469 1.03676 39.126
52 5.45052 1.03547 41.5904
53 5.55636 1.00967 44.0876
54 5.66219 0.986992 46.6226
55 5.76803 0.994328 49.2728
56 5.87386 0.968137 51.9488
57 5.9797 0.953212 54.6793
58 6.08554 0.957334 57.5196
59 6.19137 0.971897 60.5042
60 6.29721 0.961263 63.5579
61 6.40304 0.969339 66.7417
62 6.50888 1.0002 70.1364
63 6.61471 0.98777 73.5987
64 6.72055 0.994465 77.197
65 6.82638 0.998787 80.9256
66 6.93222 1.01134 84.819
67 7.03805 1.01084 88.8303
68 7.14389 1.00326 92.9321
69 7.24972 1.01143 97.1908
70 7.35556 1.0221 101.621
71 7.4614 1.02071 106.173
72 7.56723 1.01259 110.818
73 7.67307 1.01389 115.601
74 7.7789 0.998614 120.441
75 7.88474 1.00219 125.433
76 7.99057 1.00239 130.56
77 8.09641 0.99673 135.794
78 8.20224 0.994221 141.153
79 8.30808 0.988269 146.617
80 8.41391 0.999161 152.284
81 8.51975 0.998906 158.093
82 8.62559 0.990134 163.994
83 8.73142 0.990155 170.041
84 8.83726 0.994224 176.262
85 8.94309 0.999138 182.663
86 9.04893 1.01245 189.305
87 9.15476 1.0014 196.028
88 9.2606 1.004 202.926
89 9.36643 0.995328 209.921
90 9.47227 0.994801 217.071
91 9.5781 0.996861 224.398
92 9.68394 1.00526 231.95
93 9.78977 1.00205 239.643
94 9.89561 0.995127 247.45
95 10.0014 1.00242 255.482
96 10.1073 1.00616 263.717
97 10.2131 0.999849 272.072
98 10.319 0.996426 280.571
99 10.4248 1.00598 289.329
100 10.5306 1.01007 298.303
5600 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.000417332 9e-05
17 1.74628 0.0152474 0.003816
18 1.85212 0.0752405 0.024498
19 1.95795 0.218164 0.091514
20 2.06379 0.472978 0.252932
21 2.16963 0.86528 0.579292
22 2.27546 1.22241 1.08642
23 2.3813 1.53283 1.78285
24 2.48713 1.61954 2.58552
25 2.59297 1.66707 3.48356
