# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=2.345e-10, Err(n_e)=2.890e-13, Err(IET)=9.995e-13, Q_net=-2.196e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.377051280508915, "A":26.981539,  "μ[AU]": 5.6337922806e-03, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483061e+06    4.483058e+06    8.657669e-03    4.483061e+06    3.057098e+00
   1.003332e-04    4.460755e+06    4.460751e+06    8.657669e-03    4.460755e+06    4.520820e+00
   1.006675e-04    4.438559e+06    4.438555e+06    8.657669e-03    4.438559e+06    4.312688e+00
   1.010028e-04    4.416471e+06    4.416469e+06    8.657669e-03    4.416471e+06    2.452601e+00
   1.013394e-04    4.394495e+06    4.394493e+06    8.657669e-03    4.394495e+06    2.041294e+00
   1.016770e-04    4.372631e+06    4.372627e+06    8.657669e-03    4.372631e+06    4.098044e+00
   1.020158e-04    4.350874e+06    4.350869e+06    8.657669e-03    4.350874e+06    4.504217e+00
   1.023556e-04    4.329223e+06    4.329220e+06    8.657669e-03    4.329223e+06    3.251189e+00
   1.026967e-04    4.307680e+06    4.307678e+06    8.657669e-03    4.307680e+06    1.637068e+00
   1.030388e-04    4.286247e+06    4.286244e+06    8.657669e-03    4.286247e+06    3.522648e+00
   1.033821e-04    4.264920e+06    4.264916e+06    8.657669e-03    4.264920e+06    4.526677e+00
   1.037266e-04    4.243698e+06    4.243694e+06    8.657669e-03    4.243698e+06    3.735160e+00
   1.040721e-04    4.222580e+06    4.222578e+06    8.657669e-03    4.222580e+06    1.879833e+00
   1.044189e-04    4.201570e+06    4.201567e+06    8.657669e-03    4.201570e+06    2.823506e+00
   1.047668e-04    4.180665e+06    4.180660e+06    8.657669e-03    4.180665e+06    4.330231e+00
   1.051158e-04    4.159862e+06    4.159858e+06    8.657669e-03    4.159862e+06    4.047688e+00
   1.054660e-04    4.139161e+06    4.139159e+06    8.657669e-03    4.139161e+06    2.218068e+00
   1.058174e-04    4.118565e+06    4.118563e+06    8.657669e-03    4.118565e+06    2.113513e+00
   1.061700e-04    4.098073e+06    4.098069e+06    8.657669e-03    4.098073e+06    3.896376e+00
   1.065237e-04    4.077682e+06    4.077678e+06    8.657669e-03    4.077682e+06    4.197033e+00
   1.068786e-04    4.057391e+06    4.057388e+06    8.657669e-03    4.057391e+06    2.974528e+00
   1.072347e-04    4.037199e+06    4.037198e+06    8.657669e-03    4.037199e+06    9.612017e-01
   1.075920e-04    4.017113e+06    4.017110e+06    8.657669e-03    4.017113e+06    3.337895e+00
   1.079504e-04    3.997125e+06    3.997121e+06    8.657669e-03    3.997125e+06    4.192750e+00
   1.083101e-04    3.977235e+06    3.977232e+06    8.657669e-03    3.977235e+06    3.554272e+00
   1.086710e-04    3.957443e+06    3.957441e+06    8.657669e-03    3.957443e+06    1.831390e+00
   1.090330e-04    3.937752e+06    3.937749e+06    8.657669e-03    3.937752e+06    2.654298e+00
   1.093963e-04    3.918160e+06    3.918155e+06    8.657669e-03    3.918159e+06    4.049915e+00
   1.097608e-04    3.898663e+06    3.898659e+06    8.657669e-03    3.898663e+06    3.843173e+00
   1.101265e-04    3.879262e+06    3.879260e+06    8.657669e-03    3.879262e+06    2.049512e+00
   1.104934e-04    3.859959e+06    3.859957e+06    8.657669e-03    3.859959e+06    2.037253e+00
   1.108615e-04    3.840754e+06    3.840750e+06    8.657669e-03    3.840754e+06    3.757685e+00
   1.112309e-04    3.821643e+06    3.821639e+06    8.657669e-03    3.821643e+06    3.954163e+00
   1.116014e-04    3.802625e+06    3.802622e+06    8.657669e-03    3.802625e+06    2.728471e+00
   1.119733e-04    3.783702e+06    3.783701e+06    8.657669e-03    3.783702e+06    1.364001e+00
