# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
10600 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0.000630511 0.000119
16 1.64045 0.00114998 0.000367
17 1.74628 0.0130499 0.003556
18 1.85212 0.0790495 0.025285
19 1.95795 0.225117 0.094437
20 2.06379 0.494916 0.263342
21 2.16963 0.86502 0.589604
22 2.27546 1.24032 1.10416
23 2.3813 1.50751 1.78909
24 2.48713 1.65161 2.60766
25 2.59297 1.6656 3.5049
26 2.6988 1.59936 4.43821
27 2.80464 1.47791 5.36961
28 2.91047 1.37717 6.30425
29 3.01631 1.23101 7.20157
30 3.12214 1.10864 8.06738
31 3.22798 1.0253 8.9233
32 3.33382 0.934136 9.75509
33 3.43965 0.893113 10.6016
34 3.54549 0.827932 11.4354
35 3.65132 0.808168 12.2987
36 3.75716 0.813593 13.2188
37 3.86299 0.814505 14.1925
38 3.96883 0.831519 15.2418
39 4.07466 0.840158 16.3594
40 4.1805 0.886606 17.6007
41 4.28633 0.941591 18.9866
42 4.39217 0.97188 20.4887
43 4.498 1.02199 22.1452
44 4.60384 1.04891 23.9262
45 4.70968 1.07624 25.8387
46 4.81551 1.07155 27.8294
47 4.92135 1.08645 29.9374
48 5.02718 1.09758 32.1596
49 5.13302 1.08597 34.4519
50 5.23885 1.06597 36.7957
51 5.34469 1.03953 39.1746
52 5.45052 1.03139 41.6293
53 5.55636 0.998182 44.0981
54 5.66219 0.989578 46.6397
55 5.76803 0.988378 49.2741
56 5.87386 0.977781 51.9767
57 5.9797 0.955888 54.7149
58 6.08554 0.956682 57.5532
59 6.19137 0.964214 60.5142
60 6.29721 0.962949 63.5733
61 6.40304 0.971305 66.7636
62 6.50888 0.980038 70.0898
63 6.61471 0.982256 73.5328
64 6.72055 0.981321 77.0835
65 6.82638 1.01167 80.8602
66 6.93222 1.01988 84.7865
67 7.03805 1.01727 88.8233
68 7.14389 1.00936 92.95
69 7.24972 1.03182 97.2945
70 7.35556 1.02673 101.745
71 7.4614 1.01314 106.263
72 7.56723 1.00279 110.863
73 7.67307 1.00356 115.597
74 7.7789 0.998735 120.438
75 7.88474 1.00845 125.461
76 7.99057 1.00497 130.601
77 8.09641 0.994336 135.823
78 8.20224 0.98876 141.152
79 8.30808 0.988002 146.615
80 8.41391 0.98943 152.227
81 8.51975 0.983469 157.945
82 8.62559 0.996488 163.885
83 8.73142 1.00169 170.002
84 8.83726 1.00039 176.261
85 8.94309 0.993888 182.629
86 9.04893 0.996281 189.165
87 9.15476 1.00493 195.912
88 9.2606 1.0037 202.807
89 9.36643 1.00234 209.852
90 9.47227 1.00273 217.059
91 9.5781 1.01008 224.483
92 9.68394 0.997891 231.979
93 9.78977 0.999179 239.651
94 9.89561 1.00558 247.539
95 10.0014 1.00544 255.596
96 10.1073 1.00227 263.799
97 10.2131 0.999393 272.15
98 10.319 0.998959 280.671
99 10.4248 1.00066 289.383
100 10.5306 0.998486 298.253
10800 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 5.50085e-05 9e-06
15 1.53461 0.000249025 5.6e-05
16 1.64045 0.00141429 0.000361
17 1.74628 0.0155789 0.004168
18 1.85212 0.0753715 0.024886
19 1.95795 0.223623 0.093579
20 2.06379 0.483307 0.258522
21 2.16963 0.88285 0.591509
22 2.27546 1.27086 1.11874
23 2.3813 1.51303 1.80617
