Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.450820e-04    2.564207e+06    2.564203e+06    9.180704e-03    2.564207e+06    3.083961e+00
   1.460000e-04    2.540060e+06    2.540057e+06    9.180704e-03    2.540060e+06    3.249146e+00
   1.469237e-04    2.516141e+06    2.516138e+06    9.180704e-03    2.516141e+06    3.032902e+00
   1.478534e-04    2.492446e+06    2.492444e+06    9.180704e-03    2.492446e+06    2.451901e+00
   1.487889e-04    2.468974e+06    2.468973e+06    9.180704e-03    2.468974e+06    1.614141e+00
   1.497303e-04    2.445725e+06    2.445723e+06    9.180704e-03    2.445725e+06    2.338254e+00
   1.506777e-04    2.422695e+06    2.422692e+06    9.180704e-03    2.422695e+06    2.914900e+00
   1.516310e-04    2.399881e+06    2.399878e+06    9.180704e-03    2.399881e+06    3.120286e+00
   1.525904e-04    2.377281e+06    2.377278e+06    9.180704e-03    2.377281e+06    2.966843e+00
   1.535559e-04    2.354894e+06    2.354892e+06    9.180704e-03    2.354894e+06    2.420683e+00
   1.545275e-04    2.332718e+06    2.332716e+06    9.180704e-03    2.332718e+06    1.839041e+00
   1.555052e-04    2.310751e+06    2.310749e+06    9.180704e-03    2.310751e+06    2.184337e+00
   1.564891e-04    2.288991e+06    2.288988e+06    9.180704e-03    2.288991e+06    2.778905e+00
   1.574792e-04    2.267436e+06    2.267433e+06    9.180704e-03    2.267436e+06    3.002536e+00
   1.584757e-04    2.246083e+06    2.246080e+06    9.180704e-03    2.246083e+06    2.854534e+00
