# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=2.370e-10, Err(n_e)=1.105e-11, Err(IET)=9.999e-13, Q_net=-9.295e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":2.9072932231659827, "A":26.981539,  "μ[AU]": 2.6671011411e-01, "Te[AU]": 1.102e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483065e+06    4.483047e+06    3.765117e-03    4.483065e+06    1.799303e+01
   1.003332e-04    4.460758e+06    4.460740e+06    3.765117e-03    4.460758e+06    1.829039e+01
   1.006675e-04    4.438560e+06    4.438544e+06    3.765117e-03    4.438560e+06    1.613721e+01
   1.010028e-04    4.416474e+06    4.416458e+06    3.765117e-03    4.416474e+06    1.616700e+01
   1.013394e-04    4.394501e+06    4.394482e+06    3.765117e-03    4.394501e+06    1.813233e+01
   1.016770e-04    4.372634e+06    4.372616e+06    3.765117e-03    4.372634e+06    1.773014e+01
   1.020158e-04    4.350873e+06    4.350858e+06    3.765117e-03    4.350873e+06    1.493909e+01
   1.023556e-04    4.329226e+06    4.329209e+06    3.765117e-03    4.329226e+06    1.676068e+01
   1.026967e-04    4.307686e+06    4.307667e+06    3.765117e-03    4.307686e+06    1.807111e+01
   1.030388e-04    4.286250e+06    4.286233e+06    3.765117e-03    4.286250e+06    1.700779e+01
   1.033821e-04    4.264920e+06    4.264905e+06    3.765117e-03    4.264920e+06    1.464046e+01
   1.037266e-04    4.243701e+06    4.243683e+06    3.765117e-03    4.243701e+06    1.720720e+01
   1.040721e-04    4.222585e+06    4.222567e+06    3.765117e-03    4.222585e+06    1.782944e+01
   1.044189e-04    4.201572e+06    4.201556e+06    3.765117e-03    4.201572e+06    1.613069e+01
   1.047668e-04    4.180665e+06    4.180650e+06    3.765117e-03    4.180665e+06    1.520131e+01
   1.051158e-04    4.159865e+06    4.159847e+06    3.765117e-03    4.159865e+06    1.746626e+01
   1.054660e-04    4.139166e+06    4.139148e+06    3.765117e-03    4.139166e+06    1.742276e+01
   1.058174e-04    4.118567e+06    4.118552e+06    3.765117e-03    4.118567e+06    1.510846e+01
   1.061700e-04    4.098075e+06    4.098059e+06    3.765117e-03    4.098075e+06    1.595685e+01
   1.065237e-04    4.077685e+06    4.077667e+06    3.765117e-03    4.077685e+06    1.752988e+01
   1.068786e-04    4.057394e+06    4.057377e+06    3.765117e-03    4.057394e+06    1.684607e+01
   1.072347e-04    4.037202e+06    4.037188e+06    3.765117e-03    4.037202e+06    1.438641e+01
