 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.31556914295421     
 #
 # screening length =   1.15966433863224     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.13417448321E+002        0.30215753653E-004       -0.26656645342E-004
        0.13421104302E+002        0.30112611413E-004       -0.26445815292E-004
        0.13424760282E+002        0.30022379368E-004       -0.26237244447E-004
        0.13428416263E+002        0.29920768806E-004       -0.26028498555E-004
        0.13432072243E+002        0.29832056492E-004       -0.25821148162E-004
        0.13435728224E+002        0.29731968675E-004       -0.25614644515E-004
        0.13439384204E+002        0.29644759707E-004       -0.25408643287E-004
        0.13443040185E+002        0.29546184760E-004       -0.25203842551E-004
        0.13446696165E+002        0.29460466699E-004       -0.24999358721E-004
        0.13450352145E+002        0.29363393513E-004       -0.24796467437E-004
        0.13454008126E+002        0.29279152409E-004       -0.24594005835E-004
        0.13457664106E+002        0.29183566186E-004       -0.24392100588E-004
        0.13461320087E+002        0.29100794841E-004       -0.24192262344E-004
        0.13464976067E+002        0.29006676390E-004       -0.23991394830E-004
        0.13468632048E+002        0.28925367221E-004       -0.23792768760E-004
        0.13472288028E+002        0.28832707675E-004       -0.23595359278E-004
        0.13475944009E+002        0.28752835406E-004       -0.23397349015E-004
        0.13479599989E+002        0.28661630248E-004       -0.23201319231E-004
        0.13483255970E+002        0.28583184805E-004       -0.23005795595E-004
        0.13486911950E+002        0.28493415840E-004       -0.22811299193E-004
        0.13490567931E+002        0.28416386023E-004       -0.22617618752E-004
        0.13494223911E+002        0.28328039762E-004       -0.22425031038E-004
        0.13497879892E+002        0.28252411627E-004       -0.22232354035E-004
        0.13501535872E+002        0.28165480719E-004       -0.22042091606E-004
        0.13505191853E+002        0.28091237278E-004       -0.21851803620E-004
        0.13508847833E+002        0.28005704240E-004       -0.21661826032E-004
        0.13512503813E+002        0.27932843423E-004       -0.21474559444E-004
        0.13516159794E+002        0.27848686157E-004       -0.21286655743E-004
        0.13519815774E+002        0.27777192802E-004       -0.21100032815E-004
        0.13523471755E+002        0.27694406595E-004       -0.20914571512E-004
        0.13527127735E+002        0.27624262855E-004       -0.20729315873E-004
        0.13530783716E+002        0.27542837696E-004       -0.20546395643E-004
        0.13534439696E+002        0.27474025004E-004       -0.20362919190E-004
        0.13538095677E+002        0.27393947869E-004       -0.20180782783E-004
        0.13541751657E+002        0.27326460509E-004       -0.19999929416E-004
        0.13545407638E+002        0.27247712207E-004       -0.19819746306E-004
        0.13549063618E+002        0.27181535905E-004       -0.19640522016E-004
        0.13552719599E+002        0.27104104514E-004       -0.19462173531E-004
        0.13556375579E+002        0.27039225866E-004       -0.19284749167E-004
        0.13560031560E+002        0.26963098215E-004       -0.19108295658E-004
        0.13563687540E+002        0.26899503376E-004       -0.18932478683E-004
        0.13567343520E+002        0.26824667700E-004       -0.18758248242E-004
        0.13570999501E+002        0.26762340427E-004       -0.18584544518E-004
        0.13574655481E+002        0.26688781263E-004       -0.18411551709E-004
        0.13578311462E+002        0.26627712516E-004       -0.18239584779E-004
        0.13581967442E+002        0.26555417154E-004       -0.18068776555E-004
        0.13585623423E+002        0.26495590971E-004       -0.17899429177E-004
        0.13589279403E+002        0.26424540248E-004       -0.17729580738E-004
        0.13592935384E+002        0.26365949617E-004       -0.17561842863E-004
        0.13596591364E+002        0.26296131758E-004       -0.17394855710E-004
        0.13600247345E+002        0.26238755766E-004       -0.17228433780E-004
        0.13603903325E+002        0.26170161139E-004       -0.17063323337E-004
        0.13607559306E+002        0.26113986075E-004       -0.16898818330E-004
        0.13611215286E+002        0.26046600652E-004       -0.16735699349E-004
        0.13614871267E+002        0.25991611965E-004       -0.16573371476E-004
        0.13618527247E+002        0.25925419815E-004       -0.16411784803E-004
        0.13622183228E+002        0.25871606312E-004       -0.16250968889E-004
        0.13625839208E+002        0.25806596370E-004       -0.16092207278E-004
        0.13629495188E+002        0.25753937407E-004       -0.15932556695E-004
        0.13633151169E+002        0.25690101136E-004       -0.15775790558E-004
        0.13636807149E+002        0.25638582140E-004       -0.15619205362E-004
        0.13640463130E+002        0.25575897111E-004       -0.15462634062E-004
        0.13644119110E+002        0.25525516666E-004       -0.15308832488E-004
        0.13647775091E+002        0.25463962519E-004       -0.15154225056E-004
        0.13651431071E+002        0.25414706270E-004       -0.15001981087E-004
        0.13655087052E+002        0.25354271613E-004       -0.14850136462E-004
        0.13658743032E+002        0.25306119364E-004       -0.14698567894E-004
        0.13662399013E+002        0.25246799248E-004       -0.14549293784E-004
        0.13666054993E+002        0.25199732217E-004       -0.14400457045E-004
        0.13669710974E+002        0.25141506654E-004       -0.14251708222E-004
        0.13673366954E+002        0.25095521009E-004       -0.14105094015E-004
        0.13677022935E+002        0.25038373742E-004       -0.13959413962E-004
        0.13680678915E+002        0.24993447053E-004       -0.13813892285E-004
        0.13684334895E+002        0.24937370081E-004       -0.13669695206E-004
        0.13687990876E+002        0.24893491517E-004       -0.13526625310E-004
        0.13691646856E+002        0.24838466902E-004       -0.13384940182E-004
        0.13695302837E+002        0.24795618106E-004       -0.13242833575E-004
        0.13698958817E+002        0.24741638792E-004       -0.13103570982E-004
        0.13702614798E+002        0.24699802066E-004       -0.12964018430E-004
        0.13706270778E+002        0.24646849361E-004       -0.12825403523E-004
        0.13709926759E+002        0.24606019983E-004       -0.12688171229E-004
        0.13713582739E+002        0.24554076912E-004       -0.12552252413E-004
        0.13717238720E+002        0.24514235177E-004       -0.12417143688E-004
        0.13720894700E+002        0.24463286203E-004       -0.12281645611E-004
        0.13724550681E+002        0.24424429042E-004       -0.12148990997E-004
        0.13728206661E+002        0.24374456217E-004       -0.12017103292E-004
        0.13731862642E+002        0.24336557237E-004       -0.11885087396E-004
        0.13735518622E+002        0.24287555878E-004       -0.11754390883E-004
        0.13739174603E+002        0.24250606382E-004       -0.11625196528E-004
        0.13742830583E+002        0.24202555849E-004       -0.11497408957E-004
        0.13746486563E+002        0.24166534577E-004       -0.11368576209E-004
        0.13750142544E+002        0.24119432211E-004       -0.11243290194E-004
        0.13753798524E+002        0.24084320890E-004       -0.11117274866E-004
        0.13757454505E+002        0.24038146072E-004       -0.10992134613E-004
        0.13761110485E+002        0.24003943649E-004       -0.10869834023E-004
        0.13764766466E+002        0.23958669212E-004       -0.10746197612E-004
        0.13768422446E+002        0.23925364693E-004       -0.10624975035E-004
        0.13772078427E+002        0.23880982751E-004       -0.10504514359E-004
        0.13775734407E+002        0.23848552922E-004       -0.10384466101E-004
        0.13779390388E+002        0.23805054878E-004       -0.10266204345E-004
        0.13783046368E+002        0.23773483672E-004       -0.10148212726E-004
        0.13786702349E+002        0.23730854476E-004       -0.10031692177E-004
        0.13790358329E+002        0.23700129174E-004       -0.99162199914E-005
        0.13794014310E+002        0.23658350393E-004       -0.98009981080E-005
        0.13797670290E+002        0.23628461507E-004       -0.96874341720E-005
        0.13801326271E+002        0.23587519182E-004       -0.95747918683E-005
        0.13804982251E+002        0.23558447859E-004       -0.94629865523E-005
        0.13808638231E+002        0.23518329119E-004       -0.93520905675E-005
        0.13812294212E+002        0.23490062600E-004       -0.92425473024E-005
        0.13815950192E+002        0.23450750898E-004       -0.91332868337E-005
        0.13819606173E+002        0.23423277230E-004       -0.90252047251E-005
        0.13823262153E+002        0.23384761875E-004       -0.89191288939E-005
        0.13826918134E+002        0.23358057785E-004       -0.88132013449E-005
        0.13830574114E+002        0.23320323007E-004       -0.87071878693E-005
        0.13834230095E+002        0.23294388048E-004       -0.86040641209E-005
        0.13837886075E+002        0.23257413344E-004       -0.85014871201E-005
        0.13841542056E+002        0.23232222393E-004       -0.83985246303E-005
        0.13845198036E+002        0.23196006572E-004       -0.82980776701E-005
        0.13848854017E+002        0.23171544069E-004       -0.81977311398E-005
        0.13852509997E+002        0.23136067990E-004       -0.80992418802E-005
        0.13856165978E+002        0.23112319634E-004       -0.80004813977E-005
        0.13859821958E+002        0.23077571684E-004       -0.79036039910E-005
        0.13863477938E+002        0.23054525703E-004       -0.78076336951E-005
        0.13867133919E+002        0.23020485471E-004       -0.77126123892E-005
        0.13870789899E+002        0.22998128303E-004       -0.76177284399E-005
        0.13874445880E+002        0.22964787833E-004       -0.75245826484E-005
        0.13878101860E+002        0.22943105776E-004       -0.74330852005E-005
        0.13881757841E+002        0.22910440298E-004       -0.73415801601E-005
        0.13885413821E+002        0.22889421362E-004       -0.72503787564E-005
        0.13889069802E+002        0.22857428701E-004       -0.71616631940E-005
        0.13892725782E+002        0.22837052502E-004       -0.70737604102E-005
        0.13896381763E+002        0.22805708528E-004       -0.69856227219E-005
        0.13900037743E+002        0.22785970848E-004       -0.68988865520E-005
        0.13903693724E+002        0.22755267023E-004       -0.68142285871E-005
        0.13907349704E+002        0.22736142430E-004       -0.67293254285E-005
        0.13911005685E+002        0.22706065337E-004       -0.66454469678E-005
        0.13914661665E+002        0.22687548144E-004       -0.65630562365E-005
        0.13918317646E+002        0.22658079404E-004       -0.64814016509E-005
        0.13921973626E+002        0.22640153356E-004       -0.64009047760E-005
        0.13925629606E+002        0.22611279113E-004       -0.63206169350E-005
        0.13929285587E+002        0.22593934225E-004       -0.62422040237E-005
        0.13932941567E+002        0.22565639235E-004       -0.61641478100E-005
        0.13936597548E+002        0.22548859196E-004       -0.60875633986E-005
        0.13940253528E+002        0.22521130082E-004       -0.60110689329E-005
        0.13943909509E+002        0.22504903478E-004       -0.59363908342E-005
        0.13947565489E+002        0.22477726295E-004       -0.58626313847E-005
        0.13951221470E+002        0.22462033136E-004       -0.57888272398E-005
        0.13954877450E+002        0.22435401483E-004       -0.57167375650E-005
        0.13958533431E+002        0.22420229572E-004       -0.56461618568E-005
        0.13962189411E+002        0.22394119833E-004       -0.55756357106E-005
        0.13965845392E+002        0.22379457744E-004       -0.55055598004E-005
        0.13969501372E+002        0.22353866256E-004       -0.54377900709E-005
        0.13973157353E+002        0.22339693847E-004       -0.53704849717E-005
        0.13976813333E+002        0.22314600337E-004       -0.53033127181E-005
        0.13980469313E+002        0.22300913247E-004       -0.52380983716E-005
        0.13984125294E+002        0.22276302423E-004       -0.51734304685E-005
        0.13987781274E+002        0.22263082348E-004       -0.51093004514E-005
        0.13991437255E+002        0.22238946271E-004       -0.50464962661E-005
        0.13995093235E+002        0.22226179594E-004       -0.49849433548E-005
        0.13998749216E+002        0.22202499411E-004       -0.49239261635E-005
        0.14002405196E+002        0.22190173073E-004       -0.48632787440E-005
        0.14006061177E+002        0.22166942153E-004       -0.48048090789E-005
        0.14009717157E+002        0.22155037540E-004       -0.47458122180E-005
        0.14013373138E+002        0.22132243802E-004       -0.46891530866E-005
        0.14017029118E+002        0.22120747688E-004       -0.46327807520E-005
        0.14020685099E+002        0.22098371927E-004       -0.45766550272E-005
        0.14024341079E+002        0.22087280423E-004       -0.45220794636E-005
        0.14027997060E+002        0.22065309495E-004       -0.44690354254E-005
        0.14031653040E+002        0.22054600075E-004       -0.44156230055E-005
        0.14035309021E+002        0.22033025463E-004       -0.43641444068E-005
        0.14038965001E+002        0.22022686695E-004       -0.43129802428E-005
        0.14042620981E+002        0.22001491947E-004       -0.42621941824E-005
        0.14046276962E+002        0.21991518776E-004       -0.42138513484E-005
        0.14049932942E+002        0.21970683258E-004       -0.41655973141E-005
        0.14053588923E+002        0.21961057175E-004       -0.41176883348E-005
        0.14057244903E+002        0.21940577705E-004       -0.40712039237E-005
        0.14060900884E+002        0.21931285781E-004       -0.40254041277E-005
        0.14064556864E+002        0.21911146928E-004       -0.39808688192E-005
        0.14068212845E+002        0.21902174921E-004       -0.39374211433E-005
        0.14071868825E+002        0.21882359476E-004       -0.38933302002E-005
        0.14075524806E+002        0.21873704143E-004       -0.38516508560E-005
        0.14079180786E+002        0.21854199174E-004       -0.38107401727E-005
        0.14082836767E+002        0.21845837266E-004       -0.37698087992E-005
        0.14086492747E+002        0.21826637292E-004       -0.37305386213E-005
        0.14090148728E+002        0.21818556828E-004       -0.36917164848E-005
        0.14093804708E+002        0.21799646416E-004       -0.36539598979E-005
        0.14097460688E+002        0.21791836336E-004       -0.36169400344E-005
        0.14101116669E+002        0.21773202299E-004       -0.35802758590E-005
        0.14104772649E+002        0.21765654625E-004       -0.35462789934E-005
        0.14108428630E+002        0.21747274853E-004       -0.35112104874E-005
        0.14112084610E+002        0.21739977919E-004       -0.34769409028E-005
        0.14115740591E+002        0.21721854402E-004       -0.34452278564E-005
        0.14119396571E+002        0.21714783685E-004       -0.34127727914E-005
        0.14123052552E+002        0.21696903139E-004       -0.33818914580E-005
        0.14126708532E+002        0.21690052571E-004       -0.33518643222E-005
        0.14130364513E+002        0.21672397234E-004       -0.33222138458E-005
        0.14134020493E+002        0.21665757823E-004       -0.32935661818E-005
        0.14137676474E+002        0.21648317601E-004       -0.32662166024E-005
        0.14141332454E+002        0.21641872531E-004       -0.32390988142E-005
        0.14144988435E+002        0.21624636227E-004       -0.32125369950E-005
        0.14148644415E+002        0.21618379748E-004       -0.31884534492E-005
        0.14152300396E+002        0.21601325170E-004       -0.31630946650E-005
        0.14155956376E+002        0.21595248488E-004       -0.31392341438E-005
        0.14159612356E+002        0.21578374001E-004       -0.31172714305E-005
        0.14163268337E+002        0.21572452293E-004       -0.30944842799E-005
        0.14166924317E+002        0.21555750036E-004       -0.30739838705E-005
        0.14170580298E+002        0.21549972624E-004       -0.30525667106E-005
        0.14174236278E+002        0.21533432564E-004       -0.30336119740E-005
        0.14177892259E+002        0.21527788161E-004       -0.30145576586E-005
        0.14181548239E+002        0.21511393008E-004       -0.29967476868E-005
        0.14185204220E+002        0.21505873255E-004       -0.29793554530E-005
        0.14188860200E+002        0.21489610847E-004       -0.29624988051E-005
        0.14192516181E+002        0.21484208782E-004       -0.29470798850E-005
        0.14196172161E+002        0.21468064681E-004       -0.29320363526E-005
        0.14199828142E+002        0.21462767053E-004       -0.29182771915E-005
        0.14203484122E+002        0.21446729117E-004       -0.29041531975E-005
        0.14207140103E+002        0.21441529209E-004       -0.28921765507E-005
        0.14210796083E+002        0.21425584400E-004       -0.28798300994E-005
        0.14214452063E+002        0.21420469217E-004       -0.28688099579E-005
        0.14218108044E+002        0.21404610537E-004       -0.28587148830E-005
        0.14221764024E+002        0.21399563626E-004       -0.28487308134E-005
        0.14225420005E+002        0.21383783488E-004       -0.28404062090E-005
        0.14229075985E+002        0.21378791914E-004       -0.28313910588E-005
        0.14232731966E+002        0.21363083221E-004       -0.28246254909E-005
        0.14236387946E+002        0.21358135598E-004       -0.28180880326E-005
        0.14240043927E+002        0.21342480221E-004       -0.28114346139E-005
        0.14243699907E+002        0.21337575738E-004       -0.28069339335E-005
        0.14247355888E+002        0.21321958779E-004       -0.28026101819E-005
        0.14251011868E+002        0.21317080406E-004       -0.27978914105E-005
        0.14254667849E+002        0.21301503451E-004       -0.27956786640E-005
        0.14258323829E+002        0.21296635766E-004       -0.27933037447E-005
        0.14261979810E+002        0.21281081663E-004       -0.27913256698E-005
        0.14265635790E+002        0.21276222960E-004       -0.27907929276E-005
        0.14269291771E+002        0.21260678233E-004       -0.27903066455E-005
        0.14272947751E+002        0.21255817610E-004       -0.27908600610E-005
        0.14276603731E+002        0.21240274310E-004       -0.27922508401E-005
        0.14280259712E+002        0.21235398049E-004       -0.27937908934E-005
        0.14283915692E+002        0.21219848952E-004       -0.27968051312E-005
        0.14287571673E+002        0.21214945194E-004       -0.27998011282E-005
        0.14291227653E+002        0.21199379644E-004       -0.28033507562E-005
        0.14294883634E+002        0.21194444484E-004       -0.28085010013E-005
        0.14298539614E+002        0.21178846721E-004       -0.28138537547E-005
        0.14302195595E+002        0.21173866980E-004       -0.28195197681E-005
        0.14305851575E+002        0.21158233226E-004       -0.28258835365E-005
        0.14309507556E+002        0.21153201521E-004       -0.28333168848E-005
        0.14313163536E+002        0.21137518845E-004       -0.28415653581E-005
        0.14316819517E+002        0.21132421402E-004       -0.28498573095E-005
        0.14320475497E+002        0.21116683517E-004       -0.28591665520E-005
        0.14324131478E+002        0.21111512590E-004       -0.28688362986E-005
        0.14327787458E+002        0.21095709412E-004       -0.28797099715E-005
        0.14331443439E+002        0.21090453572E-004       -0.28904485789E-005
        0.14335099419E+002        0.21074577274E-004       -0.29022835774E-005
        0.14338755399E+002        0.21069229503E-004       -0.29147012423E-005
        0.14342411380E+002        0.21053267799E-004       -0.29276670772E-005
        0.14346067360E+002        0.21047819835E-004       -0.29416988400E-005
        0.14349723341E+002        0.21031760916E-004       -0.29552931639E-005
        0.14353379321E+002        0.21026208170E-004       -0.29706598955E-005
        0.14357035302E+002        0.21010042270E-004       -0.29860731348E-005
        0.14360691282E+002        0.21004371448E-004       -0.30015763044E-005
        0.14364347263E+002        0.20988097561E-004       -0.30188220429E-005
        0.14368003243E+002        0.20982295274E-004       -0.30360060644E-005
        0.14371659224E+002        0.20965901098E-004       -0.30535012195E-005
        0.14375315204E+002        0.20959965531E-004       -0.30721334917E-005
        0.14378971185E+002        0.20943440471E-004       -0.30911283924E-005
        0.14382627165E+002        0.20937360666E-004       -0.31107253655E-005
        0.14386283146E+002        0.20920697659E-004       -0.31306669945E-005
        0.14389939126E+002        0.20914466700E-004       -0.31517148589E-005
        0.14393595106E+002        0.20897655131E-004       -0.31731665575E-005
        0.14397251087E+002        0.20891261984E-004       -0.31936872816E-005
        0.14400907067E+002        0.20874305697E-004       -0.32176899069E-005
        0.14404563048E+002        0.20867731725E-004       -0.32400866416E-005
        0.14408219028E+002        0.20850616985E-004       -0.32630722180E-005
        0.14411875009E+002        0.20843869638E-004       -0.32876265720E-005
        0.14415530989E+002        0.20826580662E-004       -0.33118207250E-005
        0.14419186970E+002        0.20819651107E-004       -0.33371428993E-005
        0.14422842950E+002        0.20802182276E-004       -0.33625350933E-005
        0.14426498931E+002        0.20795061758E-004       -0.33893715844E-005
        0.14430154911E+002        0.20777401994E-004       -0.34151172601E-005
        0.14433810892E+002        0.20770087933E-004       -0.34421501237E-005
        0.14437466872E+002        0.20752235796E-004       -0.34710504500E-005
        0.14441122853E+002        0.20744705134E-004       -0.34985678161E-005
        0.14444778833E+002        0.20726657068E-004       -0.35265805376E-005
        0.14448434814E+002        0.20718916306E-004       -0.35563029837E-005
        0.14452090794E+002        0.20700656181E-004       -0.35864001690E-005
        0.14455746774E+002        0.20692690084E-004       -0.36163517718E-005
        0.14459402755E+002        0.20674216215E-004       -0.36463015680E-005
        0.14463058735E+002        0.20666025869E-004       -0.36780036228E-005
        0.14466714716E+002        0.20647325453E-004       -0.37097902186E-005
        0.14470370696E+002        0.20638897432E-004       -0.37412008970E-005
        0.14474026677E+002        0.20619972591E-004       -0.37740490482E-005
        0.14477682657E+002        0.20611299143E-004       -0.38073164777E-005
        0.14481338638E+002        0.20592136290E-004       -0.38401052006E-005
        0.14484994618E+002        0.20583217858E-004       -0.38743174456E-005
        0.14488650599E+002        0.20563810080E-004       -0.39089632968E-005
        0.14492306579E+002        0.20554633089E-004       -0.39431854833E-005
        0.14495962560E+002        0.20534980304E-004       -0.39786954657E-005
        0.14499618540E+002        0.20525538448E-004       -0.40142956709E-005
        0.14503274521E+002        0.20505630570E-004       -0.40502313144E-005
        0.14506930501E+002        0.20495920744E-004       -0.40867238369E-005
        0.14510586481E+002        0.20475751241E-004       -0.41238865311E-005
        0.14514242462E+002        0.20465764482E-004       -0.41609060830E-005
        0.14517898442E+002        0.20445329490E-004       -0.41983333092E-005
        0.14521554423E+002        0.20435063872E-004       -0.42371082670E-005
        0.14525210403E+002        0.20414350550E-004       -0.42757018822E-005
        0.14528866384E+002        0.20403797549E-004       -0.43136234232E-005
        0.14532522364E+002        0.20382812129E-004       -0.43538487073E-005
        0.14536178345E+002        0.20371959828E-004       -0.43931566824E-005
        0.14539834325E+002        0.20350692159E-004       -0.44335409190E-005
        0.14543490306E+002        0.20339539407E-004       -0.44736191908E-005
        0.14547146286E+002        0.20317983845E-004       -0.45142780242E-005
        0.14550802267E+002        0.20306528644E-004       -0.45562247928E-005
        0.14554458247E+002        0.20284671521E-004       -0.45972133843E-005
        0.14558114228E+002        0.20272911463E-004       -0.46389930005E-005
        0.14561770208E+002        0.20250753997E-004       -0.46815725390E-005
        0.14565426189E+002        0.20238677456E-004       -0.47237905098E-005
        0.14569082169E+002        0.20216216431E-004       -0.47670347617E-005
        0.14572738149E+002        0.20203818559E-004       -0.48103074401E-005
        0.14576394130E+002        0.20181046254E-004       -0.48537871783E-005
        0.14580050110E+002        0.20168325336E-004       -0.48979974169E-005
        0.14583706091E+002        0.20145234888E-004       -0.49417546090E-005
        0.14587362071E+002        0.20132188901E-004       -0.49867116062E-005
        0.14591018052E+002        0.20108774846E-004       -0.50316313696E-005
        0.14594674032E+002        0.20095395295E-004       -0.50764900715E-005
        0.14598330013E+002        0.20071658344E-004       -0.51222418609E-005
        0.14601985993E+002        0.20057939154E-004       -0.51680624713E-005
        0.14605641974E+002        0.20033872264E-004       -0.52142634622E-005
        0.14609297954E+002        0.20019810158E-004       -0.52600028640E-005
        0.14612953935E+002        0.19995413914E-004       -0.53074630992E-005
        0.14616609915E+002        0.19980999698E-004       -0.53545066788E-005
        0.14620265896E+002        0.19956264552E-004       -0.54008759953E-005
        0.14623921876E+002        0.19941506209E-004       -0.54489719062E-005
        0.14627577856E+002        0.19916424463E-004       -0.54966155705E-005
        0.14631233837E+002        0.19901312679E-004       -0.55446888574E-005
        0.14634889817E+002        0.19875884493E-004       -0.55928978687E-005
        0.14638545798E+002        0.19860415140E-004       -0.56416513135E-005
        0.14642201778E+002        0.19834635534E-004       -0.56900731717E-005
        0.14645857759E+002        0.19818807063E-004       -0.57391702934E-005
        0.14649513739E+002        0.19792673517E-004       -0.57887249370E-005
        0.14653169720E+002        0.19776477652E-004       -0.58381497923E-005
        0.14656825700E+002        0.19749987762E-004       -0.58878094550E-005
        0.14660481681E+002        0.19733423743E-004       -0.59375245893E-005
        0.14664137661E+002        0.19706575379E-004       -0.59879559634E-005
        0.14667793642E+002        0.19689637573E-004       -0.60385220346E-005
        0.14671449622E+002        0.19662424503E-004       -0.60891317631E-005
        0.14675105603E+002        0.19645111612E-004       -0.61390770304E-005
        0.14678761583E+002        0.19617538368E-004       -0.61910132604E-005
        0.14682417564E+002        0.19599840705E-004       -0.62419200486E-005
        0.14686073544E+002        0.19571900243E-004       -0.62930836572E-005
        0.14689729524E+002        0.19553823468E-004       -0.63451994305E-005
        0.14693385505E+002        0.19525506941E-004       -0.63962984462E-005
        0.14697041485E+002        0.19507051530E-004       -0.64486494861E-005
        0.14700697466E+002        0.19478357215E-004       -0.65009143202E-005
        0.14704353446E+002        0.19459514648E-004       -0.65526109406E-005
        0.14708009427E+002        0.19430447322E-004       -0.66055529274E-005
        0.14711665407E+002        0.19411212659E-004       -0.66576514155E-005
        0.14715321388E+002        0.19381769371E-004       -0.67109869532E-005
        0.14718977368E+002        0.19362139746E-004       -0.67637871905E-005
        0.14722633349E+002        0.19332315356E-004       -0.68159813536E-005
        0.14726289329E+002        0.19312299121E-004       -0.68704282979E-005
        0.14729945310E+002        0.19282081585E-004       -0.69231691260E-005
        0.14733601290E+002        0.19261674744E-004       -0.69759392610E-005
        0.14737257271E+002        0.19231076319E-004       -0.70305922549E-005
        0.14740913251E+002        0.19210264900E-004       -0.70840819260E-005
        0.14744569232E+002        0.19179280312E-004       -0.71371236304E-005
        0.14748225212E+002        0.19158076106E-004       -0.71915883635E-005
        0.14751881192E+002        0.19126698220E-004       -0.72459683279E-005
        0.14755537173E+002        0.19105091447E-004       -0.72993864607E-005
        0.14759193153E+002        0.19073327908E-004       -0.73542630017E-005
        0.14762849134E+002        0.19051314948E-004       -0.74077650721E-005
        0.14766505114E+002        0.19019165130E-004       -0.74628759455E-005
        0.14770161095E+002        0.18996744282E-004       -0.75176472339E-005
        0.14773817075E+002        0.18964198893E-004       -0.75708812453E-005
        0.14777473056E+002        0.18941383886E-004       -0.76268337595E-005
        0.14781129036E+002        0.18908434290E-004       -0.76815002952E-005
        0.14784785017E+002        0.18885214649E-004       -0.77353290321E-005
        0.14788440997E+002        0.18851876368E-004       -0.77906468926E-005
        0.14792096978E+002        0.18828247343E-004       -0.78457463361E-005
        0.14795752958E+002        0.18794511075E-004       -0.79008143588E-005
        0.14799408939E+002        0.18770474500E-004       -0.79553330231E-005
        0.14803064919E+002        0.18736344485E-004       -0.80108887890E-005
        0.14806720899E+002        0.18711896803E-004       -0.80655653197E-005
        0.14810376880E+002        0.18677371874E-004       -0.81206954994E-005
        0.14814032860E+002        0.18652516208E-004       -0.81763779433E-005
        0.14817688841E+002        0.18617589004E-004       -0.82309018259E-005
        0.14821344821E+002        0.18592329790E-004       -0.82864007121E-005
        0.14825000802E+002        0.18557001649E-004       -0.83417487452E-005
        0.14828656782E+002        0.18531332867E-004       -0.83968494369E-005
        0.14832312763E+002        0.18495606694E-004       -0.84515427094E-005
        0.14835968743E+002        0.18469533137E-004       -0.85076151846E-005
        0.14839624724E+002        0.18433401822E-004       -0.85629386864E-005
        0.14843280704E+002        0.18406918887E-004       -0.86172338986E-005
        0.14846936685E+002        0.18370395418E-004       -0.86732362953E-005
        0.14850592665E+002        0.18343498152E-004       -0.87281901262E-005
        0.14854248646E+002        0.18306577700E-004       -0.87833526638E-005
        0.14857904626E+002        0.18279272254E-004       -0.88386731348E-005
        0.14861560607E+002        0.18241952131E-004       -0.88936727095E-005
        0.14865216587E+002        0.18214239703E-004       -0.89489378946E-005
        0.14868872567E+002        0.18176520308E-004       -0.90038694990E-005
        0.14872528548E+002        0.18148401400E-004       -0.90589130324E-005
        0.14876184528E+002        0.18110284348E-004       -0.91140722441E-005
        0.14879840509E+002        0.18081757303E-004       -0.91687788307E-005
        0.14883496489E+002        0.18043245048E-004       -0.92240179468E-005
        0.14887152470E+002        0.18014309292E-004       -0.92786521124E-005
        0.14890808450E+002        0.17975402355E-004       -0.93334290755E-005
        0.14894464431E+002        0.17946061274E-004       -0.93879151940E-005
        0.14898120411E+002        0.17906760731E-004       -0.94431805258E-005
        0.14901776392E+002        0.17877010764E-004       -0.94971071674E-005
        0.14905432372E+002        0.17837320693E-004       -0.95520023034E-005
        0.14909088353E+002        0.17807164557E-004       -0.96067980668E-005
        0.14912744333E+002        0.17767078596E-004       -0.96598999045E-005
        0.14916400314E+002        0.17736529409E-004       -0.97151778461E-005
        0.14920056294E+002        0.17696044030E-004       -0.97690699686E-005
        0.14923712274E+002        0.17665096014E-004       -0.98230995770E-005
        0.14927368255E+002        0.17624220342E-004       -0.98775930488E-005
        0.14931024235E+002        0.17592869106E-004       -0.99301549581E-005
        0.14934680216E+002        0.17551613862E-004       -0.99847519657E-005
        0.14938336196E+002        0.17519858664E-004       -0.10038494390E-004
        0.14941992177E+002        0.17478215203E-004       -0.10092008244E-004
        0.14945648157E+002        0.17446063972E-004       -0.10144973015E-004
        0.14949304138E+002        0.17404037972E-004       -0.10198397594E-004
        0.14952960118E+002        0.17371491369E-004       -0.10251819870E-004
        0.14956616099E+002        0.17329079478E-004       -0.10304438523E-004
        0.14960272079E+002        0.17296143400E-004       -0.10357387355E-004
        0.14963928060E+002        0.17253349075E-004       -0.10410097850E-004
        0.14967584040E+002        0.17220022858E-004       -0.10462926084E-004
        0.14971240021E+002        0.17176846974E-004       -0.10515322684E-004
        0.14974896001E+002        0.17143132919E-004       -0.10567225460E-004
        0.14978551982E+002        0.17099582236E-004       -0.10619650410E-004
        0.14982207962E+002        0.17065480144E-004       -0.10671934293E-004
        0.14985863942E+002        0.17021551867E-004       -0.10722877056E-004
        0.14989519923E+002        0.16987072581E-004       -0.10775344395E-004
        0.14993175903E+002        0.16942765367E-004       -0.10826440823E-004
        0.14996831884E+002        0.16907907764E-004       -0.10877602850E-004
