 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.02389210355332     
 #
 # screening length =   1.20045367574409     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.57033295317E+000        0.12808061600E+002       -0.25437490827E+002
        0.57398893363E+000        0.12715653027E+002       -0.25115948496E+002
        0.57764491410E+000        0.12624407359E+002       -0.24801281958E+002
        0.58130089457E+000        0.12534299818E+002       -0.24493333186E+002
        0.58495687504E+000        0.12445306059E+002       -0.24191948020E+002
        0.58861285551E+000        0.12357402426E+002       -0.23896975990E+002
        0.59226883598E+000        0.12270565677E+002       -0.23608270138E+002
        0.59592481645E+000        0.12184773231E+002       -0.23325686863E+002
        0.59958079692E+000        0.12100002895E+002       -0.23049085771E+002
        0.60323677739E+000        0.12016233115E+002       -0.22778329537E+002
        0.60689275786E+000        0.11933442704E+002       -0.22513283787E+002
        0.61054873832E+000        0.11851611087E+002       -0.22253816972E+002
        0.61420471879E+000        0.11770718043E+002       -0.21999800267E+002
        0.61786069926E+000        0.11690743937E+002       -0.21751107473E+002
        0.62151667973E+000        0.11611669472E+002       -0.21507614920E+002
        0.62517266020E+000        0.11533475915E+002       -0.21269201392E+002
        0.62882864067E+000        0.11456144858E+002       -0.21035748040E+002
        0.63248462114E+000        0.11379658437E+002       -0.20807138318E+002
        0.63614060161E+000        0.11303999095E+002       -0.20583257917E+002
        0.63979658208E+000        0.11229149803E+002       -0.20363994699E+002
        0.64345256255E+000        0.11155093828E+002       -0.20149238650E+002
        0.64710854301E+000        0.11081814942E+002       -0.19938881824E+002
        0.65076452348E+000        0.11009297202E+002       -0.19732818294E+002
        0.65442050395E+000        0.10937525156E+002       -0.19530944115E+002
        0.65807648442E+000        0.10866483621E+002       -0.19333157280E+002
        0.66173246489E+000        0.10796157889E+002       -0.19139357682E+002
        0.66538844536E+000        0.10726533510E+002       -0.18949447081E+002
        0.66904442583E+000        0.10657596495E+002       -0.18763329077E+002
        0.67270040630E+000        0.10589333100E+002       -0.18580909073E+002
        0.67635638677E+000        0.10521730025E+002       -0.18402094252E+002
        0.68001236724E+000        0.10454774207E+002       -0.18226793551E+002
        0.68366834770E+000        0.10388453011E+002       -0.18054917637E+002
        0.68732432817E+000        0.10322754027E+002       -0.17886378882E+002
        0.69098030864E+000        0.10257665261E+002       -0.17721091347E+002
        0.69463628911E+000        0.10193174933E+002       -0.17558970756E+002
        0.69829226958E+000        0.10129271663E+002       -0.17399934482E+002
        0.70194825005E+000        0.10065944277E+002       -0.17243901524E+002
        0.70560423052E+000        0.10003181986E+002       -0.17090792492E+002
        0.70926021099E+000        0.99409741965E+001       -0.16940529591E+002
        0.71291619146E+000        0.98793106894E+001       -0.16793036603E+002
        0.71657217193E+000        0.98181814291E+001       -0.16648238870E+002
        0.72022815239E+000        0.97575767407E+001       -0.16506063279E+002
        0.72388413286E+000        0.96974871246E+001       -0.16366438248E+002
        0.72754011333E+000        0.96379034284E+001       -0.16229293708E+002
        0.73119609380E+000        0.95788166658E+001       -0.16094561091E+002
        0.73485207427E+000        0.95202181850E+001       -0.15962173312E+002
        0.73850805474E+000        0.94620994910E+001       -0.15832064756E+002
        0.74216403521E+000        0.94044524112E+001       -0.15704171263E+002
        0.74582001568E+000        0.93472689205E+001       -0.15578430111E+002
        0.74947599615E+000        0.92905413041E+001       -0.15454780000E+002
        0.75313197662E+000        0.92342619860E+001       -0.15333161042E+002
        0.75678795708E+000        0.91784236886E+001       -0.15213514742E+002
        0.76044393755E+000        0.91230192645E+001       -0.15095783981E+002
        0.76409991802E+000        0.90680418529E+001       -0.14979913004E+002
        0.76775589849E+000        0.90134847148E+001       -0.14865847403E+002
        0.77141187896E+000        0.89593413868E+001       -0.14753534095E+002
        0.77506785943E+000        0.89056055188E+001       -0.14642921318E+002
        0.77872383990E+000        0.88522710249E+001       -0.14533958605E+002
        0.78237982037E+000        0.87993319249E+001       -0.14426596769E+002
        0.78603580084E+000        0.87467824919E+001       -0.14320787891E+002
        0.78969178131E+000        0.86946170970E+001       -0.14216485295E+002
        0.79334776177E+000        0.86428303538E+001       -0.14113643539E+002
        0.79700374224E+000        0.85914169662E+001       -0.14012218394E+002
        0.80065972271E+000        0.85403718708E+001       -0.13912166825E+002
        0.80431570318E+000        0.84896900868E+001       -0.13813446976E+002
        0.80797168365E+000        0.84393668563E+001       -0.13716018152E+002
        0.81162766412E+000        0.83893974967E+001       -0.13619840800E+002
        0.81528364459E+000        0.83397775385E+001       -0.13524876493E+002
        0.81893962506E+000        0.82905025810E+001       -0.13431087909E+002
        0.82259560553E+000        0.82415684269E+001       -0.13338438813E+002
        0.82625158600E+000        0.81929709411E+001       -0.13246894041E+002
        0.82990756646E+000        0.81447061829E+001       -0.13156419482E+002
        0.83356354693E+000        0.80967702671E+001       -0.13066982057E+002
        0.83721952740E+000        0.80491594945E+001       -0.12978549699E+002
        0.84087550787E+000        0.80018702148E+001       -0.12891091341E+002
        0.84453148834E+000        0.79548989554E+001       -0.12804576889E+002
        0.84818746881E+000        0.79082422869E+001       -0.12718977211E+002
        0.85184344928E+000        0.78618969489E+001       -0.12634264113E+002
        0.85549942975E+000        0.78158597188E+001       -0.12550410323E+002
        0.85915541022E+000        0.77701275353E+001       -0.12467389471E+002
        0.86281139069E+000        0.77246973689E+001       -0.12385176071E+002
        0.86646737115E+000        0.76795663441E+001       -0.12303745503E+002
        0.87012335162E+000        0.76347316122E+001       -0.12223073996E+002
        0.87377933209E+000        0.75901904709E+001       -0.12143138606E+002
        0.87743531256E+000        0.75459402398E+001       -0.12063917197E+002
        0.88109129303E+000        0.75019783781E+001       -0.11985388428E+002
        0.88474727350E+000        0.74583023617E+001       -0.11907531733E+002
        0.88840325397E+000        0.74149097999E+001       -0.11830327299E+002
        0.89205923444E+000        0.73717983139E+001       -0.11753756054E+002
        0.89571521491E+000        0.73289656520E+001       -0.11677799644E+002
        0.89937119538E+000        0.72864095702E+001       -0.11602440419E+002
        0.90302717584E+000        0.72441279452E+001       -0.11527661414E+002
        0.90668315631E+000        0.72021186577E+001       -0.11453446333E+002
        0.91033913678E+000        0.71603797030E+001       -0.11379779530E+002
        0.91399511725E+000        0.71189090766E+001       -0.11306645992E+002
        0.91765109772E+000        0.70777048834E+001       -0.11234031325E+002
        0.92130707819E+000        0.70367652245E+001       -0.11161921734E+002
        0.92496305866E+000        0.69960883051E+001       -0.11090304010E+002
        0.92861903913E+000        0.69556723234E+001       -0.11019165510E+002
        0.93227501960E+000        0.69155155767E+001       -0.10948494144E+002
        0.93593100007E+000        0.68756163520E+001       -0.10878278359E+002
        0.93958698053E+000        0.68359730306E+001       -0.10808507120E+002
        0.94324296100E+000        0.67965839808E+001       -0.10739169902E+002
        0.94689894147E+000        0.67574476602E+001       -0.10670256665E+002
        0.95055492194E+000        0.67185625110E+001       -0.10601757847E+002
        0.95421090241E+000        0.66799270606E+001       -0.10533664349E+002
        0.95786688288E+000        0.66415398178E+001       -0.10465967514E+002
        0.96152286335E+000        0.66033993730E+001       -0.10398659121E+002
        0.96517884382E+000        0.65655042956E+001       -0.10331731363E+002
        0.96883482429E+000        0.65278532325E+001       -0.10265176843E+002
        0.97249080476E+000        0.64904448078E+001       -0.10198988550E+002
        0.97614678522E+000        0.64532777194E+001       -0.10133159853E+002
        0.97980276569E+000        0.64163506399E+001       -0.10067684488E+002
        0.98345874616E+000        0.63796623128E+001       -0.10002556540E+002
        0.98711472663E+000        0.63432114544E+001       -0.99377704372E+001
        0.99077070710E+000        0.63069968485E+001       -0.98733209318E+001
        0.99442668757E+000        0.62710172502E+001       -0.98092030938E+001
        0.99808266804E+000        0.62352714790E+001       -0.97454122976E+001
        0.10017386485E+001        0.61997583241E+001       -0.96819442094E+001
        0.10053946290E+001        0.61644766364E+001       -0.96187947761E+001
        0.10090506094E+001        0.61294252350E+001       -0.95559602165E+001
        0.10127065899E+001        0.60946029983E+001       -0.94934370083E+001
        0.10163625704E+001        0.60600087713E+001       -0.94312218790E+001
        0.10200185509E+001        0.60256414560E+001       -0.93693117941E+001
        0.10236745313E+001        0.59914999202E+001       -0.93077039476E+001
        0.10273305118E+001        0.59575830859E+001       -0.92463957547E+001
        0.10309864923E+001        0.59238898400E+001       -0.91853848398E+001
        0.10346424727E+001        0.58904191216E+001       -0.91246690269E+001
        0.10382984532E+001        0.58571698340E+001       -0.90642463315E+001
        0.10419544337E+001        0.58241409305E+001       -0.90041149519E+001
        0.10456104141E+001        0.57913313277E+001       -0.89442732614E+001
        0.10492663946E+001        0.57587399906E+001       -0.88847197989E+001
        0.10529223751E+001        0.57263658469E+001       -0.88254532597E+001
        0.10565783555E+001        0.56942078705E+001       -0.87664724891E+001
        0.10602343360E+001        0.56622649982E+001       -0.87077764752E+001
        0.10638903165E+001        0.56305362109E+001       -0.86493643403E+001
        0.10675462970E+001        0.55990204519E+001       -0.85912353335E+001
        0.10712022774E+001        0.55677167076E+001       -0.85333888253E+001
        0.10748582579E+001        0.55366239261E+001       -0.84758242991E+001
        0.10785142384E+001        0.55057410973E+001       -0.84185413450E+001
        0.10821702188E+001        0.54750671725E+001       -0.83615396530E+001
        0.10858261993E+001        0.54446011436E+001       -0.83048190075E+001
        0.10894821798E+001        0.54143419639E+001       -0.82483792825E+001
        0.10931381602E+001        0.53842886258E+001       -0.81922204322E+001
        0.10967941407E+001        0.53544400831E+001       -0.81363424885E+001
        0.11004501212E+001        0.53247953280E+001       -0.80807455550E+001
        0.11041061016E+001        0.52953533137E+001       -0.80254298001E+001
        0.11077620821E+001        0.52661130308E+001       -0.79703954533E+001
        0.11114180626E+001        0.52370734312E+001       -0.79156428002E+001
        0.11150740430E+001        0.52082335031E+001       -0.78611721773E+001
        0.11187300235E+001        0.51795921961E+001       -0.78069839679E+001
        0.11223860040E+001        0.51511484955E+001       -0.77530785974E+001
        0.11260419845E+001        0.51229013480E+001       -0.76994565293E+001
        0.11296979649E+001        0.50948497352E+001       -0.76461182600E+001
        0.11333539454E+001        0.50669926006E+001       -0.75930643161E+001
        0.11370099259E+001        0.50393289215E+001       -0.75402952500E+001
        0.11406659063E+001        0.50118576376E+001       -0.74878116373E+001
        0.11443218868E+001        0.49845777219E+001       -0.74356140716E+001
        0.11479778673E+001        0.49574881100E+001       -0.73837031619E+001
        0.11516338477E+001        0.49305877701E+001       -0.73320795303E+001
        0.11552898282E+001        0.49038756334E+001       -0.72807438074E+001
        0.11589458087E+001        0.48773506635E+001       -0.72296966304E+001
        0.11626017891E+001        0.48510117870E+001       -0.71789386395E+001
        0.11662577696E+001        0.48248579626E+001       -0.71284704762E+001
        0.11699137501E+001        0.47988881126E+001       -0.70782927795E+001
        0.11735697306E+001        0.47731011907E+001       -0.70284061844E+001
        0.11772257110E+001        0.47474961146E+001       -0.69788113192E+001
        0.11808816915E+001        0.47220718334E+001       -0.69295088033E+001
        0.11845376720E+001        0.46968272606E+001       -0.68804992456E+001
        0.11881936524E+001        0.46717613403E+001       -0.68317832413E+001
        0.11918496329E+001        0.46468729820E+001       -0.67833613709E+001
        0.11955056134E+001        0.46221611255E+001       -0.67352341980E+001
        0.11991615938E+001        0.45976246762E+001       -0.66874022677E+001
        0.12028175743E+001        0.45732625698E+001       -0.66398661055E+001
        0.12064735548E+001        0.45490737081E+001       -0.65926262156E+001
        0.12101295352E+001        0.45250570227E+001       -0.65456830783E+001
        0.12137855157E+001        0.45012114122E+001       -0.64990371498E+001
        0.12174414962E+001        0.44775358049E+001       -0.64526888607E+001
        0.12210974766E+001        0.44540290961E+001       -0.64066386155E+001
        0.12247534571E+001        0.44306902111E+001       -0.63608867903E+001
        0.12284094376E+001        0.44075180427E+001       -0.63154337321E+001
        0.12320654181E+001        0.43845115134E+001       -0.62702797582E+001
        0.12357213985E+001        0.43616695139E+001       -0.62254251551E+001
        0.12393773790E+001        0.43389909643E+001       -0.61808701788E+001
        0.12430333595E+001        0.43164747537E+001       -0.61366150521E+001
        0.12466893399E+001        0.42941198004E+001       -0.60926599637E+001
        0.12503453204E+001        0.42719249924E+001       -0.60490050708E+001
        0.12540013009E+001        0.42498892465E+001       -0.60056504965E+001
        0.12576572813E+001        0.42280114500E+001       -0.59625963279E+001
        0.12613132618E+001        0.42062905191E+001       -0.59198426176E+001
        0.12649692423E+001        0.41847253406E+001       -0.58773893830E+001
        0.12686252227E+001        0.41633148305E+001       -0.58352366059E+001
        0.12722812032E+001        0.41420578760E+001       -0.57933842321E+001
        0.12759371837E+001        0.41209533931E+001       -0.57518321708E+001
        0.12795931642E+001        0.41000002701E+001       -0.57105802948E+001
        0.12832491446E+001        0.40791974237E+001       -0.56696284405E+001
        0.12869051251E+001        0.40585437434E+001       -0.56289764076E+001
        0.12905611056E+001        0.40380381474E+001       -0.55886239593E+001
        0.12942170860E+001        0.40176795270E+001       -0.55485708221E+001
        0.12978730665E+001        0.39974668022E+001       -0.55088166856E+001
        0.13015290470E+001        0.39773988667E+001       -0.54693612022E+001
        0.13051850274E+001        0.39574746430E+001       -0.54302039884E+001
        0.13088410079E+001        0.39376930278E+001       -0.53913446245E+001
        0.13124969884E+001        0.39180529464E+001       -0.53527826547E+001
        0.13161529688E+001        0.38985532989E+001       -0.53145175858E+001
        0.13198089493E+001        0.38791930143E+001       -0.52765488896E+001
        0.13234649298E+001        0.38599709966E+001       -0.52388760023E+001
        0.13271209102E+001        0.38408861786E+001       -0.52014983247E+001
        0.13307768907E+001        0.38219374690E+001       -0.51644152227E+001
        0.13344328712E+001        0.38031238052E+001       -0.51276260267E+001
        0.13380888517E+001        0.37844441008E+001       -0.50911300338E+001
        0.13417448321E+001        0.37658972981E+001       -0.50549265067E+001
        0.13454008126E+001        0.37474823165E+001       -0.50190146739E+001
        0.13490567931E+001        0.37291981035E+001       -0.49833937309E+001
        0.13527127735E+001        0.37110435847E+001       -0.49480628406E+001
        0.13563687540E+001        0.36930177136E+001       -0.49130211340E+001
        0.13600247345E+001        0.36751194222E+001       -0.48782677089E+001
        0.13636807149E+001        0.36573476705E+001       -0.48438016329E+001
        0.13673366954E+001        0.36397013975E+001       -0.48096219418E+001
        0.13709926759E+001        0.36221795700E+001       -0.47757276411E+001
        0.13746486563E+001        0.36047811344E+001       -0.47421177061E+001
        0.13783046368E+001        0.35875050652E+001       -0.47087910833E+001
        0.13819606173E+001        0.35703503162E+001       -0.46757466901E+001
        0.13856165978E+001        0.35533158697E+001       -0.46429834149E+001
        0.13892725782E+001        0.35364006881E+001       -0.46105001189E+001
        0.13929285587E+001        0.35196037618E+001       -0.45782956358E+001
        0.13965845392E+001        0.35029240616E+001       -0.45463687726E+001
        0.14002405196E+001        0.34863605866E+001       -0.45147183100E+001
        0.14038965001E+001        0.34699123169E+001       -0.44833430032E+001
        0.14075524806E+001        0.34535782603E+001       -0.44522415828E+001
        0.14112084610E+001        0.34373574063E+001       -0.44214127544E+001
        0.14148644415E+001        0.34212487722E+001       -0.43908552000E+001
        0.14185204220E+001        0.34052513572E+001       -0.43605675785E+001
        0.14221764024E+001        0.33893641883E+001       -0.43305485265E+001
        0.14258323829E+001        0.33735862747E+001       -0.43007966580E+001
        0.14294883634E+001        0.33579166534E+001       -0.42713105656E+001
        0.14331443439E+001        0.33423543442E+001       -0.42420888216E+001
        0.14368003243E+001        0.33268983944E+001       -0.42131299775E+001
        0.14404563048E+001        0.33115478342E+001       -0.41844325659E+001
        0.14441122853E+001        0.32963017218E+001       -0.41559951001E+001
        0.14477682657E+001        0.32811590984E+001       -0.41278160747E+001
        0.14514242462E+001        0.32661190329E+001       -0.40998939662E+001
        0.14550802267E+001        0.32511805779E+001       -0.40722272352E+001
        0.14587362071E+001        0.32363428135E+001       -0.40448143247E+001
        0.14623921876E+001        0.32216048036E+001       -0.40176536619E+001
        0.14660481681E+001        0.32069656397E+001       -0.39907436590E+001
        0.14697041485E+001        0.31924243976E+001       -0.39640827127E+001
        0.14733601290E+001        0.31779801804E+001       -0.39376692066E+001
        0.14770161095E+001        0.31636320757E+001       -0.39115015097E+001
        0.14806720899E+001        0.31493791984E+001       -0.38855779777E+001
        0.14843280704E+001        0.31352206484E+001       -0.38598969541E+001
        0.14879840509E+001        0.31211555525E+001       -0.38344567717E+001
        0.14916400314E+001        0.31071830228E+001       -0.38092557508E+001
        0.14952960118E+001        0.30933021985E+001       -0.37842922008E+001
        0.14989519923E+001        0.30795122040E+001       -0.37595644216E+001
        0.15026079728E+001        0.30658121908E+001       -0.37350707033E+001
        0.15062639532E+001        0.30522012961E+001       -0.37108093268E+001
        0.15099199337E+001        0.30386786837E+001       -0.36867785638E+001
        0.15135759142E+001        0.30252435035E+001       -0.36629766788E+001
        0.15172318946E+001        0.30118949321E+001       -0.36394019289E+001
        0.15208878751E+001        0.29986321321E+001       -0.36160525638E+001
        0.15245438556E+001        0.29854542928E+001       -0.35929268266E+001
        0.15281998360E+001        0.29723605897E+001       -0.35700229550E+001
        0.15318558165E+001        0.29593502250E+001       -0.35473391810E+001
        0.15355117970E+001        0.29464223873E+001       -0.35248737315E+001
        0.15391677775E+001        0.29335762913E+001       -0.35026248291E+001
        0.15428237579E+001        0.29208111391E+001       -0.34805906926E+001
        0.15464797384E+001        0.29081261582E+001       -0.34587695369E+001
        0.15501357189E+001        0.28955205636E+001       -0.34371595744E+001
        0.15537916993E+001        0.28829935962E+001       -0.34157590152E+001
        0.15574476798E+001        0.28705444840E+001       -0.33945660660E+001
        0.15611036603E+001        0.28581724807E+001       -0.33735789324E+001
        0.15647596407E+001        0.28458768278E+001       -0.33527958196E+001
        0.15684156212E+001        0.28336567920E+001       -0.33322149313E+001
        0.15720716017E+001        0.28215116278E+001       -0.33118344709E+001
