# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":5.808403876677321, "A":28,  "μ[AU]": 5.005e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.463175e+03    8.463974e+00    1.454471e+03    1.621023e-02   -4.217212e+01    6.073945e+02   -8.525009e+00
   2.074867e-02    1.380114e+03    8.300365e+00    1.371587e+03    1.863745e-02   -4.211098e+01    5.840019e+02   -8.362673e+00
   2.152536e-02    1.301619e+03    8.139596e+00    1.293266e+03    2.115553e-02   -4.204214e+01    5.614632e+02   -8.203150e+00
   2.233113e-02    1.227445e+03    7.981614e+00    1.219262e+03    2.376787e-02   -4.196574e+01    5.397478e+02   -8.046389e+00
   2.316707e-02    1.157357e+03    7.826369e+00    1.149341e+03    2.647799e-02   -4.188189e+01    5.188262e+02   -7.892339e+00
   2.403429e-02    1.091135e+03    7.673810e+00    1.083283e+03    2.928957e-02   -4.179072e+01    4.986698e+02   -7.740949e+00
   2.493398e-02    1.028569e+03    7.523888e+00    1.020878e+03    3.220640e-02   -4.169234e+01    4.792513e+02   -7.592171e+00
   2.586734e-02    9.694636e+02    7.376554e+00    9.619285e+02    3.523241e-02   -4.158685e+01    4.605440e+02   -7.445960e+00
   2.683565e-02    9.136289e+02    7.231760e+00    9.062479e+02    3.837170e-02   -4.147436e+01    4.425226e+02   -7.302265e+00
   2.784020e-02    8.608881e+02    7.089460e+00    8.536587e+02    4.162850e-02   -4.135497e+01    4.251624e+02   -7.161040e+00
   2.888235e-02    8.110751e+02    6.949607e+00    8.039934e+02    4.500722e-02   -4.122878e+01    4.084397e+02   -7.022243e+00
   2.996352e-02    7.640297e+02    6.812158e+00    7.570933e+02    4.851241e-02   -4.109587e+01    3.923317e+02   -6.885826e+00
   3.108516e-02    7.196024e+02    6.677068e+00    7.128086e+02    5.214881e-02   -4.095633e+01    3.768163e+02   -6.751747e+00
   3.224878e-02    6.776512e+02    6.544293e+00    6.709970e+02    5.592134e-02   -4.081025e+01    3.618724e+02   -6.619965e+00
   3.345597e-02    6.380415e+02    6.413792e+00    6.315244e+02    5.983508e-02   -4.065771e+01    3.474794e+02   -6.490435e+00
   3.470834e-02    6.006460e+02    6.285523e+00    5.942635e+02    6.389533e-02   -4.049878e+01    3.336176e+02   -6.363119e+00
   3.600760e-02    5.653448e+02    6.159446e+00    5.590940e+02    6.810757e-02   -4.033354e+01    3.202681e+02   -6.237975e+00
   3.735548e-02    5.320233e+02    6.035520e+00    5.259022e+02    7.247749e-02   -4.016206e+01    3.074124e+02   -6.114964e+00
   3.875383e-02    5.005744e+02    5.913707e+00    4.945802e+02    7.701099e-02   -3.998442e+01    2.950330e+02   -5.994049e+00
   4.020452e-02    4.708959e+02    5.793968e+00    4.650262e+02    8.171419e-02   -3.980067e+01    2.831127e+02   -5.875191e+00
   4.170952e-02    4.428910e+02    5.676265e+00    4.371437e+02    8.659346e-02   -3.961089e+01    2.716353e+02   -5.758352e+00
   4.327085e-02    4.164686e+02    5.560563e+00    4.108414e+02    9.165536e-02   -3.941514e+01    2.605847e+02   -5.643497e+00
   4.489063e-02    3.915422e+02    5.446825e+00    3.860331e+02    9.690676e-02   -3.921349e+01    2.499459e+02   -5.530590e+00
   4.657104e-02    3.680304e+02    5.335016e+00    3.626369e+02    9.216798e-02   -3.900599e+01    2.397041e+02   -5.419598e+00
   4.831435e-02    3.458555e+02    5.225101e+00    3.405756e+02    8.651607e-02   -3.879270e+01    2.298451e+02   -5.310485e+00
