# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":4.8821330791517665, "A":28,  "μ[AU]": -1.788e+01, "T[AU]": 3.675e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.40924e+05     5.60098e-01     1.41296e+05     0.00000e+00    -3.00649e+01     1.29697e+04    -3.86202e+01
    2.68741e-03     3.17792e+04     3.41381e-01     3.18628e+04     0.00000e+00    -3.00631e+01     4.80707e+03    -2.35649e+01
    7.22218e-03     7.08573e+03     2.07773e-01     7.10418e+03     0.00000e+00    -2.66009e+01     1.77317e+03    -1.43416e+01
    1.94090e-02     1.52449e+03     1.25784e-01     1.52835e+03     0.00000e+00    -2.49513e+01     6.44604e+02    -8.64094e+00
    5.21599e-02     3.06646e+02     7.58956e-02     3.07360e+02     0.00000e+00    -1.81550e+01     2.30840e+02    -5.10550e+00
    1.40175e-01     4.91320e+01     4.52635e-02     4.92080e+01     0.00000e+00    -1.32751e+01     7.92272e+01    -2.81266e+00
    3.76708e-01     5.19649e+00     2.87481e-02     5.17976e+00     0.00000e+00    -4.24137e+00     3.00292e+01    -1.36607e+00
    1.01237e+00     9.13738e-02     1.72742e-02     7.42015e-02     0.00000e+00    -3.36230e+00     9.23996e+00    -3.88138e-01
    1.81377e+00     2.24570e-02     1.29711e-02     9.50540e-03     0.00000e+00    -2.81387e+00     4.11462e+00    -2.54976e-01
    2.42949e+00     1.47037e-02     1.13234e-02     3.39144e-03     0.00000e+00    -2.53536e+00     2.57664e+00    -2.24863e-01
    3.04522e+00     1.16027e-02     1.02528e-02     1.35766e-03     0.00000e+00    -2.31353e+00     1.71654e+00    -2.09628e-01
    3.66094e+00     1.00419e-02     9.51086e-03     5.36867e-04     0.00000e+00    -2.12030e+00     1.19178e+00    -2.00853e-01
    4.27667e+00     9.16335e-03     8.98309e-03     1.84876e-04     0.00000e+00    -1.94172e+00     8.59120e-01    -1.95485e-01
    4.89239e+00     8.64733e-03     8.60937e-03     4.16365e-05     0.00000e+00    -1.76988e+00     6.48390e-01    -1.92161e-01
    5.50812e+00     8.35082e-03     8.35368e-03     4.67651e-25     1.48185e-03    -1.59984e+00     5.21400e-01    -1.90187e-01
    6.12384e+00     8.13196e-03     8.13425e-03    -1.65188e-21     1.48185e-03    -1.45920e+00     4.24735e-01    -1.88698e-01
    6.73957e+00     7.96587e-03     7.96769e-03    -3.88105e-21     1.48185e-03    -1.34037e+00     3.49620e-01    -1.87550e-01
    7.35530e+00     7.83707e-03     7.83856e-03    -6.01778e-21     1.48185e-03    -1.23824e+00     2.90277e-01    -1.86647e-01
    7.97102e+00     7.73543e-03     7.73664e-03    -7.92504e-21     1.48185e-03    -1.14924e+00     2.42753e-01    -1.85928e-01
    8.58675e+00     7.65408e-03     7.65508e-03    -9.58236e-21     1.48185e-03    -1.07079e+00     2.04262e-01    -1.85347e-01
    9.20247e+00     7.58820e-03     7.58901e-03    -1.10059e-20     1.48185e-03    -1.00096e+00     1.72788e-01    -1.84873e-01
    9.81820e+00     7.53432e-03     7.53498e-03    -1.22227e-20     1.48185e-03    -9.38317e-01     1.46842e-01    -1.84484e-01
    1.00000e+01     7.52041e-03     7.52103e-03    -1.25445e-20     1.48185e-03    -9.20976e-01     1.40111e-01    -1.84383e-01
    1.04339e+01     7.49010e-03     7.49062e-03    -1.32561e-20     1.48185e-03    -8.81619e-01     1.25404e-01    -1.84163e-01
    1.10496e+01     7.45321e-03     7.45364e-03    -1.41415e-20     1.48185e-03    -8.30169e-01     1.07425e-01    -1.83894e-01
    1.16654e+01     7.42238e-03     7.42276e-03    -1.48975e-20     1.48185e-03    -7.83163e-01     9.23326e-02    -1.83669e-01
    1.22811e+01     7.39648e-03     7.39676e-03    -1.55439e-20     1.48185e-03    -7.40020e-01     7.96038e-02    -1.83479e-01
    1.27758e+01     7.37868e-03     7.37891e-03    -1.59942e-20     1.48185e-03    -7.07808e-01     7.08265e-02    -1.83348e-01
    1.28968e+01     7.37469e-03     7.37491e-03    -1.60957e-20     1.48185e-03    -7.00229e-01     6.88576e-02    -1.83319e-01
