# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.834e-11, Err(n_e)=5.272e-12, Err(IET)=9.883e-13, Q_net=-7.509e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":2.889157734605902, "A":26.981538,  "μ[AU]": 2.6657523046e-01, "Te[AU]": 1.102e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483065e+06    4.483047e+06    3.780551e-03    4.483065e+06    1.798834e+01
   1.006327e-04    4.440858e+06    4.440841e+06    3.780551e-03    4.440858e+06    1.730729e+01
   1.012695e-04    4.399050e+06    4.399033e+06    3.780551e-03    4.399050e+06    1.720875e+01
   1.019102e-04    4.357633e+06    4.357618e+06    3.780551e-03    4.357633e+06    1.558128e+01
   1.025550e-04    4.316610e+06    4.316592e+06    3.780551e-03    4.316610e+06    1.768879e+01
   1.032039e-04    4.275970e+06    4.275953e+06    3.780551e-03    4.275970e+06    1.648226e+01
   1.038569e-04    4.235714e+06    4.235697e+06    3.780551e-03    4.235714e+06    1.719480e+01
   1.045141e-04    4.195836e+06    4.195820e+06    3.780551e-03    4.195836e+06    1.613126e+01
   1.051753e-04    4.156335e+06    4.156318e+06    3.780551e-03    4.156335e+06    1.728882e+01
   1.058408e-04    4.117203e+06    4.117188e+06    3.780551e-03    4.117203e+06    1.506136e+01
   1.065105e-04    4.078443e+06    4.078426e+06    3.780551e-03    4.078443e+06    1.715944e+01
   1.071844e-04    4.040045e+06    4.040029e+06    3.780551e-03    4.040045e+06    1.631130e+01
   1.078626e-04    4.002010e+06    4.001994e+06    3.780551e-03    4.002010e+06    1.694181e+01
   1.085451e-04    3.964330e+06    3.964316e+06    3.780551e-03    3.964330e+06    1.397976e+01
   1.092319e-04    3.927011e+06    3.926994e+06    3.780551e-03    3.927011e+06    1.710139e+01
   1.099230e-04    3.890038e+06    3.890022e+06    3.780551e-03    3.890038e+06    1.585625e+01
   1.106185e-04    3.853416e+06    3.853399e+06    3.780551e-03    3.853416e+06    1.660186e+01
   1.113184e-04    3.817135e+06    3.817120e+06    3.780551e-03    3.817135e+06    1.509377e+01
   1.120228e-04    3.781200e+06    3.781183e+06    3.780551e-03    3.781200e+06    1.703118e+01
   1.127316e-04    3.745600e+06    3.745585e+06    3.780551e-03    3.745600e+06    1.483409e+01
   1.134449e-04    3.710337e+06    3.710321e+06    3.780551e-03    3.710337e+06    1.626462e+01
   1.141626e-04    3.675405e+06    3.675390e+06    3.780551e-03    3.675405e+06    1.554025e+01
   1.148850e-04    3.640803e+06    3.640787e+06    3.780551e-03    3.640803e+06    1.651677e+01
   1.156119e-04    3.606524e+06    3.606510e+06    3.780551e-03    3.606524e+06    1.387525e+01
   1.163434e-04    3.572571e+06    3.572555e+06    3.780551e-03    3.572571e+06    1.593070e+01
   1.170795e-04    3.538936e+06    3.538921e+06    3.780551e-03    3.538936e+06    1.538980e+01
   1.178203e-04    3.505618e+06    3.505603e+06    3.780551e-03    3.505618e+06    1.591139e+01
   1.185658e-04    3.472613e+06    3.472598e+06    3.780551e-03    3.472613e+06    1.440293e+01
   1.193160e-04    3.439920e+06    3.439904e+06    3.780551e-03    3.439920e+06    1.560253e+01
   1.200710e-04    3.407533e+06    3.407518e+06    3.780551e-03    3.407533e+06    1.470708e+01
   1.208307e-04    3.375453e+06    3.375437e+06    3.780551e-03    3.375453e+06    1.533129e+01
   1.215952e-04    3.343673e+06    3.343658e+06    3.780551e-03    3.343673e+06    1.494610e+01
   1.223646e-04    3.312194e+06    3.312178e+06    3.780551e-03    3.312194e+06    1.544170e+01
   1.231388e-04    3.281009e+06    3.280995e+06    3.780551e-03    3.281009e+06    1.422164e+01
