# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.794816614156696, "A":28,  "μ[AU]": 1.403e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46242e+03     1.42952e+00     1.45918e+03     0.00000e+00    -4.21974e+01     6.07369e+02    -8.52356e+00
    2.32192e-02     1.15229e+03     1.32031e+00     1.14956e+03     0.00000e+00    -4.19344e+01     5.17513e+02    -7.88097e+00
    2.69567e-02     9.06020e+02     1.21859e+00     9.03699e+02     0.00000e+00    -4.15442e+01     4.40278e+02    -7.28223e+00
    3.12957e-02     7.10685e+02     1.12380e+00     7.08705e+02     0.00000e+00    -4.10351e+01     3.73924e+02    -6.72417e+00
    3.63331e-02     5.55964e+02     1.03545e+00     5.54267e+02     0.00000e+00    -4.04144e+01     3.16953e+02    -6.20385e+00
    4.21814e-02     4.33608e+02     9.53066e-01     4.32147e+02     0.00000e+00    -3.96880e+01     2.68071e+02    -5.71854e+00
    4.89710e-02     3.37028e+02     8.76233e-01     3.35762e+02     0.00000e+00    -3.88614e+01     2.26168e+02    -5.26574e+00
    5.68535e-02     2.60957e+02     8.04557e-01     2.59857e+02     0.00000e+00    -3.79391e+01     1.90285e+02    -4.84317e+00
    6.60048e-02     2.01192e+02     7.37677e-01     2.00232e+02     0.00000e+00    -3.69256e+01     1.59596e+02    -4.44872e+00
    7.66291e-02     1.54374e+02     6.75266e-01     1.53532e+02     0.00000e+00    -3.58253e+01     1.33390e+02    -4.08045e+00
    8.89635e-02     1.17821e+02     6.17023e-01     1.17080e+02     0.00000e+00    -3.46429e+01     1.11051e+02    -3.73661e+00
    1.03283e-01     8.93928e+01     5.62675e-01     8.87394e+01     0.00000e+00    -3.33831e+01     9.20510e+01    -3.41560e+00
    1.19908e-01     6.73812e+01     5.11976e-01     6.68034e+01     0.00000e+00    -3.20516e+01     7.59314e+01    -3.11597e+00
    1.39209e-01     5.04241e+01     4.64702e-01     4.99124e+01     0.00000e+00    -3.06548e+01     6.22968e+01    -2.83641e+00
    1.61616e-01     3.74361e+01     4.20652e-01     3.69825e+01     0.00000e+00    -2.91998e+01     5.08044e+01    -2.57574e+00
    1.87630e-01     2.75530e+01     3.79644e-01     2.71506e+01     0.00000e+00    -2.76948e+01     4.11571e+01    -2.33291e+00
    2.17832e-01     2.00877e+01     3.41515e-01     1.97308e+01     0.00000e+00    -2.61492e+01     3.30966e+01    -2.10695e+00
    2.52894e-01     1.44951e+01     3.06118e-01     1.41789e+01     0.00000e+00    -2.45733e+01     2.63982e+01    -1.89702e+00
    2.93601e-01     1.03438e+01     2.73322e-01     1.00642e+01     0.00000e+00    -2.29785e+01     2.08660e+01    -1.70234e+00
    3.40860e-01     7.29372e+00     2.43004e-01     7.04687e+00     0.00000e+00    -2.13768e+01     1.63287e+01    -1.52223e+00
    3.95725e-01     5.07768e+00     2.15053e-01     4.86044e+00     0.00000e+00    -1.97812e+01     1.26366e+01    -1.35604e+00
    4.59422e-01     3.48726e+00     1.89363e-01     3.29677e+00     0.00000e+00    -1.82045e+01     9.65860e+00    -1.20317e+00
    5.33372e-01     2.36094e+00     1.65832e-01     2.19463e+00     0.00000e+00    -1.66598e+01     7.28012e+00    -1.06305e+00
    6.19225e-01     1.57466e+00     1.44361e-01     1.43018e+00     0.00000e+00    -1.51596e+01     5.40107e+00    -9.35145e-01
    7.18897e-01     1.03411e+00     1.24848e-01     9.09338e-01     0.00000e+00    -1.37155e+01     3.93442e+00    -8.18893e-01
    8.34612e-01     6.68536e-01     1.07188e-01     5.61500e-01     0.00000e+00    -1.23379e+01     2.80484e+00    -7.13868e-01
    9.68953e-01     4.25829e-01     9.12963e-02     3.34700e-01     0.00000e+00    -1.10355e+01     1.94772e+00    -6.20866e-01
    1.12492e+00     2.67435e-01     7.70464e-02     1.90541e-01     0.00000e+00    -9.81488e+00     1.30817e+00    -5.38115e-01
    1.30599e+00     1.66056e-01     6.43288e-02     1.01852e-01     0.00000e+00    -8.68062e+00     8.40189e-01    -4.65211e-01
    1.51620e+00     1.02545e-01     5.30442e-02     4.95957e-02     0.00000e+00    -7.63492e+00     5.05798e-01    -4.01907e-01
    1.76026e+00     6.37710e-02     4.31274e-02     2.07116e-02     0.00000e+00    -6.67760e+00     2.74360e-01    -3.48279e-01
    2.04359e+00     4.09818e-02     3.46099e-02     6.41882e-03     0.00000e+00    -5.80605e+00     1.21971e-01    -3.05044e-01
    2.37253e+00     2.86068e-02     2.77742e-02     8.64178e-04     0.00000e+00    -5.01491e+00     3.11365e-02    -2.74015e-01
    2.75442e+00     2.34799e-02     2.35010e-02    -7.94076e-21     0.00000e+00    -4.29525e+00    -8.89925e-03    -2.58374e-01
    3.19778e+00     2.45878e-02     2.46023e-02     0.00000e+00     8.84194e-03    -3.63219e+00    -2.05810e-04    -2.61941e-01
    3.71250e+00     2.50111e-02     2.49893e-02     2.97111e-05     8.84194e-03    -3.06530e+00     3.05136e-03    -2.63275e-01
    4.31007e+00     2.50915e-02     2.50562e-02     3.80843e-05     8.84194e-03    -2.57923e+00     3.62605e-03    -2.63526e-01
    5.00384e+00     2.50350e-02     2.50030e-02     3.13584e-05     8.84194e-03    -2.16153e+00     3.14469e-03    -2.63349e-01
    5.80926e+00     2.49467e-02     2.49222e-02     2.21061e-05     8.84194e-03    -1.80204e+00     2.43180e-03    -2.63073e-01
    6.74434e+00     2.48694e-02     2.48514e-02     1.50181e-05     8.84194e-03    -1.49239e+00     1.81832e-03    -2.62830e-01
    7.82992e+00     2.48133e-02     2.48002e-02     1.05345e-05     8.84194e-03    -1.22558e+00     1.38147e-03    -2.62654e-01
    9.09025e+00     2.47761e-02     2.47664e-02     7.90318e-06     8.84194e-03    -9.95673e-01     1.09778e-03    -2.62536e-01
    1.05534e+01     2.47523e-02     2.47451e-02     6.38555e-06     8.84194e-03    -7.97572e-01     9.21134e-04    -2.62461e-01
    1.22521e+01     2.47373e-02     2.47318e-02     5.49736e-06     8.84194e-03    -6.26894e-01     8.11858e-04    -2.62414e-01
