# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.7996647796341847, "A":28,  "μ[AU]": 1.394e-01, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46230e+03     1.42673e+00     1.45917e+03     0.00000e+00    -4.21977e+01     6.07369e+02    -8.52334e+00
    2.32192e-02     1.15221e+03     1.31774e+00     1.14955e+03     0.00000e+00    -4.19348e+01     5.17512e+02    -7.88078e+00
    2.69567e-02     9.05959e+02     1.21621e+00     9.03694e+02     0.00000e+00    -4.15446e+01     4.40277e+02    -7.28207e+00
    3.12957e-02     7.10642e+02     1.12161e+00     7.08702e+02     0.00000e+00    -4.10355e+01     3.73924e+02    -6.72404e+00
    3.63331e-02     5.55935e+02     1.03343e+00     5.54264e+02     0.00000e+00    -4.04148e+01     3.16952e+02    -6.20374e+00
    4.21814e-02     4.33589e+02     9.51208e-01     4.32144e+02     0.00000e+00    -3.96886e+01     2.68071e+02    -5.71845e+00
    4.89710e-02     3.37016e+02     8.74526e-01     3.35760e+02     0.00000e+00    -3.88619e+01     2.26168e+02    -5.26569e+00
    5.68535e-02     2.60951e+02     8.02989e-01     2.59855e+02     0.00000e+00    -3.79397e+01     1.90285e+02    -4.84314e+00
    6.60048e-02     2.01190e+02     7.36241e-01     2.00230e+02     0.00000e+00    -3.69263e+01     1.59596e+02    -4.44870e+00
    7.66291e-02     1.54374e+02     6.73951e-01     1.53530e+02     0.00000e+00    -3.58260e+01     1.33389e+02    -4.08045e+00
    8.89635e-02     1.17822e+02     6.15822e-01     1.17079e+02     0.00000e+00    -3.46436e+01     1.11050e+02    -3.73662e+00
    1.03283e-01     8.93949e+01     5.61581e-01     8.87379e+01     0.00000e+00    -3.33839e+01     9.20502e+01    -3.41563e+00
    1.19908e-01     6.73836e+01     5.10981e-01     6.68022e+01     0.00000e+00    -3.20524e+01     7.59307e+01    -3.11601e+00
    1.39209e-01     5.04266e+01     4.63800e-01     4.99113e+01     0.00000e+00    -3.06556e+01     6.22960e+01    -2.83646e+00
    1.61616e-01     3.74384e+01     4.19836e-01     3.69815e+01     0.00000e+00    -2.92005e+01     5.08036e+01    -2.57579e+00
    1.87630e-01     2.75550e+01     3.78908e-01     2.71497e+01     0.00000e+00    -2.76956e+01     4.11563e+01    -2.33296e+00
    2.17832e-01     2.00893e+01     3.40854e-01     1.97301e+01     0.00000e+00    -2.61499e+01     3.30959e+01    -2.10700e+00
    2.52894e-01     1.44964e+01     3.05528e-01     1.41783e+01     0.00000e+00    -2.45740e+01     2.63975e+01    -1.89707e+00
