# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":1.9117655991767457, "A":28,  "μ[AU]": 7.734e-02, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46129e+03     1.10284e+00     1.45823e+03    9.98861e-156    -4.24714e+01     6.07095e+02    -8.52140e+00
    2.07487e-02     1.37824e+03     1.08153e+00     1.37531e+03    1.14842e-155    -4.24103e+01     5.83703e+02    -8.35894e+00
    2.15254e-02     1.29976e+03     1.06059e+00     1.29695e+03    1.30359e-155    -4.23415e+01     5.61164e+02    -8.19929e+00
    2.23311e-02     1.22559e+03     1.04002e+00     1.22291e+03    1.46456e-155    -4.22651e+01     5.39448e+02    -8.04239e+00
    2.31671e-02     1.15552e+03     1.01980e+00     1.15295e+03    1.63155e-155    -4.21813e+01     5.18527e+02    -7.88821e+00
    2.40343e-02     1.08931e+03     9.99934e-01     1.08685e+03    1.80480e-155    -4.20902e+01     4.98370e+02    -7.73668e+00
    2.49340e-02     1.02676e+03     9.80411e-01     1.02441e+03    1.98453e-155    -4.19919e+01     4.78952e+02    -7.58777e+00
    2.58673e-02     9.67665e+02     9.61225e-01     9.65414e+02    2.17099e-155    -4.18865e+01     4.60244e+02    -7.44142e+00
    2.68356e-02     9.11846e+02     9.42369e-01     9.09690e+02    2.36443e-155    -4.17741e+01     4.42223e+02    -7.29758e+00
    2.78402e-02     8.59123e+02     9.23839e-01     8.57057e+02    2.56511e-155    -4.16547e+01     4.24863e+02    -7.15622e+00
    2.88824e-02     8.09327e+02     9.05628e-01     8.07347e+02    2.77331e-155    -4.15286e+01     4.08140e+02    -7.01727e+00
    2.99635e-02     7.62300e+02     8.87730e-01     7.60401e+02    2.98929e-155    -4.13958e+01     3.92032e+02    -6.88071e+00
    3.10852e-02     7.17892e+02     8.70139e-01     7.16071e+02    3.21337e-155    -4.12564e+01     3.76516e+02    -6.74648e+00
    3.22488e-02     6.75960e+02     8.52851e-01     6.74213e+02    3.44583e-155    -4.11105e+01     3.61572e+02    -6.61454e+00
    3.34560e-02     6.36370e+02     8.35858e-01     6.34693e+02    3.68699e-155    -4.09580e+01     3.47179e+02    -6.48485e+00
    3.47083e-02     5.98995e+02     8.19157e-01     5.97385e+02    3.93718e-155    -4.07993e+01     3.33317e+02    -6.35738e+00
    3.60076e-02     5.63714e+02     8.02741e-01     5.62169e+02    4.19673e-155    -4.06342e+01     3.19967e+02    -6.23207e+00
    3.73555e-02     5.30413e+02     7.86605e-01     5.28929e+02    4.46600e-155    -4.04629e+01     3.07112e+02    -6.10889e+00
    3.87538e-02     4.98986e+02     7.70745e-01     4.97560e+02    4.74535e-155    -4.02854e+01     2.94732e+02    -5.98781e+00
    4.02045e-02     4.69328e+02     7.55155e-01     4.67958e+02    5.03516e-155    -4.01019e+01     2.82812e+02    -5.86878e+00
    4.17095e-02     4.41345e+02     7.39831e-01     4.40028e+02    5.33582e-155    -3.99123e+01     2.71334e+02    -5.75176e+00
    4.32708e-02     4.14944e+02     7.24767e-01     4.13678e+02    5.64773e-155    -3.97168e+01     2.60283e+02    -5.63673e+00
    4.48906e-02     3.90040e+02     7.09959e-01     3.88822e+02    5.97131e-155    -3.95153e+01     2.49644e+02    -5.52364e+00
    4.65710e-02     3.66550e+02     6.95403e-01     3.65378e+02    6.94386e-116    -3.93081e+01     2.39402e+02    -5.41245e+00
    4.83144e-02     3.44398e+02     6.81094e-01     3.43269e+02    1.46492e-115    -3.90951e+01     2.29543e+02    -5.30315e+00
    5.01229e-02     3.23509e+02     6.67027e-01     3.22423e+02    2.26429e-115    -3.88763e+01     2.20053e+02    -5.19569e+00
    5.19992e-02     3.03815e+02     6.53198e-01     3.02769e+02    3.09359e-115    -3.86520e+01     2.10919e+02    -5.09003e+00
    5.39457e-02     2.85249e+02     6.39604e-01     2.84242e+02    3.95393e-115    -3.84220e+01     2.02128e+02    -4.98616e+00
    5.59651e-02     2.67751e+02     6.26239e-01     2.66780e+02    4.84648e-115    -3.81865e+01     1.93668e+02    -4.88403e+00
    5.80601e-02     2.51261e+02     6.13101e-01     2.50325e+02    5.77244e-115    -3.79455e+01     1.85527e+02    -4.78361e+00
    6.02334e-02     2.35724e+02     6.00184e-01     2.34822e+02    6.73306e-115    -3.76991e+01     1.77695e+02    -4.68489e+00
    6.24882e-02     2.21087e+02     5.87485e-01     2.20217e+02    7.72964e-115    -3.74473e+01     1.70159e+02    -4.58781e+00
    6.48273e-02     2.07301e+02     5.75001e-01     2.06461e+02    8.76353e-115    -3.71902e+01     1.62909e+02    -4.49237e+00
    6.72541e-02     1.94318e+02     5.62727e-01     1.93508e+02    9.83611e-115    -3.69279e+01     1.55936e+02    -4.39852e+00
