# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":5.253217500524736, "A":28,  "μ[AU]": 3.901e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.461655e+03    4.572007e+00    1.456794e+03    3.242045e-03   -4.248969e+01    6.070770e+02   -8.522096e+00
   2.153336e-02    1.299366e+03    4.395929e+00    1.294714e+03    4.236287e-03   -4.236460e+01    5.609167e+02   -8.198477e+00
   2.318427e-02    1.154536e+03    4.225935e+00    1.150084e+03    5.306756e-03   -4.220847e+01    5.180832e+02   -7.886009e+00
   2.496176e-02    1.025322e+03    4.061802e+00    1.021061e+03    6.459294e-03   -4.202233e+01    4.783410e+02   -7.584286e+00
   2.687552e-02    9.100720e+02    3.903315e+00    9.059929e+02    7.700196e-03   -4.180713e+01    4.414711e+02   -7.292915e+00
   2.893601e-02    8.073067e+02    3.750267e+00    8.034017e+02    9.036235e-03   -4.156374e+01    4.072701e+02   -7.011513e+00
   3.115447e-02    7.157038e+02    3.602460e+00    7.119653e+02    1.047470e-02   -4.129294e+01    3.755494e+02   -6.739720e+00
   3.354302e-02    6.340788e+02    3.459702e+00    6.304999e+02    1.202346e-02   -4.099547e+01    3.461333e+02   -6.477184e+00
   3.611469e-02    5.613725e+02    3.321810e+00    5.579461e+02    1.369095e-02   -4.067199e+01    3.188591e+02   -6.223570e+00
   3.888352e-02    4.966366e+02    3.188608e+00    4.933565e+02    1.548629e-02   -4.032315e+01    2.935755e+02   -5.978554e+00
   4.186463e-02    4.390223e+02    3.059924e+00    4.358823e+02    1.741927e-02   -3.994951e+01    2.701418e+02   -5.741827e+00
   4.507430e-02    3.877704e+02    2.935598e+00    3.847648e+02    1.940409e-02   -3.955163e+01    2.484277e+02   -5.513090e+00
   4.853005e-02    3.422015e+02    2.815475e+00    3.393251e+02    1.716335e-02   -3.913005e+01    2.283119e+02   -5.292060e+00
   5.225074e-02    3.017074e+02    2.699403e+00    2.989552e+02    1.475082e-02   -3.868525e+01    2.096817e+02   -5.078461e+00
   5.625669e-02    2.657448e+02    2.587241e+00    2.631116e+02    1.215333e-02   -3.821774e+01    1.924326e+02   -4.872037e+00
   6.056977e-02    2.338259e+02    2.478849e+00    2.313072e+02    9.356690e-03   -3.772799e+01    1.764672e+02   -4.672530e+00
