# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":8.119720152096306, "A":28,  "μ[AU]": -1.603e+01, "T[AU]": 3.675e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41167e+05     8.03013e-01     1.41166e+05     0.00000e+00    -4.83896e+01     1.29514e+04    -3.86423e+01
    1.20928e-03     1.06056e+05     7.30114e-01     1.06055e+05     0.00000e+00    -4.71723e+01     1.07028e+04    -3.51428e+01
    1.46235e-03     7.96578e+04     6.63802e-01     7.96571e+04     0.00000e+00    -4.61135e+01     8.84344e+03    -3.19586e+01
    1.76839e-03     5.98132e+04     6.03479e-01     5.98125e+04     0.00000e+00    -4.51775e+01     7.30592e+03    -2.90612e+01
    2.13847e-03     4.48964e+04     5.48599e-01     4.48958e+04     0.00000e+00    -4.43344e+01     6.03454e+03    -2.64243e+01
    2.58600e-03     3.36852e+04     4.98668e-01     3.36847e+04     0.00000e+00    -4.35591e+01     4.98327e+03    -2.40242e+01
    3.12719e-03     2.52605e+04     4.53236e-01     2.52600e+04     0.00000e+00    -4.28306e+01     4.11402e+03    -2.18392e+01
    3.78164e-03     1.89309e+04     4.11894e-01     1.89305e+04     0.00000e+00    -4.21309e+01     3.39529e+03    -1.98498e+01
    4.57305e-03     1.41767e+04     3.74268e-01     1.41763e+04     0.00000e+00    -4.14445e+01     2.80106e+03    -1.80379e+01
    5.53008e-03     1.06067e+04     3.40020e-01     1.06064e+04     0.00000e+00    -4.07580e+01     2.30978e+03    -1.63874e+01
    6.68740e-03     7.92712e+03     3.08843e-01     7.92679e+03     0.00000e+00    -4.00593e+01     1.90366e+03    -1.48834e+01
    8.08692e-03     5.91671e+03     2.80458e-01     5.91642e+03     0.00000e+00    -3.93379e+01     1.56796e+03    -1.35124e+01
    9.77933e-03     4.40926e+03     2.54609e-01     4.40899e+03     0.00000e+00    -3.85840e+01     1.29051e+03    -1.22622e+01
    1.18259e-02     3.27973e+03     2.31066e-01     3.27948e+03     0.00000e+00    -3.77887e+01     1.06125e+03    -1.11215e+01
    1.43008e-02     2.43410e+03     2.09620e-01     2.43388e+03     0.00000e+00    -3.69439e+01     8.71857e+02    -1.00804e+01
    1.72936e-02     1.80170e+03     1.90081e-01     1.80150e+03     0.00000e+00    -3.60419e+01     7.15441e+02    -9.12940e+00
    2.09128e-02     1.32938e+03     1.72278e-01     1.32920e+03     0.00000e+00    -3.50757e+01     5.86314e+02    -8.26028e+00
    2.52894e-02     9.77176e+02     1.56054e-01     9.77011e+02     0.00000e+00    -3.40390e+01     4.79772e+02    -7.46537e+00
    3.05818e-02     7.15059e+02     1.41269e-01     7.14909e+02     0.00000e+00    -3.29261e+01     3.91924e+02    -6.73773e+00
    3.69819e-02     5.20454e+02     1.27797e-01     5.20319e+02     0.00000e+00    -3.17323e+01     3.19552e+02    -6.07105e+00
    4.47214e-02     3.76397e+02     1.15525e-01     3.76275e+02     0.00000e+00    -3.04541e+01     2.59996e+02    -5.45962e+00
    5.40805e-02     2.70141e+02     1.04351e-01     2.70031e+02     0.00000e+00    -2.90896e+01     2.11054e+02    -4.89823e+00
    6.53983e-02     1.92109e+02     9.41854e-02     1.92009e+02     0.00000e+00    -2.76387e+01     1.70904e+02    -4.38214e+00
    7.90847e-02     1.35110e+02     8.49473e-02     1.35020e+02     0.00000e+00    -2.61040e+01     1.38038e+02    -3.90699e+00
