# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.5959512760237535, "A":28,  "μ[AU]": 1.260e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41555e+05     0.00000e+00     1.41361e+05     0.00000e+00    -5.23665e+01     1.29472e+04    -3.86775e+01
    1.23416e-03     1.03151e+05    2.35768e-127     1.03008e+05     0.00000e+00    -5.22739e+01     1.04808e+04    -3.48204e+01
    1.52314e-03     7.51463e+04    8.30450e-102     7.50409e+04     0.00000e+00    -5.21180e+01     8.48245e+03    -3.13464e+01
    1.87979e-03     5.47267e+04     3.94303e-81     5.46489e+04     0.00000e+00    -5.19028e+01     6.86333e+03    -2.82172e+01
    2.31995e-03     3.98397e+04     2.11595e-64     3.97821e+04     0.00000e+00    -5.16305e+01     5.55150e+03    -2.53981e+01
    2.86318e-03     2.89878e+04     7.18812e-51     2.89450e+04     0.00000e+00    -5.13017e+01     4.48867e+03    -2.28580e+01
    3.53361e-03     2.10789e+04     6.24415e-40     2.10470e+04     0.00000e+00    -5.09160e+01     3.62761e+03    -2.05688e+01
    4.36103e-03     1.53162e+04     4.29886e-31     1.52924e+04     0.00000e+00    -5.04715e+01     2.93004e+03    -1.85054e+01
    5.38218e-03     1.11187e+04     5.86557e-24     1.11007e+04     0.00000e+00    -4.99658e+01     2.36498e+03    -1.66449e+01
    6.64245e-03     8.06242e+03     3.02594e+00     8.04884e+03     0.00000e+00    -4.93952e+01     1.90728e+03    -1.49669e+01
    8.19782e-03     5.83822e+03     2.71723e+00     5.82787e+03     0.00000e+00    -4.87554e+01     1.53660e+03    -1.34529e+01
    1.01174e-02     4.22056e+03     2.43865e+00     4.21262e+03     0.00000e+00    -4.80415e+01     1.23644e+03    -1.20864e+01
    1.24864e-02     3.04497e+03     2.18714e+00     3.03883e+03     0.00000e+00    -4.72478e+01     9.93450e+02    -1.08525e+01
    1.54102e-02     2.19149e+03     1.95997e+00     2.18669e+03     1.58194e-09    -4.63685e+01     7.96796e+02    -9.73760e+00
    1.90186e-02     1.57261e+03     1.75467e+00     1.56883e+03     1.54790e-08    -4.53971e+01     6.37713e+02    -8.72976e+00
    2.34719e-02     1.12456e+03     1.56903e+00     1.12155e+03     3.26302e-08    -4.43273e+01     5.09094e+02    -7.81810e+00
    2.89679e-02     8.00798e+02     1.40105e+00     7.98376e+02     5.37974e-08    -4.31526e+01     4.05187e+02    -6.99290e+00
    3.57509e-02     5.67416e+02     1.24896e+00     5.65449e+02     7.99211e-08    -4.18671e+01     3.21327e+02    -6.24546e+00
    4.41222e-02     3.99686e+02     1.11117e+00     3.98074e+02     1.12162e-07    -4.04657e+01     2.53737e+02    -5.56800e+00
    5.44536e-02     2.79589e+02     9.86273e-01     2.78255e+02     1.01571e-06    -3.89446e+01     1.99357e+02    -4.95359e+00
    6.72042e-02     1.93990e+02     8.73005e-01     1.92879e+02     2.22981e-06    -3.73015e+01     1.55705e+02    -4.39610e+00
    8.29404e-02     1.33324e+02     7.70261e-01     1.32392e+02     6.35953e-06    -3.55370e+01     1.20769e+02    -3.89010e+00
    1.02361e-01     9.06246e+01     6.77068e-01     8.98398e+01     1.46446e-05    -3.36544e+01     9.29133e+01    -3.43083e+00
    1.26330e-01     6.08223e+01     5.92578e-01     6.01587e+01     3.92002e-05    -3.16611e+01     7.08108e+01    -3.01414e+00
    1.55911e-01     4.02310e+01     5.16053e-01     3.96691e+01     9.01576e-05    -2.95687e+01     5.33790e+01    -2.63643e+00
    1.92418e-01     2.61753e+01     4.46859e-01     2.56994e+01     1.90648e-04    -2.73939e+01     3.97341e+01    -2.29461e+00
    2.37474e-01     1.67172e+01     3.84450e-01     1.63148e+01     3.80525e-04    -2.51581e+01     2.91515e+01    -1.98602e+00
    2.93079e-01     1.04589e+01     3.28355e-01     1.01198e+01     7.08872e-04    -2.28877e+01     2.10355e+01    -1.70839e+00
    3.61705e-01     6.39750e+00     2.78169e-01     6.11300e+00     1.22583e-03    -2.06133e+01     1.48943e+01    -1.45978e+00
    4.46401e-01     3.81949e+00     2.33530e-01     3.58238e+00     1.98395e-03    -1.83678e+01     1.03207e+01    -1.23849e+00
    5.50928e-01     2.22336e+00     1.94112e-01     2.02729e+00     3.00555e-03    -1.61855e+01     6.97770e+00    -1.04302e+00
    6.79930e-01     1.26196e+00     1.59607e-01     1.10132e+00     4.23221e-03    -1.40993e+01     4.58694e+00    -8.71987e-01
    8.39140e-01     6.99893e-01     1.29717e-01     5.69659e-01     5.55088e-03    -1.21388e+01     2.91990e+00    -7.24128e-01
    1.03563e+00     3.81942e-01     1.04193e-01     2.77503e-01     6.81736e-03    -1.03283e+01     1.79112e+00    -6.00393e-01
    1.27813e+00     2.07632e-01     8.27281e-02     1.24793e-01     7.81595e-03    -8.68518e+00     1.05262e+00    -4.98014e-01
    1.57741e+00     1.15075e-01     6.50612e-02     4.99681e-02     8.46538e-03    -7.21940e+00     5.88641e-01    -4.16178e-01
    1.94677e+00     6.74109e-02     5.09524e-02     1.64427e-02     8.77700e-03    -5.93349e+00     3.10917e-01    -3.54141e-01
    2.40261e+00     4.36116e-02     4.01555e-02     3.45303e-03     8.87228e-03    -4.82327e+00     1.54183e-01    -3.10772e-01
    2.96519e+00     3.21622e-02     3.21640e-02    -8.72669e-42     8.89110e-03    -3.87898e+00     7.18812e-02    -2.83751e-01
    3.65951e+00     2.69176e-02     2.69209e-02    -7.42969e-20     8.89349e-03    -3.08695e+00     3.21009e-02    -2.69094e-01
    4.51640e+00     2.46266e-02     2.46299e-02    -1.30744e-19     8.86003e-03    -2.43084e+00     1.42203e-02    -2.62064e-01
    5.57395e+00     2.36807e-02     2.36836e-02    -1.57587e-19     8.85010e-03    -1.89221e+00     6.73586e-03    -2.59029e-01
    6.87911e+00     2.32931e-02     2.32954e-02    -1.69183e-19     8.84706e-03    -1.45280e+00     3.64767e-03    -2.57761e-01
    8.48990e+00     2.31233e-02     2.31252e-02    -1.74376e-19     8.84518e-03    -1.09561e+00     2.28946e-03    -2.57201e-01
    1.04778e+01     2.30426e-02     2.30442e-02    -1.76871e-19     8.84433e-03    -8.05738e-01     1.64161e-03    -2.56934e-01
    1.29313e+01     2.30018e-02     2.30031e-02    -1.78142e-19     8.84387e-03    -5.70667e-01     1.31267e-03    -2.56799e-01
    1.59592e+01     2.29805e-02     2.29816e-02    -1.78807e-19     8.84360e-03    -3.80102e-01     1.14054e-03    -2.56728e-01
    1.96962e+01     2.29691e-02     2.29701e-02    -1.79165e-19     8.84343e-03    -2.25646e-01     1.04795e-03    -2.56690e-01
    2.43081e+01     2.29595e-02     2.29604e-02    -1.79466e-19     8.84303e-03    -1.00497e-01     9.70353e-04    -2.56658e-01
    3.00000e+01     2.28380e-02     2.28390e-02    -1.83256e-19     8.84194e-03     0.00000e+00     0.00000e+00    -2.56254e-01
