Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
 # {"name":"CS2014_Al", "Z":13, "Zstar":3.5881764051944094, "A":27,  "μ_core[AU]": 3.7207562123e-01, "μ_empty[AU]": 3.7209485482e-01, "Te[AU]": 3.675e-03, "Ti[AU]": 3.675e-03, "rs[AU]": 2.991e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   5.000000e-04    3.992753e+05    3.992665e+05    5.246980e-03    3.992753e+05    8.796714e+00
   5.027587e-04    3.959869e+05    3.959781e+05    5.246980e-03    3.959869e+05    8.807058e+00
   5.055327e-04    3.927254e+05    3.927167e+05    5.246980e-03    3.927254e+05    8.728451e+00
   5.083220e-04    3.894909e+05    3.894821e+05    5.246980e-03    3.894909e+05    8.781292e+00
   5.111266e-04    3.862828e+05    3.862742e+05    5.246980e-03    3.862828e+05    8.615292e+00
   5.139468e-04    3.831014e+05    3.830926e+05    5.246980e-03    3.831014e+05    8.728350e+00
   5.167825e-04    3.799459e+05    3.799372e+05    5.246980e-03    3.799459e+05    8.651083e+00
   5.196338e-04    3.768165e+05    3.768078e+05    5.246980e-03    3.768165e+05    8.693994e+00
   5.225009e-04    3.737126e+05    3.737041e+05    5.246980e-03    3.737126e+05    8.484138e+00
   5.253838e-04    3.706345e+05    3.706259e+05    5.246980e-03    3.706345e+05    8.610702e+00
   5.282826e-04    3.675816e+05    3.675731e+05    5.246980e-03    3.675816e+05    8.563226e+00
   5.311974e-04    3.645539e+05    3.645453e+05    5.246980e-03    3.645539e+05    8.568939e+00
   5.341283e-04    3.615510e+05    3.615425e+05    5.246980e-03    3.615510e+05    8.481377e+00
   5.370753e-04    3.585728e+05    3.585644e+05    5.246980e-03    3.585728e+05    8.458475e+00
   5.400386e-04    3.556192e+05    3.556107e+05    5.246980e-03    3.556192e+05    8.465823e+00
   5.430183e-04    3.526898e+05    3.526814e+05    5.246980e-03    3.526898e+05    8.410637e+00
   5.460144e-04    3.497846e+05    3.497762e+05    5.246980e-03    3.497846e+05    8.437601e+00
   5.490270e-04    3.469032e+05    3.468948e+05    5.246980e-03    3.469032e+05    8.370890e+00
   5.520563e-04    3.440456e+05    3.440372e+05    5.246980e-03    3.440456e+05    8.404220e+00
   5.551022e-04    3.412113e+05    3.412030e+05    5.246980e-03    3.412113e+05    8.233767e+00
   5.581650e-04    3.384006e+05    3.383922e+05    5.246980e-03    3.384006e+05    8.356818e+00
   5.612447e-04    3.356128e+05    3.356045e+05    5.246980e-03    3.356128e+05    8.287742e+00
   5.643413e-04    3.328481e+05    3.328397e+05    5.246980e-03    3.328481e+05    8.316149e+00
   5.674551e-04    3.301059e+05    3.300977e+05    5.246980e-03    3.301059e+05    8.145372e+00
   5.705860e-04    3.273865e+05    3.273782e+05    5.246980e-03    3.273865e+05    8.242749e+00
   5.737342e-04    3.246893e+05    3.246811e+05    5.246980e-03    3.246893e+05    8.196199e+00
   5.768998e-04    3.220144e+05    3.220062e+05    5.246980e-03    3.220144e+05    8.196352e+00
   5.800828e-04    3.193615e+05    3.193533e+05    5.246980e-03    3.193615e+05    8.131753e+00
   5.832834e-04    3.167303e+05    3.167222e+05    5.246980e-03    3.167303e+05    8.102408e+00
   5.865017e-04    3.141209e+05    3.141128e+05    5.246980e-03    3.141209e+05    8.100000e+00
   5.897377e-04    3.115329e+05    3.115248e+05    5.246980e-03    3.115329e+05    8.047792e+00
   5.929916e-04    3.089662e+05    3.089581e+05    5.246980e-03    3.089662e+05    8.082539e+00
   5.962634e-04    3.064206e+05    3.064126e+05    5.246980e-03    3.064206e+05    8.023806e+00
   5.995533e-04    3.038960e+05    3.038879e+05    5.246980e-03    3.038960e+05    8.044111e+00
   6.028613e-04    3.013920e+05    3.013841e+05    5.246980e-03    3.013920e+05    7.874696e+00
   6.061876e-04    2.989088e+05    2.989008e+05    5.246980e-03    2.989088e+05    8.002007e+00
   6.095322e-04    2.964459e+05    2.964380e+05    5.246980e-03    2.964459e+05    7.937601e+00
   6.128953e-04    2.940034e+05    2.939954e+05    5.246980e-03    2.940034e+05    7.957569e+00
   6.162769e-04    2.915808e+05    2.915729e+05    5.246980e-03    2.915808e+05    7.815065e+00
   6.196773e-04    2.891783e+05    2.891704e+05    5.246980e-03    2.891783e+05    7.892872e+00
   6.230963e-04    2.867955e+05    2.867876e+05    5.246980e-03    2.867954e+05    7.844942e+00
   6.265342e-04    2.844323e+05    2.844244e+05    5.246980e-03    2.844323e+05    7.843976e+00
   6.299911e-04    2.820885e+05    2.820807e+05    5.246980e-03    2.820885e+05    7.793918e+00
   6.334671e-04    2.797640e+05    2.797562e+05    5.246980e-03    2.797640e+05    7.770498e+00
   6.369623e-04    2.774587e+05    2.774509e+05    5.246980e-03    2.774586e+05    7.757573e+00
   6.404767e-04    2.751722e+05    2.751645e+05    5.246980e-03    2.751722e+05    7.705805e+00
   6.440105e-04    2.729047e+05    2.728970e+05    5.246980e-03    2.729047e+05    7.742379e+00
   6.475638e-04    2.706557e+05    2.706481e+05    5.246980e-03    2.706557e+05    7.689461e+00
   6.511368e-04    2.684254e+05    2.684177e+05    5.246980e-03    2.684254e+05    7.700576e+00
   6.547294e-04    2.662132e+05    2.662056e+05    5.246980e-03    2.662131e+05    7.546016e+00
   6.583419e-04    2.640194e+05    2.640117e+05    5.246980e-03    2.640194e+05    7.663485e+00
   6.619743e-04    2.618435e+05    2.618359e+05    5.246980e-03    2.618435e+05    7.602569e+00
   6.656267e-04    2.596857e+05    2.596780e+05    5.246980e-03    2.596857e+05    7.617261e+00
   6.692993e-04    2.575454e+05    2.575379e+05    5.246980e-03    2.575454e+05    7.494192e+00
   6.729921e-04    2.554229e+05    2.554153e+05    5.246980e-03    2.554229e+05    7.560469e+00
   6.767054e-04    2.533178e+05    2.533103e+05    5.246980e-03    2.533178e+05    7.510593e+00
   6.804391e-04    2.512300e+05    2.512225e+05    5.246980e-03    2.512300e+05    7.510222e+00
   6.841934e-04    2.491594e+05    2.491519e+05    5.246980e-03    2.491594e+05    7.468073e+00
   6.879684e-04    2.471058e+05    2.470984e+05    5.246980e-03    2.471058e+05    7.449473e+00
   6.917643e-04    2.450691e+05    2.450617e+05    5.246980e-03    2.450691e+05    7.428803e+00
   6.955811e-04    2.430492e+05    2.430418e+05    5.246980e-03    2.430492e+05    7.382724e+00
   6.994190e-04    2.410460e+05    2.410385e+05    5.246980e-03    2.410460e+05    7.415799e+00
   7.032780e-04    2.390591e+05    2.390517e+05    5.246980e-03    2.390591e+05    7.368188e+00
   7.071583e-04    2.370887e+05    2.370813e+05    5.246980e-03    2.370887e+05    7.372458e+00
   7.110601e-04    2.351343e+05    2.351271e+05    5.246980e-03    2.351343e+05    7.236717e+00
   7.149833e-04    2.331963e+05    2.331889e+05    5.246980e-03    2.331962e+05    7.340135e+00
   7.189283e-04    2.312740e+05    2.312667e+05    5.246980e-03    2.312740e+05    7.282118e+00
   7.228949e-04    2.293676e+05    2.293603e+05    5.246980e-03    2.293676e+05    7.293211e+00
   7.268835e-04    2.274768e+05    2.274696e+05    5.246980e-03    2.274768e+05    7.183200e+00
   7.308941e-04    2.256017e+05    2.255944e+05    5.246980e-03    2.256017e+05    7.243839e+00
   7.349268e-04    2.237419e+05    2.237347e+05    5.246980e-03    2.237419e+05    7.192164e+00
   7.389817e-04    2.218975e+05    2.218903e+05    5.246980e-03    2.218975e+05    7.193984e+00
   7.430590e-04    2.200682e+05    2.200611e+05    5.246980e-03    2.200682e+05    7.154220e+00
   7.471589e-04    2.182540e+05    2.182469e+05    5.246980e-03    2.182540e+05    7.140930e+00
   7.512813e-04    2.164547e+05    2.164476e+05    5.246980e-03    2.164547e+05    7.113684e+00
   7.554265e-04    2.146702e+05    2.146631e+05    5.246980e-03    2.146702e+05    7.076810e+00
   7.595946e-04    2.129005e+05    2.128933e+05    5.246980e-03    2.129005e+05    7.102791e+00
   7.637856e-04    2.111452e+05    2.111381e+05    5.246980e-03    2.111452e+05    7.060408e+00
   7.679998e-04    2.094044e+05    2.093974e+05    5.246980e-03    2.094044e+05    7.058980e+00
   7.722372e-04    2.076779e+05    2.076709e+05    5.246980e-03    2.076779e+05    6.943960e+00
   7.764980e-04    2.059657e+05    2.059587e+05    5.246980e-03    2.059657e+05    7.031269e+00
   7.807824e-04    2.042675e+05    2.042605e+05    5.246980e-03    2.042675e+05    6.976330e+00
   7.850903e-04    2.025833e+05    2.025763e+05    5.246980e-03    2.025833e+05    6.984659e+00
   7.894220e-04    2.009129e+05    2.009060e+05    5.246980e-03    2.009129e+05    6.886630e+00
   7.937777e-04    1.992564e+05    1.992494e+05    5.246980e-03    1.992564e+05    6.941748e+00
   7.981573e-04    1.976134e+05    1.976065e+05    5.246980e-03    1.976134e+05    6.889339e+00
   8.025612e-04    1.959840e+05    1.959771e+05    5.246980e-03    1.959840e+05    6.893019e+00
   8.069893e-04    1.943679e+05    1.943610e+05    5.246980e-03    1.943679e+05    6.851743e+00
   8.114418e-04    1.927652e+05    1.927583e+05    5.246980e-03    1.927652e+05    6.844506e+00
   8.159190e-04    1.911756e+05    1.911688e+05    5.246980e-03    1.911756e+05    6.811511e+00
   8.204208e-04    1.895991e+05    1.895923e+05    5.246980e-03    1.895991e+05    6.786161e+00
   8.249475e-04    1.880357e+05    1.880289e+05    5.246980e-03    1.880357e+05    6.802324e+00
   8.294991e-04    1.864850e+05    1.864782e+05    5.246980e-03    1.864850e+05    6.765811e+00
   8.340758e-04    1.849472e+05    1.849404e+05    5.246980e-03    1.849471e+05    6.759045e+00
   8.386779e-04    1.834219e+05    1.834152e+05    5.246980e-03    1.834219e+05    6.665866e+00
   8.433053e-04    1.819093e+05    1.819025e+05    5.246980e-03    1.819093e+05    6.735511e+00
   8.479582e-04    1.804090e+05    1.804023e+05    5.246980e-03    1.804090e+05    6.684652e+00
   8.526368e-04    1.789212e+05    1.789145e+05    5.246980e-03    1.789212e+05    6.690080e+00
   8.573412e-04    1.774455e+05    1.774389e+05    5.246980e-03    1.774455e+05    6.600758e+00
   8.620716e-04    1.759821e+05    1.759754e+05    5.246980e-03    1.759821e+05    6.653275e+00
   8.668280e-04    1.745306e+05    1.745240e+05    5.246980e-03    1.745306e+05    6.601306e+00
   8.716108e-04    1.730911e+05    1.730845e+05    5.246980e-03    1.730911e+05    6.606170e+00
   8.764199e-04    1.716635e+05    1.716569e+05    5.246980e-03    1.716635e+05    6.560978e+00
   8.812555e-04    1.702476e+05    1.702410e+05    5.246980e-03    1.702476e+05    6.560315e+00
   8.861178e-04    1.688433e+05    1.688368e+05    5.246980e-03    1.688433e+05    6.521059e+00
   8.910070e-04    1.674506e+05    1.674441e+05    5.246980e-03    1.674506e+05    6.509064e+00
   8.959231e-04    1.660694e+05    1.660629e+05    5.246980e-03    1.660694e+05    6.513950e+00
   9.008663e-04    1.646996e+05    1.646931e+05    5.246980e-03    1.646995e+05    6.484401e+00
   9.058369e-04    1.633410e+05    1.633345e+05    5.246980e-03    1.633410e+05    6.471876e+00
   9.108348e-04    1.619935e+05    1.619871e+05    5.246980e-03    1.619935e+05    6.400695e+00
   9.158603e-04    1.606573e+05    1.606508e+05    5.246980e-03    1.606573e+05    6.451926e+00
   9.209136e-04    1.593319e+05    1.593255e+05    5.246980e-03    1.593319e+05    6.406364e+00
   9.259947e-04    1.580175e+05    1.580111e+05    5.246980e-03    1.580175e+05    6.408352e+00
   9.311039e-04    1.567139e+05    1.567075e+05    5.246980e-03    1.567139e+05    6.324366e+00
   9.362412e-04    1.554211e+05    1.554147e+05    5.246980e-03    1.554211e+05    6.376904e+00
   9.414069e-04    1.541388e+05    1.541325e+05    5.246980e-03    1.541388e+05    6.327105e+00
   9.466011e-04    1.528672e+05    1.528608e+05    5.246980e-03    1.528672e+05    6.332033e+00
   9.518240e-04    1.516059e+05    1.515996e+05    5.246980e-03    1.516059e+05    6.282274e+00
   9.570757e-04    1.503551e+05    1.503488e+05    5.246980e-03    1.503551e+05    6.290111e+00
   9.623563e-04    1.491146e+05    1.491083e+05    5.246980e-03    1.491146e+05    6.246438e+00
   9.676661e-04    1.478843e+05    1.478780e+05    5.246980e-03    1.478843e+05    6.244382e+00
   9.730052e-04    1.466641e+05    1.466578e+05    5.246980e-03    1.466641e+05    6.236436e+00
