# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.045322250959753, "A":28,  "μ[AU]": 8.505e-02, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.45879e+03     1.15933e+00     1.45955e+03    2.52482e-123    -4.20865e+01     6.07480e+02    -8.51659e+00
    2.32192e-02     1.14946e+03     1.07078e+00     1.14991e+03    4.15043e-123    -4.18242e+01     5.17623e+02    -7.87460e+00
    2.69567e-02     9.03822e+02     9.88291e-01     9.04033e+02    6.03770e-123    -4.14349e+01     4.40387e+02    -7.27642e+00
    3.12957e-02     7.08985e+02     9.11431e-01     7.09017e+02    8.22875e-123    -4.09270e+01     3.74032e+02    -6.71889e+00
    3.63331e-02     5.54656e+02     8.39790e-01     5.54556e+02    1.07725e-122    -4.03078e+01     3.17059e+02    -6.19906e+00
    4.21814e-02     4.32607e+02     7.72994e-01     4.32413e+02    1.37256e-122    -3.95832e+01     2.68176e+02    -5.71421e+00
    4.89710e-02     3.36266e+02     7.10697e-01     3.36007e+02     1.78957e-91    -3.87585e+01     2.26271e+02    -5.26185e+00
    5.68535e-02     2.60382e+02     6.52581e-01     2.60081e+02     5.34188e-91    -3.78384e+01     1.90386e+02    -4.83968e+00
    6.60048e-02     2.00761e+02     5.98356e-01     2.00435e+02     9.46598e-91    -3.68272e+01     1.59695e+02    -4.44560e+00
    7.66291e-02     1.54054e+02     5.47754e-01     1.53716e+02     1.22867e-74    -3.57294e+01     1.33486e+02    -4.07769e+00
    8.89635e-02     1.17586e+02     5.00533e-01     1.17246e+02     1.05313e-73    -3.45496e+01     1.11144e+02    -3.73418e+00
    1.03283e-01     8.92217e+01     4.56471e-01     8.88879e+01     2.13313e-73    -3.32926e+01     9.21415e+01    -3.41348e+00
    1.19908e-01     6.72586e+01     4.15369e-01     6.69360e+01     1.56743e-62    -3.19639e+01     7.60192e+01    -3.11413e+00
    1.39209e-01     5.03376e+01     3.77045e-01     5.00302e+01     5.20089e-55    -3.05700e+01     6.23817e+01    -2.83483e+00
    1.61616e-01     3.73761e+01     3.41336e-01     3.70866e+01     3.28906e-54    -2.91178e+01     5.08864e+01    -2.57441e+00
    1.87630e-01     2.75122e+01     3.08095e-01     2.72423e+01     3.36424e-48    -2.76158e+01     4.12361e+01    -2.33179e+00
    2.17832e-01     2.00606e+01     2.77191e-01     1.98113e+01     2.54084e-43    -2.60730e+01     3.31727e+01    -2.10604e+00
    2.52894e-01     1.44777e+01     2.48503e-01     1.42492e+01     3.36352e-39    -2.44999e+01     2.64716e+01    -1.89629e+00
    2.93601e-01     1.03330e+01     2.21927e-01     1.01253e+01     1.18406e-33    -2.29077e+01     2.09367e+01    -1.70177e+00
    3.40860e-01     7.28727e+00     1.97363e-01     7.09983e+00     1.18786e-30    -2.13086e+01     1.63969e+01    -1.52180e+00
    3.95725e-01     5.07405e+00     1.74722e-01     4.90613e+00     9.38129e-27    -1.97153e+01     1.27025e+01    -1.35573e+00
    4.59422e-01     3.48537e+00     1.53920e-01     3.33602e+00     1.74370e-23    -1.81407e+01     9.72233e+00    -1.20296e+00
    5.33372e-01     2.36007e+00     1.34874e-01     2.22819e+00     3.24783e-20    -1.65980e+01     7.34191e+00    -1.06293e+00
    6.19225e-01     1.57433e+00     1.17506e-01     1.45874e+00     1.76814e-17    -1.50995e+01     5.46114e+00    -9.35083e-01
    7.18897e-01     1.03404e+00     1.01735e-01     9.33488e-01     6.80341e-15    -1.36570e+01     3.99298e+00    -8.18874e-01
    8.34612e-01     6.68550e-01     8.74802e-02     5.81777e-01     1.37330e-12    -1.22806e+01     2.86212e+00    -7.13872e-01
    9.68953e-01     4.25842e-01     7.46753e-02     3.51572e-01     1.59592e-10    -1.09793e+01     2.00390e+00    -6.20871e-01
    1.12492e+00     2.67407e-01     6.32232e-02     2.04403e-01     1.11042e-08    -9.75964e+00     1.36342e+00    -5.38097e-01
    1.30599e+00     1.65975e-01     5.30429e-02     1.13043e-01     4.64104e-07    -8.62618e+00     8.94637e-01    -4.65142e-01
    1.51620e+00     1.02412e-01     4.40653e-02     5.83965e-02     1.14069e-05    -7.58119e+00     5.59526e-01    -4.01748e-01
    1.76026e+00     6.35856e-02     3.62555e-02     2.73482e-02     1.58713e-04    -6.62458e+00     3.27381e-01    -3.47975e-01
    2.04359e+00     4.07052e-02     2.96564e-02     1.10514e-02     1.13147e-03    -5.75405e+00     1.73969e-01    -3.04427e-01
    2.37253e+00     2.78920e-02     2.43848e-02     3.50304e-03     3.32554e-03    -4.96666e+00     7.93823e-02    -2.71958e-01
    2.75442e+00     2.10238e-02     2.04197e-02     5.97727e-04     3.59096e-03    -4.26147e+00     2.48794e-02    -2.50028e-01
    3.19778e+00     1.81953e-02     1.81888e-02    -1.60217e-41     3.08280e-03    -3.63058e+00     1.41105e-03    -2.39529e-01
    3.71250e+00     1.92024e-02     1.90660e-02     1.30208e-04     6.15048e-03    -3.05850e+00     9.84883e-03    -2.43389e-01
    4.31007e+00     2.26457e-02     2.14841e-02     1.15584e-03     1.27527e-02    -2.54481e+00     3.80492e-02    -2.55611e-01
    5.00384e+00     2.31763e-02     2.18117e-02     1.36026e-03     1.37865e-02    -2.12235e+00     4.23283e-02    -2.57377e-01
    5.80926e+00     1.92241e-02     1.90864e-02     1.35107e-04     8.91619e-03    -1.79440e+00     1.00739e-02    -2.43471e-01
    6.74434e+00     1.67537e-02     1.67520e-02    -1.40800e-20     7.09302e-03    -1.50497e+00    -1.07645e-02    -2.33734e-01
    7.82992e+00     1.76393e-02     1.76377e-02    -3.29950e-21     8.49027e-03    -1.23019e+00    -3.22348e-03    -2.37333e-01
    9.09025e+00     1.87501e-02     1.86942e-02     5.42689e-05     9.44691e-03    -9.90642e-01     6.12884e-03    -2.41673e-01
    1.05534e+01     1.80439e-02     1.80427e-02    -4.47609e-22     8.69557e-03    -7.98292e-01     2.01308e-04    -2.38935e-01
    1.22521e+01     1.82132e-02     1.82118e-02     4.71694e-07     8.90962e-03    -6.26074e-01     1.63128e-03    -2.39599e-01
    1.42243e+01     1.81926e-02     1.81919e-02     2.25993e-08     8.88368e-03    -4.79137e-01     1.46015e-03    -2.39518e-01
    1.65139e+01     1.82168e-02     1.82156e-02     5.94407e-07     8.90748e-03    -3.52219e-01     1.66577e-03    -2.39613e-01
    1.91720e+01     1.81330e-02     1.81326e-02    -1.06746e-22     8.86441e-03    -2.43779e-01     9.61472e-04    -2.39285e-01
    2.22579e+01     1.80133e-02     1.80140e-02    -5.91378e-22     8.79418e-03    -1.50775e-01    -4.65350e-05    -2.38815e-01
    2.58406e+01     1.82580e-02     1.82553e-02     2.36138e-06     8.93581e-03    -6.77350e-02     2.01545e-03    -2.39773e-01
    3.00000e+01     1.80189e-02     1.80185e-02    -5.63623e-22     8.84194e-03     0.00000e+00     0.00000e+00    -2.38837e-01
