# All units in [AU] if not specified
{"name":"Al", "Z":18, "Zstar":0.5028302035395962, "A":49,  "μ[AU]": -1.822e-01, "T[AU]": 4.410e-02, "rs[AU]": 1.390e+01 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     2.29857e+05     0.00000e+00     2.29996e+05     0.00000e+00    -8.10953e+01     1.79188e+04    -4.54329e+01
    1.03012e-03     2.19816e+05     0.00000e+00     2.19949e+05     0.00000e+00    -8.10760e+01     1.73924e+04    -4.47639e+01
    1.06116e-03     2.10213e+05     0.00000e+00     2.10340e+05     0.00000e+00    -8.10547e+01     1.68814e+04    -4.41046e+01
    1.09312e-03     2.01028e+05     0.00000e+00     2.01150e+05     0.00000e+00    -8.10314e+01     1.63854e+04    -4.34550e+01
    1.12605e-03     1.92244e+05     0.00000e+00     1.92360e+05     0.00000e+00    -8.10062e+01     1.59039e+04    -4.28150e+01
    1.15997e-03     1.83842e+05     0.00000e+00     1.83954e+05     0.00000e+00    -8.09790e+01     1.54365e+04    -4.21843e+01
    1.19492e-03     1.75807e+05     0.00000e+00     1.75913e+05     0.00000e+00    -8.09500e+01     1.49827e+04    -4.15629e+01
    1.23091e-03     1.68121e+05     0.00000e+00     1.68223e+05     0.00000e+00    -8.09190e+01     1.45422e+04    -4.09505e+01
    1.26799e-03     1.60771e+05    1.13513e-150     1.60869e+05     0.00000e+00    -8.08862e+01     1.41146e+04    -4.03471e+01
    1.30619e-03     1.53741e+05    3.02028e-146     1.53835e+05     0.00000e+00    -8.08516e+01     1.36995e+04    -3.97526e+01
    1.34554e-03     1.47018e+05    5.95849e-142     1.47107e+05     0.00000e+00    -8.08150e+01     1.32966e+04    -3.91668e+01
    1.38607e-03     1.40587e+05    8.79249e-138     1.40673e+05     0.00000e+00    -8.07767e+01     1.29054e+04    -3.85895e+01
    1.42783e-03     1.34437e+05    9.78725e-134     1.34519e+05     0.00000e+00    -8.07365e+01     1.25257e+04    -3.80207e+01
    1.47084e-03     1.28555e+05    8.28628e-130     1.28634e+05     0.00000e+00    -8.06945e+01     1.21571e+04    -3.74602e+01
    1.51515e-03     1.22930e+05    5.37878e-126     1.23005e+05     0.00000e+00    -8.06507e+01     1.17992e+04    -3.69079e+01
    1.56079e-03     1.17550e+05    2.69776e-122     1.17622e+05     0.00000e+00    -8.06051e+01     1.14519e+04    -3.63637e+01
    1.60781e-03     1.12404e+05    1.05340e-118     1.12473e+05     0.00000e+00    -8.05577e+01     1.11147e+04    -3.58275e+01
    1.65625e-03     1.07483e+05    3.22576e-115     1.07549e+05     0.00000e+00    -8.05085e+01     1.07873e+04    -3.52991e+01
    1.70614e-03     1.02777e+05    7.80194e-112     1.02839e+05     0.00000e+00    -8.04576e+01     1.04696e+04    -3.47784e+01
    1.75753e-03     9.82753e+04    1.50072e-108     9.83355e+04     0.00000e+00    -8.04048e+01     1.01611e+04    -3.42653e+01
    1.81048e-03     9.39703e+04    2.31117e-105     9.40279e+04     0.00000e+00    -8.03504e+01     9.86164e+03    -3.37597e+01
    1.86502e-03     8.98531e+04    2.86827e-102     8.99083e+04     0.00000e+00    -8.02941e+01     9.57095e+03    -3.32615e+01
    1.92120e-03     8.59155e+04     2.88671e-99     8.59683e+04     0.00000e+00    -8.02361e+01     9.28877e+03    -3.27706e+01
    1.97908e-03     8.21497e+04     2.37051e-96     8.22002e+04     0.00000e+00    -8.01763e+01     9.01484e+03    -3.22869e+01
    2.03870e-03     7.85482e+04     1.59778e-93     7.85966e+04     0.00000e+00    -8.01147e+01     8.74893e+03    -3.18102e+01
    2.10011e-03     7.51038e+04     8.89071e-91     7.51501e+04     0.00000e+00    -8.00514e+01     8.49080e+03    -3.13405e+01
    2.16337e-03     7.18097e+04     4.10706e-88     7.18540e+04     0.00000e+00    -7.99863e+01     8.24022e+03    -3.08777e+01
    2.22855e-03     6.86593e+04     1.58366e-85     6.87018e+04     0.00000e+00    -7.99195e+01     7.99697e+03    -3.04216e+01
    2.29568e-03     6.56465e+04     5.12418e-83     6.56871e+04     0.00000e+00    -7.98509e+01     7.76084e+03    -2.99721e+01
    2.36483e-03     6.27652e+04     1.39843e-80     6.28041e+04     0.00000e+00    -7.97805e+01     7.53162e+03    -2.95292e+01
    2.43607e-03     6.00096e+04     3.23501e-78     6.00468e+04     0.00000e+00    -7.97084e+01     7.30910e+03    -2.90928e+01
    2.50946e-03     5.73743e+04     6.37415e-76     5.74099e+04     0.00000e+00    -7.96345e+01     7.09310e+03    -2.86627e+01
    2.58506e-03     5.48540e+04     1.07478e-73     5.48882e+04     0.00000e+00    -7.95588e+01     6.88341e+03    -2.82389e+01
    2.66293e-03     5.24438e+04     1.55791e-71     5.24765e+04     0.00000e+00    -7.94813e+01     6.67986e+03    -2.78213e+01
    2.74315e-03     5.01389e+04     1.94989e-69     5.01702e+04     0.00000e+00    -7.94020e+01     6.48227e+03    -2.74097e+01
    2.82578e-03     4.79346e+04     2.11633e-67     4.79645e+04     0.00000e+00    -7.93209e+01     6.29046e+03    -2.70042e+01
    2.91091e-03     4.58266e+04     2.00020e-65     4.58552e+04     0.00000e+00    -7.92381e+01     6.10427e+03    -2.66045e+01
    2.99860e-03     4.38106e+04     1.65285e-63     4.38381e+04     0.00000e+00    -7.91534e+01     5.92352e+03    -2.62107e+01
    3.08893e-03     4.18828e+04     1.19886e-61     4.19091e+04     0.00000e+00    -7.90669e+01     5.74807e+03    -2.58226e+01
    3.18198e-03     4.00391e+04     7.66183e-60     4.00643e+04     0.00000e+00    -7.89785e+01     5.57774e+03    -2.54401e+01
    3.27784e-03     3.82760e+04     4.33041e-58     3.83002e+04     0.00000e+00    -7.88884e+01     5.41241e+03    -2.50632e+01
    3.37658e-03     3.65900e+04     2.17230e-56     3.66131e+04     0.00000e+00    -7.87964e+01     5.25191e+03    -2.46918e+01
    3.47830e-03     3.49777e+04     9.70544e-55     3.49998e+04     0.00000e+00    -7.87025e+01     5.09611e+03    -2.43258e+01
    3.58308e-03     3.34358e+04     3.87512e-53     3.34570e+04     0.00000e+00    -7.86067e+01     4.94488e+03    -2.39651e+01
    3.69102e-03     3.19614e+04     1.38726e-51     3.19817e+04     0.00000e+00    -7.85091e+01     4.79807e+03    -2.36096e+01
    3.80221e-03     3.05514e+04     4.46696e-50     3.05709e+04     0.00000e+00    -7.84096e+01     4.65555e+03    -2.32593e+01
    3.91675e-03     2.92031e+04     1.29777e-48     2.92218e+04     0.00000e+00    -7.83081e+01     4.51721e+03    -2.29141e+01
    4.03474e-03     2.79138e+04     3.41204e-47     2.79316e+04     0.00000e+00    -7.82048e+01     4.38292e+03    -2.25739e+01
    4.15628e-03     2.66809e+04     8.14198e-46     2.66980e+04     0.00000e+00    -7.80995e+01     4.25257e+03    -2.22386e+01
    4.28149e-03     2.55019e+04     1.76838e-44     2.55183e+04     0.00000e+00    -7.79923e+01     4.12603e+03    -2.19081e+01
    4.41046e-03     2.43745e+04     3.50542e-43     2.43902e+04     0.00000e+00    -7.78831e+01     4.00319e+03    -2.15825e+01
    4.54333e-03     2.32965e+04     6.35897e-42     2.33115e+04     0.00000e+00    -7.77719e+01     3.88395e+03    -2.12616e+01
    4.68019e-03     2.22657e+04     1.05837e-40     2.22801e+04     0.00000e+00    -7.76587e+01     3.76821e+03    -2.09453e+01
