# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.533482621318932, "A":28,  "μ[AU]": -2.041e+02, "T[AU]": 3.675e+01, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.38869e+05     2.51085e+00     1.38628e+05     0.00000e+00    -1.62225e+01     1.29833e+04    -3.84323e+01
    1.23416e-03     1.00726e+05     2.26086e+00     1.00550e+05     0.00000e+00    -1.61317e+01     1.05170e+04    -3.45465e+01
    1.52314e-03     7.29589e+04     2.03589e+00     7.28315e+04     0.00000e+00    -1.59791e+01     8.51859e+03    -3.10407e+01
    1.87979e-03     5.27558e+04     1.83343e+00     5.26635e+04     0.00000e+00    -1.57692e+01     6.89946e+03    -2.78760e+01
    2.31995e-03     3.80654e+04     1.65125e+00     3.79986e+04     0.00000e+00    -1.55047e+01     5.58762e+03    -2.50174e+01
    2.86318e-03     2.73921e+04     1.48733e+00     2.73439e+04     0.00000e+00    -1.51872e+01     4.52478e+03    -2.24332e+01
    3.53361e-03     1.96452e+04     1.33986e+00     1.96104e+04     0.00000e+00    -1.48172e+01     3.66370e+03    -2.00947e+01
    4.36103e-03     1.40296e+04     1.20720e+00     1.40046e+04     0.00000e+00    -1.43947e+01     2.96612e+03    -1.79758e+01
    5.38218e-03     9.96541e+03     1.08790e+00     9.94751e+03     0.00000e+00    -1.39192e+01     2.40102e+03    -1.60529e+01
    6.64245e-03     7.03025e+03     9.80625e-01     7.01749e+03     0.00000e+00    -1.33902e+01     1.94329e+03    -1.43044e+01
    8.19782e-03     4.91613e+03     8.84204e-01     4.90707e+03     0.00000e+00    -1.28073e+01     1.57255e+03    -1.27106e+01
    1.01174e-02     3.39868e+03     7.97567e-01     3.39230e+03     0.00000e+00    -1.21710e+01     1.27231e+03    -1.12530e+01
    1.24864e-02     2.31453e+03     7.19759e-01     2.31006e+03     0.00000e+00    -1.14831e+01     1.02921e+03    -9.91443e+00
    1.54102e-02     1.54475e+03     6.49920e-01     1.54165e+03     7.00044e-06    -1.07475e+01     8.32417e+02    -8.67855e+00
    1.90186e-02     1.00286e+03     5.87273e-01     1.00073e+03     3.36630e-05    -9.97087e+00     6.73139e+02    -7.52928e+00
    2.34719e-02     6.26119e+02     5.31120e-01     6.24668e+02     6.65688e-05    -9.16370e+00     5.44258e+02    -6.45040e+00
    2.89679e-02     3.69228e+02     4.80826e-01     3.68244e+02     1.07180e-04    -8.34164e+00     4.39997e+02    -5.42537e+00
    3.57509e-02     1.99949e+02     4.35813e-01     1.99274e+02     1.57300e-04    -7.52615e+00     3.55668e+02    -4.43973e+00
    4.41222e-02     9.58492e+01     3.95555e-01     9.53642e+01     2.19156e-04    -6.74434e+00     2.87459e+02    -3.49393e+00
    5.44536e-02     4.01005e+01     3.59604e-01     3.97169e+01     3.77003e-04    -6.02543e+00     2.32277e+02    -2.63366e+00
    6.72042e-02     1.57021e+01     3.27592e-01     1.53694e+01     5.81151e-04    -5.39198e+00     1.87615e+02    -1.94641e+00
    8.29404e-02     6.49144e+00     2.99182e-01     6.19095e+00     8.45703e-04    -4.85158e+00     1.51454e+02    -1.46659e+00
    1.02361e-01     3.02866e+00     2.74024e-01     2.75394e+00     1.18747e-03    -4.39890e+00     1.22169e+02    -1.15046e+00
    1.26330e-01     1.60767e+00     2.51782e-01     1.35543e+00     1.62128e-03    -4.02271e+00     9.84492e+01    -9.41298e-01
    1.55911e-01     9.57062e-01     2.32152e-01     7.24792e-01     2.13272e-03    -3.71058e+00     7.92372e+01    -7.99144e-01
    1.92418e-01     6.27643e-01     2.14866e-01     4.12653e-01     2.71562e-03    -3.45075e+00     6.36772e+01    -7.00023e-01
    2.37474e-01     4.45739e-01     1.99681e-01     2.45854e-01     3.33886e-03    -3.23282e+00     5.10768e+01    -6.29683e-01
    2.93079e-01     3.37587e-01     1.86375e-01     1.51152e-01     4.02071e-03    -3.04774e+00     4.08755e+01    -5.78009e-01
    3.61705e-01     2.69732e-01     1.74749e-01     9.48151e-02     4.71052e-03    -2.88777e+00     3.26197e+01    -5.39527e-01
    4.46401e-01     2.24770e-01     1.64621e-01     6.01028e-02     5.40483e-03    -2.74624e+00     2.59422e+01    -5.10232e-01
    5.50928e-01     1.94029e-01     1.55828e-01     3.81632e-02     6.07909e-03    -2.61740e+00     2.05458e+01    -4.87818e-01
    6.79930e-01     1.72408e-01     1.48219e-01     2.40561e-02     6.70095e-03    -2.49630e+00     1.61900e+01    -4.70560e-01
    8.39140e-01     1.56647e-01     1.41658e-01     1.48978e-02     7.25519e-03    -2.37866e+00     1.26801e+01    -4.57025e-01
    1.03563e+00     1.45056e-01     1.36025e-01     8.94089e-03     7.73693e-03    -2.26095e+00     9.85848e+00    -4.46466e-01
    1.27813e+00     1.36413e-01     1.31207e-01     5.09270e-03     8.12140e-03    -2.14040e+00     7.59740e+00    -4.38212e-01
    1.57741e+00     1.29812e-01     1.27104e-01     2.65288e-03     8.41172e-03    -2.01499e+00     5.79305e+00    -4.31664e-01
    1.94677e+00     1.24888e-01     1.23623e-01     1.16549e-03     8.61053e-03    -1.88355e+00     4.36086e+00    -4.26630e-01
    2.40261e+00     1.21015e-01     1.20672e-01     3.34324e-04     8.73420e-03    -1.74542e+00     3.23203e+00    -4.22575e-01
    2.96519e+00     1.18216e-01     1.18131e-01    -1.43646e-40     8.80571e-03    -1.60075e+00     2.35011e+00    -4.19588e-01
