# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=3.360e-11, Err(n_e)=9.997e-11, Err(IET)=9.845e-13, Q_net=1.397e-08
# {"name":"CS2014_Ar", "Z":18, "Zstar":11.332504556706345, "A":39.948,  "μ[AU]": -2.0489905893e+01, "Te[AU]": 3.124e+00, "Ti[AU]": 3.124e+00, "rs[AU]": 1.372e+01 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    7.298369e+06    7.299612e+06    7.965930e-04    7.298369e+06   -1.243043e+03
   1.007094e-04    7.221381e+06    7.222617e+06    7.965930e-04    7.221381e+06   -1.236674e+03
   1.014239e-04    7.145203e+06    7.146435e+06    7.965930e-04    7.145203e+06   -1.231499e+03
   1.021434e-04    7.069828e+06    7.071056e+06    7.965930e-04    7.069828e+06   -1.227485e+03
   1.028681e-04    6.995247e+06    6.996472e+06    7.965930e-04    6.995247e+06   -1.224593e+03
   1.035978e-04    6.921451e+06    6.922674e+06    7.965930e-04    6.921451e+06   -1.222789e+03
   1.043328e-04    6.848438e+06    6.849655e+06    7.965930e-04    6.848438e+06   -1.216911e+03
   1.050730e-04    6.776195e+06    6.777406e+06    7.965930e-04    6.776195e+06   -1.210830e+03
   1.058184e-04    6.704713e+06    6.705919e+06    7.965930e-04    6.704713e+06   -1.205869e+03
   1.065691e-04    6.633984e+06    6.635186e+06    7.965930e-04    6.633984e+06   -1.201991e+03
   1.073251e-04    6.563999e+06    6.565198e+06    7.965930e-04    6.563999e+06   -1.199178e+03
   1.080865e-04    6.494752e+06    6.495949e+06    7.965930e-04    6.494752e+06   -1.196954e+03
   1.088533e-04    6.426239e+06    6.427431e+06    7.965930e-04    6.426239e+06   -1.191320e+03
   1.096256e-04    6.358449e+06    6.359634e+06    7.965930e-04    6.358449e+06   -1.185508e+03
   1.104033e-04    6.291373e+06    6.292553e+06    7.965930e-04    6.291373e+06   -1.180744e+03
   1.111865e-04    6.225003e+06    6.226180e+06    7.965930e-04    6.225003e+06   -1.177002e+03
   1.119753e-04    6.159332e+06    6.160506e+06    7.965930e-04    6.159332e+06   -1.174334e+03
   1.127697e-04    6.094353e+06    6.095525e+06    7.965930e-04    6.094353e+06   -1.171675e+03
   1.135697e-04    6.030063e+06    6.031229e+06    7.965930e-04    6.030063e+06   -1.166264e+03
   1.143754e-04    5.966451e+06    5.967612e+06    7.965930e-04    5.966451e+06   -1.160704e+03
   1.151868e-04    5.903509e+06    5.904665e+06    7.965930e-04    5.903509e+06   -1.156128e+03
   1.160040e-04    5.841230e+06    5.842383e+06    7.965930e-04    5.841230e+06   -1.152572e+03
   1.168270e-04    5.779607e+06    5.780757e+06    7.965930e-04    5.779607e+06   -1.150019e+03
   1.176558e-04    5.718634e+06    5.719781e+06    7.965930e-04    5.718634e+06   -1.147033e+03
   1.184905e-04    5.658306e+06    5.659448e+06    7.965930e-04    5.658306e+06   -1.141729e+03
   1.193311e-04    5.598615e+06    5.599751e+06    7.965930e-04    5.598615e+06   -1.136403e+03
   1.201777e-04    5.539552e+06    5.540684e+06    7.965930e-04    5.539552e+06   -1.132052e+03
   1.210302e-04    5.481111e+06    5.482240e+06    7.965930e-04    5.481111e+06   -1.128680e+03
   1.218889e-04    5.423286e+06    5.424413e+06    7.965930e-04    5.423286e+06   -1.126180e+03
   1.227536e-04    5.366072e+06    5.367195e+06    7.965930e-04    5.366072e+06   -1.122984e+03
   1.236244e-04    5.309463e+06    5.310580e+06    7.965930e-04    5.309463e+06   -1.117704e+03
   1.245015e-04    5.253451e+06    5.254563e+06    7.965930e-04    5.253451e+06   -1.112627e+03
   1.253847e-04    5.198028e+06    5.199137e+06    7.965930e-04    5.198028e+06   -1.108520e+03
   1.262742e-04    5.143189e+06    5.144295e+06    7.965930e-04    5.143189e+06   -1.105256e+03
   1.271701e-04    5.088928e+06    5.090031e+06    7.965930e-04    5.088928e+06   -1.102802e+03
   1.280722e-04    5.035240e+06    5.036340e+06    7.965930e-04    5.035240e+06   -1.099508e+03
   1.289808e-04    4.982121e+06    4.983215e+06    7.965930e-04    4.982121e+06   -1.094180e+03
   1.298959e-04    4.929561e+06    4.930650e+06    7.965930e-04    4.929561e+06   -1.089415e+03
   1.308174e-04    4.877555e+06    4.878640e+06    7.965930e-04    4.877555e+06   -1.085462e+03
   1.317454e-04    4.826096e+06    4.827178e+06    7.965930e-04    4.826096e+06   -1.082295e+03
   1.326801e-04    4.775179e+06    4.776259e+06    7.965930e-04    4.775179e+06   -1.079888e+03
   1.336214e-04    4.724801e+06    4.725877e+06    7.965930e-04    4.724801e+06   -1.076576e+03
   1.345693e-04    4.674955e+06    4.676026e+06    7.965930e-04    4.674955e+06   -1.071248e+03
   1.355240e-04    4.625635e+06    4.626701e+06    7.965930e-04    4.625635e+06   -1.066675e+03
   1.364854e-04    4.576834e+06    4.577897e+06    7.965930e-04    4.576834e+06   -1.062864e+03
   1.374537e-04    4.528547e+06    4.529607e+06    7.965930e-04    4.528547e+06   -1.059787e+03
   1.384288e-04    4.480769e+06    4.481826e+06    7.965930e-04    4.480769e+06   -1.057427e+03
   1.394109e-04    4.433495e+06    4.434549e+06    7.965930e-04    4.433495e+06   -1.053921e+03
   1.403999e-04    4.386722e+06    4.387771e+06    7.965930e-04    4.386722e+06   -1.048788e+03
   1.413960e-04    4.340442e+06    4.341486e+06    7.965930e-04    4.340442e+06   -1.044396e+03
   1.423991e-04    4.294649e+06    4.295690e+06    7.965930e-04    4.294649e+06   -1.040716e+03
   1.434093e-04    4.249338e+06    4.250376e+06    7.965930e-04    4.249338e+06   -1.037731e+03
   1.444267e-04    4.204505e+06    4.205540e+06    7.965930e-04    4.204505e+06   -1.035338e+03
   1.454513e-04    4.160145e+06    4.161177e+06    7.965930e-04    4.160145e+06   -1.031708e+03
   1.464832e-04    4.116255e+06    4.117282e+06    7.965930e-04    4.116255e+06   -1.026793e+03
   1.475224e-04    4.072827e+06    4.073850e+06    7.965930e-04    4.072827e+06   -1.022569e+03
   1.485689e-04    4.029857e+06    4.030876e+06    7.965930e-04    4.029857e+06   -1.019017e+03
   1.496229e-04    3.987339e+06    3.988355e+06    7.965930e-04    3.987339e+06   -1.016163e+03
   1.506844e-04    3.945269e+06    3.946283e+06    7.965930e-04    3.945269e+06   -1.013718e+03
   1.517534e-04    3.903644e+06    3.904654e+06    7.965930e-04    3.903644e+06   -1.009957e+03
   1.528300e-04    3.862459e+06    3.863464e+06    7.965930e-04    3.862459e+06   -1.005250e+03
   1.539142e-04    3.821708e+06    3.822709e+06    7.965930e-04    3.821708e+06   -1.001190e+03
   1.550061e-04    3.781386e+06    3.782384e+06    7.965930e-04    3.781386e+06   -9.977907e+02
   1.561058e-04    3.741489e+06    3.742484e+06    7.965930e-04    3.741489e+06   -9.950589e+02
   1.572133e-04    3.702012e+06    3.703004e+06    7.965930e-04    3.702012e+06   -9.925783e+02
