# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.181646108685527, "A":28,  "μ[AU]": 1.669e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.458686e+03    1.640091e+00    1.459181e+03   -1.088671e-19   -4.215186e+01    6.074148e+02   -8.516397e+00
   2.321925e-02    1.149396e+03    1.514804e+00    1.149561e+03   -1.467903e-19   -4.188959e+01    5.175574e+02   -7.874450e+00
   2.695668e-02    9.037833e+02    1.398099e+00    9.037035e+02   -1.641285e-19   -4.150033e+01    4.403216e+02   -7.276323e+00
   3.129569e-02    7.089662e+02    1.289354e+00    7.087093e+02   -1.545532e-19   -4.099255e+01    3.739668e+02   -6.718832e+00
   3.633312e-02    5.546516e+02    1.187992e+00    5.542693e+02   -1.132087e-19   -4.037337e+01    3.169935e+02   -6.199041e+00
   4.218140e-02    4.326132e+02    1.093483e+00    4.321465e+02   -3.981530e-20   -3.964883e+01    2.681106e+02   -5.714234e+00
   4.897102e-02    3.362793e+02    1.005338e+00    3.357598e+02    5.560213e-20   -3.882416e+01    2.262056e+02   -5.261916e+00
   5.685351e-02    2.604003e+02    9.231081e-01    2.598520e+02    1.425593e-19   -3.790407e+01    1.903204e+02   -4.839794e+00
   6.600480e-02    2.007825e+02    8.463802e-01    2.002238e+02    1.526035e-19   -3.689295e+01    1.596291e+02   -4.445759e+00
   7.662909e-02    1.540767e+02    7.747778e-01    1.535216e+02   -4.987472e-20   -3.579519e+01    1.334198e+02   -4.077887e+00
   8.896351e-02    1.176091e+02    7.079568e-01    1.170678e+02   -4.603214e-19   -3.461531e+01    1.110787e+02   -3.734421e+00
   1.032833e-01    8.924481e+01    6.456043e-01    8.872487e+01   -1.548621e-19   -3.335824e+01    9.207583e+01   -3.413762e+00
   1.199080e-01    6.728088e+01    5.874367e-01    6.678739e+01    1.757355e-18   -3.202949e+01    7.595360e+01   -3.114466e+00
   1.392087e-01    5.035879e+01    5.331974e-01    4.989525e+01   -1.854316e-18   -3.063535e+01    6.231627e+01   -2.835221e+00
   1.616161e-01    3.739605e+01    4.826552e-01    3.696454e+01   -3.794540e-18   -2.918299e+01    5.082121e+01   -2.574852e+00
   1.876302e-01    2.753082e+01    4.356024e-01    2.713236e+01    4.785649e-17   -2.768058e+01    4.117129e+01   -2.332301e+00
   2.178317e-01    2.007790e+01    3.918520e-01    1.971271e+01    8.171266e-15   -2.613738e+01    3.310840e+01   -2.106619e+00
   2.528944e-01    1.449365e+01    3.512359e-01    1.416130e+01    1.169440e-12   -2.456367e+01    2.640785e+01   -1.896958e+00
   2.936009e-01    1.034778e+01    3.136024e-01    1.004737e+01    9.024642e-11   -2.297071e+01    2.087374e+01   -1.702553e+00
   3.408596e-01    7.300990e+00    2.788134e-01    7.031241e+00    4.077623e-09   -2.137060e+01    1.633493e+01   -1.522716e+00
