# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.3878732667874942, "A":28,  "μ[AU]": 1.811e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.461620e+03    1.696667e+00    1.460230e+03    0.000000e+00   -4.242563e+01    6.071411e+02   -8.522028e+00
   2.153336e-02    1.299300e+03    1.631353e+00    1.297938e+03    0.000000e+00   -4.230064e+01    5.609806e+02   -8.198340e+00
   2.318427e-02    1.154444e+03    1.568296e+00    1.153114e+03    0.000000e+00   -4.214462e+01    5.181471e+02   -7.885803e+00
   2.496176e-02    1.025208e+03    1.507415e+00    1.023910e+03    0.000000e+00   -4.195863e+01    4.784047e+02   -7.584009e+00
   2.687552e-02    9.099391e+02    1.448630e+00    9.086739e+02    0.000000e+00   -4.174360e+01    4.415346e+02   -7.292565e+00
   2.893601e-02    8.071583e+02    1.391863e+00    8.059274e+02    0.000000e+00   -4.150040e+01    4.073335e+02   -7.011090e+00
   3.115447e-02    7.155424e+02    1.337041e+00    7.143463e+02    0.000000e+00   -4.122982e+01    3.756125e+02   -6.739222e+00
   3.354302e-02    6.339069e+02    1.284093e+00    6.327462e+02    0.000000e+00   -4.093260e+01    3.461961e+02   -6.476608e+00
   3.611469e-02    5.611919e+02    1.232952e+00    5.600669e+02    0.000000e+00   -4.060939e+01    3.189216e+02   -6.222913e+00
   3.888352e-02    4.964496e+02    1.183551e+00    4.953600e+02    0.000000e+00   -4.026084e+01    2.936377e+02   -5.977816e+00
   4.186463e-02    4.388303e+02    1.135828e+00    4.377761e+02    0.000000e+00   -3.988753e+01    2.702037e+02   -5.741004e+00
   4.507430e-02    3.875751e+02    1.089722e+00    3.865562e+02    0.000000e+00   -3.949000e+01    2.484893e+02   -5.512181e+00
   4.853005e-02    3.420039e+02    1.045177e+00    3.410202e+02    0.000000e+00   -3.906879e+01    2.283731e+02   -5.291060e+00
   5.225074e-02    3.015086e+02    1.002136e+00    3.005598e+02    0.000000e+00   -3.862441e+01    2.097425e+02   -5.077367e+00
   5.625669e-02    2.655458e+02    9.605461e-01    2.646310e+02    0.000000e+00   -3.815733e+01    1.924930e+02   -4.870844e+00
   6.056977e-02    2.336274e+02    9.203568e-01    2.327465e+02    0.000000e+00   -3.766806e+01    1.765271e+02   -4.671234e+00
   6.521352e-02    2.053187e+02    8.815197e-01    2.044710e+02    0.000000e+00   -3.715708e+01    1.617548e+02   -4.478301e+00
   7.021330e-02    1.802295e+02    8.439877e-01    1.794144e+02    0.000000e+00   -3.662489e+01    1.480918e+02   -4.291811e+00
   7.559640e-02    1.580114e+02    8.077168e-01    1.572283e+02    0.000000e+00   -3.607199e+01    1.354605e+02   -4.111549e+00
   8.139221e-02    1.383524e+02    7.726644e-01    1.376007e+02    0.000000e+00   -3.549891e+01    1.237882e+02   -3.937303e+00
   8.763238e-02    1.209737e+02    7.387899e-01    1.202526e+02    0.000000e+00   -3.490621e+01    1.130075e+02   -3.768873e+00
   9.435096e-02    1.056254e+02    7.060546e-01    1.049343e+02    0.000000e+00   -3.429446e+01    1.030556e+02   -3.606067e+00
   1.015846e-01    9.208485e+01    6.744220e-01    9.142289e+01    0.000000e+00   -3.366430e+01    9.387447e+01   -3.448706e+00
   1.093729e-01    8.015214e+01    6.438567e-01    7.951864e+01    0.000000e+00   -3.301637e+01    8.540971e+01   -3.296615e+00
