# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":6.504502615324618, "A":28,  "μ[AU]": -1.913e+01, "T[AU]": 4.043e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    5.44130e-02     2.89804e+02     8.20824e-02     2.89722e+02     0.00000e+00    -1.66641e+01     2.22010e+02    -6.63825e+00
    1.08826e-01     7.87112e+01     5.66335e-02     7.86544e+01     0.00000e+00    -1.66641e+01     1.02554e+02    -4.33027e+00
    1.63239e-01     3.23531e+01     4.54299e-02     3.23076e+01     0.00000e+00    -1.51843e+01     6.42146e+01    -3.24054e+00
    2.17652e-01     1.54962e+01     3.88804e-02     1.54573e+01     0.00000e+00    -1.36171e+01     4.58724e+01    -2.55196e+00
    2.72065e-01     7.90756e+00     3.45075e-02     7.87300e+00     0.00000e+00    -1.22257e+01     3.53181e+01    -2.05357e+00
    3.26478e-01     4.13371e+00     3.13396e-02     4.10233e+00     0.00000e+00    -1.10537e+01     2.85263e+01    -1.66720e+00
    3.80891e-01     2.20124e+00     2.89151e-02     2.17229e+00     0.00000e+00    -1.00835e+01     2.38081e+01    -1.36309e+00
    4.35304e-01     1.21709e+00     2.69880e-02     1.19007e+00     0.00000e+00    -9.28287e+00     2.03424e+01    -1.12912e+00
    4.89717e-01     7.14912e-01     2.54142e-02     6.89464e-01     0.00000e+00    -8.61876e+00     1.76883e+01    -9.54363e-01
    5.44130e-01     4.50498e-01     2.41009e-02     4.26365e-01     0.00000e+00    -8.06269e+00     1.55898e+01    -8.25382e-01
    5.98543e-01     3.03590e-01     2.29851e-02     2.80574e-01     0.00000e+00    -7.59187e+00     1.38886e+01    -7.29475e-01
    6.52956e-01     2.16861e-01     2.20227e-02     1.94807e-01     0.00000e+00    -7.18874e+00     1.24818e+01    -6.56848e-01
    7.07369e-01     1.62609e-01     2.11818e-02     1.41396e-01     0.00000e+00    -6.83988e+00     1.12992e+01    -6.00651e-01
    7.61782e-01     1.26886e-01     2.04391e-02     1.06416e-01     0.00000e+00    -6.53503e+00     1.02913e+01    -5.56230e-01
    8.16195e-01     1.02304e-01     1.97771e-02     8.24956e-02     0.00000e+00    -6.26627e+00     9.42238e+00    -5.20429e-01
    8.70608e-01     8.47398e-02     1.91824e-02     6.55263e-02     0.00000e+00    -6.02742e+00     8.66576e+00    -4.91072e-01
    9.25021e-01     7.17828e-02     1.86444e-02     5.31073e-02     0.00000e+00    -5.81363e+00     8.00119e+00    -4.66631e-01
    9.79434e-01     6.19599e-02     1.81549e-02     4.37739e-02     0.00000e+00    -5.62100e+00     7.41306e+00    -4.46009e-01
    1.03385e+00     5.43362e-02     1.77070e-02     3.65981e-02     0.00000e+00    -5.44642e+00     6.88906e+00    -4.28407e-01
    1.08826e+00     4.82985e-02     1.72954e-02     3.09719e-02     0.00000e+00    -5.28734e+00     6.41942e+00    -4.13227e-01
    1.14267e+00     4.34318e-02     1.69156e-02     2.64850e-02     0.00000e+00    -5.14167e+00     5.99625e+00    -4.00017e-01
    1.19709e+00     3.94480e-02     1.65637e-02     2.28531e-02     0.00000e+00    -5.00768e+00     5.61311e+00    -3.88428e-01
    1.25150e+00     3.61426e-02     1.62367e-02     1.98747e-02     0.00000e+00    -4.88392e+00     5.26471e+00    -3.78187e-01
    1.30591e+00     3.33668e-02     1.59318e-02     1.74038e-02     0.00000e+00    -4.76917e+00     4.94665e+00    -3.69080e-01
    1.36032e+00     3.10109e-02     1.56467e-02     1.53329e-02     0.00000e+00    -4.66240e+00     4.65523e+00    -3.60934e-01
    1.41474e+00     2.89921e-02     1.53795e-02     1.35813e-02     0.00000e+00    -4.56272e+00     4.38735e+00    -3.53609e-01
    1.46915e+00     2.72473e-02     1.51285e-02     1.20875e-02     0.00000e+00    -4.46938e+00     4.14036e+00    -3.46991e-01
    1.52356e+00     2.57276e-02     1.48922e-02     1.08042e-02     0.00000e+00    -4.38172e+00     3.91199e+00    -3.40985e-01
    1.57798e+00     2.43948e-02     1.46693e-02     9.69426e-03     0.00000e+00    -4.29918e+00     3.70030e+00    -3.35515e-01
    1.63239e+00     2.32184e-02     1.44586e-02     8.72853e-03     0.00000e+00    -4.22127e+00     3.50360e+00    -3.30513e-01
    1.68680e+00     2.21740e-02     1.42591e-02     7.88360e-03     0.00000e+00    -4.14754e+00     3.32044e+00    -3.25924e-01
    1.74122e+00     2.12419e-02     1.40700e-02     7.14064e-03     0.00000e+00    -4.07761e+00     3.14952e+00    -3.21702e-01
    1.79563e+00     2.04061e-02     1.38905e-02     6.48435e-03     0.00000e+00    -4.01116e+00     2.98973e+00    -3.17806e-01
    1.85004e+00     1.96532e-02     1.37197e-02     5.90215e-03     0.00000e+00    -3.94788e+00     2.84008e+00    -3.14202e-01
    1.90445e+00     1.89722e-02     1.35572e-02     5.38368e-03     0.00000e+00    -3.88750e+00     2.69969e+00    -3.10859e-01
    1.95887e+00     1.83540e-02     1.34023e-02     4.92032e-03     0.00000e+00    -3.82979e+00     2.56779e+00    -3.07752e-01
    2.01328e+00     1.77907e-02     1.32545e-02     4.50484e-03     0.00000e+00    -3.77453e+00     2.44368e+00    -3.04859e-01
    2.06769e+00     1.72759e-02     1.31134e-02     4.13116e-03     0.00000e+00    -3.72154e+00     2.32675e+00    -3.02158e-01
    2.12211e+00     1.68039e-02     1.29785e-02     3.79413e-03     0.00000e+00    -3.67064e+00     2.21644e+00    -2.99633e-01
    2.17652e+00     1.63701e-02     1.28494e-02     3.48936e-03     0.00000e+00    -3.62167e+00     2.11226e+00    -2.97269e-01
    2.23093e+00     1.59702e-02     1.27258e-02     3.21309e-03     0.00000e+00    -3.57450e+00     2.01375e+00    -2.95051e-01
    2.28535e+00     1.56007e-02     1.26073e-02     2.96210e-03     0.00000e+00    -3.52899e+00     1.92051e+00    -2.92967e-01
    2.33976e+00     1.52586e-02     1.24937e-02     2.73359e-03     0.00000e+00    -3.48503e+00     1.83218e+00    -2.91008e-01
    2.39417e+00     1.49411e-02     1.23847e-02     2.52515e-03     0.00000e+00    -3.44252e+00     1.74842e+00    -2.89162e-01
