# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":10.36419677734375, "A":28,  "μ[AU]": -2.111e+02, "T[AU]": 3.675e+01, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.38249e+05     1.93768e+00     1.38463e+05     0.00000e+00    -1.93345e+01     1.29802e+04    -3.83752e+01
    1.23416e-03     1.00248e+05     1.74475e+00     1.00403e+05     0.00000e+00    -1.92441e+01     1.05138e+04    -3.44920e+01
    1.52314e-03     7.25871e+04     1.57113e+00     7.26988e+04     0.00000e+00    -1.90922e+01     8.51548e+03    -3.09882e+01
    1.87979e-03     5.24640e+04     1.41487e+00     5.25444e+04     0.00000e+00    -1.88833e+01     6.89635e+03    -2.78248e+01
    2.31995e-03     3.78342e+04     1.27427e+00     3.78918e+04     0.00000e+00    -1.86202e+01     5.58451e+03    -2.49670e+01
    2.86318e-03     2.72070e+04     1.14776e+00     2.72481e+04     0.00000e+00    -1.83044e+01     4.52166e+03    -2.23829e+01
    3.53361e-03     1.94956e+04     1.03393e+00     1.95248e+04     0.00000e+00    -1.79366e+01     3.66058e+03    -2.00438e+01
    4.36103e-03     1.39074e+04     9.31548e-01     1.39280e+04     0.00000e+00    -1.75169e+01     2.96300e+03    -1.79238e+01
    5.38218e-03     9.86481e+03     8.39464e-01     9.87917e+03     0.00000e+00    -1.70447e+01     2.39790e+03    -1.59991e+01
    6.64245e-03     6.94675e+03     7.56665e-01     6.95664e+03     0.00000e+00    -1.65199e+01     1.94016e+03    -1.42481e+01
    8.19782e-03     4.84635e+03     6.82237e-01     4.85305e+03     0.00000e+00    -1.59422e+01     1.56941e+03    -1.26507e+01
    1.01174e-02     3.34010e+03     6.15358e-01     3.34453e+03     0.00000e+00    -1.53126e+01     1.26917e+03    -1.11886e+01
    1.24864e-02     2.26521e+03     5.55289e-01     2.26804e+03     0.00000e+00    -1.46332e+01     1.02606e+03    -9.84433e+00
    1.54102e-02     1.50324e+03     5.01366e-01     1.50494e+03     0.00000e+00    -1.39084e+01     8.29257e+02    -8.60111e+00
    1.90186e-02     9.68062e+02     4.52990e-01     9.68994e+02     0.00000e+00    -1.31454e+01     6.69964e+02    -7.44242e+00
    2.34719e-02     5.97245e+02     4.09619e-01     5.97657e+02     0.00000e+00    -1.23557e+01     5.41066e+02    -6.35128e+00
    2.89679e-02     3.45775e+02     3.70762e-01     3.45850e+02     0.00000e+00    -1.15559e+01     4.36783e+02    -5.31008e+00
    3.57509e-02     1.81770e+02     3.35969e-01     1.81643e+02     0.00000e+00    -1.07684e+01     3.52425e+02    -4.30375e+00
    4.41222e-02     8.31773e+01     3.04837e-01     8.29497e+01     0.00000e+00    -1.00210e+01     2.84182e+02    -3.33653e+00
    5.44536e-02     3.28439e+01     2.77023e-01     3.25885e+01     0.00000e+00    -9.34236e+00     2.28960e+02    -2.46906e+00
    6.72042e-02     1.22907e+01     2.52254e-01     1.20438e+01     0.00000e+00    -8.75217e+00     1.84255e+02    -1.79914e+00
    8.29404e-02     4.96495e+00     2.30265e-01     4.73612e+00     0.00000e+00    -8.25420e+00     1.48051e+02    -1.34637e+00
    1.02361e-01     2.29321e+00     2.10778e-01     2.08273e+00     0.00000e+00    -7.84069e+00     1.18727e+02    -1.05329e+00
    1.26330e-01     1.21139e+00     1.93534e-01     1.01810e+00     0.00000e+00    -7.49959e+00     9.49723e+01    -8.60803e-01
