# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":9.213554984329704, "A":28,  "μ[AU]": -2.809e+02, "T[AU]": 3.675e+01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    5.44130e-02     7.94861e+00     4.18543e-02     7.90679e+00     0.00000e+00    -2.69077e+00     2.35984e+02    -2.05700e+00
    1.08826e-01     3.26913e-01     3.11946e-02     2.95668e-01     0.00000e+00    -2.69077e+00     1.16527e+02    -7.46540e-01
    1.63239e-01     1.10343e-01     2.67011e-02     8.35888e-02     0.00000e+00    -2.68495e+00     7.67140e+01    -5.32726e-01
    2.17652e-01     6.41174e-02     2.41236e-02     3.99400e-02     0.00000e+00    -2.67925e+00     5.68102e+01    -4.50720e-01
    2.72065e-01     4.63028e-02     2.24218e-02     2.38271e-02     0.00000e+00    -2.67394e+00     4.48699e+01    -4.07926e-01
    3.26478e-01     3.72753e-02     2.12018e-02     1.60194e-02     0.00000e+00    -2.66895e+00     3.69111e+01    -3.81766e-01
    3.80891e-01     3.19289e-02     2.02782e-02     1.15964e-02     0.00000e+00    -2.66420e+00     3.12274e+01    -3.64157e-01
    4.35304e-01     2.84304e-02     1.95516e-02     8.82462e-03     0.00000e+00    -2.65960e+00     2.69657e+01    -3.51509e-01
    4.89717e-01     2.59779e-02     1.89629e-02     6.96073e-03     0.00000e+00    -2.65507e+00     2.36520e+01    -3.41991e-01
    5.44130e-01     2.41700e-02     1.84751e-02     5.64064e-03     0.00000e+00    -2.65059e+00     2.10018e+01    -3.34572e-01
    5.98543e-01     2.27856e-02     1.80636e-02     4.66780e-03     0.00000e+00    -2.64610e+00     1.88344e+01    -3.28629e-01
    6.52956e-01     2.16934e-02     1.77111e-02     3.92800e-03     0.00000e+00    -2.64158e+00     1.70290e+01    -3.23763e-01
    7.07369e-01     2.08107e-02     1.74054e-02     3.35097e-03     0.00000e+00    -2.63702e+00     1.55020e+01    -3.19706e-01
    7.61782e-01     2.00832e-02     1.71375e-02     2.89135e-03     0.00000e+00    -2.63239e+00     1.41939e+01    -3.16272e-01
    8.16195e-01     1.94738e-02     1.69007e-02     2.51877e-03     0.00000e+00    -2.62768e+00     1.30610e+01    -3.13329e-01
    8.70608e-01     1.89561e-02     1.66896e-02     2.21220e-03     0.00000e+00    -2.62288e+00     1.20703e+01    -3.10779e-01
    9.25021e-01     1.85111e-02     1.65001e-02     1.95667e-03     0.00000e+00    -2.61799e+00     1.11968e+01    -3.08549e-01
    9.79434e-01     1.81248e-02     1.63291e-02     1.74131e-03     0.00000e+00    -2.61299e+00     1.04211e+01    -3.06582e-01
    1.03385e+00     1.77862e-02     1.61739e-02     1.55802e-03     0.00000e+00    -2.60788e+00     9.72760e+00    -3.04835e-01
    1.08826e+00     1.74872e-02     1.60322e-02     1.40065e-03     0.00000e+00    -2.60265e+00     9.10411e+00    -3.03273e-01
    1.14267e+00     1.72214e-02     1.59025e-02     1.26452e-03     0.00000e+00    -2.59731e+00     8.54061e+00    -3.01869e-01
    1.19709e+00     1.69835e-02     1.57832e-02     1.14593e-03     0.00000e+00    -2.59184e+00     8.02895e+00    -3.00599e-01
    1.25150e+00     1.67695e-02     1.56731e-02     1.04199e-03     0.00000e+00    -2.58624e+00     7.56239e+00    -2.99447e-01
    1.30591e+00     1.65759e-02     1.55712e-02     9.50383e-04     0.00000e+00    -2.58051e+00     7.13530e+00    -2.98396e-01
    1.36032e+00     1.64001e-02     1.54765e-02     8.69232e-04     0.00000e+00    -2.57466e+00     6.74297e+00    -2.97434e-01
    1.41474e+00     1.62397e-02     1.53883e-02     7.97013e-04     0.00000e+00    -2.56866e+00     6.38140e+00    -2.96550e-01
    1.46915e+00     1.60929e-02     1.53060e-02     7.32472e-04     0.00000e+00    -2.56253e+00     6.04720e+00    -2.95735e-01
    1.52356e+00     1.59580e-02     1.52290e-02     6.74571e-04     0.00000e+00    -2.55627e+00     5.73744e+00    -2.94982e-01
    1.57798e+00     1.58336e-02     1.51568e-02     6.22442e-04     0.00000e+00    -2.54986e+00     5.44962e+00    -2.94285e-01
    1.63239e+00     1.57187e-02     1.50890e-02     5.75355e-04     0.00000e+00    -2.54332e+00     5.18155e+00    -2.93636e-01
    1.68680e+00     1.56122e-02     1.50251e-02     5.32696e-04     0.00000e+00    -2.53663e+00     4.93134e+00    -2.93032e-01
    1.74122e+00     1.55132e-02     1.49649e-02     4.93940e-04     0.00000e+00    -2.52980e+00     4.69733e+00    -2.92469e-01
    1.79563e+00     1.54210e-02     1.49080e-02     4.58638e-04     0.00000e+00    -2.52283e+00     4.47806e+00    -2.91942e-01
    1.85004e+00     1.53350e-02     1.48543e-02     4.26406e-04     0.00000e+00    -2.51571e+00     4.27225e+00    -2.91448e-01
    1.90445e+00     1.52546e-02     1.48033e-02     3.96911e-04     0.00000e+00    -2.50844e+00     4.07874e+00    -2.90985e-01
    1.95887e+00     1.51793e-02     1.47550e-02     3.69864e-04     0.00000e+00    -2.50103e+00     3.89654e+00    -2.90549e-01
    2.01328e+00     1.51086e-02     1.47092e-02     3.45014e-04     0.00000e+00    -2.49347e+00     3.72473e+00    -2.90139e-01
    2.06769e+00     1.50421e-02     1.46656e-02     3.22141e-04     0.00000e+00    -2.48577e+00     3.56252e+00    -2.89752e-01
    2.12211e+00     1.49796e-02     1.46242e-02     3.01053e-04     0.00000e+00    -2.47792e+00     3.40916e+00    -2.89387e-01
    2.17652e+00     1.49206e-02     1.45847e-02     2.81579e-04     0.00000e+00    -2.46991e+00     3.26401e+00    -2.89042e-01
    2.23093e+00     1.48650e-02     1.45470e-02     2.63569e-04     0.00000e+00    -2.46176e+00     3.12648e+00    -2.88715e-01
    2.28535e+00     1.48124e-02     1.45111e-02     2.46891e-04     0.00000e+00    -2.45346e+00     2.99604e+00    -2.88406e-01
    2.33976e+00     1.47626e-02     1.44768e-02     2.31425e-04     0.00000e+00    -2.44501e+00     2.87220e+00    -2.88112e-01
    2.39417e+00     1.47155e-02     1.44441e-02     2.17067e-04     0.00000e+00    -2.43641e+00     2.75453e+00    -2.87834e-01
    2.44858e+00     1.46708e-02     1.44128e-02     2.03722e-04     0.00000e+00    -2.42765e+00     2.64262e+00    -2.87569e-01
    2.50300e+00     1.46285e-02     1.43828e-02     1.91305e-04     0.00000e+00    -2.41875e+00     2.53611e+00    -2.87318e-01
    2.55741e+00     1.45882e-02     1.43541e-02     1.79740e-04     0.00000e+00    -2.40969e+00     2.43466e+00    -2.87078e-01
    2.61182e+00     1.45499e-02     1.43266e-02     1.68959e-04     0.00000e+00    -2.40049e+00     2.33797e+00    -2.86850e-01
    2.66624e+00     1.45135e-02     1.43002e-02     1.58900e-04     0.00000e+00    -2.39112e+00     2.24575e+00    -2.86633e-01
    2.72065e+00     1.44789e-02     1.42750e-02     1.49507e-04     0.00000e+00    -2.38161e+00     2.15775e+00    -2.86426e-01
    2.77506e+00     1.44458e-02     1.42507e-02     1.40729e-04     0.00000e+00    -2.37194e+00     2.07372e+00    -2.86228e-01
    2.82948e+00     1.44144e-02     1.42275e-02     1.32520e-04     0.00000e+00    -2.36212e+00     1.99345e+00    -2.86039e-01
    2.88389e+00     1.43844e-02     1.42052e-02     1.24839e-04     0.00000e+00    -2.35215e+00     1.91674e+00    -2.85859e-01
    2.93830e+00     1.43557e-02     1.41837e-02     1.17647e-04     0.00000e+00    -2.34202e+00     1.84339e+00    -2.85687e-01
    2.99271e+00     1.43284e-02     1.41631e-02     1.10909e-04     0.00000e+00    -2.33174e+00     1.77323e+00    -2.85522e-01
    3.04713e+00     1.43023e-02     1.41433e-02     1.04593e-04     0.00000e+00    -2.32130e+00     1.70609e+00    -2.85364e-01
    3.10154e+00     1.42774e-02     1.41243e-02     9.86706e-05     0.00000e+00    -2.31071e+00     1.64184e+00    -2.85214e-01
    3.15595e+00     1.42535e-02     1.41060e-02     9.31139e-05     0.00000e+00    -2.29997e+00     1.58032e+00    -2.85070e-01
    3.21037e+00     1.42307e-02     1.40884e-02     8.78987e-05     0.00000e+00    -2.28907e+00     1.52140e+00    -2.84932e-01
    3.26478e+00     1.42089e-02     1.40715e-02     8.30021e-05     0.00000e+00    -2.27801e+00     1.46497e+00    -2.84800e-01
    3.31919e+00     1.41881e-02     1.40553e-02     7.84033e-05     0.00000e+00    -2.26680e+00     1.41090e+00    -2.84673e-01
    3.37361e+00     1.41681e-02     1.40397e-02     7.40829e-05     0.00000e+00    -2.25543e+00     1.35910e+00    -2.84552e-01
    3.42802e+00     1.41490e-02     1.40246e-02     7.00231e-05     0.00000e+00    -2.24391e+00     1.30945e+00    -2.84436e-01
    3.48243e+00     1.41307e-02     1.40102e-02     6.62072e-05     0.00000e+00    -2.23223e+00     1.26188e+00    -2.84325e-01
    3.53684e+00     1.41133e-02     1.39963e-02     6.26201e-05     0.00000e+00    -2.22039e+00     1.21628e+00    -2.84218e-01
    3.59126e+00     1.40965e-02     1.39829e-02     5.92477e-05     0.00000e+00    -2.20840e+00     1.17259e+00    -2.84116e-01
    3.64567e+00     1.40805e-02     1.39700e-02     5.60763e-05     0.00000e+00    -2.19625e+00     1.13071e+00    -2.84019e-01
    3.70008e+00     1.40651e-02     1.39577e-02     5.30940e-05     0.00000e+00    -2.18395e+00     1.09057e+00    -2.83925e-01
    3.75450e+00     1.40505e-02     1.39458e-02     5.02893e-05     0.00000e+00    -2.17149e+00     1.05212e+00    -2.83835e-01
    3.80891e+00     1.40364e-02     1.39344e-02     4.76516e-05     0.00000e+00    -2.15887e+00     1.01527e+00    -2.83749e-01
    3.86332e+00     1.40230e-02     1.39234e-02     4.51711e-05     0.00000e+00    -2.14609e+00     9.79977e-01    -2.83667e-01
    3.91774e+00     1.40101e-02     1.39129e-02     4.28385e-05     0.00000e+00    -2.13315e+00     9.46176e-01    -2.83588e-01
    3.97215e+00     1.39978e-02     1.39028e-02     4.06451e-05     0.00000e+00    -2.12006e+00     9.13814e-01    -2.83513e-01
    4.02656e+00     1.39860e-02     1.38930e-02     3.85829e-05     0.00000e+00    -2.10681e+00     8.82837e-01    -2.83441e-01
    4.08097e+00     1.39748e-02     1.38837e-02     3.66444e-05     0.00000e+00    -2.09340e+00     8.53198e-01    -2.83372e-01
    4.13539e+00     1.39640e-02     1.38748e-02     3.48226e-05     0.00000e+00    -2.07983e+00     8.24851e-01    -2.83306e-01
    4.18980e+00     1.39537e-02     1.38662e-02     3.31108e-05     0.00000e+00    -2.06611e+00     7.97750e-01    -2.83243e-01
    4.24421e+00     1.39439e-02     1.38580e-02     3.15028e-05     0.00000e+00    -2.05223e+00     7.71855e-01    -2.83183e-01
    4.29863e+00     1.39345e-02     1.38502e-02     2.99929e-05     0.00000e+00    -2.03818e+00     7.47126e-01    -2.83125e-01
    4.35304e+00     1.39256e-02     1.38427e-02     2.85756e-05     0.00000e+00    -2.02398e+00     7.23525e-01    -2.83070e-01
    4.40745e+00     1.39171e-02     1.38355e-02     2.72459e-05     0.00000e+00    -2.00962e+00     7.01016e-01    -2.83018e-01
    4.46187e+00     1.39090e-02     1.38286e-02     2.59988e-05     0.00000e+00    -1.99510e+00     6.79566e-01    -2.82968e-01
    4.51628e+00     1.39013e-02     1.38221e-02     2.48301e-05     0.00000e+00    -1.98042e+00     6.59142e-01    -2.82921e-01
    4.57069e+00     1.38939e-02     1.38158e-02     2.37353e-05     0.00000e+00    -1.96558e+00     6.39713e-01    -2.82875e-01
    4.62510e+00     1.38870e-02     1.38099e-02     2.27106e-05     0.00000e+00    -1.95058e+00     6.21250e-01    -2.82833e-01
    4.67952e+00     1.38804e-02     1.38042e-02     2.17523e-05     0.00000e+00    -1.93542e+00     6.03726e-01    -2.82792e-01
    4.73393e+00     1.38741e-02     1.37989e-02     2.08569e-05     0.00000e+00    -1.92011e+00     5.87112e-01    -2.82753e-01
    4.78834e+00     1.38682e-02     1.37938e-02     2.00210e-05     0.00000e+00    -1.90463e+00     5.71385e-01    -2.82717e-01
    4.84276e+00     1.38626e-02     1.37890e-02     1.92416e-05     0.00000e+00    -1.88899e+00     5.56519e-01    -2.82682e-01
    4.89717e+00     1.38573e-02     1.37844e-02     1.85159e-05     0.00000e+00    -1.87319e+00     5.42492e-01    -2.82650e-01
    4.95158e+00     1.38523e-02     1.37801e-02     1.78411e-05     0.00000e+00    -1.85723e+00     5.29281e-01    -2.82619e-01
    5.00600e+00     1.38477e-02     1.37761e-02     1.72147e-05     0.00000e+00    -1.84111e+00     5.16865e-01    -2.82590e-01
    5.06041e+00     1.38433e-02     1.37723e-02     1.66342e-05     0.00000e+00    -1.82483e+00     5.05223e-01    -2.82563e-01
    5.11482e+00     1.38392e-02     1.37687e-02     1.60976e-05     0.00000e+00    -1.80838e+00     4.94337e-01    -2.82538e-01
    5.16923e+00     1.38354e-02     1.37654e-02     1.56026e-05     0.00000e+00    -1.79178e+00     4.84188e-01    -2.82514e-01
    5.22365e+00     1.38318e-02     1.37623e-02     1.51475e-05     0.00000e+00    -1.77501e+00     4.74757e-01    -2.82492e-01
    5.27806e+00     1.38286e-02     1.37594e-02     1.47302e-05     0.00000e+00    -1.75808e+00     4.66028e-01    -2.82472e-01
    5.33247e+00     1.38255e-02     1.37568e-02     1.43493e-05     0.00000e+00    -1.74099e+00     4.57985e-01    -2.82454e-01
    5.38689e+00     1.38228e-02     1.37544e-02     1.40030e-05     0.00000e+00    -1.72374e+00     4.50611e-01    -2.82436e-01
    5.44130e+00     1.38202e-02     1.37522e-02     1.36899e-05     0.00000e+00    -1.70633e+00     4.43892e-01    -2.82421e-01
    5.49571e+00     1.38180e-02     1.37502e-02     1.34088e-05     1.48185e-03    -1.68875e+00     4.37812e-01    -2.82407e-01
    5.55013e+00     1.38157e-02     1.37482e-02     1.31353e-05     1.48185e-03    -1.67152e+00     4.31857e-01    -2.82393e-01
    5.60454e+00     1.38135e-02     1.37463e-02     1.28692e-05     1.48185e-03    -1.65461e+00     4.26023e-01    -2.82379e-01
    5.65895e+00     1.38114e-02     1.37444e-02     1.26103e-05     1.48185e-03    -1.63802e+00     4.20308e-01    -2.82366e-01
    5.71336e+00     1.38093e-02     1.37426e-02     1.23583e-05     1.48185e-03    -1.62175e+00     4.14707e-01    -2.82353e-01
    5.76778e+00     1.38072e-02     1.37407e-02     1.21130e-05     1.48185e-03    -1.60577e+00     4.09218e-01    -2.82340e-01
    5.82219e+00     1.38052e-02     1.37390e-02     1.18742e-05     1.48185e-03    -1.59009e+00     4.03837e-01    -2.82328e-01
    5.87660e+00     1.38032e-02     1.37372e-02     1.16416e-05     1.48185e-03    -1.57469e+00     3.98561e-01    -2.82316e-01
    5.93102e+00     1.38013e-02     1.37355e-02     1.14150e-05     1.48185e-03    -1.55957e+00     3.93388e-01    -2.82304e-01
    5.98543e+00     1.37994e-02     1.37338e-02     1.11943e-05     1.48185e-03    -1.54471e+00     3.88314e-01    -2.82292e-01
    6.03984e+00     1.37975e-02     1.37322e-02     1.09792e-05     1.48185e-03    -1.53012e+00     3.83337e-01    -2.82280e-01
    6.09426e+00     1.37957e-02     1.37306e-02     1.07695e-05     1.48185e-03    -1.51579e+00     3.78454e-01    -2.82269e-01
    6.14867e+00     1.37939e-02     1.37290e-02     1.05651e-05     1.48185e-03    -1.50170e+00     3.73663e-01    -2.82258e-01
    6.20308e+00     1.37921e-02     1.37274e-02     1.03658e-05     1.48185e-03    -1.48786e+00     3.68962e-01    -2.82247e-01
    6.25749e+00     1.37904e-02     1.37259e-02     1.01714e-05     1.48185e-03    -1.47425e+00     3.64347e-01    -2.82236e-01
    6.31191e+00     1.37887e-02     1.37244e-02     9.98180e-06     1.48185e-03    -1.46087e+00     3.59817e-01    -2.82226e-01
    6.36632e+00     1.37871e-02     1.37229e-02     9.79682e-06     1.48185e-03    -1.44771e+00     3.55369e-01    -2.82216e-01
    6.42073e+00     1.37854e-02     1.37214e-02     9.61632e-06     1.48185e-03    -1.43478e+00     3.51002e-01    -2.82205e-01
    6.47515e+00     1.37838e-02     1.37200e-02     9.44016e-06     1.48185e-03    -1.42205e+00     3.46713e-01    -2.82196e-01
    6.52956e+00     1.37822e-02     1.37186e-02     9.26820e-06     1.48185e-03    -1.40953e+00     3.42500e-01    -2.82186e-01
    6.58397e+00     1.37807e-02     1.37172e-02     9.10033e-06     1.48185e-03    -1.39722e+00     3.38362e-01    -2.82176e-01
    6.63839e+00     1.37792e-02     1.37158e-02     8.93640e-06     1.48185e-03    -1.38510e+00     3.34296e-01    -2.82167e-01
    6.69280e+00     1.37777e-02     1.37145e-02     8.77631e-06     1.48185e-03    -1.37317e+00     3.30301e-01    -2.82158e-01
    6.74721e+00     1.37762e-02     1.37132e-02     8.61994e-06     1.48185e-03    -1.36143e+00     3.26375e-01    -2.82148e-01
    6.80162e+00     1.37748e-02     1.37119e-02     8.46717e-06     1.48185e-03    -1.34988e+00     3.22517e-01    -2.82139e-01
    6.85604e+00     1.37733e-02     1.37106e-02     8.31791e-06     1.48185e-03    -1.33850e+00     3.18724e-01    -2.82131e-01
    6.91045e+00     1.37719e-02     1.37094e-02     8.17205e-06     1.48185e-03    -1.32730e+00     3.14996e-01    -2.82122e-01
    6.96486e+00     1.37706e-02     1.37082e-02     8.02949e-06     1.48185e-03    -1.31627e+00     3.11330e-01    -2.82114e-01
    7.01928e+00     1.37692e-02     1.37070e-02     7.89013e-06     1.48185e-03    -1.30540e+00     3.07725e-01    -2.82105e-01
    7.07369e+00     1.37679e-02     1.37058e-02     7.75388e-06     1.48185e-03    -1.29470e+00     3.04180e-01    -2.82097e-01
    7.12810e+00     1.37666e-02     1.37046e-02     7.62066e-06     1.48185e-03    -1.28416e+00     3.00694e-01    -2.82089e-01
    7.18252e+00     1.37653e-02     1.37034e-02     7.49038e-06     1.48185e-03    -1.27377e+00     2.97264e-01    -2.82081e-01
    7.23693e+00     1.37641e-02     1.37023e-02     7.36295e-06     1.48185e-03    -1.26354e+00     2.93891e-01    -2.82073e-01
    7.29134e+00     1.37628e-02     1.37012e-02     7.23831e-06     1.48185e-03    -1.25345e+00     2.90571e-01    -2.82065e-01
    7.34575e+00     1.37616e-02     1.37001e-02     7.11636e-06     1.48185e-03    -1.24351e+00     2.87305e-01    -2.82058e-01
    7.40017e+00     1.37604e-02     1.36990e-02     6.99703e-06     1.48185e-03    -1.23371e+00     2.84091e-01    -2.82050e-01
    7.45458e+00     1.37592e-02     1.36979e-02     6.88026e-06     1.48185e-03    -1.22405e+00     2.80928e-01    -2.82043e-01
    7.50899e+00     1.37580e-02     1.36969e-02     6.76598e-06     1.48185e-03    -1.21453e+00     2.77815e-01    -2.82036e-01
    7.56341e+00     1.37569e-02     1.36959e-02     6.65411e-06     1.48185e-03    -1.20514e+00     2.74750e-01    -2.82029e-01
    7.61782e+00     1.37558e-02     1.36948e-02     6.54459e-06     1.48185e-03    -1.19588e+00     2.71733e-01    -2.82022e-01
    7.67223e+00     1.37547e-02     1.36938e-02     6.43736e-06     1.48185e-03    -1.18675e+00     2.68763e-01    -2.82015e-01
    7.72665e+00     1.37536e-02     1.36929e-02     6.33237e-06     1.48185e-03    -1.17774e+00     2.65838e-01    -2.82008e-01
    7.78106e+00     1.37525e-02     1.36919e-02     6.22954e-06     1.48185e-03    -1.16885e+00     2.62958e-01    -2.82001e-01
    7.83547e+00     1.37514e-02     1.36909e-02     6.12883e-06     1.48185e-03    -1.16009e+00     2.60121e-01    -2.81995e-01
    7.88988e+00     1.37504e-02     1.36900e-02     6.03017e-06     1.48185e-03    -1.15144e+00     2.57328e-01    -2.81988e-01
    7.94430e+00     1.37494e-02     1.36890e-02     5.93353e-06     1.48185e-03    -1.14290e+00     2.54576e-01    -2.81982e-01
    7.99871e+00     1.37484e-02     1.36881e-02     5.83883e-06     1.48185e-03    -1.13448e+00     2.51865e-01    -2.81976e-01
    8.05312e+00     1.37474e-02     1.36872e-02     5.74604e-06     1.48185e-03    -1.12617e+00     2.49194e-01    -2.81970e-01
    8.10754e+00     1.37464e-02     1.36863e-02     5.65511e-06     1.48185e-03    -1.11797e+00     2.46563e-01    -2.81964e-01
    8.16195e+00     1.37454e-02     1.36855e-02     5.56599e-06     1.48185e-03    -1.10987e+00     2.43970e-01    -2.81958e-01
    8.21636e+00     1.37444e-02     1.36846e-02     5.47863e-06     1.48185e-03    -1.10188e+00     2.41415e-01    -2.81952e-01
    8.27078e+00     1.37435e-02     1.36837e-02     5.39299e-06     1.48185e-03    -1.09399e+00     2.38897e-01    -2.81946e-01
    8.32519e+00     1.37426e-02     1.36829e-02     5.30903e-06     1.48185e-03    -1.08620e+00     2.36416e-01    -2.81940e-01
    8.37960e+00     1.37417e-02     1.36821e-02     5.22671e-06     1.48185e-03    -1.07850e+00     2.33969e-01    -2.81934e-01
    8.43401e+00     1.37408e-02     1.36812e-02     5.14598e-06     1.48185e-03    -1.07091e+00     2.31558e-01    -2.81929e-01
    8.48843e+00     1.37399e-02     1.36804e-02     5.06681e-06     1.48185e-03    -1.06340e+00     2.29181e-01    -2.81923e-01
    8.54284e+00     1.37390e-02     1.36796e-02     4.98916e-06     1.48185e-03    -1.05599e+00     2.26837e-01    -2.81918e-01
    8.59725e+00     1.37381e-02     1.36789e-02     4.91299e-06     1.48185e-03    -1.04867e+00     2.24527e-01    -2.81912e-01
    8.65167e+00     1.37373e-02     1.36781e-02     4.83827e-06     1.48185e-03    -1.04144e+00     2.22248e-01    -2.81907e-01
    8.70608e+00     1.37365e-02     1.36773e-02     4.76497e-06     1.48185e-03    -1.03429e+00     2.20001e-01    -2.81902e-01
    8.76049e+00     1.37356e-02     1.36766e-02     4.69304e-06     1.48185e-03    -1.02724e+00     2.17785e-01    -2.81897e-01
    8.81491e+00     1.37348e-02     1.36758e-02     4.62247e-06     1.48185e-03    -1.02026e+00     2.15600e-01    -2.81892e-01
    8.86932e+00     1.37340e-02     1.36751e-02     4.55321e-06     1.48185e-03    -1.01337e+00     2.13444e-01    -2.81887e-01
    8.92373e+00     1.37332e-02     1.36744e-02     4.48523e-06     1.48185e-03    -1.00656e+00     2.11317e-01    -2.81882e-01
    8.97814e+00     1.37324e-02     1.36736e-02     4.41851e-06     1.48185e-03    -9.99827e-01     2.09220e-01    -2.81877e-01
    9.03256e+00     1.37317e-02     1.36729e-02     4.35302e-06     1.48185e-03    -9.93174e-01     2.07150e-01    -2.81872e-01
    9.08697e+00     1.37309e-02     1.36722e-02     4.28872e-06     1.48185e-03    -9.86598e-01     2.05109e-01    -2.81868e-01
    9.14138e+00     1.37302e-02     1.36715e-02     4.22560e-06     1.48185e-03    -9.80097e-01     2.03094e-01    -2.81863e-01
    9.19580e+00     1.37294e-02     1.36709e-02     4.16362e-06     1.48185e-03    -9.73670e-01     2.01106e-01    -2.81858e-01
    9.25021e+00     1.37287e-02     1.36702e-02     4.10277e-06     1.48185e-03    -9.67315e-01     1.99145e-01    -2.81854e-01
    9.30462e+00     1.37280e-02     1.36695e-02     4.04300e-06     1.48185e-03    -9.61033e-01     1.97209e-01    -2.81849e-01
    9.35904e+00     1.37272e-02     1.36689e-02     3.98431e-06     1.48185e-03    -9.54820e-01     1.95298e-01    -2.81845e-01
