# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.761e-11, Err(n_e)=3.912e-11, Err(IET)=9.879e-13, Q_net=3.996e-09
# {"name":"CS2014_Al", "Z":13, "Zstar":5.279576780680202, "A":26.981538,  "μ[AU]": -2.4596424893e+00, "Te[AU]": 1.470e+00, "Ti[AU]": 3.675e-01, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483025e+06    4.483148e+06    2.233274e-02    4.483025e+06   -1.229918e+02
   1.006327e-04    4.440818e+06    4.440942e+06    2.233274e-02    4.440818e+06   -1.241964e+02
   1.012695e-04    4.399009e+06    4.399133e+06    2.233274e-02    4.399009e+06   -1.239838e+02
   1.019102e-04    4.357595e+06    4.357718e+06    2.233274e-02    4.357595e+06   -1.221860e+02
   1.025550e-04    4.316568e+06    4.316692e+06    2.233274e-02    4.316568e+06   -1.237581e+02
   1.032039e-04    4.275931e+06    4.276053e+06    2.233274e-02    4.275931e+06   -1.224095e+02
   1.038569e-04    4.235675e+06    4.235796e+06    2.233274e-02    4.235675e+06   -1.211637e+02
   1.045141e-04    4.195796e+06    4.195919e+06    2.233274e-02    4.195796e+06   -1.226054e+02
   1.051753e-04    4.156295e+06    4.156416e+06    2.233274e-02    4.156295e+06   -1.211363e+02
   1.058408e-04    4.117166e+06    4.117286e+06    2.233274e-02    4.117166e+06   -1.199287e+02
   1.065105e-04    4.078402e+06    4.078524e+06    2.233274e-02    4.078402e+06   -1.213174e+02
   1.071844e-04    4.040007e+06    4.040127e+06    2.233274e-02    4.040007e+06   -1.199288e+02
   1.078626e-04    4.001972e+06    4.002091e+06    2.233274e-02    4.001972e+06   -1.191997e+02
   1.085451e-04    3.964292e+06    3.964413e+06    2.233274e-02    3.964292e+06   -1.213707e+02
   1.092319e-04    3.926972e+06    3.927090e+06    2.233274e-02    3.926972e+06   -1.185390e+02
   1.099230e-04    3.890000e+06    3.890119e+06    2.233274e-02    3.890000e+06   -1.182801e+02
   1.106185e-04    3.853376e+06    3.853495e+06    2.233274e-02    3.853376e+06   -1.190075e+02
   1.113184e-04    3.817099e+06    3.817216e+06    2.233274e-02    3.817099e+06   -1.173993e+02
   1.120228e-04    3.781162e+06    3.781279e+06    2.233274e-02    3.781162e+06   -1.171722e+02
   1.127316e-04    3.745561e+06    3.745680e+06    2.233274e-02    3.745561e+06   -1.186407e+02
   1.134449e-04    3.710300e+06    3.710416e+06    2.233274e-02    3.710300e+06   -1.163305e+02
   1.141626e-04    3.675368e+06    3.675484e+06    2.233274e-02    3.675368e+06   -1.164956e+02
   1.148850e-04    3.640764e+06    3.640881e+06    2.233274e-02    3.640764e+06   -1.171176e+02
   1.156119e-04    3.606489e+06    3.606604e+06    2.233274e-02    3.606489e+06   -1.150946e+02
   1.163434e-04    3.572533e+06    3.572649e+06    2.233274e-02    3.572533e+06   -1.156686e+02
   1.170795e-04    3.538898e+06    3.539014e+06    2.233274e-02    3.538898e+06   -1.157336e+02
   1.178203e-04    3.505582e+06    3.505696e+06    2.233274e-02    3.505582e+06   -1.140548e+02
   1.185658e-04    3.472576e+06    3.472691e+06    2.233274e-02    3.472576e+06   -1.146055e+02
   1.193160e-04    3.439882e+06    3.439997e+06    2.233274e-02    3.439882e+06   -1.148344e+02
   1.200710e-04    3.407498e+06    3.407611e+06    2.233274e-02    3.407498e+06   -1.131064e+02
   1.208307e-04    3.375415e+06    3.375529e+06    2.233274e-02    3.375415e+06   -1.140216e+02
   1.215952e-04    3.343637e+06    3.343750e+06    2.233274e-02    3.343637e+06   -1.132833e+02
   1.223646e-04    3.312158e+06    3.312270e+06    2.233274e-02    3.312158e+06   -1.119964e+02
   1.231388e-04    3.280973e+06    3.281086e+06    2.233274e-02    3.280973e+06   -1.128803e+02
   1.239179e-04    3.250083e+06    3.250195e+06    2.233274e-02    3.250083e+06   -1.123145e+02
   1.247020e-04    3.219485e+06    3.219596e+06    2.233274e-02    3.219485e+06   -1.110448e+02
   1.254910e-04    3.189172e+06    3.189284e+06    2.233274e-02    3.189172e+06   -1.121731e+02
   1.262850e-04    3.159147e+06    3.159258e+06    2.233274e-02    3.159147e+06   -1.110619e+02
   1.270841e-04    3.129405e+06    3.129515e+06    2.233274e-02    3.129405e+06   -1.101930e+02
   1.278882e-04    3.099940e+06    3.100051e+06    2.233274e-02    3.099940e+06   -1.114695e+02
   1.286973e-04    3.070755e+06    3.070865e+06    2.233274e-02    3.070755e+06   -1.097793e+02
   1.295116e-04    3.041845e+06    3.041954e+06    2.233274e-02    3.041845e+06   -1.091815e+02
   1.303311e-04    3.013205e+06    3.013315e+06    2.233274e-02    3.013205e+06   -1.099014e+02
   1.311557e-04    2.984836e+06    2.984945e+06    2.233274e-02    2.984836e+06   -1.087978e+02
   1.319856e-04    2.956734e+06    2.956842e+06    2.233274e-02    2.956734e+06   -1.083033e+02
   1.328207e-04    2.928895e+06    2.929004e+06    2.233274e-02    2.928895e+06   -1.098734e+02
   1.336611e-04    2.901321e+06    2.901429e+06    2.233274e-02    2.901321e+06   -1.076745e+02
   1.345068e-04    2.874005e+06    2.874112e+06    2.233274e-02    2.874005e+06   -1.075229e+02
   1.353579e-04    2.846945e+06    2.847053e+06    2.233274e-02    2.846945e+06   -1.079801e+02
   1.362143e-04    2.820142e+06    2.820248e+06    2.233274e-02    2.820142e+06   -1.065052e+02
   1.370762e-04    2.793590e+06    2.793696e+06    2.233274e-02    2.793590e+06   -1.066003e+02
   1.379435e-04    2.767287e+06    2.767394e+06    2.233274e-02    2.767287e+06   -1.071350e+02
   1.388163e-04    2.741234e+06    2.741339e+06    2.233274e-02    2.741234e+06   -1.056221e+02
   1.396946e-04    2.715424e+06    2.715530e+06    2.233274e-02    2.715424e+06   -1.057763e+02
   1.405785e-04    2.689858e+06    2.689964e+06    2.233274e-02    2.689858e+06   -1.062222e+02
   1.414680e-04    2.664533e+06    2.664638e+06    2.233274e-02    2.664533e+06   -1.046068e+02
   1.423631e-04    2.639446e+06    2.639551e+06    2.233274e-02    2.639446e+06   -1.050594e+02
   1.432639e-04    2.614595e+06    2.614700e+06    2.233274e-02    2.614595e+06   -1.047829e+02
   1.441703e-04    2.589979e+06    2.590082e+06    2.233274e-02    2.589979e+06   -1.035288e+02
   1.450825e-04    2.565593e+06    2.565697e+06    2.233274e-02    2.565593e+06   -1.040325e+02
   1.460005e-04    2.541437e+06    2.541541e+06    2.233274e-02    2.541437e+06   -1.039795e+02
   1.469243e-04    2.517510e+06    2.517612e+06    2.233274e-02    2.517510e+06   -1.027276e+02
   1.478539e-04    2.493806e+06    2.493909e+06    2.233274e-02    2.493806e+06   -1.034282e+02
   1.487894e-04    2.470326e+06    2.470429e+06    2.233274e-02    2.470326e+06   -1.027352e+02
