# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":5.091896162603365, "A":28,  "μ[AU]": 3.622e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.456924e+03    4.067583e+00    1.453178e+03    2.593636e-03   -4.249357e+01    6.070731e+02   -8.513011e+00
   2.153336e-02    1.295156e+03    3.910941e+00    1.291528e+03    3.389030e-03   -4.236854e+01    5.609128e+02   -8.189732e+00
   2.318427e-02    1.150792e+03    3.759712e+00    1.147281e+03    4.245404e-03   -4.221248e+01    5.180792e+02   -7.877592e+00
   2.496176e-02    1.021993e+03    3.613698e+00    1.018598e+03    5.167436e-03   -4.202644e+01    4.783369e+02   -7.576184e+00
   2.687552e-02    9.071128e+02    3.472706e+00    9.038317e+02    6.160157e-03   -4.181135e+01    4.414669e+02   -7.285117e+00
   2.893601e-02    8.046776e+02    3.336554e+00    8.015089e+02    7.228988e-03   -4.156808e+01    4.072658e+02   -7.004008e+00
   3.115447e-02    7.133690e+02    3.205064e+00    7.103108e+02    8.379764e-03   -4.129741e+01    3.755449e+02   -6.732497e+00
   3.354302e-02    6.320062e+02    3.078067e+00    6.290566e+02    9.618767e-03   -4.100009e+01    3.461287e+02   -6.470231e+00
   3.611469e-02    5.595336e+02    2.955398e+00    5.566901e+02    1.095276e-02   -4.067678e+01    3.188543e+02   -6.216878e+00
   3.888352e-02    4.950058e+02    2.836901e+00    4.922662e+02    1.238903e-02   -4.032811e+01    2.935706e+02   -5.972113e+00
   4.186463e-02    4.375766e+02    2.722426e+00    4.349387e+02    1.393542e-02   -3.995466e+01    2.701367e+02   -5.735627e+00
   4.507430e-02    3.864894e+02    2.611827e+00    3.839508e+02    1.552327e-02   -3.955699e+01    2.484223e+02   -5.507121e+00
   4.853005e-02    3.410671e+02    2.504966e+00    3.386254e+02    1.373068e-02   -3.913561e+01    2.283063e+02   -5.286313e+00
   5.225074e-02    3.007032e+02    2.401711e+00    2.983562e+02    1.180066e-02   -3.869105e+01    2.096759e+02   -5.072928e+00
   5.625669e-02    2.648563e+02    2.301934e+00    2.626013e+02    9.722663e-03   -3.822377e+01    1.924266e+02   -4.866707e+00
   6.056977e-02    2.330401e+02    2.205512e+00    2.308749e+02    7.485352e-03   -3.773428e+01    1.764609e+02   -4.667395e+00
   6.521352e-02    2.048213e+02    2.112330e+00    2.027434e+02    5.076511e-03   -3.722304e+01    1.616889e+02   -4.474756e+00
   7.021330e-02    1.798108e+02    2.022274e+00    1.778179e+02    2.482990e-03   -3.669056e+01    1.480262e+02   -4.288557e+00
   7.559640e-02    1.576621e+02    1.935239e+00    1.557518e+02    3.093707e-04   -3.613732e+01    1.353952e+02   -4.108584e+00
   8.139221e-02    1.380637e+02    1.851123e+00    1.362337e+02    3.315816e-03   -3.556386e+01    1.237232e+02   -3.934624e+00
   8.763238e-02    1.207380e+02    1.769829e+00    1.189859e+02    6.552758e-03   -3.497071e+01    1.129430e+02   -3.766481e+00
   9.435096e-02    1.054360e+02    1.691262e+00    1.037596e+02    1.003787e-02   -3.435849e+01    1.029916e+02   -3.603961e+00
   1.015846e-01    9.193546e+01    1.615336e+00    9.033252e+01    1.379018e-02   -3.372780e+01    9.381097e+01   -3.446886e+00
   1.093729e-01    8.003754e+01    1.541965e+00    7.850580e+01    1.329347e-02   -3.307932e+01    8.534676e+01   -3.295083e+00
   1.177583e-01    6.956432e+01    1.471069e+00    6.810167e+01    8.943741e-03   -3.241376e+01    7.754853e+01   -3.148387e+00
   1.267866e-01    6.035695e+01    1.402572e+00    5.896125e+01    4.260531e-03   -3.173185e+01    7.036933e+01   -3.006644e+00
   1.365070e-01    5.227339e+01    1.336402e+00    5.094257e+01    7.817302e-04   -3.103438e+01    6.376548e+01   -2.869708e+00
   1.469727e-01    4.518673e+01    1.272491e+00    4.391871e+01    6.210571e-03   -3.032220e+01    5.769626e+01   -2.737439e+00
   1.582408e-01    3.898345e+01    1.210773e+00    3.777625e+01    1.205563e-02   -2.959627e+01    5.212367e+01   -2.609705e+00
   1.703728e-01    3.356229e+01    1.151185e+00    3.241390e+01    1.277482e-02   -2.885762e+01    4.701232e+01   -2.486380e+00
   1.834349e-01    2.883277e+01    1.093669e+00    2.774125e+01    5.999149e-03   -2.810734e+01    4.232917e+01   -2.367346e+00
   1.974984e-01    2.471425e+01    1.038169e+00    2.367772e+01    1.295998e-03   -2.734647e+01    3.804351e+01   -2.252493e+00
   2.126402e-01    2.113482e+01    9.846338e-01    2.015140e+01    9.150447e-03   -2.657612e+01    3.412668e+01   -2.141718e+00
   2.289428e-01    1.803020e+01    9.330121e-01    1.709807e+01    1.351655e-02   -2.579767e+01    3.055173e+01   -2.034919e+00
   2.464954e-01    1.534318e+01    8.832546e-01    1.446053e+01    4.411570e-03   -2.501250e+01    2.729349e+01   -1.932000e+00
   2.653937e-01    1.302300e+01    8.353186e-01    1.218807e+01    5.391474e-03   -2.422180e+01    2.432870e+01   -1.832880e+00
   2.857408e-01    1.102438e+01    7.891614e-01    1.023545e+01    1.517754e-02   -2.342701e+01    2.163543e+01   -1.737475e+00
   3.076479e-01    9.306935e+00    7.447367e-01    8.562301e+00    3.813717e-03   -2.262984e+01    1.919292e+01   -1.645699e+00
   3.312346e-01    7.835200e+00    7.020117e-01    7.133205e+00    8.421343e-03   -2.183147e+01    1.698230e+01   -1.557489e+00
   3.566297e-01    6.577446e+00    6.609457e-01    5.916451e+00    9.529195e-03   -2.103357e+01    1.498548e+01   -1.472773e+00
   3.839717e-01    5.505631e+00    6.215012e-01    4.884038e+00    4.653853e-03   -2.023775e+01    1.318558e+01   -1.391483e+00
   4.134099e-01    4.595162e+00    5.836491e-01    4.011394e+00    1.119935e-02   -1.944534e+01    1.156711e+01   -1.313569e+00
   4.451052e-01    3.824004e+00    5.473468e-01    3.276525e+00    5.241835e-03   -1.865827e+01    1.011497e+01   -1.238958e+00
   4.792304e-01    3.173164e+00    5.125718e-01    2.660457e+00    8.180126e-03   -1.787771e+01    8.815785e+00   -1.167617e+00
   5.159720e-01    2.625647e+00    4.792870e-01    2.146226e+00    1.087884e-02   -1.710539e+01    7.656452e+00   -1.099485e+00
   5.555304e-01    2.166561e+00    4.474535e-01    1.718981e+00    2.756688e-04   -1.634305e+01    6.624681e+00   -1.034502e+00
   5.981217e-01    1.783461e+00    4.170779e-01    1.366267e+00    8.757880e-03   -1.559104e+01    5.710347e+00   -9.727011e-01
   6.439784e-01    1.464651e+00    3.881018e-01    1.076445e+00    1.504108e-02   -1.485169e+01    4.901991e+00   -9.139854e-01
   6.933508e-01    1.200055e+00    3.604621e-01    8.395017e-01    9.548960e-03   -1.412718e+01    4.189001e+00   -8.582533e-01
   7.465085e-01    9.815521e-01    3.341592e-01    6.473143e-01    6.048906e-03   -1.341793e+01    3.563136e+00   -8.055349e-01
   8.037417e-01    8.020497e-01    3.091966e-01    4.927868e-01    4.715665e-03   -1.272440e+01    3.016625e+00   -7.558691e-01
   8.653628e-01    6.553817e-01    2.855815e-01    3.697450e-01    5.740899e-03   -1.204729e+01    2.541979e+00   -7.094784e-01
   9.317083e-01    5.361677e-01    2.633162e-01    2.728066e-01    9.323618e-03   -1.138766e+01    2.131863e+00   -6.666799e-01
   1.003140e+00    4.394227e-01    2.423202e-01    1.970665e-01    1.566070e-02   -1.074723e+01    1.778749e+00   -6.269150e-01
   1.080049e+00    3.607451e-01    2.224340e-01    1.382829e-01    9.334557e-03   -1.012876e+01    1.474408e+00   -5.899290e-01
   1.162854e+00    2.975180e-01    2.037807e-01    9.371563e-02    6.241817e-03   -9.530455e+00    1.215604e+00   -5.560010e-01
   1.252007e+00    2.473259e-01    1.864804e-01    6.082929e-02    1.471346e-02   -8.951257e+00    9.987353e-01   -5.253818e-01
   1.347996e+00    2.069063e-01    1.701730e-01    3.672159e-02    1.012950e-02   -8.395730e+00    8.148828e-01   -4.974819e-01
   1.451344e+00    1.749877e-01    1.550503e-01    1.992924e-02    5.831960e-03   -7.861370e+00    6.625106e-01   -4.726939e-01
   1.562615e+00    1.506205e-01    1.414664e-01    9.148713e-03    1.082592e-02   -7.345070e+00    5.409820e-01   -4.516043e-01
   1.682418e+00    1.317671e-01    1.290208e-01    2.743151e-03    1.130527e-02   -6.850385e+00    4.432572e-01   -4.336265e-01
   1.811405e+00    1.173745e-01    1.173657e-01    7.331374e-06    6.932306e-03   -6.377303e+00    3.661157e-01   -4.186804e-01
   1.950281e+00    1.075561e-01    1.075555e-01   -9.272146e-20    1.320426e-02   -5.920317e+00    3.120537e-01   -4.077497e-01
   2.099805e+00    1.003798e-01    1.003802e-01   -2.186683e-19    1.330559e-02   -5.485997e+00    2.717200e-01   -3.993207e-01
   2.260793e+00    9.543943e-02    9.544035e-02   -3.263350e-19    1.889958e-02   -5.073345e+00    2.435180e-01   -3.932754e-01
   2.434123e+00    9.080912e-02    9.081038e-02   -4.415146e-19    1.550042e-02   -4.690659e+00    2.167415e-01   -3.874117e-01
   2.620741e+00    8.731034e-02    8.731138e-02   -5.373951e-19    1.897015e-02   -4.330820e+00    1.962755e-01   -3.828437e-01
   2.821668e+00    8.333171e-02    8.333312e-02   -6.555373e-19    1.255364e-02   -4.001125e+00    1.727457e-01   -3.774943e-01
   3.037999e+00    8.135393e-02    8.135521e-02   -7.178629e-19    1.757913e-02   -3.684857e+00    1.609423e-01   -3.747697e-01
   3.270916e+00    7.865583e-02    7.865684e-02   -8.067427e-19    1.391384e-02   -3.396366e+00    1.447227e-01   -3.709787e-01
   3.521690e+00    7.705124e-02    7.705198e-02   -8.617252e-19    1.960283e-02   -3.123068e+00    1.350093e-01   -3.686816e-01
   3.791690e+00    7.246437e-02    7.246513e-02   -1.027684e-18    8.145302e-03   -2.888252e+00    1.069650e-01   -3.619290e-01
   4.082391e+00    7.302785e-02    7.302827e-02   -1.006598e-18    1.439111e-02   -2.640644e+00    1.104310e-01   -3.627741e-01
   4.395378e+00    7.347648e-02    7.347674e-02   -9.899502e-19    9.086425e-03   -2.411133e+00    1.131865e-01   -3.634437e-01
   4.732363e+00    7.963291e-02    7.963273e-02   -7.740852e-19    2.059408e-02   -2.163107e+00    1.506024e-01   -3.723617e-01
   5.095182e+00    7.911990e-02    7.911963e-02   -7.911822e-19    1.853589e-02   -1.970584e+00    1.475124e-01   -3.716370e-01
   5.485819e+00    7.427693e-02    7.427689e-02   -9.605623e-19    1.327708e-02   -1.818320e+00    1.180921e-01   -3.646315e-01
   5.906405e+00    7.199007e-02    7.198996e-02   -1.045629e-18    1.318870e-02   -1.663635e+00    1.040340e-01   -3.612142e-01
   6.359236e+00    7.167596e-02    7.167582e-02   -1.057574e-18    1.525587e-02   -1.508843e+00    1.020940e-01   -3.607390e-01
   6.846784e+00    6.876103e-02    6.876102e-02   -1.171402e-18    1.130582e-02   -1.381374e+00    8.399452e-02   -3.562598e-01
   7.371712e+00    7.166945e-02    7.166913e-02   -1.057828e-18    1.922412e-02   -1.228112e+00    1.020525e-01   -3.607292e-01
   7.936886e+00    5.928074e-02    5.928043e-02   -1.580571e-18    8.308918e-03   -1.180823e+00    2.376652e-02   -3.407226e-01
   8.545389e+00    5.904899e-02    5.904890e-02   -1.591360e-18    1.219120e-02   -1.065688e+00    2.226483e-02   -3.403220e-01
   9.200545e+00    5.655881e-02    5.655886e-02   -1.709654e-18    9.758448e-03   -9.735713e-01    6.055094e-03   -3.359484e-01
   9.905931e+00    6.019648e-02    6.019622e-02   -1.538350e-18    1.063007e-02   -8.493311e-01    2.968051e-02   -3.422948e-01
   1.066540e+01    6.992093e-02    6.992069e-02   -1.125461e-18    1.654045e-02   -6.943443e-01    9.121746e-02   -3.580575e-01
