# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.746373374301033, "A":28,  "μ[AU]": 2.034e-01, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46293e+03     1.97353e+00     1.45869e+03     2.32631e-95    -4.22615e+01     6.07305e+02    -8.52454e+00
    2.32192e-02     1.15270e+03     1.82275e+00     1.14910e+03     3.82410e-95    -4.19984e+01     5.17448e+02    -7.88189e+00
    2.69567e-02     9.06347e+02     1.68229e+00     9.03269e+02     5.56298e-95    -4.16081e+01     4.40214e+02    -7.28310e+00
    3.12957e-02     7.10946e+02     1.55141e+00     7.08305e+02     7.58175e-95    -4.10988e+01     3.73860e+02    -6.72498e+00
    3.63331e-02     5.56172e+02     1.42941e+00     5.53895e+02     9.92548e-95    -4.04779e+01     3.16889e+02    -6.20461e+00
    4.21814e-02     4.33775e+02     1.31566e+00     4.31801e+02     1.26464e-94    -3.97513e+01     2.68008e+02    -5.71925e+00
    4.89710e-02     3.37160e+02     1.20957e+00     3.35443e+02     3.69687e-71    -3.89244e+01     2.26105e+02    -5.26642e+00
    5.68535e-02     2.61064e+02     1.11059e+00     2.59563e+02     1.10352e-70    -3.80018e+01     1.90223e+02    -4.84382e+00
    6.60048e-02     2.01278e+02     1.01823e+00     1.99961e+02     1.95547e-70    -3.69880e+01     1.59534e+02    -4.44934e+00
    7.66291e-02     1.54443e+02     9.32046e-01     1.53284e+02     1.90364e-58    -3.58873e+01     1.33328e+02    -4.08104e+00
    8.89635e-02     1.17876e+02     8.51611e-01     1.16854e+02     1.63167e-57    -3.47044e+01     1.10990e+02    -3.73718e+00
    1.03283e-01     8.94372e+01     7.76552e-01     8.85325e+01     3.30497e-57    -3.34442e+01     9.19899e+01    -3.41615e+00
    1.19908e-01     6.74172e+01     7.06528e-01     6.66154e+01     5.19448e-49    -3.21122e+01     7.58709e+01    -3.11651e+00
    1.39209e-01     5.04535e+01     6.41229e-01     4.97421e+01     2.00715e-43    -3.07147e+01     6.22369e+01    -2.83695e+00
    1.61616e-01     3.74602e+01     5.80377e-01     3.68287e+01     1.26932e-42    -2.92591e+01     5.07451e+01    -2.57628e+00
    1.87630e-01     2.75729e+01     5.23721e-01     2.70123e+01     4.52890e-38    -2.77534e+01     4.10985e+01    -2.33345e+00
    2.17832e-01     2.01044e+01     4.71036e-01     1.96071e+01     2.32031e-34    -2.62070e+01     3.30387e+01    -2.10751e+00
    2.52894e-01     1.45092e+01     4.22118e-01     1.40687e+01     3.31046e-31    -2.46303e+01     2.63413e+01    -1.89761e+00
    2.93601e-01     1.03560e+01     3.76783e-01     9.96642e+00     4.17221e-27    -2.30344e+01     2.08100e+01    -1.70298e+00
    3.40860e-01     7.30431e+00     3.34864e-01     6.96075e+00     1.02439e-24    -2.14317e+01     1.62738e+01    -1.52294e+00
    3.95725e-01     5.08708e+00     2.96205e-01     4.78506e+00     9.00001e-22    -1.98347e+01     1.25830e+01    -1.35684e+00
    4.59422e-01     3.49577e+00     2.60659e-01     3.23130e+00     2.85805e-19    -1.82566e+01     9.60648e+00    -1.20410e+00
    5.33372e-01     2.36881e+00     2.28086e-01     2.13827e+00     8.03954e-17    -1.67102e+01     7.22973e+00    -1.06418e+00
    6.19225e-01     1.58208e+00     1.98347e-01     1.38219e+00     1.02523e-14    -1.52079e+01     5.35276e+00    -9.36535e-01
    7.18897e-01     1.04126e+00     1.71305e-01     8.69014e-01     9.74366e-13    -1.37613e+01     3.88862e+00    -8.20673e-01
    8.34612e-01     6.75562e-01     1.46819e-01     5.28185e-01     5.69052e-11    -1.23806e+01     2.76219e+00    -7.16188e-01
    9.68953e-01     4.32904e-01     1.24786e-01     3.07798e-01     2.21690e-09    -1.10742e+01     1.90904e+00    -6.24030e-01
    1.12492e+00     2.74735e-01     1.05054e-01     1.69505e-01     5.89045e-08    -9.84839e+00     1.27467e+00    -5.42576e-01
    1.30599e+00     1.73800e-01     8.75216e-02     8.61853e-02     1.08333e-06    -8.70725e+00     8.13564e-01    -4.71714e-01
    1.51620e+00     1.11028e-01     7.21598e-02     3.88230e-02     1.39715e-05    -7.65214e+00     4.88570e-01    -4.11690e-01
    1.76026e+00     7.34394e-02     5.91058e-02     1.43141e-02     1.27173e-04    -6.68163e+00     2.70327e-01    -3.63388e-01
    2.04359e+00     5.25377e-02     4.88652e-02     3.66703e-03     8.11435e-04    -5.79122e+00     1.36803e-01    -3.28597e-01
    2.37253e+00     4.29760e-02     4.24975e-02     4.80912e-04     3.46296e-03    -4.97447e+00     7.15703e-02    -3.09410e-01
    2.75442e+00     4.06912e-02     4.06258e-02     7.24282e-05     9.29097e-03    -4.23083e+00     5.55257e-02    -3.04396e-01
    3.19778e+00     3.98009e-02     3.98096e-02     1.87355e-25     1.28185e-02    -3.58277e+00     4.92173e-02    -3.02390e-01
    3.71250e+00     3.54213e-02     3.54286e-02    -5.02797e-20     9.47963e-03    -3.05074e+00     1.76047e-02    -2.92042e-01
    4.31007e+00     3.12829e-02     3.12883e-02    -1.40588e-19     7.06533e-03    -2.59595e+00    -1.30901e-02    -2.81416e-01
    5.00384e+00     3.05789e-02     3.05834e-02    -1.59255e-19     7.23664e-03    -2.18308e+00    -1.84051e-02    -2.79513e-01
    5.80926e+00     3.27268e-02     3.27310e-02    -1.05292e-19     8.73383e-03    -1.80677e+00    -2.30322e-03    -2.85228e-01
    6.74434e+00     3.43102e-02     3.43139e-02    -7.12018e-20     9.38890e-03    -1.48479e+00     9.41549e-03    -2.89277e-01
    7.82992e+00     3.40052e-02     3.40082e-02    -7.73958e-20     9.08135e-03    -1.21980e+00     7.15938e-03    -2.88507e-01
    9.09025e+00     3.34952e-02     3.34976e-02    -8.81603e-20     8.90194e-03    -9.93387e-01     3.38364e-03    -2.87209e-01
    1.05534e+01     3.33081e-02     3.33102e-02    -9.22421e-20     8.87255e-03    -7.96499e-01     1.99399e-03    -2.86730e-01
    1.22521e+01     3.32639e-02     3.32657e-02    -9.32217e-20     8.87007e-03    -6.26042e-01     1.66317e-03    -2.86616e-01
