# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.120020975075498, "A":28,  "μ[AU]": 1.650e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.458960e+03    1.549968e+00    1.458395e+03    4.065295e-62   -4.239660e+01    6.071701e+02   -8.516922e+00
   2.153336e-02    1.296928e+03    1.490304e+00    1.296321e+03    1.252585e-61   -4.227165e+01    5.610095e+02   -8.193414e+00
   2.318427e-02    1.152330e+03    1.432703e+00    1.151690e+03   -2.145064e-61   -4.211571e+01    5.181759e+02   -7.881053e+00
   2.496176e-02    1.023325e+03    1.377088e+00    1.022658e+03   -3.582481e-61   -4.192980e+01    4.784335e+02   -7.579428e+00
   2.687552e-02    9.082619e+02    1.323388e+00    9.075752e+02    1.566714e-60   -4.171487e+01    4.415633e+02   -7.288147e+00
   2.893601e-02    8.056651e+02    1.271533e+00    8.049643e+02   -1.814217e-60   -4.147178e+01    4.073621e+02   -7.006829e+00
   3.115447e-02    7.142135e+02    1.221454e+00    7.135037e+02   -3.640959e-60   -4.120132e+01    3.756409e+02   -6.735112e+00
   3.354302e-02    6.327247e+02    1.173087e+00    6.320104e+02    2.424552e-59   -4.090423e+01    3.462245e+02   -6.472643e+00
   3.611469e-02    5.601413e+02    1.126370e+00    5.594259e+02   -8.940664e-59   -4.058117e+01    3.189499e+02   -6.219091e+00
   3.888352e-02    4.955156e+02    1.081243e+00    4.948027e+02    3.051800e-58   -4.023279e+01    2.936658e+02   -5.974128e+00
   4.186463e-02    4.380010e+02    1.037649e+00    4.372932e+02   -1.127876e-57   -3.985965e+01    2.702317e+02   -5.737448e+00
   4.507430e-02    3.868389e+02    9.955330e-01    3.861388e+02    4.593865e-57   -3.946231e+01    2.485170e+02   -5.508751e+00
   4.853005e-02    3.413508e+02    9.548419e-01    3.406606e+02   -1.760566e-56   -3.904131e+01    2.284006e+02   -5.287751e+00
   5.225074e-02    3.009298e+02    9.155252e-01    3.002512e+02    2.815024e-56   -3.859714e+01    2.097698e+02   -5.074177e+00
   5.625669e-02    2.650326e+02    8.775345e-01    2.643671e+02    4.677935e-55   -3.813029e+01    1.925200e+02   -4.867766e+00
   6.056977e-02    2.331733e+02    8.408232e-01    2.325221e+02   -3.382034e-54   -3.764127e+01    1.765539e+02   -4.668266e+00
   6.521352e-02    2.049168e+02    8.053469e-01    2.042811e+02   -2.274405e-53   -3.713055e+01    1.617813e+02   -4.475437e+00
