# atomic units
# Peak of g_ii(r) =   1.58
# Effective coupling: Gamma_ii=    42.1
#              r                  (g(i,j),j=i,nspecies, i=1,nspecies)
  1.74542749508E+00    0.00000000000E+00
  1.75273053900E+00    0.00000000000E+00
  1.76003358291E+00    0.00000000000E+00
  1.76733662682E+00    0.00000000000E+00
  1.77463967073E+00    0.00000000000E+00
  1.78194271465E+00    0.00000000000E+00
  1.78924575856E+00    0.00000000000E+00
  1.79654880247E+00    0.00000000000E+00
  1.80385184638E+00    0.00000000000E+00
  1.81115489030E+00    0.00000000000E+00
  1.81845793421E+00    0.00000000000E+00
  1.82576097812E+00    0.00000000000E+00
  1.83306402203E+00    0.00000000000E+00
  1.84036706594E+00    0.00000000000E+00
  1.84767010986E+00    0.00000000000E+00
  1.85497315377E+00    0.00000000000E+00
  1.86227619768E+00    0.00000000000E+00
  1.86957924159E+00    0.00000000000E+00
  1.87688228551E+00    0.00000000000E+00
  1.88418532942E+00    0.00000000000E+00
  1.89148837333E+00    0.00000000000E+00
  1.89879141724E+00    0.00000000000E+00
  1.90609446116E+00    0.00000000000E+00
  1.91339750507E+00    0.00000000000E+00
  1.92070054898E+00    0.00000000000E+00
  1.92800359289E+00    0.00000000000E+00
  1.93530663681E+00    0.00000000000E+00
  1.94260968072E+00    0.00000000000E+00
  1.94991272463E+00    1.11022302463E-16
  1.95721576854E+00    1.11022302463E-16
  1.96451881246E+00    1.11022302463E-16
  1.97182185637E+00    2.22044604925E-16
  1.97912490028E+00    3.33066907388E-16
  1.98642794419E+00    4.44089209850E-16
  1.99373098811E+00    5.55111512313E-16
  2.00103403202E+00    8.88178419700E-16
  2.00833707593E+00    1.22124532709E-15
  2.01564011984E+00    1.66533453694E-15
  2.02294316376E+00    2.33146835171E-15
  2.03024620767E+00    3.33066907388E-15
  2.03754925158E+00    4.55191440096E-15
  2.04485229549E+00    6.32827124036E-15
  2.05215533941E+00    8.77076189454E-15
  2.05945838332E+00    1.19904086660E-14
  2.06676142723E+00    1.65423230669E-14
  2.07406447114E+00    2.26485497024E-14
  2.08136751506E+00    3.08642000846E-14
  2.08867055897E+00    4.20774526333E-14
  2.09597360288E+00    5.71764857682E-14
  2.10327664679E+00    7.76045894213E-14
  2.11057969071E+00    1.04916075827E-13
  2.11788273462E+00    1.41553435640E-13
  2.12518577853E+00    1.90514271026E-13
  2.13248882244E+00    2.55684362571E-13
  2.13979186636E+00    3.42503803097E-13
  2.14709491027E+00    4.57633930750E-13
  2.15439795418E+00    6.09956529729E-13
  2.16170099809E+00    8.11128941791E-13
  2.16900404201E+00    1.07613917777E-12
  2.17630708592E+00    1.42452716290E-12
  2.18361012983E+00    1.88127291523E-12
  2.19091317374E+00    2.47890596938E-12
  2.19821621766E+00    3.25917071109E-12
  2.20551926157E+00    4.27535784553E-12
  2.21282230548E+00    5.59619017793E-12
  2.22012534939E+00    7.30893123801E-12
  2.22742839331E+00    9.52515843977E-12
  2.23473143722E+00    1.23867582857E-11
  2.24203448113E+00    1.60734758836E-11
  2.24933752504E+00    2.08133510426E-11
  2.25664056896E+00    2.68943756154E-11
  2.26394361287E+00    3.46792594641E-11
  2.27124665678E+00    4.46250814079E-11
  2.27854970069E+00    5.73048275498E-11
  2.28585274461E+00    7.34371452538E-11
  2.29315578852E+00    9.39197608574E-11
  2.30045883243E+00    1.19873222459E-10
  2.30776187634E+00    1.52692081201E-10
  2.31506492026E+00    1.94109617269E-10
  2.32236796417E+00    2.46273779148E-10
  2.32967100808E+00    3.11843550982E-10
  2.33697405199E+00    3.94100863055E-10
  2.34427709591E+00    4.97091923179E-10
  2.35158013982E+00    6.25790530506E-10
  2.35888318373E+00    7.86304354961E-10
  2.36618622764E+00    9.86111303725E-10
  2.37348927156E+00    1.23435806021E-09
  2.38079231547E+00    1.54219848003E-09
  2.38809535938E+00    1.92322258119E-09
  2.39539840329E+00    2.39393760371E-09
  2.40270144721E+00    2.97437818819E-09
  2.41000449112E+00    3.68878572132E-09
  2.41730753503E+00    4.56646864766E-09
  2.42461057894E+00    5.64275293158E-09
  2.43191362286E+00    6.96018709334E-09
  2.43921666677E+00    8.56986048792E-09
  2.44651971068E+00    1.05330769662E-08
  2.45382275459E+00    1.29231677581E-08
  2.46112579851E+00    1.58277998485E-08
  2.46842884242E+00    1.93514474445E-08
  2.47573188633E+00    2.36185501157E-08
  2.48303493024E+00    2.87768545659E-08
  2.49033797416E+00    3.50017036466E-08
  2.49764101807E+00    4.25005164395E-08
  2.50494406198E+00    5.15185688554E-08
  2.51224710589E+00    6.23449496473E-08
  2.51955014981E+00    7.53202940018E-08
  2.52685319372E+00    9.08446354808E-08
  2.53415623763E+00    1.09387676583E-07
  2.54145928154E+00    1.31499052536E-07
  2.54876232546E+00    1.57821872571E-07
  2.55606536937E+00    1.89106023285E-07
  2.56336841328E+00    2.26225896127E-07
  2.57067145719E+00    2.70197480612E-07
  2.57797450111E+00    3.22201412439E-07
  2.58527754502E+00    3.83604746412E-07
  2.59258058893E+00    4.55990714299E-07
  2.59988363284E+00    5.41186217506E-07
  2.60718667676E+00    6.41299989557E-07
  2.61448972067E+00    7.58757001229E-07
  2.62179276458E+00    8.96347078561E-07
  2.62909580849E+00    1.05726756783E-06
  2.63639885241E+00    1.24518487454E-06
  2.64370189632E+00    1.46428687742E-06
  2.65100494023E+00    1.71936033355E-06
  2.65830798414E+00    2.01585465065E-06
  2.66561102806E+00    2.35997865172E-06
  2.67291407197E+00    2.75877739719E-06
  2.68021711588E+00    3.22025242916E-06
  2.68752015979E+00    3.75345335379E-06
  2.69482320371E+00    4.36862640152E-06
  2.70212624762E+00    5.07732240951E-06
  2.70942929153E+00    5.89257934647E-06
  2.71673233544E+00    6.82904814697E-06
  2.72403537935E+00    7.90321576771E-06
  2.73133842327E+00    9.13354997922E-06
  2.73864146718E+00    1.05407705605E-05
  2.74594451109E+00    1.21480136017E-05
  2.75324755500E+00    1.39811596235E-05
  2.76055059892E+00    1.60690171394E-05
  2.76785364283E+00    1.84437178223E-05
  2.77515668674E+00    2.11409179534E-05
  2.78245973065E+00    2.42002722802E-05
  2.78976277457E+00    2.76656504724E-05
  2.79706581848E+00    3.15857030518E-05
  2.80436886239E+00    3.60140880170E-05
  2.81167190630E+00    4.10101442170E-05
  2.81897495022E+00    4.66391208134E-05
  2.82627799413E+00    5.29729757497E-05
  2.83358103804E+00    6.00905975894E-05
  2.84088408195E+00    6.80787494026E-05
  2.84818712587E+00    7.70322686521E-05
  2.85549016978E+00    8.70551799046E-05
  2.86279321369E+00    9.82608537756E-05
  2.87009625760E+00    1.10773315420E-04
  2.87739930152E+00    1.24727337960E-04
  2.88470234543E+00    1.40269977920E-04
  2.89200538934E+00    1.57560571868E-04
  2.89930843325E+00    1.76772534886E-04
  2.90661147717E+00    1.98093221326E-04
  2.91391452108E+00    2.21726028113E-04
  2.92121756499E+00    2.47890071492E-04
  2.92852060890E+00    2.76822643601E-04
  2.93582365282E+00    3.08778646587E-04
  2.94312669673E+00    3.44033458752E-04
  2.95042974064E+00    3.82882055434E-04
  2.95773278455E+00    4.25642350081E-04
  2.96503582847E+00    4.72653917687E-04
  2.97233887238E+00    5.24281886894E-04
  2.97964191629E+00    5.80915166411E-04
  2.98694496020E+00    6.42970976601E-04
  2.99424800412E+00    7.10892462397E-04
  3.00155104803E+00    7.85153967028E-04
  3.00885409194E+00    8.66257896421E-04
  3.01615713585E+00    9.54740854059E-04
  3.02346017977E+00    1.05116959967E-03
  3.03076322368E+00    1.15614818169E-03
  3.03806626759E+00    1.27031280955E-03
  3.04536931150E+00    1.39434014151E-03
  3.05267235542E+00    1.52894086449E-03
  3.05997539933E+00    1.67486931873E-03
  3.06727844324E+00    1.83291555124E-03
  3.07458148715E+00    2.00391648502E-03
  3.08188453107E+00    2.18874618190E-03
  3.08918757498E+00    2.38832879297E-03
  3.09649061889E+00    2.60362673459E-03
  3.10379366280E+00    2.83565568886E-03
  3.11109670672E+00    3.08547036108E-03
  3.11839975063E+00    3.35418183527E-03
  3.12570279454E+00    3.64294054270E-03
  3.13300583845E+00    3.95295631748E-03
  3.14030888237E+00    4.28547816585E-03
  3.14761192628E+00    4.64181740759E-03
  3.15491497019E+00    5.02332379411E-03
  3.16221801410E+00    5.43141216756E-03
  3.16952105802E+00    5.86753443028E-03
  3.17682410193E+00    6.33321020210E-03
  3.18412714584E+00    6.82999409476E-03
  3.19143018975E+00    7.35951090265E-03
  3.19873323367E+00    7.92341758647E-03
  3.20603627758E+00    8.52344358526E-03
  3.21333932149E+00    9.16134686187E-03
  3.22064236540E+00    9.83895998285E-03
  3.22794540932E+00    1.05581395244E-02
  3.23524845323E+00    1.13208186299E-02
  3.24255149714E+00    1.21289490149E-02
  3.24985454105E+00    1.29845607751E-02
  3.25715758497E+00    1.38896961733E-02
  3.26446062888E+00    1.48464775377E-02
  3.27176367279E+00    1.58570319520E-02
  3.27906671670E+00    1.69235681485E-02
  3.28636976062E+00    1.80482911659E-02
  3.29367280453E+00    1.92334892115E-02
  3.30097584844E+00    2.04814372825E-02
  3.30827889235E+00    2.17944950467E-02
  3.31558193627E+00    2.31749983631E-02
  3.32288498018E+00    2.46253692940E-02
  3.33018802409E+00    2.61479943980E-02
  3.33749106800E+00    2.77453480615E-02
  3.34479411192E+00    2.94198563731E-02
  3.35209715583E+00    3.11740350344E-02
  3.35940019974E+00    3.30103375535E-02
  3.36670324365E+00    3.49313090654E-02
  3.37400628757E+00    3.69394175295E-02
  3.38130933148E+00    3.90372248588E-02
  3.38861237539E+00    4.12271997305E-02
  3.39591541930E+00    4.35119074910E-02
  3.40321846322E+00    4.58938031418E-02
  3.41052150713E+00    4.83754415483E-02
  3.41782455104E+00    5.09592490976E-02
  3.42512759495E+00    5.36477557998E-02
  3.43243063887E+00    5.64433440635E-02
  3.43973368278E+00    5.93485043364E-02
  3.44703672669E+00    6.23655593830E-02
  3.45433977060E+00    6.54969451784E-02
  3.46164281452E+00    6.87449090219E-02
  3.46894585843E+00    7.21118174233E-02
  3.47624890234E+00    7.55998263602E-02
  3.48355194625E+00    7.92112179576E-02
  3.49085499017E+00    8.29480411262E-02
  3.49815803408E+00    8.68124788751E-02
  3.50546107799E+00    9.08064575327E-02
  3.51276412190E+00    9.49320465896E-02
  3.52006716582E+00    9.91910346741E-02
  3.52737020973E+00    1.03585363813E-01
  3.53467325364E+00    1.08116670308E-01
  3.54197629755E+00    1.12786755343E-01
  3.54927934147E+00    1.17597088914E-01
  3.55658238538E+00    1.22549318691E-01
  3.56388542929E+00    1.27644735119E-01
  3.57118847320E+00    1.32884820495E-01
  3.57849151712E+00    1.38270673320E-01
  3.58579456103E+00    1.43803599563E-01
  3.59309760494E+00    1.49484494355E-01
  3.60040064885E+00    1.55314477385E-01
  3.60770369277E+00    1.61294230035E-01
  3.61500673668E+00    1.67424676822E-01
  3.62230978059E+00    1.73706276147E-01
  3.62961282450E+00    1.80139749638E-01
  3.63691586841E+00    1.86725324626E-01
  3.64421891233E+00    1.93463513337E-01
  3.65152195624E+00    2.00354305236E-01
  3.65882500015E+00    2.07397997897E-01
  3.66612804406E+00    2.14594337387E-01
  3.67343108798E+00    2.21943402659E-01
  3.68073413189E+00    2.29444692185E-01
  3.68803717580E+00    2.37098063639E-01
  3.69534021971E+00    2.44902765047E-01
  3.70264326363E+00    2.52858431454E-01
  3.70994630754E+00    2.60964058957E-01
  3.71724935145E+00    2.69219059950E-01
  3.72455239536E+00    2.77622178424E-01
  3.73185543928E+00    2.86172605420E-01
  3.73915848319E+00    2.94868834002E-01
  3.74646152710E+00    3.03709836396E-01
  3.75376457101E+00    3.12693857227E-01
  3.76106761493E+00    3.21819653740E-01
  3.76837065884E+00    3.31085225837E-01
  3.77567370275E+00    3.40489120782E-01
  3.78297674666E+00    3.50029098744E-01
  3.79027979058E+00    3.59703503167E-01
  3.79758283449E+00    3.69509860595E-01
  3.80488587840E+00    3.79446317907E-01
  3.81218892231E+00    3.89510175268E-01
  3.81949196623E+00    3.99699391269E-01
  3.82679501014E+00    4.10011047974E-01
  3.83409805405E+00    4.20442924898E-01
  3.84140109796E+00    4.30991895228E-01
  3.84870414188E+00    4.41655569529E-01
  3.85600718579E+00    4.52430622207E-01
  3.86331022970E+00    4.63314505733E-01
  3.87061327361E+00    4.74303706711E-01
  3.87791631753E+00    4.85395531101E-01
  3.88521936144E+00    4.96586289325E-01
  3.89252240535E+00    5.07873153032E-01
  3.89982544926E+00    5.19252268731E-01
  3.90712849318E+00    5.30720686521E-01
  3.91443153709E+00    5.42274401771E-01
  3.92173458100E+00    5.53910356161E-01
  3.92903762491E+00    5.65624407245E-01
  3.93634066883E+00    5.77413401821E-01
  3.94364371274E+00    5.89273073196E-01
  3.95094675665E+00    6.01200187040E-01
  3.95824980056E+00    6.13190366310E-01
  3.96555284448E+00    6.25240309539E-01
  3.97285588839E+00    6.37345543420E-01
  3.98015893230E+00    6.49502713308E-01
  3.98746197621E+00    6.61707263812E-01
  3.99476502013E+00    6.73955801214E-01
  4.00206806404E+00    6.86243702232E-01
  4.00937110795E+00    6.98567547967E-01
  4.01667415186E+00    7.10922661406E-01
  4.02397719578E+00    7.23305612336E-01
  4.03128023969E+00    7.35711684006E-01
  4.03858328360E+00    7.48137448433E-01
  4.04588632751E+00    7.60578162971E-01
  4.05318937143E+00    7.73030415137E-01
  4.06049241534E+00    7.85489449927E-01
  4.06779545925E+00    7.97951883345E-01
  4.07509850316E+00    8.10412961239E-01
  4.08240154708E+00    8.22869340655E-01
  4.08970459099E+00    8.35316281085E-01
  4.09700763490E+00    8.47750492666E-01
  4.10431067881E+00    8.60167261005E-01
  4.11161372273E+00    8.72563360878E-01
  4.11891676664E+00    8.84934115895E-01
  4.12621981055E+00    8.97276376537E-01
  4.13352285446E+00    9.09585515768E-01
  4.14082589838E+00    9.21858470197E-01
  4.14812894229E+00    9.34090673042E-01
  4.15543198620E+00    9.46279156878E-01
  4.16273503011E+00    9.58419425328E-01
  4.17003807403E+00    9.70508616131E-01
  4.17734111794E+00    9.82542312994E-01
  4.18464416185E+00    9.94517767318E-01
  4.19194720576E+00    1.00643065191E+00
  4.19925024968E+00    1.01827833972E+00
  4.20655329359E+00    1.03005660087E+00
  4.21385633750E+00    1.04176293706E+00
  4.22115938141E+00    1.05339322345E+00
  4.22846242533E+00    1.06494509683E+00
  4.23576546924E+00    1.07641454452E+00
  4.24306851315E+00    1.08779934419E+00
  4.25037155706E+00    1.09909560156E+00
  4.25767460098E+00    1.11030124027E+00
  4.26497764489E+00    1.12141249007E+00
  4.27228068880E+00    1.13242742493E+00
  4.27958373271E+00    1.14334240369E+00
  4.28688677663E+00    1.15415565427E+00
  4.29418982054E+00    1.16486366891E+00
  4.30149286445E+00    1.17546483258E+00
  4.30879590836E+00    1.18595577456E+00
  4.31609895228E+00    1.19633503917E+00
  4.32340199619E+00    1.20659939582E+00
  4.33070504010E+00    1.21674754993E+00
  4.33800808401E+00    1.22677641337E+00
  4.34531112793E+00    1.23668485380E+00
  4.35261417184E+00    1.24646992742E+00
  4.35991721575E+00    1.25613066454E+00
  4.36722025966E+00    1.26566426702E+00
  4.37452330358E+00    1.27506992778E+00
  4.38182634749E+00    1.28434499487E+00
  4.38912939140E+00    1.29348882328E+00
  4.39643243531E+00    1.30249890753E+00
  4.40373547923E+00    1.31137476340E+00
  4.41103852314E+00    1.32011403150E+00
  4.41834156705E+00    1.32871638688E+00
  4.42564461096E+00    1.33717961541E+00
  4.43294765488E+00    1.34550354931E+00
  4.44025069879E+00    1.35368611838E+00
  4.44755374270E+00    1.36172730952E+00
  4.45485678661E+00    1.36962519481E+00
  4.46215983053E+00    1.37737991280E+00
  4.46946287444E+00    1.38498967582E+00
  4.47676591835E+00    1.39245477087E+00
  4.48406896226E+00    1.39977354798E+00
  4.49137200618E+00    1.40694643896E+00
  4.49867505009E+00    1.41397192878E+00
  4.50597809400E+00    1.42085059013E+00
  4.51328113791E+00    1.42758103983E+00
  4.52058418183E+00    1.43416398719E+00
  4.52788722574E+00    1.44059817758E+00
  4.53519026965E+00    1.44688445248E+00
  4.54249331356E+00    1.45302168207E+00
  4.54979635747E+00    1.45901083538E+00
  4.55709940139E+00    1.46485090362E+00
  4.56440244530E+00    1.47054297845E+00
  4.57170548921E+00    1.47608616809E+00
  4.57900853312E+00    1.48148168181E+00
  4.58631157704E+00    1.48672874058E+00
  4.59361462095E+00    1.49182866611E+00
  4.60091766486E+00    1.49678078792E+00
  4.60822070877E+00    1.50158653481E+00
  4.61552375269E+00    1.50624534028E+00
  4.62282679660E+00    1.51075873498E+00
  4.63012984051E+00    1.51512625183E+00
  4.63743288442E+00    1.51934951794E+00
  4.64473592834E+00    1.52342816097E+00
  4.65203897225E+00    1.52736389897E+00
  4.65934201616E+00    1.53115644984E+00
  4.66664506007E+00    1.53480761702E+00
  4.67394810399E+00    1.53831720387E+00
  4.68125114790E+00    1.54168709380E+00
  4.68855419181E+00    1.54491717099E+00
  4.69585723572E+00    1.54800939340E+00
  4.70316027964E+00    1.55096372122E+00
  4.71046332355E+00    1.55378218157E+00
  4.71776636746E+00    1.55646480603E+00
  4.72506941137E+00    1.55901368554E+00
  4.73237245529E+00    1.56142891837E+00
  4.73967549920E+00    1.56371265398E+00
  4.74697854311E+00    1.56586505294E+00
  4.75428158702E+00    1.56788831794E+00
  4.76158463094E+00    1.56978266719E+00
  4.76888767485E+00    1.57155035169E+00
  4.77619071876E+00    1.57319164286E+00
  4.78349376267E+00    1.57470883500E+00
  4.79079680659E+00    1.57610224844E+00
  4.79809985050E+00    1.57737421582E+00
  4.80540289441E+00    1.57852510217E+00
  4.81270593832E+00    1.57955727378E+00
