 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.31556844525341     
 #
 # screening length =   1.15966442925803     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.45278872257E+000        0.19621697197E+003       -0.52508750669E+003
        0.46009176649E+000        0.19244348098E+003       -0.50838636290E+003
        0.46739481040E+000        0.18878953851E+003       -0.49246392106E+003
        0.47469785431E+000        0.18524874179E+003       -0.47727250945E+003
        0.48200089822E+000        0.18181677994E+003       -0.46276804543E+003
        0.48930394214E+000        0.17848794850E+003       -0.44890971662E+003
        0.49660698605E+000        0.17525848213E+003       -0.43565969371E+003
        0.50391002996E+000        0.17212327853E+003       -0.42298287310E+003
        0.51121307387E+000        0.16907903882E+003       -0.41084664454E+003
        0.51851611779E+000        0.16612118231E+003       -0.39922068188E+003
        0.52581916170E+000        0.16324681064E+003       -0.38807675355E+003
        0.53312220561E+000        0.16045179697E+003       -0.37738855194E+003
        0.54042524952E+000        0.15773358818E+003       -0.36713153770E+003
        0.54772829344E+000        0.15508845400E+003       -0.35728279962E+003
        0.55503133735E+000        0.15251413996E+003       -0.34782092632E+003
        0.56233438126E+000        0.15000726366E+003       -0.33872589054E+003
        0.56963742517E+000        0.14756582995E+003       -0.32997894266E+003
        0.57694046909E+000        0.14518676267E+003       -0.32156251470E+003
        0.58424351300E+000        0.14286829257E+003       -0.31346013169E+003
        0.59154655691E+000        0.14060761407E+003       -0.30565633156E+003
        0.59884960082E+000        0.13840315528E+003       -0.29813659091E+003
        0.60615264474E+000        0.13625235052E+003       -0.29088725798E+003
        0.61345568865E+000        0.13415380086E+003       -0.28389549017E+003
        0.62075873256E+000        0.13210515397E+003       -0.27714919776E+003
        0.62806177647E+000        0.13010516291E+003       -0.27063699095E+003
        0.63536482039E+000        0.12815166569E+003       -0.26434813252E+003
        0.64266786430E+000        0.12624354926E+003       -0.25827249291E+003
        0.64997090821E+000        0.12437882192E+003       -0.25240050990E+003
        0.65727395212E+000        0.12255648890E+003       -0.24672315055E+003
        0.66457699604E+000        0.12077471130E+003       -0.24123187691E+003
        0.67188003995E+000        0.11903259904E+003       -0.23591861330E+003
        0.67918308386E+000        0.11732845066E+003       -0.23077571722E+003
        0.68648612777E+000        0.11566146900E+003       -0.22579595128E+003
        0.69378917169E+000        0.11403007656E+003       -0.22097245813E+003
        0.70109221560E+000        0.11243355877E+003       -0.21629873644E+003
        0.70839525951E+000        0.11087045020E+003       -0.21176861934E+003
        0.71569830342E+000        0.10934010990E+003       -0.20737625367E+003
        0.72300134734E+000        0.10784117398E+003       -0.20311608130E+003
        0.73030439125E+000        0.10637306717E+003       -0.19898282129E+003
        0.73760743516E+000        0.10493451784E+003       -0.19497145380E+003
        0.74491047907E+000        0.10352500946E+003       -0.19107720427E+003
        0.75221352299E+000        0.10214335434E+003       -0.18729552984E+003
        0.75951656690E+000        0.10078908859E+003       -0.18362210538E+003
        0.76681961081E+000        0.99461101067E+002       -0.18005281167E+003
        0.77412265472E+000        0.98158975106E+002       -0.17658372331E+003
        0.78142569864E+000        0.96881669542E+002       -0.17321109828E+003
        0.78872874255E+000        0.95628810123E+002       -0.16993136744E+003
        0.79603178646E+000        0.94399419759E+002       -0.16674112541E+003
        0.80333483037E+000        0.93193162372E+002       -0.16363712127E+003
        0.81063787429E+000        0.92009119642E+002       -0.16061625069E+003
        0.81794091820E+000        0.90846989894E+002       -0.15767554761E+003
        0.82524396211E+000        0.89705908812E+002       -0.15481217738E+003
        0.83254700602E+000        0.88585605759E+002       -0.15202342952E+003
        0.83985004994E+000        0.87485266131E+002       -0.14930671153E+003
        0.84715309385E+000        0.86404647332E+002       -0.14665954252E+003
        0.85445613776E+000        0.85342980593E+002       -0.14407954784E+003
        0.86175918167E+000        0.84300048676E+002       -0.14156445333E+003
        0.86906222559E+000        0.83275125141E+002       -0.13911208064E+003
        0.87636526950E+000        0.82268015710E+002       -0.13672034207E+003
        0.88366831341E+000        0.81278033094E+002       -0.13438723647E+003
        0.89097135732E+000        0.80305003821E+002       -0.13211084461E+003
        0.89827440124E+000        0.79348276869E+002       -0.12988932557E+003
        0.90557744515E+000        0.78407697642E+002       -0.12772091261E+003
        0.91288048906E+000        0.77482648758E+002       -0.12560390993E+003
        0.92018353297E+000        0.76572992760E+002       -0.12353668897E+003
        0.92748657688E+000        0.75678143515E+002       -0.12151768563E+003
        0.93478962080E+000        0.74797979142E+002       -0.11954539683E+003
        0.94209266471E+000        0.73931942577E+002       -0.11761837806E+003
        0.94939570862E+000        0.73079926099E+002       -0.11573524037E+003
        0.95669875253E+000        0.72241399721E+002       -0.11389464812E+003
        0.96400179645E+000        0.71416268612E+002       -0.11209531620E+003
        0.97130484036E+000        0.70604028033E+002       -0.11033600818E+003
        0.97860788427E+000        0.69804594890E+002       -0.10861553375E+003
        0.98591092818E+000        0.69017488021E+002       -0.10693274695E+003
        0.99321397210E+000        0.68242635027E+002       -0.10528654398E+003
        0.10005170160E+001        0.67479576786E+002       -0.10367586167E+003
        0.10078200599E+001        0.66728250651E+002       -0.10209967526E+003
        0.10151231038E+001        0.65988218125E+002       -0.10055699728E+003
        0.10224261477E+001        0.65259425455E+002       -0.99046875484E+002
        0.10297291917E+001        0.64541453472E+002       -0.97568391642E+002
        0.10370322356E+001        0.63834256539E+002       -0.96120659982E+002
        0.10443352795E+001        0.63137433614E+002       -0.94702825903E+002
        0.10516383234E+001        0.62450946468E+002       -0.93314064504E+002
        0.10589413673E+001        0.61774411083E+002       -0.91953579690E+002
        0.10662444112E+001        0.61107795992E+002       -0.90620602544E+002
        0.10735474551E+001        0.60450733177E+002       -0.89314390663E+002
        0.10808504990E+001        0.59803197348E+002       -0.88034226699E+002
        0.10881535430E+001        0.59164835544E+002       -0.86779417664E+002
        0.10954565869E+001        0.58535628114E+002       -0.85549293669E+002
        0.11027596308E+001        0.57915236277E+002       -0.84343207300E+002
        0.11100626747E+001        0.57303645535E+002       -0.83160532398E+002
        0.11173657186E+001        0.56700530476E+002       -0.82000663554E+002
        0.11246687625E+001        0.56105881309E+002       -0.80863015009E+002
        0.11319718064E+001        0.55519385235E+002       -0.79747020123E+002
        0.11392748503E+001        0.54941036764E+002       -0.78652130410E+002
        0.11465778943E+001        0.54370535011E+002       -0.77577815113E+002
        0.11538809382E+001        0.53807878414E+002       -0.76523560148E+002
        0.11611839821E+001        0.53252777351E+002       -0.75488867938E+002
        0.11684870260E+001        0.52705233847E+002       -0.74473256311E+002
        0.11757900699E+001        0.52164968937E+002       -0.73476258306E+002
        0.11830931138E+001        0.51631987924E+002       -0.72497421330E+002
        0.11903961577E+001        0.51106021931E+002       -0.71536306810E+002
        0.11976992016E+001        0.50587079256E+002       -0.70592489491E+002
        0.12050022456E+001        0.50074900586E+002       -0.69665557195E+002
        0.12123052895E+001        0.49569496948E+002       -0.68755110006E+002
        0.12196083334E+001        0.49070618105E+002       -0.67860760164E+002
        0.12269113773E+001        0.48578277574E+002       -0.66982131322E+002
        0.12342144212E+001        0.48092233732E+002       -0.66118858415E+002
        0.12415174651E+001        0.47612502369E+002       -0.65270586954E+002
        0.12488205090E+001        0.47138850048E+002       -0.64436972924E+002
        0.12561235529E+001        0.46671294629E+002       -0.63617682200E+002
        0.12634265969E+001        0.46209610459E+002       -0.62812390379E+002
        0.12707296408E+001        0.45753817287E+002       -0.62020782178E+002
        0.12780326847E+001        0.45303696865E+002       -0.61242551492E+002
        0.12853357286E+001        0.44859270662E+002       -0.60477400637E+002
        0.12926387725E+001        0.44420327487E+002       -0.59725040454E+002
        0.12999418164E+001        0.43986890369E+002       -0.58985189703E+002
        0.13072448603E+001        0.43558754841E+002       -0.58257575040E+002
        0.13145479042E+001        0.43135945357E+002       -0.57541930527E+002
        0.13218509482E+001        0.42718263862E+002       -0.56837997596E+002
        0.13291539921E+001        0.42305736098E+002       -0.56145524584E+002
        0.13364570360E+001        0.41898170136E+002       -0.55464266720E+002
        0.13437600799E+001        0.41495592887E+002       -0.54793985683E+002
        0.13510631238E+001        0.41097818268E+002       -0.54134449616E+002
        0.13583661677E+001        0.40704874250E+002       -0.53485432657E+002
        0.13656692116E+001        0.40316580340E+002       -0.52846715008E+002
        0.13729722555E+001        0.39932965468E+002       -0.52218082519E+002
        0.13802752995E+001        0.39553854484E+002       -0.51599326687E+002
        0.13875783434E+001        0.39179277183E+002       -0.50990244280E+002
        0.13948813873E+001        0.38809063531E+002       -0.50390637429E+002
        0.14021844312E+001        0.38443244100E+002       -0.49800313159E+002
        0.14094874751E+001        0.38081653757E+002       -0.49219083523E+002
        0.14167905190E+001        0.37724323769E+002       -0.48646765201E+002
        0.14240935629E+001        0.37371093699E+002       -0.48083179603E+002
        0.14313966068E+001        0.37021995436E+002       -0.47528152414E+002
        0.14386996508E+001        0.36676873045E+002       -0.46981513843E+002
        0.14460026947E+001        0.36335758972E+002       -0.46443098123E+002
        0.14533057386E+001        0.35998501597E+002       -0.45912743645E+002
        0.14606087825E+001        0.35665133860E+002       -0.45390292684E+002
        0.14679118264E+001        0.35335508285E+002       -0.44875591403E+002
        0.14752148703E+001        0.35009658247E+002       -0.44368489587E+002
        0.14825179142E+001        0.34687440249E+002       -0.43868840731E+002
        0.14898209581E+001        0.34368888049E+002       -0.43376501689E+002
        0.14971240021E+001        0.34053861971E+002       -0.42891332869E+002
        0.15044270460E+001        0.33742396107E+002       -0.42413197839E+002
        0.15117300899E+001        0.33434354456E+002       -0.41941963506E+002
        0.15190331338E+001        0.33129771396E+002       -0.41477499965E+002
        0.15263361777E+001        0.32828514457E+002       -0.41019681406E+002
        0.15336392216E+001        0.32530618247E+002       -0.40568382577E+002
        0.15409422655E+001        0.32235953710E+002       -0.40123481531E+002
        0.15482453094E+001        0.31944555671E+002       -0.39684861268E+002
        0.15555483534E+001        0.31656298326E+002       -0.39252406408E+002
        0.15628513973E+001        0.31371216666E+002       -0.38826003975E+002
        0.15701544412E+001        0.31089188036E+002       -0.38405543631E+002
        0.15774574851E+001        0.30810247560E+002       -0.37990917438E+002
        0.15847605290E+001        0.30534275616E+002       -0.37582020028E+002
        0.15920635729E+001        0.30261307432E+002       -0.37178748320E+002
        0.15993666168E+001        0.29991226309E+002       -0.36781001654E+002
        0.16066696607E+001        0.29724067548E+002       -0.36388681530E+002
        0.16139727047E+001        0.29459717265E+002       -0.36001691784E+002
        0.16212757486E+001        0.29198210808E+002       -0.35619938249E+002
        0.16285787925E+001        0.28939437009E+002       -0.35243328958E+002
        0.16358818364E+001        0.28683431237E+002       -0.34871773890E+002
        0.16431848803E+001        0.28430084945E+002       -0.34505185073E+002
        0.16504879242E+001        0.28179433496E+002       -0.34143476370E+002
        0.16577909681E+001        0.27931370875E+002       -0.33786563621E+002
        0.16650940120E+001        0.27685932421E+002       -0.33434364381E+002
        0.16723970560E+001        0.27443014558E+002       -0.33086798096E+002
        0.16797000999E+001        0.27202652581E+002       -0.32743785825E+002
        0.16870031438E+001        0.26964745274E+002       -0.32405250441E+002
        0.16943061877E+001        0.26729327868E+002       -0.32071116343E+002
        0.17016092316E+001        0.26496301426E+002       -0.31741309636E+002
        0.17089122755E+001        0.26265701099E+002       -0.31415757902E+002
        0.17162153194E+001        0.26037430152E+002       -0.31094390328E+002
        0.17235183633E+001        0.25811523642E+002       -0.30777137517E+002
        0.17308214073E+001        0.25587886961E+002       -0.30463931579E+002
        0.17381244512E+001        0.25366555057E+002       -0.30154705969E+002
        0.17454274951E+001        0.25147435382E+002       -0.29849395632E+002
        0.17527305390E+001        0.24930562761E+002       -0.29547936696E+002
        0.17600335829E+001        0.24715846638E+002       -0.29250266768E+002
        0.17673366268E+001        0.24503321703E+002       -0.28956324605E+002
        0.17746396707E+001        0.24292899329E+002       -0.28666050299E+002
        0.17819427146E+001        0.24084614061E+002       -0.28379385069E+002
        0.17892457586E+001        0.23878379136E+002       -0.28096271439E+002
        0.17965488025E+001        0.23674228943E+002       -0.27816652958E+002
        0.18038518464E+001        0.23472078530E+002       -0.27540474416E+002
        0.18111548903E+001        0.23271962120E+002       -0.27267681633E+002
        0.18184579342E+001        0.23073796512E+002       -0.26998221558E+002
        0.18257609781E+001        0.22877615754E+002       -0.26732042124E+002
        0.18330640220E+001        0.22683338343E+002       -0.26469092377E+002
        0.18403670659E+001        0.22490998148E+002       -0.26209322260E+002
        0.18476701099E+001        0.22300515310E+002       -0.25952682800E+002
        0.18549731538E+001        0.22111923509E+002       -0.25699125886E+002
        0.18622761977E+001        0.21925144483E+002       -0.25448604413E+002
        0.18695792416E+001        0.21740211718E+002       -0.25201072089E+002
        0.18768822855E+001        0.21557048499E+002       -0.24956483650E+002
        0.18841853294E+001        0.21375688111E+002       -0.24714794552E+002
        0.18914883733E+001        0.21196055343E+002       -0.24475961207E+002
        0.18987914172E+001        0.21018183274E+002       -0.24239940781E+002
        0.19060944612E+001        0.20841998151E+002       -0.24006691325E+002
        0.19133975051E+001        0.20667532843E+002       -0.23776171575E+002
        0.19207005490E+001        0.20494715012E+002       -0.23548341164E+002
        0.19280035929E+001        0.20323577315E+002       -0.23323160362E+002
        0.19353066368E+001        0.20154048788E+002       -0.23100590275E+002
        0.19426096807E+001        0.19986161870E+002       -0.22880592643E+002
        0.19499127246E+001        0.19819846933E+002       -0.22663129989E+002
        0.19572157685E+001        0.19655136195E+002       -0.22448165454E+002
        0.19645188125E+001        0.19491961326E+002       -0.22235662924E+002
        0.19718218564E+001        0.19330354321E+002       -0.22025586871E+002
        0.19791249003E+001        0.19170248111E+002       -0.21817902484E+002
        0.19864279442E+001        0.19011674466E+002       -0.21612575495E+002
        0.19937309881E+001        0.18854567543E+002       -0.21409572363E+002
        0.20010340320E+001        0.18698958883E+002       -0.21208860033E+002
        0.20083370759E+001        0.18544783839E+002       -0.21010406142E+002
        0.20156401198E+001        0.18392073719E+002       -0.20814178818E+002
        0.20229431638E+001        0.18240765037E+002       -0.20620146833E+002
        0.20302462077E+001        0.18090888872E+002       -0.20428279428E+002
        0.20375492516E+001        0.17942382865E+002       -0.20238546483E+002
        0.20448522955E+001        0.17795277863E+002       -0.20050918296E+002
        0.20521553394E+001        0.17649512607E+002       -0.19865365787E+002
        0.20594583833E+001        0.17505117709E+002       -0.19681860311E+002
        0.20667614272E+001        0.17362032980E+002       -0.19500373765E+002
        0.20740644711E+001        0.17220288800E+002       -0.19320878474E+002
        0.20813675151E+001        0.17079826021E+002       -0.19143347341E+002
        0.20886705590E+001        0.16940674786E+002       -0.18967753608E+002
        0.20959736029E+001        0.16802776963E+002       -0.18794071084E+002
        0.21032766468E+001        0.16666162461E+002       -0.18622273953E+002
        0.21105796907E+001        0.16530774137E+002       -0.18452336883E+002
        0.21178827346E+001        0.16396641663E+002       -0.18284234931E+002
        0.21251857785E+001        0.16263708859E+002       -0.18117943619E+002
        0.21324888224E+001        0.16132005163E+002       -0.17953438827E+002
        0.21397918664E+001        0.16001475334E+002       -0.17790696917E+002
        0.21470949103E+001        0.15872148576E+002       -0.17629694539E+002
        0.21543979542E+001        0.15743970560E+002       -0.17470408853E+002
        0.21617009981E+001        0.15616970257E+002       -0.17312817285E+002
        0.21690040420E+001        0.15491094232E+002       -0.17156897729E+002
        0.21763070859E+001        0.15366371220E+002       -0.17002628361E+002
        0.21836101298E+001        0.15242748656E+002       -0.16849987807E+002
        0.21909131737E+001        0.15120255043E+002       -0.16698954930E+002
        0.21982162177E+001        0.14998838663E+002       -0.16549509070E+002
        0.22055192616E+001        0.14878527787E+002       -0.16401629777E+002
        0.22128223055E+001        0.14759271526E+002       -0.16255297034E+002
        0.22201253494E+001        0.14641097918E+002       -0.16110491074E+002
        0.22274283933E+001        0.14523956882E+002       -0.15967192514E+002
        0.22347314372E+001        0.14407876225E+002       -0.15825382221E+002
        0.22420344811E+001        0.14292806655E+002       -0.15685041426E+002
        0.22493375250E+001        0.14178775749E+002       -0.15546151614E+002
        0.22566405690E+001        0.14065734985E+002       -0.15408694614E+002
        0.22639436129E+001        0.13953711709E+002       -0.15272652481E+002
        0.22712466568E+001        0.13842658153E+002       -0.15138007638E+002
        0.22785497007E+001        0.13732601435E+002       -0.15004742700E+002
        0.22858527446E+001        0.13623494519E+002       -0.14872840640E+002
        0.22931557885E+001        0.13515364298E+002       -0.14742284626E+002
        0.23004588324E+001        0.13408164452E+002       -0.14613058156E+002
        0.23077618763E+001        0.13301921649E+002       -0.14485144933E+002
        0.23150649203E+001        0.13196590269E+002       -0.14358528975E+002
        0.23223679642E+001        0.13092196755E+002       -0.14233194481E+002
        0.23296710081E+001        0.12988696172E+002       -0.14109125973E+002
        0.23369740520E+001        0.12886114741E+002       -0.13986308146E+002
        0.23442770959E+001        0.12784408193E+002       -0.13864726000E+002
        0.23515801398E+001        0.12683602529E+002       -0.13744364703E+002
        0.23588831837E+001        0.12583654133E+002       -0.13625209731E+002
        0.23661862276E+001        0.12484588785E+002       -0.13507246700E+002
        0.23734892716E+001        0.12386363509E+002       -0.13390461538E+002
        0.23807923155E+001        0.12289003864E+002       -0.13274840316E+002
        0.23880953594E+001        0.12192467500E+002       -0.13160369388E+002
        0.23953984033E+001        0.12096779758E+002       -0.13047035267E+002
        0.24027014472E+001        0.12001898897E+002       -0.12934824729E+002
        0.24100044911E+001        0.11907850043E+002       -0.12823724688E+002
        0.24173075350E+001        0.11814592051E+002       -0.12713722354E+002
        0.24246105789E+001        0.11722149833E+002       -0.12604805043E+002
        0.24319136229E+001        0.11630482827E+002       -0.12496960351E+002
        0.24392166668E+001        0.11539615730E+002       -0.12390175999E+002
        0.24465197107E+001        0.11449508553E+002       -0.12284439976E+002
        0.24538227546E+001        0.11360185780E+002       -0.12179740375E+002
        0.24611257985E+001        0.11271607978E+002       -0.12076065563E+002
        0.24684288424E+001        0.11183799423E+002       -0.11973404021E+002
        0.24757318863E+001        0.11096721226E+002       -0.11871744471E+002
        0.24830349302E+001        0.11010397455E+002       -0.11771075752E+002
        0.24903379742E+001        0.10924789754E+002       -0.11671386959E+002
        0.24976410181E+001        0.10839921982E+002       -0.11572667274E+002
        0.25049440620E+001        0.10755756307E+002       -0.11474906141E+002
        0.25122471059E+001        0.10672316380E+002       -0.11378093098E+002
        0.25195501498E+001        0.10589564878E+002       -0.11282217911E+002
        0.25268531937E+001        0.10507525251E+002       -0.11187270458E+002
        0.25341562376E+001        0.10426160672E+002       -0.11093240848E+002
        0.25414592815E+001        0.10345494388E+002       -0.11000119276E+002
        0.25487623255E+001        0.10265490062E+002       -0.10907896167E+002
        0.25560653694E+001        0.10186170736E+002       -0.10816562037E+002
        0.25633684133E+001        0.10107500552E+002       -0.10726107627E+002
        0.25706714572E+001        0.10029502351E+002       -0.10636523759E+002
        0.25779745011E+001        0.99521407435E+001       -0.10547801477E+002
        0.25852775450E+001        0.98754383691E+001       -0.10459931894E+002
        0.25925805889E+001        0.97993602960E+001       -0.10372906349E+002
        0.25998836328E+001        0.97239289662E+001       -0.10286716244E+002
        0.26071866768E+001        0.96491098953E+001       -0.10201353199E+002
        0.26144897207E+001        0.95749253281E+001       -0.10116808889E+002
        0.26217927646E+001        0.95013412189E+001       -0.10033075192E+002
        0.26290958085E+001        0.94283796167E+001       -0.99501440619E+001
        0.26363988524E+001        0.93560069051E+001       -0.98680076213E+001
        0.26437018963E+001        0.92842449389E+001       -0.97866580641E+001
        0.26510049402E+001        0.92130605224E+001       -0.97060877573E+001
        0.26583079841E+001        0.91424753180E+001       -0.96262891282E+001
        0.26656110281E+001        0.90724565419E+001       -0.95472547589E+001
        0.26729140720E+001        0.90030256658E+001       -0.94689772764E+001
        0.26802171159E+001        0.89341503103E+001       -0.93914494791E+001
        0.26875201598E+001        0.88658517582E+001       -0.93146641736E+001
        0.26948232037E+001        0.87980980269E+001       -0.92386143300E+001
        0.27021262476E+001        0.87309102123E+001       -0.91632929210E+001
        0.27094292915E+001        0.86642567216E+001       -0.90886930697E+001
        0.27167323354E+001        0.85981584665E+001       -0.90148078862E+001
        0.27240353794E+001        0.85325842372E+001       -0.89416305976E+001
        0.27313384233E+001        0.84675547642E+001       -0.88691544318E+001
        0.27386414672E+001        0.84030392145E+001       -0.87973727092E+001
        0.27459445111E+001        0.83390581405E+001       -0.87262787084E+001
        0.27532475550E+001        0.82755810808E+001       -0.86558658159E+001
        0.27605505989E+001        0.82126284133E+001       -0.85861273436E+001
        0.27678536428E+001        0.81501700431E+001       -0.85170566755E+001
        0.27751566867E+001        0.80882261779E+001       -0.84486471410E+001
        0.27824597307E+001        0.80267670853E+001       -0.83808920796E+001
        0.27897627746E+001        0.79658128072E+001       -0.83137847666E+001
        0.27970658185E+001        0.79053339702E+001       -0.82473184924E+001
        0.28043688624E+001        0.78453504557E+001       -0.81814864160E+001
        0.28116719063E+001        0.77858332467E+001       -0.81162817193E+001
        0.28189749502E+001        0.77268020697E+001       -0.80516974314E+001
        0.28262779941E+001        0.76682282620E+001       -0.79877265632E+001
        0.28335810380E+001        0.76101314015E+001       -0.79243619537E+001
        0.28408840820E+001        0.75524831791E+001       -0.78615964087E+001
        0.28481871259E+001        0.74953030307E+001       -0.77994225411E+001
        0.28554901698E+001        0.74385629999E+001       -0.77378328852E+001
        0.28627932137E+001        0.73822823890E+001       -0.76768197711E+001
        0.28700962576E+001        0.73264335946E+001       -0.76163754218E+001
        0.28773993015E+001        0.72710357931E+001       -0.75564918328E+001
        0.28847023454E+001        0.72160617357E+001       -0.74971608433E+001
        0.28920053893E+001        0.71615304824E+001       -0.74383740333E+001
        0.28993084333E+001        0.71074151410E+001       -0.73801227995E+001
        0.29066114772E+001        0.70537346652E+001       -0.73223982092E+001
        0.29139145211E+001        0.70004625237E+001       -0.72651910879E+001
        0.29212175650E+001        0.69476175755E+001       -0.72084918374E+001
        0.29285206089E+001        0.68951736563E+001       -0.71522905044E+001
        0.29358236528E+001        0.68431495453E+001       -0.70965765696E+001
        0.29431266967E+001        0.67915194555E+001       -0.70413388954E+001
        0.29504297406E+001        0.67403021068E+001       -0.69865654452E+001
        0.29577327846E+001        0.66894721082E+001       -0.69322430039E+001
        0.29650358285E+001        0.66390481541E+001       -0.68783565535E+001
        0.29723388724E+001        0.65890052897E+001       -0.68248880313E+001
        0.29796419163E+001        0.65393622577E+001       -0.67718142234E+001
        0.29869449602E+001        0.64900946562E+001       -0.67190955475E+001
        0.29942480041E+001        0.64412215934E+001       -0.66665989576E+001
        0.30015510480E+001        0.63927208184E+001       -0.66142177107E+001
        0.30088540919E+001        0.63446127931E+001       -0.65620542425E+001
        0.30161571359E+001        0.62968739816E+001       -0.65102330810E+001
        0.30234601798E+001        0.62495228183E+001       -0.64587838154E+001
        0.30307632237E+001        0.62025355390E+001       -0.64077192323E+001
        0.30380662676E+001        0.61559301881E+001       -0.63570466547E+001
        0.30453693115E+001        0.61096830961E+001       -0.63067701718E+001
        0.30526723554E+001        0.60638120473E+001       -0.62568919886E+001
        0.30599753993E+001        0.60182935388E+001       -0.62074130328E+001
        0.30672784432E+001        0.59731451441E+001       -0.61583333265E+001
        0.30745814872E+001        0.59283435556E+001       -0.61096522652E+001
        0.30818845311E+001        0.58839061614E+001       -0.60613687077E+001
        0.30891875750E+001        0.58398098637E+001       -0.60134811948E+001
        0.30964906189E+001        0.57960718799E+001       -0.59659878957E+001
        0.31037936628E+001        0.57526693294E+001       -0.59188868196E+001
        0.31110967067E+001        0.57096192698E+001       -0.58721757175E+001
        0.31183997506E+001        0.56668990409E+001       -0.58258522397E+001
        0.31257027945E+001        0.56245255483E+001       -0.57799138765E+001
        0.31330058385E+001        0.55824763535E+001       -0.57343580460E+001
        0.31403088824E+001        0.55407682160E+001       -0.56891820435E+001
