Automatic VACF
0.0028000028 1072.16216917935
0.0056000028 1005.73667554493
0.0084000028 845.672128943479
0.0112000028 622.686596303852
0.0140000028 377.405964948104
0.0168000028 150.543059176517
0.0196000028 -25.6379744708682
0.0224000028 -132.760830944943
0.0252000028 -168.210266288295
0.0280000028 -143.584253554527
0.0308000028 -80.3422034084666
0.0336000028 -3.95397539570417
0.0364000028 61.9566420384067
0.0392000028 100.350126315485
0.0420000028 103.611793920528
0.0448000028 74.0169464492219
0.0476000028 21.8859331013237
0.0504000028 -37.9032430839762
0.0532000028 -90.0566374050269
0.0560000028 -122.562436978063
0.0588000028 -129.133992573351
0.0616000028 -110.120401581576
0.0644000028 -71.8495829787389
0.0672000028 -24.5418269937164
0.0700000028 20.6019606350146
0.0728000028 54.2044593197836
0.0756000028 70.5583605800063
0.0784000028 68.2715531544253
0.0812000028 50.0463346276561
0.0840000028 21.8046289138247
0.0868000028 -8.80434620363395
0.0896000028 -34.3051685052694
0.0924000028 -49.2054308937174
0.0952000028 -51.1009375773261
0.0980000028 -40.8216539614538
0.1008000028 -21.8716764189865
0.1036000028 0.490148139401165
0.1064000028 20.5495448571931
0.1092000028 33.6593189686202
0.1120000028 37.3348343575106
0.1148000028 31.6285282699494
0.1176000028 18.8821177511784
0.1204000028 2.86714044274122
0.1232000028 -12.3487198734217
0.1260000028 -23.3276452250749
0.1288000028 -27.9132775847656
0.1316000028 -25.6426230727957
0.1344000028 -17.6617699519146
0.1372000028 -6.21600387989036
0.1400000028 5.83398904832225
0.1428000028 15.4944244062754
0.1456000028 20.3974333673779
0.1484000028 19.563854498272
0.1512000028 13.6347692238562
0.1540000028 4.51715663960405
0.1568000028 -5.23651529368528
0.1596000028 -13.1073027201665
0.1624000028 -17.2539419222244
0.1652000028 -16.9861587586908
0.1680000028 -12.8105117874747
0.1708000028 -6.05844154589923
0.1736000028 1.54320745665434
0.1764000028 8.20680532471839
0.1792000028 12.4625981120594
0.1820000028 13.5543994807708
0.1848000028 11.5337744870488
0.1876000028 7.15620300936604
0.1904000028 1.74154701679357
0.1932000028 -3.2285288512921
0.1960000028 -6.66668841615084
0.1988000028 -8.14938837622939
0.2016000028 -7.8227354111025
0.2044000028 -6.14114518948705
0.2072000028 -3.68028860112236
0.2100000028 -1.14213992439842
0.2128000028 0.68256248785597
0.2156000028 1.20825043354883
0.2184000028 0.278498011562141
0.2212000028 -1.89204040822384
0.2240000028 -4.80875155255437
0.2268000028 -7.79904509827324
0.2296000028 -10.2492353704657
0.2324000028 -11.7978200607144
0.2352000028 -12.3086681664747
0.2380000028 -11.7990111956893
0.2408000028 -10.4501979670355
0.2436000028 -8.5473090598463
0.2464000028 -6.33643030316032
0.2492000028 -3.96006685925266
0.2520000028 -1.57574007511549
0.2548000028 0.568318985871863
0.2576000028 2.27810389261504
0.2604000028 3.49417207483376
0.2632000028 4.17432390159065
0.2660000028 4.28768980271601
0.2688000028 3.95665688046802
0.2716000028 3.49956942059997
0.2744000028 3.25426799858108
0.2772000028 3.35555915346263
0.2800000028 3.74718834680362
0.2828000028 4.36444570380811
0.2856000028 5.18927797801142
0.2884000028 6.16935245163129
0.2912000028 7.21181791014619
0.2940000028 8.21450384951414
0.2968000028 8.92530859640446
0.2996000028 8.88326096133234
0.3024000028 7.73457430656202
0.3052000028 5.5057534331608
0.3080000028 2.5031366071027
0.3108000028 -0.864128305631369
0.3136000028 -4.06642639170573
0.3164000028 -6.41728956286478
0.3192000028 -7.23497533457953
0.3220000028 -6.13618271496263
0.3248000028 -3.33263385447829
0.3276000028 0.333469253023026
0.3304000028 3.70489328289492
0.3332000028 5.74511500582392
0.3360000028 5.88266199119747
0.3388000028 4.14771349050561
0.3416000028 1.07385049694647
0.3444000028 -2.4710134343014
0.3472000028 -5.44188160291592
0.3500000028 -6.90256415602439
0.3528000028 -6.35365263965921
0.3556000028 -3.91478614689047
0.3584000028 -0.321011964057799
0.3612000028 3.29781731685062
0.3640000028 5.87890014250568
0.3668000028 6.86881859259363
0.3696000028 6.34643765033045
0.3724000028 4.84188909642507
0.3752000028 3.02836911926876
0.3780000028 1.4286220858379
0.3808000028 0.266311502386148
0.3836000028 -0.510888288028362
0.3864000028 -1.10215390956607
0.3892000028 -1.71851773487582
0.3920000028 -2.55466303680431
0.3948000028 -3.7386380371044
0.3976000028 -5.1912246254326
0.4004000028 -6.66940061821908
0.4032000028 -7.90559659617165
0.4060000028 -8.5812367550666
0.4088000028 -8.39582253910983
0.4116000028 -7.28327469997962
0.4144000028 -5.44185059313561
0.4172000028 -3.15113359297801
0.4200000028 -0.621757559752739
0.4228000028 1.9634237463792
0.4256000028 4.32325141212007
0.4284000028 6.1556738188776
0.4312000028 7.33637605360752
0.4340000028 7.98121473676799
0.4368000028 8.34784648878293
0.4396000028 8.65930688932951
0.4424000028 9.00035591505717
0.4452000028 9.36365333678499
0.4480000028 9.76456543535513
0.4508000028 10.2889144016583
0.4536000028 11.0140327097298
0.4564000028 11.8292403772187
0.4592000028 12.3122778717089
0.4620000028 11.9513497975585
0.4648000028 10.6039173968764
0.4676000028 8.69331043989719
0.4704000028 6.95111045562524
0.4732000028 5.96958484721591
0.4760000028 5.87330988177351
0.4788000028 6.36192150260464
0.4816000028 6.96566776823637
0.4844000028 7.1959808518886
0.4872000028 6.66259056844615
0.4900000028 5.27785085349196
0.4928000028 3.34541054374188
0.4956000028 1.43766147382519
0.4984000028 0.20282211563372
0.5012000028 0.11568933382077
0.5040000028 1.25686354537173
0.5068000028 3.33623778838456
0.5096000028 5.82860180433811
0.5124000028 8.12086956736566
0.5152000028 9.68476950712032
0.5180000028 10.1485965965102
0.5208000028 9.33847077641678
0.5236000028 7.38009997167218
0.5264000028 4.64417642104231
0.5292000028 1.51754463674882
0.5320000028 -1.72356837177585
0.5348000028 -4.94802128991589
0.5376000028 -8.10049876946099
0.5404000028 -10.9644686104537
0.5432000028 -13.0536088129379
0.5460000028 -13.8937799605169
0.5488000028 -13.3658139584593
0.5516000028 -11.6613899989237
0.5544000028 -9.01735691513116
