# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
5200 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0 0
17 1.74628 0 0
18 1.85212 0.00106956 0.000294
19 1.95795 0.00884818 0.003012
20 2.06379 0.0464545 0.018866
21 2.16963 0.211161 0.09851
22 2.27546 0.584183 0.340864
23 2.3813 1.13628 0.857126
24 2.48713 1.66837 1.684
25 2.59297 2.14069 2.83717
26 2.6988 2.17291 4.10518
27 2.80464 2.06396 5.40593
28 2.91047 1.88172 6.683
29 3.01631 1.57401 7.83033
30 3.12214 1.32884 8.86811
31 3.22798 1.10088 9.78714
32 3.33382 0.925883 10.6116
33 3.43965 0.790923 11.3613
34 3.54549 0.733527 12.1
35 3.65132 0.68131 12.8277
36 3.75716 0.636355 13.5474
37 3.86299 0.647982 14.3221
38 3.96883 0.65969 15.1545
39 4.07466 0.685195 16.0659
40 4.1805 0.728827 17.0864
41 4.28633 0.791559 18.2515
42 4.39217 0.866907 19.5913
43 4.498 0.946988 21.1262
44 4.60384 1.00775 22.8374
45 4.70968 1.09982 24.7917
46 4.81551 1.15111 26.9302
47 4.92135 1.17361 29.2074
48 5.02718 1.23138 31.7005
49 5.13302 1.24193 34.3219
50 5.23885 1.20914 36.9805
51 5.34469 1.17803 39.6764
52 5.45052 1.13981 42.3891
53 5.55636 1.07502 45.048
54 5.66219 1.02234 47.6738
55 5.76803 0.990408 50.3135
56 5.87386 0.918027 52.851
57 5.9797 0.918785 55.4829
58 6.08554 0.882603 58.1014
59 6.19137 0.863837 60.7542
60 6.29721 0.878521 63.5451
61 6.40304 0.877955 66.4287
62 6.50888 0.906878 69.5066
63 6.61471 0.922101 72.7388
64 6.72055 0.95003 76.1763
65 6.82638 0.982827 79.8453
66 6.93222 1.00649 83.7201
67 7.03805 1.03342 87.821
68 7.14389 1.05234 92.1234
69 7.24972 1.0609 96.5903
70 7.35556 1.07143 101.234
71 7.4614 1.08048 106.053
72 7.56723 1.07478 110.984
73 7.67307 1.06351 116
74 7.7789 1.04709 121.076
75 7.88474 1.02782 126.195
76 7.99057 1.01512 131.387
77 8.09641 0.997187 136.624
78 8.20224 0.992845 141.975
79 8.30808 0.971342 147.346
80 8.41391 0.962959 152.807
81 8.51975 0.953447 158.351
82 8.62559 0.949586 164.011
83 8.73142 0.951819 169.824
84 8.83726 0.95855 175.821
85 8.94309 0.97001 182.036
86 9.04893 0.980296 188.467
87 9.15476 0.9906 195.118
88 9.2606 0.993869 201.946
89 9.36643 1.00501 209.009
90 9.47227 1.02405 216.37
91 9.5781 1.02861 223.929
92 9.68394 1.02216 231.608
93 9.78977 1.03056 239.521
94 9.89561 1.02888 247.592
95 10.0014 1.02812 255.831
96 10.1073 1.01695 264.153
97 10.2131 1.01159 272.606
98 10.319 1.01277 281.245
99 10.4248 0.998301 289.937
100 10.5306 0.999549 298.816
5300 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0 0
17 1.74628 0 0
18 1.85212 0.00131695 0.000362
19 1.95795 0.0110163 0.003746
20 2.06379 0.0502403 0.020892
21 2.16963 0.217524 0.102936
22 2.27546 0.571928 0.340206
23 2.3813 1.12326 0.850552
24 2.48713 1.70272 1.69445
25 2.59297 2.10979 2.83097
26 2.6988 2.18197 4.10428
