Automatic VACF
0.0112000028 1044.97224044951
0.0140000028 994.341973465806
0.0168000028 912.789415020188
0.0196000028 808.789320972424
0.0224000028 691.741448316484
0.0252000028 570.384707680356
0.0280000028 452.071545354832
0.0308000028 342.621738186925
0.0336000028 246.252474243939
0.0364000028 165.511037528024
0.0392000028 101.467122113748
0.0420000028 54.0047388884683
0.0448000028 21.8980208964953
0.0476000028 3.02318816629076
0.0504000028 -5.11240871463031
0.0532000028 -4.93528960538717
0.0560000028 1.36260957775013
0.0588000028 11.821752087484
0.0616000028 24.6027411734975
0.0644000028 37.9530399844324
0.0672000028 50.3847036054943
0.0700000028 60.8955102396487
0.0728000028 69.0117509217942
0.0756000028 74.6033258006876
0.0784000028 77.6993466675508
0.0812000028 78.475094812225
0.0840000028 77.2705872698091
0.0868000028 74.5308406088678
0.0896000028 70.7266528524703
0.0924000028 66.2899535090356
0.0952000028 61.5179283066766
0.0980000028 56.4899256834751
0.1008000028 51.1511020520774
0.1036000028 45.5359756225489
0.1064000028 39.9021700355858
0.1092000028 34.6228714628116
0.1120000028 29.9674897011973
0.1148000028 26.0318368319778
0.1176000028 22.8455636069136
0.1204000028 20.4739367499395
0.1232000028 18.9771618839264
0.1260000028 18.2486921959616
0.1288000028 17.9392602169864
0.1316000028 17.6111837528676
0.1344000028 16.9954841639761
0.1372000028 16.1288449190292
0.1400000028 15.2592363536264
0.1428000028 14.6307672373879
0.1456000028 14.3604531360917
0.1484000028 14.4524868442694
0.1512000028 14.8327623292471
0.1540000028 15.3905284393377
0.1568000028 16.0472363771393
0.1596000028 16.7601164582021
0.1624000028 17.4796040039183
0.1652000028 18.1240948011195
0.1680000028 18.5643412902111
0.1708000028 18.6780221236281
0.1736000028 18.432862860322
0.1764000028 17.9072016272862
0.1792000028 17.2751296848668
0.1820000028 16.7375114231871
0.1848000028 16.391886732326
0.1876000028 16.1587982212909
0.1904000028 15.8425613716861
0.1932000028 15.266743386568
0.1960000028 14.3618901914442
0.1988000028 13.2275913457259
0.2016000028 12.1767365519643
0.2044000028 11.6260262121232
0.2072000028 11.8616280427528
0.2100000028 12.8607952605934
0.2128000028 14.3357066414662
0.2156000028 15.9127951230081
0.2184000028 17.2477873272316
0.2212000028 18.0849921035875
0.2240000028 18.3141973544743
0.2268000028 17.9844215875469
0.2296000028 17.2669537068347
0.2324000028 16.3535681149816
0.2352000028 15.3129311543152
0.2380000028 14.0828859305201
0.2408000028 12.5981295094651
0.2436000028 10.9042935183433
0.2464000028 9.18250963195154
0.2492000028 7.65064298332648
0.2520000028 6.48875645359596
0.2548000028 5.87255743894692
0.2576000028 5.9430565627944
0.2604000028 6.68464562793437
0.2632000028 7.90111148818235
0.2660000028 9.35250236788096
0.2688000028 10.9024138195672
0.2716000028 12.5385332084898
0.2744000028 14.2943385083661
0.2772000028 16.1441291279522
0.2800000028 17.9291998744802
0.2828000028 19.3836214741679
0.2856000028 20.2538279131013
0.2884000028 20.3882958636163
0.2912000028 19.7415411452986
0.2940000028 18.394425687705
0.2968000028 16.5367356997214
0.2996000028 14.3586005478427
0.3024000028 11.9799641709301
0.3052000028 9.48647802082713
0.3080000028 7.007795733965
0.3108000028 4.74310897220089
0.3136000028 2.88904031572475
0.3164000028 1.54317717589019
0.3192000028 0.685995700656273
0.3220000028 0.214593575269523
0.3248000028 -0.0273503382206662
0.3276000028 -0.168925803347048
0.3304000028 -0.204054841076303
0.3332000028 -0.00460067687392948
0.3360000028 0.544465919793706
0.3388000028 1.45603490274658
0.3416000028 2.6161245632524
0.3444000028 3.77841099419177
0.3472000028 4.6686638409427
0.3500000028 5.14166065063243
0.3528000028 5.23991501482801
0.3556000028 5.15696651314547
0.3584000028 5.1132450956165
0.3612000028 5.16091415638999
0.3640000028 5.11031753920447
0.3668000028 4.68992117158622
0.3696000028 3.77283828193687
0.3724000028 2.47986194308909
0.3752000028 1.10849095935837
0.3780000028 -0.0351101444917258
0.3808000028 -0.774748928303633
0.3836000028 -1.11361041318091
0.3864000028 -1.19309443284552
0.3892000028 -1.18469885468604
0.3920000028 -1.172254371862
0.3948000028 -1.13308563832465
0.3976000028 -1.05346896429606
0.4004000028 -1.05561929921052
0.4032000028 -1.3453293746741
0.4060000028 -1.99566723649224
0.4088000028 -2.85866805860107
0.4116000028 -3.70683350438985
0.4144000028 -4.38511577032055
0.4172000028 -4.82090976008722
0.4200000028 -4.94911533559342
0.4228000028 -4.68281383266587
0.4256000028 -3.96666498170126
0.4284000028 -2.8391793456541
0.4312000028 -1.46455507258242
0.4340000028 -0.103855724506781
0.4368000028 1.02789100000408
0.4396000028 1.89469209145875
0.4424000028 2.6108005088966
0.4452000028 3.32560990229647
0.4480000028 4.11932250321514
0.4508000028 4.98401540053509
0.4536000028 5.90946465661615
0.4564000028 6.9377695916649
0.4592000028 8.1189610211011
0.4620000028 9.44077019949694
0.4648000028 10.7887406165452
0.4676000028 11.9613197199
0.4704000028 12.7710107832941
0.4732000028 13.194855690036
0.4760000028 13.37379435921
0.4788000028 13.4080716374729
0.4816000028 13.205172798425
0.4844000028 12.5504124642717
0.4872000028 11.3054146722088
0.4900000028 9.57544502850032
0.4928000028 7.6751716126016
0.4956000028 5.92469835929537
0.4984000028 4.5247222768223
0.5012000028 3.58125150303067
0.5040000028 3.13253115548917
0.5068000028 3.13648116771538
0.5096000028 3.44980361157514
0.5124000028 3.82388422470073
0.5152000028 3.96641697770092
0.5180000028 3.67012726627801
0.5208000028 2.9256364752241
0.5236000028 1.94862909700569
0.5264000028 1.07700278731676
0.5292000028 0.623280272896573
0.5320000028 0.795633852748759
0.5348000028 1.6801974305295
0.5376000028 3.24775397935882
0.5404000028 5.33829334264335
0.5432000028 7.65871963601988
0.5460000028 9.89965414966898
0.5488000028 11.8737102952408
0.5516000028 13.515848563737
0.5544000028 14.7961547806924
0.5572000028 15.6337849458421
0.5600000028 15.8589461442709
0.5628000028 15.3164153750884
0.5656000028 14.0326313331283
0.5684000028 12.2385945313586
0.5712000028 10.2835554433687
0.5740000028 8.49753165564383
0.5768000028 7.00750596260469
0.5796000028 5.72582413638739
0.5824000028 4.54396047304969
0.5852000028 3.45929999312065
0.5880000028 2.56220973533977
0.5908000028 1.94661811290728
0.5936000028 1.63824216732776
0.5964000028 1.64041831740392
0.5992000028 1.99725712773994
0.6020000028 2.72765803734914
0.6048000028 3.72017981151192
0.6076000028 4.76086875392503
0.6104000028 5.67077857027901
0.6132000028 6.39743924779846
0.6160000028 7.01557112985275
0.6188000028 7.64583700357151
0.6216000028 8.2907268004763
0.6244000028 8.78844859120341
0.6272000028 8.99810308651719
0.6300000028 8.96710528551705
0.6328000028 8.92424905697116
0.6356000028 9.12786786865928
0.6384000028 9.63708321172824
0.6412000028 10.2200242888273
0.6440000028 10.5245679708795
0.6468000028 10.2992679527756
0.6496000028 9.47380486438159
0.6524000028 8.17845318449906
0.6552000028 6.6956694508177
0.6580000028 5.28975412465567
0.6608000028 4.08013658735631
0.6636000028 3.06531179830632
0.6664000028 2.21129381052538
0.6692000028 1.54050836147447
0.6720000028 1.16882646926057
0.6748000028 1.19630478793687
0.6776000028 1.57647688524028
0.6804000028 2.18664712725125
0.6832000028 2.9346846577832
0.6860000028 3.69698042878357
0.6888000028 4.25983130361033
0.6916000028 4.45116327223658
0.6944000028 4.29834269892304
0.6972000028 3.97431499962372
0.7000000028 3.59998959807411
0.7028000028 3.16713260751165
0.7056000028 2.6241908309146
0.7084000028 1.95728566941248
0.7112000028 1.18297745463151
0.7140000028 0.29979119128466
0.7168000028 -0.73734697565468
0.7196000028 -1.95038838926785
0.7224000028 -3.20814774716828
0.7252000028 -4.20583243469297
0.7280000028 -4.65331874040681
0.7308000028 -4.48313178886427
0.7336000028 -3.88584160708347
0.7364000028 -3.17017375507767
0.7392000028 -2.55458561522561
0.7420000028 -2.04810068367411
0.7448000028 -1.51671114010554
0.7476000028 -0.899105228392913
0.7504000028 -0.380197737615124
0.7532000028 -0.308014833158379
0.7560000028 -0.930585151488255
0.7588000028 -2.21727433054686
0.7616000028 -3.86402231874259
0.7644000028 -5.39214563232385
0.7672000028 -6.27300971573174
0.7700000028 -6.09678365933533
0.7728000028 -4.7128860436951
0.7756000028 -2.23247135046486
0.7784000028 1.03847130913859
0.7812000028 4.66645521696562
0.7840000028 8.21156965358612
0.7868000028 11.350955793862
0.7896000028 13.870555897607
0.7924000028 15.5735771245526
0.7952000028 16.2873260284275
0.7980000028 15.994175258345
0.8008000028 14.8825589537097
0.8036000028 13.2199697249214
0.8064000028 11.2211910797458
0.8092000028 9.04979250579676
0.8120000028 6.85858315183178
0.8148000028 4.7671540023007
0.8176000028 2.83324304619329
