Diffusion Coefficient [cm^2/s]
1.0360000028 0.000773539426686531 0.000798094832894792 0.000920827448315646
1.0500000028 0.000774134379427086 0.000798567624049784 0.000923737491319737
1.0640000028 0.000775283271188899 0.000799047264146963 0.000927491402795317
1.0780000028 0.000776406574336316 0.000799559007126233 0.000925467914635135
1.0920000028 0.000777694954379683 0.000800095175066291 0.000918583368547273
1.1060000028 0.000779460296237124 0.000800687609292093 0.000915669511775216
1.1200000028 0.000780820656407121 0.00080133886949062 0.000919211878910541
1.1340000028 0.000781576313308825 0.000801995893656095 0.000924974819657811
1.1480000028 0.00078272546519839 0.000802654648540749 0.000930602335731432
1.1620000028 0.000783449087610064 0.000803323075657846 0.000934987007730329
1.1760000028 0.00078370707449861 0.000803956072880061 0.000936876696754288
1.1900000028 0.000784508003503279 0.000804562856024878 0.000938231807974661
1.2040000028 0.000785557507890759 0.000805179100146325 0.000940479215071287
1.2180000028 0.000786806231209861 0.000805815010460993 0.000943190971078093
1.2320000028 0.000788269599037899 0.000806486574346548 0.000946265762826634
1.2460000028 0.000789563351955207 0.000807194832784649 0.000949064090205239
1.2600000028 0.000790185929676716 0.000807907517627904 0.00095087061303566
1.2740000028 0.000790579509151169 0.000808590219740847 0.000950527497389105
1.2880000028 0.000791068848083853 0.00080924419867008 0.00094902391359189
1.3020000028 0.000791986556520437 0.000809887848250566 0.000950045197057362
1.3160000028 0.000793090980287323 0.00081054502107751 0.000952960210968349
1.3300000028 0.000794426331431502 0.000811224740031076 0.000955848146405056
1.3440000028 0.000795635041600459 0.000811935695770114 0.000956307233055451
1.3580000028 0.000795840089409936 0.000812638105484917 0.000957926843834584
1.3720000028 0.00079563089113394 0.00081327990405845 0.000960269268327605
1.3860000028 0.000796120152876466 0.000813878511609117 0.00096158747629991
1.4000000028 0.000797355167808653 0.000814483783352018 0.000963454115545736
1.4140000028 0.000799035075903336 0.000815132499198126 0.000963596694699942
1.4280000028 0.000799966230604441 0.000815816898004201 0.000959308891162517
1.4420000028 0.000800063882903064 0.000816477083145187 0.000954619745899671
1.4560000028 0.000800317553571457 0.000817098368862576 0.000956469313400136
1.4700000028 0.000800575523956103 0.000817692484082116 0.000960861155730847
1.4840000028 0.000800561379566628 0.000818250559278425 0.00096055901135926
1.4980000028 0.000800768538566503 0.00081877046739589 0.000956671368061276
1.5120000028 0.000801585884029576 0.000819281543271504 0.000954522368914059
1.5260000028 0.000802472917608375 0.000819806098806671 0.000955228115126126
1.5400000028 0.000803034460527263 0.0008203322955453 0.000955955901361283
1.5540000028 0.000803350704164367 0.000820845927843401 0.000957997863653078
1.5680000028 0.000803764783356961 0.000821340030343773 0.000957760278124003
1.5820000028 0.000804773214959722 0.000821837512582753 0.000956053955788704
1.5960000028 0.000805872718777038 0.00082236000758004 0.000956179785080991
1.6100000028 0.000806520934447687 0.000822893760494422 0.00095785941955464
1.6240000028 0.00080682849935477 0.000823416679839114 0.000958290990468216
1.6380000028 0.000806784610362148 0.000823912852255321 0.000959444927087971
1.6520000028 0.000806429051135768 0.000824365771363693 0.00096224490065146
1.6660000028 0.000806160398912917 0.000824771279013211 0.000965428777144384
1.6800000028 0.000805852647377077 0.000825136028668671 0.000966860024453822
1.6940000028 0.000805591823460552 0.000825459514347091 0.000969137620562317
1.7080000028 0.000805555049993819 0.000825752402277309 0.000973377694225832
1.7220000028 0.000805561973327521 0.000826022916599789 0.000977091108786997
1.7360000028 0.000805763829999995 0.000826275601244915 0.000977961976913868
1.7500000028 0.000806543223934852 0.000826532520417804 0.000977898287400223
1.7640000028 0.000807345725613861 0.000826808889767059 0.000978166658882649
1.7780000028 0.000807905851017448 0.000827098461930956 0.000978921699189681
1.7920000028 0.000807878655395686 0.000827380618222201 0.000981876986830652
1.8060000028 0.000807508220562038 0.000827630823588512 0.000983080709152682
1.8200000028 0.000807410603105453 0.00082785081324545 0.000978171451740234
1.8340000028 0.000807273661777206 0.000828050805169235 0.000973903060597923
1.8480000028 0.000806763100388245 0.000828219599295113 0.000971403176418454
1.8620000028 0.000805972954319342 0.000828344260118547 0.000967424458651021
1.8760000028 0.000805292725194969 0.000828420234476647 0.00096707226497864
1.8900000028 0.000805285966803978 0.000828469935372104 0.000971213310083456
1.9040000028 0.000805562920404246 0.00082851837931867 0.000974119115707956
1.9180000028 0.000805823440443927 0.000828568633704046 0.000974802811817142
1.9320000028 0.000806244458436985 0.000828623484333191 0.000975802287850738
1.9460000028 0.000806997421123172 0.00082869419072856 0.000978130520604252
1.9600000028 0.000807797441520181 0.000828790327270057 0.000980316516976823
1.9740000028 0.000808462936327465 0.000828905859148132 0.000985924860285915
1.9880000028 0.000809076047938615 0.00082903900150916 0.000990432049769443
2.0020000028 0.000809149681799603 0.000829175344654922 0.000985938272271722
2.0160000028 0.000809052345507404 0.000829298183773588 0.000977854052559874
2.0300000028 0.000808876515961749 0.000829404846991493 0.000974421799079351
2.0440000028 0.000808699711376963 0.000829493204324003 0.000974658519454459
2.0580000028 0.000808624648524617 0.000829567926542797 0.000975449106752279
2.0720000028 0.000808532135066446 0.000829630033509804 0.000976877987155165
2.0860000028 0.000808509235727712 0.000829681793017413 0.000979088441591993
2.1000000028 0.000808590064222229 0.000829726355950297 0.000980756488318267
2.1140000028 0.000808884754042198 0.00082977129444451 0.000981127690241787
2.1280000028 0.000809189659561742 0.000829822012077361 0.000981862168758915
2.1420000028 0.000808995245059833 0.000829869116501309 0.000985437797548544
2.1560000028 0.000808576722555729 0.000829893998431904 0.000988353981383607
2.1700000028 0.000808457428421038 0.000829902791339377 0.000987413443186125
2.1840000028 0.000808231597130938 0.000829900574492475 0.000987696790680136
2.1980000028 0.000807855287498213 0.000829880858683154 0.000986945761657001
2.2120000028 0.000807651273125939 0.000829845214197226 0.000985491090629686
2.2260000028 0.00080757897612258 0.000829800420194531 0.000983421409842012
2.2400000028 0.000807523591080878 0.000829750440100642 0.000982958925840377
2.2540000028 0.000807372399078345 0.000829693396966238 0.000984735274061664
2.2680000028 0.00080712314824685 0.000829625930582185 0.000986923633160763
2.2820000028 0.000806840048626168 0.000829545511968238 0.000989046821562008
2.2960000028 0.000806663495329918 0.000829454492226862 0.000990272599342059
2.3100000028 0.000806754013690558 0.000829359524502905 0.000990168299050115
2.3240000028 0.000806833383970833 0.00082926817458525 0.00098781126095537
2.3380000028 0.00080627429036338 0.000829167826589844 0.000983148367208396
2.3520000028 0.00080530344043361 0.000829036214199329 0.000979520972897942
2.3660000028 0.000804988080887905 0.000828879477866399 0.000980610001969654
2.3800000028 0.000805157627205284 0.000828722817685606 0.00098349907320645
2.3940000028 0.000805402181308775 0.000828574186652112 0.000986819647963569
2.4080000028 0.000805777953496368 0.00082843702352312 0.000990114129697256
2.4220000028 0.000805986474783796 0.000828310599317713 0.000990515835883467
2.4360000028 0.00080607678968174 0.000828189197597457 0.000988787537978694
2.4500000028 0.000805959567498842 0.00082806682721079 0.000986118306326498
2.4640000028 0.000806069522588666 0.000827942933589334 0.000983856202175743
2.4780000028 0.000806254102018216 0.000827825758219552 0.000982307957652108
2.4920000028 0.000806309308303538 0.000827711397585107 0.000984916792176313
2.5060000028 0.000806422490001876 0.000827600492064137 0.000987657808647708
2.5200000028 0.000806125737202182 0.000827486817263742 0.00098869020006601
2.5340000028 0.000805728883914473 0.00082735986785945 0.000990062322099297
2.5480000028 0.000805806800805988 0.000827226746888936 0.000996042387141613
2.5620000028 0.000806233674473333 0.000827104357950813 0.00100160765461177
2.5760000028 0.000806237771606173 0.000826990342200253 0.00100392326455866
2.5900000028 0.000806180989089367 0.000826873205415009 0.00100797098264001
2.6040000028 0.000806500542765424 0.000826760578623157 0.00101402407522147
2.6180000028 0.000806943990936576 0.00082666115532527 0.00101404026937508
2.6320000028 0.000807301324715859 0.000826574309247286 0.00101233104296932
2.6460000028 0.000807555526012614 0.000826496904897628 0.00101088297796276
2.6600000028 0.000807682730358899 0.000826424580526311 0.00101094278297769
2.6740000028 0.000807775175415531 0.000826354483589414 0.00101166318061808
2.6880000028 0.000808150216675023 0.000826289568090677 0.00101298327451626
2.7020000028 0.000808979431256714 0.000826243050546636 0.00101583892483723
2.7160000028 0.000810036297375987 0.000826224619723312 0.00101853457375452
2.7300000028 0.000810996890932061 0.000826236361741119 0.00101974886677592
2.7440000028 0.000811508164701747 0.00082626813657059 0.00101901700475342
2.7580000028 0.000811635268145343 0.000826305885773093 0.00101761121606074
