# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
5500 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.00256891 0.000554
17 1.74628 0.0150182 0.004224
18 1.85212 0.0806757 0.0264
19 1.95795 0.247222 0.102342
20 2.06379 0.549848 0.289994
21 2.16963 0.865036 0.616262
22 2.27546 1.26444 1.14083
23 2.3813 1.57046 1.85436
24 2.48713 1.69913 2.69648
25 2.59297 1.70693 3.61598
26 2.6988 1.62439 4.5639
27 2.80464 1.49848 5.50827
28 2.91047 1.34212 6.41913
29 3.01631 1.17395 7.27484
30 3.12214 1.08188 8.11975
31 3.22798 0.970294 8.92976
32 3.33382 0.910003 9.74006
33 3.43965 0.830224 10.527
34 3.54549 0.80053 11.3332
35 3.65132 0.781155 12.1676
36 3.75716 0.808606 13.082
37 3.86299 0.816706 14.0584
38 3.96883 0.834131 15.111
39 4.07466 0.888161 16.2924
40 4.1805 0.90159 17.5547
41 4.28633 0.961159 18.9695
42 4.39217 0.991983 20.5026
43 4.498 1.05751 22.2166
44 4.60384 1.07376 24.0399
45 4.70968 1.08604 25.9698
46 4.81551 1.10465 28.0219
47 4.92135 1.09043 30.1377
48 5.02718 1.07585 32.3159
49 5.13302 1.06002 34.5534
50 5.23885 1.05765 36.8789
51 5.34469 1.03102 39.2383
52 5.45052 1.01302 41.6493
53 5.55636 0.993812 44.1073
54 5.66219 0.975088 46.6117
55 5.76803 0.966061 49.1866
56 5.87386 0.972298 51.8741
57 5.9797 0.959235 54.6218
58 6.08554 0.957381 57.4622
59 6.19137 0.947055 60.3706
60 6.29721 0.980462 63.4853
61 6.40304 0.981553 66.7092
62 6.50888 0.982056 70.0423
63 6.61471 0.99815 73.541
64 6.72055 1.0003 77.1604
65 6.82638 1.01406 80.946
66 6.93222 1.02556 84.8942
67 7.03805 1.02588 88.9651
68 7.14389 1.01419 93.1116
69 7.24972 1.01732 97.3951
70 7.35556 1.01278 101.785
71 7.4614 1.01775 106.324
72 7.56723 1.01327 110.972
73 7.67307 1.00271 115.702
74 7.7789 0.998291 120.541
75 7.88474 1.00005 125.522
76 7.99057 0.995449 130.613
77 8.09641 0.991551 135.82
78 8.20224 0.995827 141.187
79 8.30808 0.985371 146.636
80 8.41391 0.987857 152.239
81 8.51975 0.988493 157.987
82 8.62559 0.996647 163.927
83 8.73142 1.00609 170.072
84 8.83726 0.996126 176.304
85 8.94309 0.996871 182.691
86 9.04893 1.00145 189.26
87 9.15476 1.00521 196.009
88 9.2606 1.00716 202.928
89 9.36643 0.992975 209.907
90 9.47227 1.00442 217.127
91 9.5781 1.00769 224.532
92 9.68394 1.00226 232.062
93 9.78977 1.00448 239.774
94 9.89561 1.00599 247.666
95 10.0014 1.00113 255.688
96 10.1073 1.00111 263.881
97 10.2131 1.00645 272.291
98 10.319 0.996404 280.791
99 10.4248 0.990812 289.417
100 10.5306 0.998591 298.288
5600 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264588 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.001929 0.000416
17 1.74628 0.0189631 0.00505
18 1.85212 0.0776125 0.026384
19 1.95795 0.251981 0.103788
20 2.06379 0.535209 0.286444
21 2.16963 0.880552 0.618564
22 2.27546 1.26372 1.14283
23 2.3813 1.55345 1.84863
24 2.48713 1.67065 2.67663
25 2.59297 1.76075 3.62513
