# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.549e-11, Err(n_e)=6.561e-12, Err(IET)=9.971e-13, Q_net=-9.047e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":2.871436979282937, "A":26.981539,  "μ[AU]": 2.8906855803e-01, "Te[AU]": 3.675e-02, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483064e+06    4.483046e+06    1.652386e-03    4.483064e+06    1.746254e+01
   1.006327e-04    4.440860e+06    4.440841e+06    1.652386e-03    4.440860e+06    1.905822e+01
   1.012694e-04    4.399050e+06    4.399032e+06    1.652386e-03    4.399050e+06    1.795309e+01
   1.019102e-04    4.357635e+06    4.357618e+06    1.652386e-03    4.357635e+06    1.678739e+01
   1.025550e-04    4.316612e+06    4.316593e+06    1.652386e-03    4.316612e+06    1.922855e+01
   1.032039e-04    4.275971e+06    4.275955e+06    1.652386e-03    4.275971e+06    1.637049e+01
   1.038569e-04    4.235717e+06    4.235699e+06    1.652386e-03    4.235717e+06    1.851965e+01
   1.045140e-04    4.195840e+06    4.195821e+06    1.652386e-03    4.195840e+06    1.805619e+01
   1.051753e-04    4.156338e+06    4.156320e+06    1.652386e-03    4.156338e+06    1.776926e+01
   1.058408e-04    4.117209e+06    4.117190e+06    1.652386e-03    4.117209e+06    1.851934e+01
   1.065104e-04    4.078447e+06    4.078429e+06    1.652386e-03    4.078447e+06    1.792234e+01
   1.071843e-04    4.040050e+06    4.040032e+06    1.652386e-03    4.040050e+06    1.808386e+01
   1.078625e-04    4.002015e+06    4.001997e+06    1.652386e-03    4.002015e+06    1.753422e+01
   1.085450e-04    3.964338e+06    3.964320e+06    1.652386e-03    3.964338e+06    1.838962e+01
   1.092318e-04    3.927014e+06    3.926998e+06    1.652386e-03    3.927014e+06    1.664061e+01
