# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.911e-11, Err(n_e)=5.273e-12, Err(IET)=9.912e-13, Q_net=-7.509e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":2.8898599186575757, "A":26.981539,  "μ[AU]": 2.6671012970e-01, "Te[AU]": 1.102e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483065e+06    4.483047e+06    3.782225e-03    4.483065e+06    1.799302e+01
   1.006327e-04    4.440859e+06    4.440842e+06    3.782225e-03    4.440859e+06    1.731427e+01
   1.012694e-04    4.399051e+06    4.399033e+06    3.782225e-03    4.399051e+06    1.721621e+01
   1.019102e-04    4.357634e+06    4.357619e+06    3.782225e-03    4.357634e+06    1.558762e+01
   1.025550e-04    4.316612e+06    4.316594e+06    3.782225e-03    4.316612e+06    1.769488e+01
   1.032039e-04    4.275972e+06    4.275955e+06    3.782225e-03    4.275972e+06    1.648642e+01
   1.038569e-04    4.235717e+06    4.235699e+06    3.782225e-03    4.235717e+06    1.719818e+01
   1.045140e-04    4.195839e+06    4.195822e+06    3.782225e-03    4.195839e+06    1.613910e+01
   1.051753e-04    4.156338e+06    4.156321e+06    3.782225e-03    4.156338e+06    1.729629e+01
   1.058408e-04    4.117206e+06    4.117191e+06    3.782225e-03    4.117206e+06    1.506582e+01
   1.065104e-04    4.078447e+06    4.078430e+06    3.782225e-03    4.078447e+06    1.716704e+01
   1.071843e-04    4.040049e+06    4.040033e+06    3.782225e-03    4.040049e+06    1.631590e+01
   1.078625e-04    4.002015e+06    4.001998e+06    3.782225e-03    4.002015e+06    1.695054e+01
   1.085450e-04    3.964335e+06    3.964321e+06    3.782225e-03    3.964335e+06    1.399086e+01
   1.092318e-04    3.927016e+06    3.926999e+06    3.782225e-03    3.927016e+06    1.711251e+01
   1.099229e-04    3.890043e+06    3.890028e+06    3.782225e-03    3.890043e+06    1.585863e+01
   1.106184e-04    3.853421e+06    3.853405e+06    3.782225e-03    3.853421e+06    1.660853e+01
   1.113183e-04    3.817142e+06    3.817126e+06    3.782225e-03    3.817142e+06    1.510393e+01
   1.120226e-04    3.781207e+06    3.781190e+06    3.782225e-03    3.781207e+06    1.704010e+01
   1.127314e-04    3.745606e+06    3.745591e+06    3.782225e-03    3.745606e+06    1.484088e+01
   1.134447e-04    3.710344e+06    3.710328e+06    3.782225e-03    3.710344e+06    1.627051e+01
   1.141625e-04    3.675412e+06    3.675397e+06    3.782225e-03    3.675412e+06    1.554877e+01
   1.148848e-04    3.640811e+06    3.640794e+06    3.782225e-03    3.640811e+06    1.652232e+01
