# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=2.280e-10, Err(n_e)=2.493e-11, Err(IET)=9.993e-13, Q_net=-2.767e-09
# {"name":"CS2014_Al", "Z":13, "Zstar":4.763643836649454, "A":26.981539,  "μ[AU]": -1.4933693200e+00, "Te[AU]": 1.102e+00, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483039e+06    4.483115e+06    1.837893e-02    4.483039e+06   -7.572878e+01
   1.003332e-04    4.460734e+06    4.460807e+06    1.837893e-02    4.460734e+06   -7.375136e+01
   1.006675e-04    4.438538e+06    4.438611e+06    1.837893e-02    4.438538e+06   -7.286130e+01
   1.010028e-04    4.416452e+06    4.416525e+06    1.837893e-02    4.416452e+06   -7.305066e+01
   1.013394e-04    4.394475e+06    4.394550e+06    1.837893e-02    4.394475e+06   -7.441060e+01
   1.016770e-04    4.372608e+06    4.372683e+06    1.837893e-02    4.372608e+06   -7.524731e+01
   1.020158e-04    4.350852e+06    4.350925e+06    1.837893e-02    4.350852e+06   -7.346580e+01
   1.023556e-04    4.329204e+06    4.329276e+06    1.837893e-02    4.329204e+06   -7.231699e+01
   1.026967e-04    4.307662e+06    4.307734e+06    1.837893e-02    4.307662e+06   -7.239648e+01
   1.030388e-04    4.286226e+06    4.286300e+06    1.837893e-02    4.286226e+06   -7.350702e+01
   1.033821e-04    4.264896e+06    4.264972e+06    1.837893e-02    4.264896e+06   -7.520362e+01
   1.037266e-04    4.243677e+06    4.243750e+06    1.837893e-02    4.243677e+06   -7.320522e+01
   1.040721e-04    4.222562e+06    4.222634e+06    1.837893e-02    4.222562e+06   -7.195467e+01
   1.044189e-04    4.201551e+06    4.201622e+06    1.837893e-02    4.201551e+06   -7.173415e+01
   1.047668e-04    4.180643e+06    4.180716e+06    1.837893e-02    4.180643e+06   -7.257121e+01
   1.051158e-04    4.159839e+06    4.159913e+06    1.837893e-02    4.159839e+06   -7.391910e+01
   1.054660e-04    4.139141e+06    4.139214e+06    1.837893e-02    4.139141e+06   -7.300853e+01
   1.058174e-04    4.118546e+06    4.118618e+06    1.837893e-02    4.118546e+06   -7.149856e+01
   1.061700e-04    4.098053e+06    4.098124e+06    1.837893e-02    4.098053e+06   -7.113998e+01
   1.065237e-04    4.077661e+06    4.077733e+06    1.837893e-02    4.077661e+06   -7.181017e+01
   1.068786e-04    4.057369e+06    4.057442e+06    1.837893e-02    4.057369e+06   -7.345712e+01
   1.072347e-04    4.037180e+06    4.037253e+06    1.837893e-02    4.037180e+06   -7.276880e+01
   1.075920e-04    4.017093e+06    4.017164e+06    1.837893e-02    4.017093e+06   -7.119338e+01
   1.079504e-04    3.997105e+06    3.997176e+06    1.837893e-02    3.997105e+06   -7.060253e+01
   1.083101e-04    3.977215e+06    3.977286e+06    1.837893e-02    3.977215e+06   -7.097587e+01
   1.086710e-04    3.957423e+06    3.957496e+06    1.837893e-02    3.957423e+06   -7.246515e+01
   1.090330e-04    3.937731e+06    3.937804e+06    1.837893e-02    3.937731e+06   -7.264311e+01
   1.093963e-04    3.918139e+06    3.918210e+06    1.837893e-02    3.918139e+06   -7.082863e+01
   1.097608e-04    3.898643e+06    3.898713e+06    1.837893e-02    3.898643e+06   -7.005958e+01
   1.101265e-04    3.879243e+06    3.879314e+06    1.837893e-02    3.879243e+06   -7.032646e+01
   1.104934e-04    3.859939e+06    3.860011e+06    1.837893e-02    3.859939e+06   -7.152351e+01
   1.108615e-04    3.840731e+06    3.840804e+06    1.837893e-02    3.840731e+06   -7.242736e+01
   1.112309e-04    3.821622e+06    3.821692e+06    1.837893e-02    3.821622e+06   -7.055725e+01
   1.116014e-04    3.802606e+06    3.802676e+06    1.837893e-02    3.802606e+06   -6.962388e+01
   1.119733e-04    3.783685e+06    3.783754e+06    1.837893e-02    3.783685e+06   -6.961964e+01
   1.123463e-04    3.764856e+06    3.764927e+06    1.837893e-02    3.764856e+06   -7.062632e+01
   1.127206e-04    3.746121e+06    3.746193e+06    1.837893e-02    3.746121e+06   -7.152632e+01
   1.130962e-04    3.727482e+06    3.727552e+06    1.837893e-02    3.727482e+06   -7.027530e+01
   1.134730e-04    3.708935e+06    3.709004e+06    1.837893e-02    3.708935e+06   -6.913213e+01
   1.138511e-04    3.690480e+06    3.690549e+06    1.837893e-02    3.690480e+06   -6.903120e+01
   1.142304e-04    3.672115e+06    3.672185e+06    1.837893e-02    3.672115e+06   -6.982279e+01
   1.146110e-04    3.653841e+06    3.653913e+06    1.837893e-02    3.653841e+06   -7.148291e+01
   1.149928e-04    3.635661e+06    3.635731e+06    1.837893e-02    3.635661e+06   -7.001899e+01
   1.153759e-04    3.617571e+06    3.617640e+06    1.837893e-02    3.617571e+06   -6.878527e+01
   1.157603e-04    3.599571e+06    3.599639e+06    1.837893e-02    3.599570e+06   -6.843492e+01
   1.161460e-04    3.581658e+06    3.581727e+06    1.837893e-02    3.581658e+06   -6.899832e+01
   1.165330e-04    3.563835e+06    3.563905e+06    1.837893e-02    3.563835e+06   -7.027735e+01
   1.169212e-04    3.546102e+06    3.546171e+06    1.837893e-02    3.546102e+06   -6.981245e+01
   1.173108e-04    3.528458e+06    3.528526e+06    1.837893e-02    3.528458e+06   -6.835730e+01
   1.177016e-04    3.510900e+06    3.510968e+06    1.837893e-02    3.510900e+06   -6.790272e+01
   1.180938e-04    3.493430e+06    3.493498e+06    1.837893e-02    3.493430e+06   -6.831824e+01
   1.184872e-04    3.476045e+06    3.476115e+06    1.837893e-02    3.476045e+06   -6.956894e+01
   1.188820e-04    3.458748e+06    3.458818e+06    1.837893e-02    3.458748e+06   -6.957399e+01
   1.192781e-04    3.441539e+06    3.441607e+06    1.837893e-02    3.441539e+06   -6.806704e+01
   1.196755e-04    3.424414e+06    3.424482e+06    1.837893e-02    3.424414e+06   -6.740398e+01
   1.200742e-04    3.407374e+06    3.407442e+06    1.837893e-02    3.407374e+06   -6.757303e+01
   1.204743e-04    3.390418e+06    3.390486e+06    1.837893e-02    3.390418e+06   -6.870367e+01
   1.208756e-04    3.373546e+06    3.373616e+06    1.837893e-02    3.373546e+06   -6.910070e+01
   1.212784e-04    3.356761e+06    3.356829e+06    1.837893e-02    3.356761e+06   -6.771929e+01
   1.216824e-04    3.340058e+06    3.340125e+06    1.837893e-02    3.340058e+06   -6.691416e+01
   1.220878e-04    3.323438e+06    3.323505e+06    1.837893e-02    3.323438e+06   -6.699278e+01
   1.224946e-04    3.306899e+06    3.306967e+06    1.837893e-02    3.306899e+06   -6.787154e+01
   1.229027e-04    3.290443e+06    3.290512e+06    1.837893e-02    3.290443e+06   -6.920389e+01
   1.233122e-04    3.274071e+06    3.274139e+06    1.837893e-02    3.274071e+06   -6.745290e+01
   1.237230e-04    3.257780e+06    3.257847e+06    1.837893e-02    3.257780e+06   -6.650885e+01
   1.241352e-04    3.241569e+06    3.241636e+06    1.837893e-02    3.241569e+06   -6.635444e+01
   1.245488e-04    3.225438e+06    3.225505e+06    1.837893e-02    3.225438e+06   -6.707454e+01
   1.249638e-04    3.209387e+06    3.209455e+06    1.837893e-02    3.209387e+06   -6.802869e+01
   1.253801e-04    3.193418e+06    3.193485e+06    1.837893e-02    3.193418e+06   -6.717415e+01
   1.257979e-04    3.177529e+06    3.177595e+06    1.837893e-02    3.177529e+06   -6.605510e+01
   1.262170e-04    3.161717e+06    3.161783e+06    1.837893e-02    3.161717e+06   -6.582511e+01
   1.266375e-04    3.145984e+06    3.146050e+06    1.837893e-02    3.145984e+06   -6.635759e+01
   1.270594e-04    3.130328e+06    3.130395e+06    1.837893e-02    3.130328e+06   -6.764020e+01
   1.274828e-04    3.114752e+06    3.114818e+06    1.837893e-02    3.114752e+06   -6.692465e+01
   1.279075e-04    3.099253e+06    3.099319e+06    1.837893e-02    3.099253e+06   -6.572445e+01
   1.283336e-04    3.083832e+06    3.083897e+06    1.837893e-02    3.083832e+06   -6.528402e+01
   1.287612e-04    3.068486e+06    3.068552e+06    1.837893e-02    3.068486e+06   -6.563266e+01
   1.291902e-04    3.053216e+06    3.053282e+06    1.837893e-02    3.053216e+06   -6.680353e+01
   1.296206e-04    3.038023e+06    3.038089e+06    1.837893e-02    3.038023e+06   -6.667467e+01
   1.300525e-04    3.022906e+06    3.022972e+06    1.837893e-02    3.022906e+06   -6.532384e+01
   1.304858e-04    3.007865e+06    3.007929e+06    1.837893e-02    3.007865e+06   -6.479680e+01
   1.309205e-04    2.992897e+06    2.992962e+06    1.837893e-02    2.992897e+06   -6.501607e+01
   1.313567e-04    2.978003e+06    2.978069e+06    1.837893e-02    2.978003e+06   -6.595219e+01
   1.317944e-04    2.963184e+06    2.963250e+06    1.837893e-02    2.963184e+06   -6.647179e+01
   1.322335e-04    2.948440e+06    2.948505e+06    1.837893e-02    2.948440e+06   -6.504311e+01
   1.326740e-04    2.933769e+06    2.933833e+06    1.837893e-02    2.933769e+06   -6.434018e+01
   1.331161e-04    2.919170e+06    2.919234e+06    1.837893e-02    2.919170e+06   -6.434964e+01
   1.335596e-04    2.904643e+06    2.904708e+06    1.837893e-02    2.904643e+06   -6.518551e+01
   1.340046e-04    2.890188e+06    2.890254e+06    1.837893e-02    2.890188e+06   -6.575536e+01
   1.344510e-04    2.875807e+06    2.875872e+06    1.837893e-02    2.875807e+06   -6.470874e+01
   1.348990e-04    2.861498e+06    2.861562e+06    1.837893e-02    2.861498e+06   -6.389269e+01
   1.353484e-04    2.847259e+06    2.847322e+06    1.837893e-02    2.847259e+06   -6.382562e+01
   1.357994e-04    2.833090e+06    2.833154e+06    1.837893e-02    2.833090e+06   -6.444420e+01
   1.362518e-04    2.818990e+06    2.819056e+06    1.837893e-02    2.818990e+06   -6.567151e+01
   1.367058e-04    2.804964e+06    2.805028e+06    1.837893e-02    2.804964e+06   -6.444818e+01
   1.371612e-04    2.791007e+06    2.791070e+06    1.837893e-02    2.791007e+06   -6.350658e+01
   1.376182e-04    2.777119e+06    2.777182e+06    1.837893e-02    2.777119e+06   -6.324635e+01
   1.380767e-04    2.763299e+06    2.763362e+06    1.837893e-02    2.763299e+06   -6.373940e+01
   1.385367e-04    2.749547e+06    2.749612e+06    1.837893e-02    2.749547e+06   -6.472787e+01
   1.389983e-04    2.735865e+06    2.735930e+06    1.837893e-02    2.735865e+06   -6.417261e+01
   1.394614e-04    2.722252e+06    2.722315e+06    1.837893e-02    2.722252e+06   -6.309021e+01
   1.399260e-04    2.708706e+06    2.708769e+06    1.837893e-02    2.708706e+06   -6.276775e+01
   1.403922e-04    2.695227e+06    2.695290e+06    1.837893e-02    2.695227e+06   -6.309623e+01
   1.408600e-04    2.681814e+06    2.681878e+06    1.837893e-02    2.681814e+06   -6.406923e+01
   1.413293e-04    2.668469e+06    2.668533e+06    1.837893e-02    2.668469e+06   -6.392682e+01
   1.418002e-04    2.655191e+06    2.655254e+06    1.837893e-02    2.655191e+06   -6.277395e+01
   1.422726e-04    2.641979e+06    2.642041e+06    1.837893e-02    2.641979e+06   -6.226834e+01
   1.427466e-04    2.628832e+06    2.628894e+06    1.837893e-02    2.628832e+06   -6.244780e+01
   1.432222e-04    2.615749e+06    2.615812e+06    1.837893e-02    2.615749e+06   -6.333088e+01
   1.436994e-04    2.602732e+06    2.602796e+06    1.837893e-02    2.602732e+06   -6.348166e+01
   1.441781e-04    2.589782e+06    2.589844e+06    1.837893e-02    2.589782e+06   -6.239196e+01
   1.446585e-04    2.576895e+06    2.576957e+06    1.837893e-02    2.576895e+06   -6.182346e+01
