# All units in [AU] if not specified
{"name":"Aluminum", "Z":13, "Zstar":4.341715271041406, "A":28,  "μ[AU]": 7.873e-02, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    9.00000e-03     3.54055e+03     2.17890e+00     3.45757e+03     0.00000e+00    -4.14105e+01     1.40160e+03    -1.51568e+01
    1.80000e-02     1.47684e+03     1.72407e+00     1.71256e+03     0.00000e+00    -4.14105e+01     6.79367e+02    -1.13521e+01
    2.70000e-02     8.28295e+02     1.36482e+00     8.49326e+02     0.00000e+00    -4.06080e+01     4.39429e+02    -9.37993e+00
    3.60000e-02     5.33957e+02     1.15500e+00     5.14576e+02     0.00000e+00    -3.96100e+01     3.20057e+02    -8.11643e+00
    4.50000e-02     3.74101e+02     1.03696e+00     3.72279e+02     0.00000e+00    -3.85838e+01     2.48861e+02    -7.21955e+00
    5.40000e-02     2.77080e+02     9.37984e-01     2.75443e+02     0.00000e+00    -3.75843e+01     2.01712e+02    -6.54103e+00
    6.30000e-02     2.13541e+02     8.59907e-01     2.12157e+02     0.00000e+00    -3.66292e+01     1.68275e+02    -6.00474e+00
    7.20000e-02     1.69550e+02     7.96116e-01     1.68299e+02     0.00000e+00    -3.57228e+01     1.43389e+02    -5.56703e+00
    8.10000e-02     1.37778e+02     7.42730e-01     1.36613e+02     0.00000e+00    -3.48643e+01     1.24184e+02    -5.20095e+00
    9.00000e-02     1.14055e+02     6.97205e-01     1.12958e+02     0.00000e+00    -3.40512e+01     1.08949e+02    -4.88882e+00
    9.90000e-02     9.58604e+01     6.57785e-01     9.48241e+01     0.00000e+00    -3.32803e+01     9.65884e+01    -4.61854e+00
    1.08000e-01     8.15958e+01     6.23199e-01     8.06068e+01     0.00000e+00    -3.25483e+01     8.63776e+01    -4.38151e+00
    1.17000e-01     7.02031e+01     5.92537e-01     6.92557e+01     0.00000e+00    -3.18523e+01     7.78144e+01    -4.17141e+00
    1.26000e-01     6.09602e+01     5.65106e-01     6.00497e+01     0.00000e+00    -3.11892e+01     7.05410e+01    -3.98350e+00
    1.35000e-01     5.33594e+01     5.40381e-01     5.24839e+01     0.00000e+00    -3.05566e+01     6.42952e+01    -3.81412e+00
    1.44000e-01     4.70353e+01     5.17940e-01     4.61915e+01     0.00000e+00    -2.99521e+01     5.88812e+01    -3.66042e+00
    1.53000e-01     4.17192e+01     4.97447e-01     4.09030e+01     0.00000e+00    -2.93736e+01     5.41493e+01    -3.52012e+00
    1.62000e-01     3.72095e+01     4.78637e-01     3.64184e+01     0.00000e+00    -2.88192e+01     4.99832e+01    -3.39141e+00
    1.71000e-01     3.33525e+01     4.61304e-01     3.25866e+01     0.00000e+00    -2.82873e+01     4.62917e+01    -3.27277e+00
    1.80000e-01     3.00300e+01     4.45253e-01     2.92866e+01     0.00000e+00    -2.77763e+01     4.30015e+01    -3.16296e+00
    1.89000e-01     2.71490e+01     4.30336e-01     2.64262e+01     0.00000e+00    -2.72849e+01     4.00538e+01    -3.06096e+00
    1.98000e-01     2.46359e+01     4.16435e-01     2.39336e+01     0.00000e+00    -2.68117e+01     3.74004e+01    -2.96589e+00
    2.07000e-01     2.24319e+01     4.03428e-01     2.17477e+01     0.00000e+00    -2.63557e+01     3.50018e+01    -2.87702e+00
