# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.483154296875, "A":28,  "μ[AU]": -8.822e-01, "T[AU]": 3.675e-01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41430e+05     7.64675e-01     1.41445e+05     0.00000e+00    -5.22070e+01     1.29476e+04    -3.86662e+01
    1.05632e-03     1.30242e+05     7.43956e-01     1.30256e+05     0.00000e+00    -5.21847e+01     1.22544e+04    -3.76226e+01
    1.11582e-03     1.19937e+05     7.23795e-01     1.19950e+05     0.00000e+00    -5.21584e+01     1.15982e+04    -3.66072e+01
    1.17867e-03     1.10445e+05     7.04177e-01     1.10458e+05     0.00000e+00    -5.21279e+01     1.09770e+04    -3.56190e+01
    1.24506e-03     1.01703e+05     6.85086e-01     1.01715e+05     0.00000e+00    -5.20934e+01     1.03889e+04    -3.46574e+01
    1.31519e-03     9.36511e+04     6.66509e-01     9.36632e+04     0.00000e+00    -5.20549e+01     9.83223e+03    -3.37216e+01
    1.38926e-03     8.62350e+04     6.48432e-01     8.62467e+04     0.00000e+00    -5.20126e+01     9.30522e+03    -3.28110e+01
    1.46751e-03     7.94046e+04     6.30841e-01     7.94159e+04     0.00000e+00    -5.19664e+01     8.80631e+03    -3.19249e+01
    1.55017e-03     7.31136e+04     6.13723e-01     7.31245e+04     0.00000e+00    -5.19164e+01     8.33401e+03    -3.10625e+01
    1.63749e-03     6.73195e+04     5.97065e-01     6.73300e+04     0.00000e+00    -5.18626e+01     7.88690e+03    -3.02234e+01
    1.72972e-03     6.19831e+04     5.80855e-01     6.19933e+04     0.00000e+00    -5.18050e+01     7.46364e+03    -2.94067e+01
    1.82714e-03     5.70682e+04     5.65080e-01     5.70781e+04     0.00000e+00    -5.17437e+01     7.06295e+03    -2.86119e+01
    1.93006e-03     5.25417e+04     5.49728e-01     5.25512e+04     0.00000e+00    -5.16787e+01     6.68364e+03    -2.78385e+01
    2.03877e-03     4.83728e+04     5.34789e-01     4.83820e+04     0.00000e+00    -5.16099e+01     6.32456e+03    -2.70858e+01
    2.15360e-03     4.45333e+04     5.20251e-01     4.45422e+04     0.00000e+00    -5.15374e+01     5.98463e+03    -2.63532e+01
    2.27490e-03     4.09973e+04     5.06102e-01     4.10059e+04     0.00000e+00    -5.14613e+01     5.66283e+03    -2.56403e+01
    2.40303e-03     3.77408e+04     4.92333e-01     3.77491e+04     0.00000e+00    -5.13813e+01     5.35821e+03    -2.49465e+01
    2.53839e-03     3.47417e+04     4.78934e-01     3.47498e+04     0.00000e+00    -5.12977e+01     5.06983e+03    -2.42713e+01
    2.68136e-03     3.19797e+04     4.65893e-01     3.19798e+04     0.00000e+00    -5.12103e+01     4.79684e+03    -2.36141e+01
    2.83239e-03     2.94362e+04     4.53201e-01     2.94362e+04     0.00000e+00    -5.11191e+01     4.53841e+03    -2.29745e+01
    2.99192e-03     2.70938e+04     4.40849e-01     2.70938e+04     0.00000e+00    -5.10241e+01     4.29377e+03    -2.23520e+01
    3.16044e-03     2.49367e+04     4.28828e-01     2.49367e+04     0.00000e+00    -5.09253e+01     4.06219e+03    -2.17461e+01
    3.33845e-03     2.29503e+04     4.17128e-01     2.29503e+04     0.00000e+00    -5.08226e+01     3.84296e+03    -2.11564e+01
    3.52649e-03     2.11211e+04     4.05741e-01     2.11211e+04     0.00000e+00    -5.07160e+01     3.63543e+03    -2.05824e+01
    3.72512e-03     1.94367e+04     3.94659e-01     1.94366e+04     0.00000e+00    -5.06054e+01     3.43898e+03    -2.00238e+01
    3.93493e-03     1.78856e+04     3.83872e-01     1.78855e+04     0.00000e+00    -5.04909e+01     3.25301e+03    -1.94800e+01
    4.15657e-03     1.64574e+04     3.73373e-01     1.64573e+04     0.00000e+00    -5.03723e+01     3.07697e+03    -1.89507e+01
    4.39069e-03     1.51423e+04     3.63154e-01     1.51422e+04     0.00000e+00    -5.02496e+01     2.91032e+03    -1.84356e+01
    4.63799e-03     1.39314e+04     3.53207e-01     1.39313e+04     0.00000e+00    -5.01227e+01     2.75258e+03    -1.79341e+01
    4.89923e-03     1.28165e+04     3.43525e-01     1.28163e+04     0.00000e+00    -4.99916e+01     2.60325e+03    -1.74459e+01
    5.17517e-03     1.17899e+04     3.34102e-01     1.17898e+04     0.00000e+00    -4.98562e+01     2.46190e+03    -1.69707e+01
    5.46667e-03     1.08448e+04     3.24928e-01     1.08446e+04     0.00000e+00    -4.97164e+01     2.32809e+03    -1.65081e+01
    5.77458e-03     9.97464e+03     3.15999e-01     9.97448e+03     0.00000e+00    -4.95722e+01     2.20144e+03    -1.60578e+01
    6.09983e-03     9.17355e+03     3.07306e-01     9.17339e+03     0.00000e+00    -4.94235e+01     2.08155e+03    -1.56194e+01
    6.44340e-03     8.43606e+03     2.98845e-01     8.43589e+03     0.00000e+00    -4.92702e+01     1.96806e+03    -1.51926e+01
    6.80632e-03     7.75715e+03     2.90608e-01     7.75698e+03     0.00000e+00    -4.91122e+01     1.86064e+03    -1.47772e+01
    7.18969e-03     7.13218e+03     2.82589e-01     7.13201e+03     0.00000e+00    -4.89495e+01     1.75896e+03    -1.43726e+01
    7.59465e-03     6.55690e+03     2.74782e-01     6.55673e+03     0.00000e+00    -4.87819e+01     1.66271e+03    -1.39788e+01
    8.02241e-03     6.02738e+03     2.67181e-01     6.02721e+03     0.00000e+00    -4.86093e+01     1.57161e+03    -1.35953e+01
    8.47427e-03     5.54000e+03     2.59782e-01     5.53983e+03     0.00000e+00    -4.84318e+01     1.48538e+03    -1.32220e+01
    8.95159e-03     5.09143e+03     2.52577e-01     5.09126e+03     0.00000e+00    -4.82491e+01     1.40377e+03    -1.28585e+01
    9.45578e-03     4.67860e+03     2.45563e-01     4.67843e+03     0.00000e+00    -4.80612e+01     1.32652e+03    -1.25045e+01
    9.98838e-03     4.29868e+03     2.38733e-01     4.29851e+03     0.00000e+00    -4.78680e+01     1.25341e+03    -1.21598e+01
    1.05510e-02     3.94907e+03     2.32084e-01     3.94890e+03     0.00000e+00    -4.76694e+01     1.18421e+03    -1.18242e+01
    1.11453e-02     3.62737e+03     2.25608e-01     3.62720e+03     0.00000e+00    -4.74652e+01     1.11871e+03    -1.14973e+01
    1.17730e-02     3.33137e+03     2.19303e-01     3.33120e+03     0.00000e+00    -4.72553e+01     1.05673e+03    -1.11790e+01
    1.24361e-02     3.05904e+03     2.13163e-01     3.05888e+03     0.00000e+00    -4.70398e+01     9.98063e+02    -1.08690e+01
    1.31366e-02     2.80851e+03     2.07184e-01     2.80834e+03     0.00000e+00    -4.68184e+01     9.42545e+02    -1.05671e+01
    1.38765e-02     2.57804e+03     2.01361e-01     2.57787e+03     0.00000e+00    -4.65910e+01     8.90006e+02    -1.02730e+01
    1.46581e-02     2.36605e+03     1.95690e-01     2.36589e+03     0.00000e+00    -4.63575e+01     8.40286e+02    -9.98660e+00
    1.54837e-02     2.17107e+03     1.90167e-01     2.17091e+03     0.00000e+00    -4.61178e+01     7.93235e+02    -9.70762e+00
    1.63558e-02     1.99175e+03     1.84788e-01     1.99160e+03     0.00000e+00    -4.58718e+01     7.48713e+02    -9.43588e+00
    1.72771e-02     1.82686e+03     1.79549e-01     1.82671e+03     0.00000e+00    -4.56194e+01     7.06584e+02    -9.17117e+00
    1.82502e-02     1.67525e+03     1.74446e-01     1.67510e+03     0.00000e+00    -4.53605e+01     6.66722e+02    -8.91331e+00
    1.92781e-02     1.53586e+03     1.69475e-01     1.53571e+03     0.00000e+00    -4.50949e+01     6.29005e+02    -8.66209e+00
    2.03640e-02     1.40773e+03     1.64634e-01     1.40758e+03     0.00000e+00    -4.48225e+01     5.93321e+02    -8.41735e+00
    2.15110e-02     1.28995e+03     1.59917e-01     1.28981e+03     0.00000e+00    -4.45433e+01     5.59561e+02    -8.17889e+00
    2.27226e-02     1.18171e+03     1.55322e-01     1.18157e+03     0.00000e+00    -4.42570e+01     5.27622e+02    -7.94656e+00
    2.40024e-02     1.08225e+03     1.50845e-01     1.08212e+03     0.00000e+00    -4.39636e+01     4.97409e+02    -7.72018e+00
    2.53544e-02     9.90871e+02     1.46484e-01     9.90738e+02     0.00000e+00    -4.36631e+01     4.68830e+02    -7.49959e+00
    2.67824e-02     9.06926e+02     1.42235e-01     9.06797e+02     0.00000e+00    -4.33551e+01     4.41799e+02    -7.28463e+00
    2.82910e-02     8.29826e+02     1.38095e-01     8.29700e+02     0.00000e+00    -4.30398e+01     4.16232e+02    -7.07514e+00
    2.98844e-02     7.59025e+02     1.34061e-01     7.58901e+02     0.00000e+00    -4.27169e+01     3.92053e+02    -6.87099e+00
    3.15677e-02     6.94020e+02     1.30130e-01     6.93899e+02     0.00000e+00    -4.23863e+01     3.69188e+02    -6.67202e+00
    3.33457e-02     6.34348e+02     1.26300e-01     6.34230e+02     0.00000e+00    -4.20481e+01     3.47568e+02    -6.47809e+00
    3.52239e-02     5.79583e+02     1.22567e-01     5.79468e+02     0.00000e+00    -4.17020e+01     3.27127e+02    -6.28906e+00
    3.72079e-02     5.29334e+02     1.18930e-01     5.29221e+02     0.00000e+00    -4.13480e+01     3.07801e+02    -6.10481e+00
    3.93036e-02     4.83237e+02     1.15385e-01     4.83128e+02     0.00000e+00    -4.09860e+01     2.89533e+02    -5.92521e+00
    4.15174e-02     4.40961e+02     1.11930e-01     4.40854e+02     0.00000e+00    -4.06159e+01     2.72267e+02    -5.75012e+00
    4.38559e-02     4.02199e+02     1.08563e-01     4.02095e+02     0.00000e+00    -4.02377e+01     2.55949e+02    -5.57943e+00
    4.63260e-02     3.66668e+02     1.05281e-01     3.66567e+02     0.00000e+00    -3.98513e+01     2.40530e+02    -5.41302e+00
    4.89353e-02     3.34109e+02     1.02083e-01     3.34011e+02     0.00000e+00    -3.94566e+01     2.25961e+02    -5.25078e+00
    5.16916e-02     3.04283e+02     9.89652e-02     3.04187e+02     0.00000e+00    -3.90537e+01     2.12199e+02    -5.09260e+00
    5.46031e-02     2.76969e+02     9.59265e-02     2.76876e+02     0.00000e+00    -3.86424e+01     1.99200e+02    -4.93837e+00
    5.76786e-02     2.51963e+02     9.29646e-02     2.51873e+02     0.00000e+00    -3.82228e+01     1.86925e+02    -4.78798e+00
    6.09274e-02     2.29080e+02     9.00775e-02     2.28992e+02     0.00000e+00    -3.77948e+01     1.75335e+02    -4.64134e+00
    6.43591e-02     2.08146e+02     8.72634e-02     2.08061e+02     0.00000e+00    -3.73585e+01     1.64394e+02    -4.49834e+00
    6.79841e-02     1.89005e+02     8.45204e-02     1.88922e+02     0.00000e+00    -3.69138e+01     1.54068e+02    -4.35890e+00
    7.18133e-02     1.71509e+02     8.18466e-02     1.71428e+02     0.00000e+00    -3.64608e+01     1.44325e+02    -4.22293e+00
    7.58582e-02     1.55524e+02     7.92405e-02     1.55446e+02     0.00000e+00    -3.59996e+01     1.35134e+02    -4.09033e+00
    8.01309e-02     1.40927e+02     7.67003e-02     1.40851e+02     0.00000e+00    -3.55301e+01     1.26466e+02    -3.96103e+00
    8.46443e-02     1.27604e+02     7.42244e-02     1.27531e+02     0.00000e+00    -3.50525e+01     1.18293e+02    -3.83493e+00
    8.94118e-02     1.15450e+02     7.18113e-02     1.15379e+02     0.00000e+00    -3.45668e+01     1.10589e+02    -3.71196e+00
    9.44480e-02     1.04369e+02     6.94594e-02     1.04300e+02     0.00000e+00    -3.40732e+01     1.03330e+02    -3.59205e+00
    9.97677e-02     9.42714e+01     6.71674e-02     9.42049e+01     0.00000e+00    -3.35719e+01     9.64919e+01    -3.47512e+00
    1.05387e-01     8.50760e+01     6.49339e-02     8.50117e+01     0.00000e+00    -3.30628e+01     9.00530e+01    -3.36110e+00
    1.11323e-01     7.67076e+01     6.27575e-02     7.66454e+01     0.00000e+00    -3.25463e+01     8.39921e+01    -3.24991e+00
    1.17593e-01     6.90969e+01     6.06370e-02     6.90367e+01     0.00000e+00    -3.20224e+01     7.82892e+01    -3.14150e+00
    1.24217e-01     6.21801e+01     5.85711e-02     6.21219e+01     0.00000e+00    -3.14915e+01     7.29253e+01    -3.03581e+00
    1.31213e-01     5.58987e+01     5.65586e-02     5.58424e+01     0.00000e+00    -3.09538e+01     6.78827e+01    -2.93276e+00
    1.38604e-01     5.01987e+01     5.45985e-02     5.01444e+01     0.00000e+00    -3.04094e+01     6.31442e+01    -2.83230e+00
    1.46411e-01     4.50306e+01     5.26897e-02     4.49781e+01     0.00000e+00    -2.98587e+01     5.86937e+01    -2.73437e+00
    1.54657e-01     4.03487e+01     5.08310e-02     4.02980e+01     0.00000e+00    -2.93021e+01     5.45159e+01    -2.63893e+00
    1.63368e-01     3.61110e+01     4.90216e-02     3.60621e+01     0.00000e+00    -2.87397e+01     5.05962e+01    -2.54591e+00
    1.72570e-01     3.22791e+01     4.72604e-02     3.22319e+01     0.00000e+00    -2.81721e+01     4.69208e+01    -2.45526e+00
    1.82290e-01     2.88174e+01     4.55466e-02     2.87720e+01     0.00000e+00    -2.75994e+01     4.34766e+01    -2.36694e+00
