# All units in [AU] if not specified
{"name":"Aluminum", "Z":13, "Zstar":3, "A":28,  "μ[AU]": 7.849e-02, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    9.00000e-03     4.79784e+03     0.00000e+00     0.00000e+00     0.00000e+00    -4.12631e+01     1.40174e+03    -1.67605e+01
    1.80000e-02     1.63955e+03     0.00000e+00     0.00000e+00     0.00000e+00    -4.12631e+01     6.79515e+02    -1.17509e+01
    2.70000e-02     8.62113e+02     0.00000e+00     0.00000e+00     0.00000e+00    -4.03852e+01     4.39652e+02    -9.50452e+00
    3.60000e-02     5.41123e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.93280e+01     3.20339e+02    -8.15214e+00
    4.50000e-02     3.74387e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.82603e+01     2.49184e+02    -7.22136e+00
    5.40000e-02     2.75547e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.72328e+01     2.02064e+02    -6.52912e+00
    6.30000e-02     2.11678e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.62588e+01     1.68646e+02    -5.98749e+00
    7.20000e-02     1.67813e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.53398e+01     1.43771e+02    -5.54826e+00
    8.10000e-02     1.36289e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.44730e+01     1.24576e+02    -5.18246e+00
    9.00000e-02     1.12823e+02     0.00000e+00     0.00000e+00     0.00000e+00    -3.36546e+01     1.09345e+02    -4.87148e+00
    9.90000e-02     9.48609e+01     0.00000e+00     0.00000e+00     0.00000e+00    -3.28805e+01     9.69882e+01    -4.60273e+00
    1.08000e-01     8.07926e+01     0.00000e+00     0.00000e+00     0.00000e+00    -3.21468e+01     8.67791e+01    -4.36737e+00
    1.17000e-01     6.95627e+01     0.00000e+00     0.00000e+00     0.00000e+00    -3.14500e+01     7.82167e+01    -4.15895e+00
    1.26000e-01     6.04532e+01     0.00000e+00     0.00000e+00     0.00000e+00    -3.07869e+01     7.09433e+01    -3.97265e+00
    1.35000e-01     5.29612e+01     0.00000e+00     0.00000e+00     0.00000e+00    -3.01547e+01     6.46971e+01    -3.80481e+00
    1.44000e-01     4.67256e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.95510e+01     5.92823e+01    -3.65254e+00
    1.53000e-01     4.14811e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.89735e+01     5.45494e+01    -3.51357e+00
    1.62000e-01     3.70295e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.84202e+01     5.03822e+01    -3.38606e+00
    1.71000e-01     3.32198e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.78895e+01     4.66895e+01    -3.26852e+00
    1.80000e-01     2.99354e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.73797e+01     4.33981e+01    -3.15972e+00
    1.89000e-01     2.70852e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.68894e+01     4.04493e+01    -3.05862e+00
    1.98000e-01     2.45969e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.64173e+01     3.77948e+01    -2.96437e+00
    2.07000e-01     2.24127e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.59623e+01     3.53952e+01    -2.87622e+00
    2.16000e-01     2.04860e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.55234e+01     3.32174e+01    -2.79356e+00
    2.25000e-01     1.87786e+01     0.00000e+00     0.00000e+00     0.00000e+00    -2.50995e+01     3.12338e+01    -2.71583e+00
