# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.733548773121554, "A":28,  "μ[AU]": 2.040e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.465547e+03    1.851770e+00    1.463362e+03    0.000000e+00   -4.245855e+01    6.071081e+02   -8.529554e+00
   2.153336e-02    1.302783e+03    1.780482e+00    1.300709e+03    0.000000e+00   -4.233350e+01    5.609477e+02   -8.205561e+00
   2.318427e-02    1.157531e+03    1.711658e+00    1.155562e+03    0.000000e+00   -4.217743e+01    5.181142e+02   -7.892728e+00
   2.496176e-02    1.027942e+03    1.645207e+00    1.026071e+03    0.000000e+00   -4.199136e+01    4.783719e+02   -7.590650e+00
   2.687552e-02    9.123593e+02    1.581044e+00    9.105804e+02    0.000000e+00   -4.177624e+01    4.415019e+02   -7.298930e+00
   2.893601e-02    8.092989e+02    1.519084e+00    8.076068e+02    0.000000e+00   -4.153294e+01    4.073009e+02   -7.017190e+00
   3.115447e-02    7.174342e+02    1.459247e+00    7.158239e+02    0.000000e+00   -4.126225e+01    3.755800e+02   -6.745064e+00
   3.354302e-02    6.355773e+02    1.401455e+00    6.340443e+02    0.000000e+00   -4.096491e+01    3.461638e+02   -6.482202e+00
   3.611469e-02    5.626656e+02    1.345635e+00    5.612057e+02    0.000000e+00   -4.064158e+01    3.188895e+02   -6.228267e+00
   3.888352e-02    4.977485e+02    1.291714e+00    4.963574e+02    0.000000e+00   -4.029289e+01    2.936057e+02   -5.982937e+00
   4.186463e-02    4.399739e+02    1.239624e+00    4.386482e+02    0.000000e+00   -3.991943e+01    2.701719e+02   -5.745900e+00
   4.507430e-02    3.885807e+02    1.189300e+00    3.873169e+02    0.000000e+00   -3.952176e+01    2.484575e+02   -5.516859e+00
   4.853005e-02    3.428873e+02    1.140678e+00    3.416825e+02    0.000000e+00   -3.910039e+01    2.283415e+02   -5.295528e+00
   5.225074e-02    3.022838e+02    1.093698e+00    3.011351e+02    0.000000e+00   -3.865584e+01    2.097111e+02   -5.081632e+00
   5.625669e-02    2.662251e+02    1.048303e+00    2.651295e+02    0.000000e+00   -3.818860e+01    1.924618e+02   -4.874913e+00
   6.056977e-02    2.342217e+02    1.004435e+00    2.331770e+02    0.000000e+00   -3.769916e+01    1.764959e+02   -4.675112e+00
   6.521352e-02    2.058381e+02    9.620433e-01    2.048417e+02    0.000000e+00   -3.718801e+01    1.617238e+02   -4.481996e+00
   7.021330e-02    1.806825e+02    9.210756e-01    1.797323e+02    0.000000e+00   -3.665564e+01    1.480610e+02   -4.295328e+00
   7.559640e-02    1.584060e+02    8.814845e-01    1.575000e+02    0.000000e+00   -3.610256e+01    1.354299e+02   -4.114894e+00
   8.139221e-02    1.386955e+02    8.432227e-01    1.378317e+02    0.000000e+00   -3.552930e+01    1.237577e+02   -3.940481e+00
   8.763238e-02    1.212716e+02    8.062468e-01    1.204480e+02    0.000000e+00   -3.493642e+01    1.129772e+02   -3.771892e+00
   9.435096e-02    1.058834e+02    7.705138e-01    1.050986e+02    0.000000e+00   -3.432449e+01    1.030255e+02   -3.608930e+00
   1.015846e-01    9.230795e+01    7.359844e-01    9.156008e+01    0.000000e+00   -3.369415e+01    9.384462e+01   -3.451420e+00
   1.093729e-01    8.034457e+01    7.026194e-01    7.963218e+01    0.000000e+00   -3.304606e+01    8.538002e+01   -3.299184e+00
   1.177583e-01    6.981453e+01    6.703828e-01    6.913618e+01    0.000000e+00   -3.238092e+01    7.758137e+01   -3.152058e+00
   1.267866e-01    6.055786e+01    6.392399e-01    5.991220e+01    0.000000e+00   -3.169950e+01    7.040168e+01   -3.009886e+00
   1.365070e-01    5.243170e+01    6.091580e-01    5.181739e+01    0.000000e+00   -3.100262e+01    6.379724e+01   -2.872521e+00
   1.469727e-01    4.530824e+01    5.801056e-01    4.472407e+01    0.000000e+00   -3.029116e+01    5.772730e+01   -2.739820e+00
   1.582408e-01    3.907339e+01    5.520533e-01    3.851815e+01    0.000000e+00   -2.956604e+01    5.215390e+01   -2.611651e+00
   1.703728e-01    3.362522e+01    5.249728e-01    3.309781e+01    1.083795e-17   -2.882828e+01    4.704166e+01   -2.487886e+00
   1.834349e-01    2.887276e+01    4.988376e-01    2.837208e+01    3.718688e-17   -2.807895e+01    4.235756e+01   -2.368406e+00
   1.974984e-01    2.473477e+01    4.736223e-01    2.425980e+01    1.695459e-15   -2.731916e+01    3.807082e+01   -2.253096e+00
