# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.203474101750709, "A":28,  "μ[AU]": -1.445e-01, "T[AU]": 3.675e-01, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41545e+05     6.29639e+00     1.41353e+05     0.00000e+00    -5.27348e+01     1.29468e+04    -3.86766e+01
    1.02617e-03     1.36151e+05     6.21537e+00     1.35966e+05     0.00000e+00    -5.27245e+01     1.26153e+04    -3.81809e+01
    1.05303e-03     1.30961e+05     6.13538e+00     1.30784e+05     0.00000e+00    -5.27132e+01     1.22922e+04    -3.76915e+01
    1.08059e-03     1.25969e+05     6.05641e+00     1.25798e+05     0.00000e+00    -5.27010e+01     1.19773e+04    -3.72083e+01
    1.10888e-03     1.21167e+05     5.97845e+00     1.21003e+05     0.00000e+00    -5.26879e+01     1.16705e+04    -3.67314e+01
    1.13790e-03     1.16547e+05     5.90149e+00     1.16389e+05     0.00000e+00    -5.26739e+01     1.13714e+04    -3.62605e+01
    1.16768e-03     1.12104e+05     5.82551e+00     1.11951e+05     0.00000e+00    -5.26591e+01     1.10801e+04    -3.57956e+01
    1.19825e-03     1.07829e+05     5.75051e+00     1.07682e+05     0.00000e+00    -5.26433e+01     1.07961e+04    -3.53367e+01
    1.22961e-03     1.03717e+05     5.67646e+00     1.03576e+05     0.00000e+00    -5.26266e+01     1.05194e+04    -3.48836e+01
    1.26179e-03     9.97609e+04     5.60336e+00     9.96252e+04     0.00000e+00    -5.26091e+01     1.02498e+04    -3.44364e+01
    1.29482e-03     9.59557e+04     5.53119e+00     9.58250e+04     0.00000e+00    -5.25907e+01     9.98700e+03    -3.39948e+01
    1.32871e-03     9.22952e+04     5.45994e+00     9.21694e+04     0.00000e+00    -5.25715e+01     9.73094e+03    -3.35588e+01
    1.36348e-03     8.87739e+04     5.38961e+00     8.86529e+04     0.00000e+00    -5.25513e+01     9.48141e+03    -3.31285e+01
    1.39917e-03     8.53866e+04     5.32017e+00     8.52701e+04     0.00000e+00    -5.25304e+01     9.23825e+03    -3.27036e+01
    1.43579e-03     8.21282e+04     5.25162e+00     8.20161e+04     0.00000e+00    -5.25085e+01     9.00129e+03    -3.22841e+01
    1.47337e-03     7.89937e+04     5.18394e+00     7.88858e+04     0.00000e+00    -5.24859e+01     8.77037e+03    -3.18700e+01
    1.51194e-03     7.59786e+04     5.11713e+00     7.58747e+04     0.00000e+00    -5.24624e+01     8.54535e+03    -3.14612e+01
    1.55151e-03     7.30781e+04     5.05117e+00     7.29781e+04     0.00000e+00    -5.24380e+01     8.32606e+03    -3.10575e+01
    1.59212e-03     7.02880e+04     4.98605e+00     7.01918e+04     0.00000e+00    -5.24128e+01     8.11238e+03    -3.06591e+01
    1.63379e-03     6.76041e+04     4.92176e+00     6.75115e+04     0.00000e+00    -5.23868e+01     7.90414e+03    -3.02657e+01
    1.67655e-03     6.50223e+04     4.85830e+00     6.49332e+04     0.00000e+00    -5.23600e+01     7.70121e+03    -2.98773e+01
    1.72043e-03     6.25388e+04     4.79564e+00     6.24530e+04     0.00000e+00    -5.23323e+01     7.50347e+03    -2.94939e+01
    1.76546e-03     6.01498e+04     4.73378e+00     6.00672e+04     0.00000e+00    -5.23038e+01     7.31077e+03    -2.91153e+01
    1.81167e-03     5.78517e+04     4.67271e+00     5.77722e+04     0.00000e+00    -5.22744e+01     7.12298e+03    -2.87416e+01
    1.85909e-03     5.56411e+04     4.61242e+00     5.55646e+04     0.00000e+00    -5.22443e+01     6.93999e+03    -2.83726e+01
    1.90775e-03     5.35147e+04     4.55290e+00     5.34410e+04     0.00000e+00    -5.22133e+01     6.76166e+03    -2.80084e+01
    1.95768e-03     5.14691e+04     4.49414e+00     5.13982e+04     0.00000e+00    -5.21815e+01     6.58789e+03    -2.76488e+01
    2.00892e-03     4.95015e+04     4.43613e+00     4.94332e+04     0.00000e+00    -5.21489e+01     6.41855e+03    -2.72937e+01
    2.06150e-03     4.76087e+04     4.37885e+00     4.75430e+04     0.00000e+00    -5.21154e+01     6.25353e+03    -2.69432e+01
    2.11546e-03     4.57881e+04     4.32231e+00     4.57248e+04     0.00000e+00    -5.20812e+01     6.09272e+03    -2.65971e+01
    2.17083e-03     4.40367e+04     4.26649e+00     4.39758e+04     0.00000e+00    -5.20461e+01     5.93602e+03    -2.62555e+01
    2.22765e-03     4.23520e+04     4.21137e+00     4.22934e+04     0.00000e+00    -5.20102e+01     5.78331e+03    -2.59181e+01
    2.28595e-03     4.07315e+04     4.15696e+00     4.06751e+04     0.00000e+00    -5.19734e+01     5.63450e+03    -2.55851e+01
    2.34579e-03     3.91727e+04     4.10324e+00     3.91184e+04     0.00000e+00    -5.19359e+01     5.48949e+03    -2.52563e+01
    2.40718e-03     3.76733e+04     4.05021e+00     3.76209e+04     0.00000e+00    -5.18975e+01     5.34817e+03    -2.49317e+01
    2.47019e-03     3.62309e+04     3.99785e+00     3.61806e+04     0.00000e+00    -5.18582e+01     5.21047e+03    -2.46112e+01
    2.53484e-03     3.48435e+04     3.94616e+00     3.47950e+04     0.00000e+00    -5.18182e+01     5.07627e+03    -2.42948e+01
    2.60119e-03     3.35090e+04     3.89512e+00     3.34623e+04     0.00000e+00    -5.17773e+01     4.94551e+03    -2.39824e+01
    2.66927e-03     3.22253e+04     3.84474e+00     3.21803e+04     0.00000e+00    -5.17356e+01     4.81808e+03    -2.36740e+01
    2.73913e-03     3.09905e+04     3.79499e+00     3.09472e+04     0.00000e+00    -5.16930e+01     4.69390e+03    -2.33695e+01
    2.81083e-03     2.98027e+04     3.74588e+00     2.97610e+04     0.00000e+00    -5.16496e+01     4.57289e+03    -2.30689e+01
    2.88440e-03     2.86602e+04     3.69739e+00     2.86201e+04     0.00000e+00    -5.16054e+01     4.45497e+03    -2.27721e+01
    2.95989e-03     2.75613e+04     3.64952e+00     2.75226e+04     0.00000e+00    -5.15603e+01     4.34006e+03    -2.24790e+01
    3.03736e-03     2.65042e+04     3.60225e+00     2.64670e+04     0.00000e+00    -5.15144e+01     4.22808e+03    -2.21897e+01
    3.11686e-03     2.54874e+04     3.55559e+00     2.54501e+04     0.00000e+00    -5.14676e+01     4.11896e+03    -2.19040e+01
    3.19844e-03     2.45094e+04     3.50952e+00     2.44734e+04     0.00000e+00    -5.14199e+01     4.01263e+03    -2.16220e+01
    3.28216e-03     2.35687e+04     3.46403e+00     2.35340e+04     0.00000e+00    -5.13714e+01     3.90901e+03    -2.13435e+01
    3.36806e-03     2.26638e+04     3.41912e+00     2.26304e+04     0.00000e+00    -5.13221e+01     3.80803e+03    -2.10686e+01
    3.45622e-03     2.17934e+04     3.37479e+00     2.17612e+04     0.00000e+00    -5.12718e+01     3.70963e+03    -2.07971e+01
    3.54668e-03     2.09562e+04     3.33101e+00     2.09251e+04     0.00000e+00    -5.12207e+01     3.61375e+03    -2.05291e+01
    3.63951e-03     2.01510e+04     3.28779e+00     2.01210e+04     0.00000e+00    -5.11687e+01     3.52031e+03    -2.02645e+01
    3.73477e-03     1.93764e+04     3.24512e+00     1.93475e+04     0.00000e+00    -5.11158e+01     3.42926e+03    -2.00032e+01
    3.83252e-03     1.86314e+04     3.20298e+00     1.86036e+04     0.00000e+00    -5.10621e+01     3.34053e+03    -1.97452e+01
    3.93283e-03     1.79148e+04     3.16139e+00     1.78880e+04     0.00000e+00    -5.10074e+01     3.25407e+03    -1.94905e+01
    4.03577e-03     1.72256e+04     3.12032e+00     1.71997e+04     0.00000e+00    -5.09518e+01     3.16981e+03    -1.92391e+01
    4.14140e-03     1.65627e+04     3.07976e+00     1.65377e+04     0.00000e+00    -5.08954e+01     3.08771e+03    -1.89908e+01
    4.24979e-03     1.59250e+04     3.03973e+00     1.59009e+04     0.00000e+00    -5.08380e+01     3.00770e+03    -1.87456e+01
