# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":6.755989423779026, "A":28,  "μ[AU]": -1.670e+01, "T[AU]": 3.675e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41235e+05     6.69670e-01     1.41090e+05     0.00000e+00    -5.24415e+01     1.29473e+04    -3.86484e+01
    1.27081e-03     1.20355e+05     6.34949e-01     1.20231e+05     0.00000e+00    -5.24413e+01     1.16373e+04    -3.66494e+01
    1.61496e-03     9.54793e+04     5.87873e-01     9.53811e+04     0.00000e+00    -5.23094e+01     9.97266e+03    -3.39387e+01
    2.05230e-03     6.67715e+04     5.21950e-01     6.67028e+04     0.00000e+00    -5.20398e+01     7.85731e+03    -3.01415e+01
    2.60808e-03     3.56184e+04     4.23590e-01     3.55816e+04     0.00000e+00    -5.16432e+01     5.16915e+03    -2.44726e+01
    3.31437e-03     2.76412e+04     3.89399e-01     2.76126e+04     0.00000e+00    -5.11759e+01     4.36600e+03    -2.25006e+01
    4.21193e-03     2.21312e+04     3.61718e-01     2.21082e+04     0.00000e+00    -5.06131e+01     3.76537e+03    -2.09033e+01
    5.35256e-03     1.57444e+04     3.23126e-01     1.57280e+04     0.00000e+00    -4.99169e+01     3.00206e+03    -1.86750e+01
    6.80209e-03     8.75043e+03     2.66093e-01     8.74123e+03     0.00000e+00    -4.90792e+01     2.03200e+03    -1.53775e+01
    8.64415e-03     6.21630e+03     2.37728e-01     6.20972e+03     0.00000e+00    -4.81649e+01     1.61972e+03    -1.37346e+01
    1.09851e-02     5.00757e+03     2.21408e-01     5.00224e+03     0.00000e+00    -4.71514e+01     1.40363e+03    -1.27882e+01
    1.39599e-02     3.60193e+03     1.98725e-01     3.59806e+03     0.00000e+00    -4.59675e+01     1.12891e+03    -1.14706e+01
    1.77404e-02     2.05320e+03     1.65431e-01     2.05094e+03     0.00000e+00    -4.45872e+01     7.79679e+02    -9.53077e+00
