# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":8.4638671875, "A":28,  "μ[AU]": -1.588e+01, "T[AU]": 3.675e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41343e+05     8.41519e-01     1.41340e+05     0.00000e+00    -4.29055e+01     1.29569e+04    -3.86582e+01
    1.05632e-03     1.30157e+05     8.18740e-01     1.30154e+05     0.00000e+00    -4.28833e+01     1.22637e+04    -3.76145e+01
    1.11582e-03     1.19854e+05     7.96575e-01     1.19851e+05     0.00000e+00    -4.28569e+01     1.16075e+04    -3.65987e+01
    1.17867e-03     1.10364e+05     7.75008e-01     1.10361e+05     0.00000e+00    -4.28265e+01     1.09863e+04    -3.56103e+01
    1.24506e-03     1.01624e+05     7.54021e-01     1.01621e+05     0.00000e+00    -4.27920e+01     1.03982e+04    -3.46484e+01
    1.31519e-03     9.35738e+04     7.33600e-01     9.35715e+04     0.00000e+00    -4.27536e+01     9.84153e+03    -3.37124e+01
    1.38926e-03     8.61596e+04     7.13729e-01     8.61575e+04     0.00000e+00    -4.27113e+01     9.31452e+03    -3.28015e+01
    1.46751e-03     7.93310e+04     6.94392e-01     7.93291e+04     0.00000e+00    -4.26651e+01     8.81561e+03    -3.19151e+01
    1.55017e-03     7.30419e+04     6.75577e-01     7.30400e+04     0.00000e+00    -4.26151e+01     8.34331e+03    -3.10524e+01
    1.63749e-03     6.72495e+04     6.57268e-01     6.72478e+04     0.00000e+00    -4.25614e+01     7.89620e+03    -3.02129e+01
    1.72972e-03     6.19149e+04     6.39451e-01     6.19132e+04     0.00000e+00    -4.25038e+01     7.47294e+03    -2.93959e+01
    1.82714e-03     5.70017e+04     6.22114e-01     5.70002e+04     0.00000e+00    -4.24426e+01     7.07225e+03    -2.86009e+01
    1.93006e-03     5.24768e+04     6.05244e-01     5.24754e+04     0.00000e+00    -4.23776e+01     6.69294e+03    -2.78271e+01
    2.03877e-03     4.83096e+04     5.88827e-01     4.83082e+04     0.00000e+00    -4.23089e+01     6.33386e+03    -2.70740e+01
    2.15360e-03     4.44717e+04     5.72851e-01     4.44704e+04     0.00000e+00    -4.22365e+01     5.99393e+03    -2.63412e+01
    2.27490e-03     4.09373e+04     5.57305e-01     4.09361e+04     0.00000e+00    -4.21604e+01     5.67213e+03    -2.56279e+01
    2.40303e-03     3.76823e+04     5.42177e-01     3.76812e+04     0.00000e+00    -4.20806e+01     5.36751e+03    -2.49337e+01
    2.53839e-03     3.46847e+04     5.27455e-01     3.46836e+04     0.00000e+00    -4.19970e+01     5.07913e+03    -2.42581e+01
    2.68136e-03     3.19242e+04     5.13129e-01     3.19232e+04     0.00000e+00    -4.19097e+01     4.80614e+03    -2.36005e+01
    2.83239e-03     2.93821e+04     4.99187e-01     2.93812e+04     0.00000e+00    -4.18187e+01     4.54771e+03    -2.29605e+01
    2.99192e-03     2.70412e+04     4.85620e-01     2.70403e+04     0.00000e+00    -4.17238e+01     4.30307e+03    -2.23376e+01
    3.16044e-03     2.48855e+04     4.72417e-01     2.48846e+04     0.00000e+00    -4.16251e+01     4.07149e+03    -2.17313e+01
    3.33845e-03     2.29004e+04     4.59568e-01     2.28996e+04     0.00000e+00    -4.15225e+01     3.85226e+03    -2.11412e+01
    3.52649e-03     2.10725e+04     4.47063e-01     2.10717e+04     0.00000e+00    -4.14161e+01     3.64473e+03    -2.05667e+01
    3.72512e-03     1.93894e+04     4.34894e-01     1.93886e+04     0.00000e+00    -4.13057e+01     3.44828e+03    -2.00076e+01
    3.93493e-03     1.78395e+04     4.23051e-01     1.78388e+04     0.00000e+00    -4.11913e+01     3.26231e+03    -1.94634e+01
    4.15657e-03     1.64125e+04     4.11525e-01     1.64118e+04     0.00000e+00    -4.10729e+01     3.08627e+03    -1.89336e+01
    4.39069e-03     1.50986e+04     4.00308e-01     1.50980e+04     0.00000e+00    -4.09504e+01     2.91962e+03    -1.84179e+01
    4.63799e-03     1.38889e+04     3.89391e-01     1.38883e+04     0.00000e+00    -4.08238e+01     2.76187e+03    -1.79159e+01
    4.89923e-03     1.27751e+04     3.78766e-01     1.27745e+04     0.00000e+00    -4.06929e+01     2.61255e+03    -1.74272e+01
    5.17517e-03     1.17496e+04     3.68425e-01     1.17491e+04     0.00000e+00    -4.05578e+01     2.47120e+03    -1.69515e+01
    5.46667e-03     1.08056e+04     3.58361e-01     1.08050e+04     0.00000e+00    -4.04184e+01     2.33739e+03    -1.64884e+01
    5.77458e-03     9.93647e+03     3.48566e-01     9.93597e+03     0.00000e+00    -4.02745e+01     2.21073e+03    -1.60375e+01
    6.09983e-03     9.13641e+03     3.39032e-01     9.13593e+03     0.00000e+00    -4.01261e+01     2.09084e+03    -1.55985e+01
    6.44340e-03     8.39992e+03     3.29753e-01     8.39946e+03     0.00000e+00    -3.99732e+01     1.97736e+03    -1.51711e+01
    6.80632e-03     7.72198e+03     3.20721e-01     7.72154e+03     0.00000e+00    -3.98157e+01     1.86993e+03    -1.47550e+01
    7.18969e-03     7.09797e+03     3.11930e-01     7.09755e+03     0.00000e+00    -3.96534e+01     1.76825e+03    -1.43498e+01
    7.59465e-03     6.52362e+03     3.03374e-01     6.52321e+03     0.00000e+00    -3.94863e+01     1.67201e+03    -1.39553e+01
    8.02241e-03     5.99500e+03     2.95046e-01     5.99461e+03     0.00000e+00    -3.93143e+01     1.58091e+03    -1.35712e+01
    8.47427e-03     5.50850e+03     2.86939e-01     5.50813e+03     0.00000e+00    -3.91374e+01     1.49468e+03    -1.31971e+01
    8.95159e-03     5.06079e+03     2.79048e-01     5.06043e+03     0.00000e+00    -3.89554e+01     1.41306e+03    -1.28329e+01
    9.45578e-03     4.64879e+03     2.71367e-01     4.64845e+03     0.00000e+00    -3.87682e+01     1.33581e+03    -1.24781e+01
    9.98838e-03     4.26969e+03     2.63891e-01     4.26936e+03     0.00000e+00    -3.85757e+01     1.26270e+03    -1.21327e+01
    1.05510e-02     3.92087e+03     2.56613e-01     3.92056e+03     0.00000e+00    -3.83779e+01     1.19350e+03    -1.17962e+01
    1.11453e-02     3.59995e+03     2.49528e-01     3.59964e+03     0.00000e+00    -3.81746e+01     1.12800e+03    -1.14685e+01
    1.17730e-02     3.30471e+03     2.42631e-01     3.30441e+03     0.00000e+00    -3.79658e+01     1.06602e+03    -1.11494e+01
    1.24361e-02     3.03311e+03     2.35918e-01     3.03283e+03     0.00000e+00    -3.77513e+01     1.00735e+03    -1.08385e+01
    1.31366e-02     2.78329e+03     2.29382e-01     2.78302e+03     0.00000e+00    -3.75310e+01     9.51833e+02    -1.05357e+01
    1.38765e-02     2.55352e+03     2.23020e-01     2.55326e+03     0.00000e+00    -3.73049e+01     8.99292e+02    -1.02407e+01
    1.46581e-02     2.34221e+03     2.16826e-01     2.34196e+03     0.00000e+00    -3.70727e+01     8.49570e+02    -9.95334e+00
    1.54837e-02     2.14790e+03     2.10796e-01     2.14766e+03     0.00000e+00    -3.68345e+01     8.02519e+02    -9.67338e+00
    1.63558e-02     1.96923e+03     2.04925e-01     1.96900e+03     0.00000e+00    -3.65902e+01     7.57995e+02    -9.40061e+00
    1.72771e-02     1.80497e+03     1.99210e-01     1.80475e+03     0.00000e+00    -3.63395e+01     7.15864e+02    -9.13484e+00
    1.82502e-02     1.65397e+03     1.93646e-01     1.65375e+03     0.00000e+00    -3.60824e+01     6.76000e+02    -8.87588e+00
    1.92781e-02     1.51518e+03     1.88229e-01     1.51497e+03     0.00000e+00    -3.58189e+01     6.38281e+02    -8.62354e+00
    2.03640e-02     1.38763e+03     1.82956e-01     1.38743e+03     0.00000e+00    -3.55487e+01     6.02595e+02    -8.37762e+00
    2.15110e-02     1.27042e+03     1.77821e-01     1.27023e+03     0.00000e+00    -3.52719e+01     5.68832e+02    -8.13796e+00
    2.27226e-02     1.16274e+03     1.72822e-01     1.16255e+03     0.00000e+00    -3.49882e+01     5.36891e+02    -7.90438e+00
    2.40024e-02     1.06381e+03     1.67956e-01     1.06363e+03     0.00000e+00    -3.46977e+01     5.06675e+02    -7.67670e+00
    2.53544e-02     9.72960e+02     1.63217e-01     9.72784e+02     0.00000e+00    -3.44002e+01     4.78093e+02    -7.45477e+00
    2.67824e-02     8.89527e+02     1.58604e-01     8.89357e+02     0.00000e+00    -3.40956e+01     4.51058e+02    -7.23842e+00
    2.82910e-02     8.12926e+02     1.54113e-01     8.12762e+02     0.00000e+00    -3.37838e+01     4.25488e+02    -7.02750e+00
    2.98844e-02     7.42611e+02     1.49740e-01     7.42451e+02     0.00000e+00    -3.34649e+01     4.01305e+02    -6.82185e+00
    3.15677e-02     6.78079e+02     1.45483e-01     6.77925e+02     0.00000e+00    -3.31386e+01     3.78436e+02    -6.62134e+00
    3.33457e-02     6.18868e+02     1.41339e-01     6.18719e+02     0.00000e+00    -3.28049e+01     3.56811e+02    -6.42580e+00
    3.52239e-02     5.64553e+02     1.37304e-01     5.64409e+02     0.00000e+00    -3.24638e+01     3.36365e+02    -6.23511e+00
    3.72079e-02     5.14741e+02     1.33376e-01     5.14601e+02     0.00000e+00    -3.21152e+01     3.17034e+02    -6.04913e+00
    3.93036e-02     4.69070e+02     1.29552e-01     4.68935e+02     0.00000e+00    -3.17590e+01     2.98760e+02    -5.86772e+00
    4.15174e-02     4.27210e+02     1.25829e-01     4.27079e+02     0.00000e+00    -3.13953e+01     2.81488e+02    -5.69076e+00
    4.38559e-02     3.88852e+02     1.22205e-01     3.88726e+02     0.00000e+00    -3.10240e+01     2.65163e+02    -5.51812e+00
    4.63260e-02     3.53716e+02     1.18678e-01     3.53593e+02     0.00000e+00    -3.06450e+01     2.49736e+02    -5.34968e+00
    4.89353e-02     3.21541e+02     1.15245e-01     3.21422e+02     0.00000e+00    -3.02585e+01     2.35159e+02    -5.18533e+00
    5.16916e-02     2.92088e+02     1.11904e-01     2.91973e+02     0.00000e+00    -2.98643e+01     2.21388e+02    -5.02494e+00
    5.46031e-02     2.65138e+02     1.08652e-01     2.65027e+02     0.00000e+00    -2.94625e+01     2.08380e+02    -4.86840e+00
    5.76786e-02     2.40487e+02     1.05487e-01     2.40379e+02     0.00000e+00    -2.90532e+01     1.96095e+02    -4.71561e+00
    6.09274e-02     2.17950e+02     1.02408e-01     2.17845e+02     0.00000e+00    -2.86363e+01     1.84493e+02    -4.56645e+00
    6.43591e-02     1.97353e+02     9.94118e-02     1.97251e+02     0.00000e+00    -2.82121e+01     1.73541e+02    -4.42083e+00
    6.79841e-02     1.78539e+02     9.64970e-02     1.78440e+02     0.00000e+00    -2.77804e+01     1.63202e+02    -4.27863e+00
    7.18133e-02     1.61362e+02     9.36615e-02     1.61266e+02     0.00000e+00    -2.73416e+01     1.53444e+02    -4.13977e+00
    7.58582e-02     1.45688e+02     9.09037e-02     1.45596e+02     0.00000e+00    -2.68957e+01     1.44238e+02    -4.00415e+00
    8.01309e-02     1.31393e+02     8.82216e-02     1.31304e+02     0.00000e+00    -2.64428e+01     1.35553e+02    -3.87166e+00
    8.46443e-02     1.18365e+02     8.56137e-02     1.18278e+02     0.00000e+00    -2.59831e+01     1.27362e+02    -3.74222e+00
    8.94118e-02     1.06498e+02     8.30783e-02     1.06414e+02     0.00000e+00    -2.55169e+01     1.19639e+02    -3.61573e+00
    9.44480e-02     9.56964e+01     8.06138e-02     9.56150e+01     0.00000e+00    -2.50443e+01     1.12359e+02    -3.49211e+00
    9.97677e-02     8.58711e+01     7.82186e-02     8.57923e+01     0.00000e+00    -2.45656e+01     1.05498e+02    -3.37127e+00
    1.05387e-01     7.69409e+01     7.58914e-02     7.68645e+01     0.00000e+00    -2.40812e+01     9.90347e+01    -3.25312e+00
    1.11323e-01     6.88307e+01     7.36307e-02     6.87566e+01     0.00000e+00    -2.35912e+01     9.29471e+01    -3.13757e+00
    1.17593e-01     6.14715e+01     7.14350e-02     6.13997e+01     0.00000e+00    -2.30962e+01     8.72154e+01    -3.02454e+00
    1.24217e-01     5.47999e+01     6.93031e-02     5.47303e+01     0.00000e+00    -2.25963e+01     8.18205e+01    -2.91394e+00
    1.31213e-01     4.87574e+01     6.72337e-02     4.86899e+01     0.00000e+00    -2.20922e+01     7.67443e+01    -2.80570e+00
    1.38604e-01     4.32904e+01     6.52253e-02     4.32250e+01     0.00000e+00    -2.15842e+01     7.19694e+01    -2.69971e+00
    1.46411e-01     3.83495e+01     6.32768e-02     3.82861e+01     0.00000e+00    -2.10728e+01     6.74796e+01    -2.59590e+00
    1.54657e-01     3.38895e+01     6.13870e-02     3.38279e+01     0.00000e+00    -2.05586e+01     6.32594e+01    -2.49419e+00
    1.63368e-01     2.98685e+01     5.95546e-02     2.98089e+01     0.00000e+00    -2.00421e+01     5.92938e+01    -2.39448e+00
    1.72570e-01     2.62485e+01     5.77783e-02     2.61907e+01     0.00000e+00    -1.95240e+01     5.55689e+01    -2.29668e+00
    1.82290e-01     2.29944e+01     5.60571e-02     2.29382e+01     0.00000e+00    -1.90049e+01     5.20712e+01    -2.20071e+00
    1.92557e-01     2.00738e+01     5.43895e-02     2.00194e+01     0.00000e+00    -1.84855e+01     4.87880e+01    -2.10648e+00
    2.03403e-01     1.74576e+01     5.27745e-02     1.74048e+01     0.00000e+00    -1.79665e+01     4.57071e+01    -2.01390e+00
    2.14860e-01     1.51186e+01     5.12108e-02     1.50674e+01     0.00000e+00    -1.74488e+01     4.28169e+01    -1.92287e+00
    2.26962e-01     1.30324e+01     4.96970e-02     1.29827e+01     0.00000e+00    -1.69331e+01     4.01063e+01    -1.83331e+00
    2.39745e-01     1.11766e+01     4.82319e-02     1.11284e+01     0.00000e+00    -1.64204e+01     3.75649e+01    -1.74513e+00
    2.53249e-01     9.53099e+00     4.68142e-02     9.48419e+00     0.00000e+00    -1.59116e+01     3.51824e+01    -1.65828e+00
    2.67513e-01     8.07707e+00     4.54424e-02     8.03165e+00     0.00000e+00    -1.54075e+01     3.29493e+01    -1.57271e+00
    2.82581e-01     6.79829e+00     4.41152e-02     6.75420e+00     0.00000e+00    -1.49092e+01     3.08565e+01    -1.48839e+00
    2.98497e-01     5.67962e+00     4.28312e-02     5.63682e+00     0.00000e+00    -1.44176e+01     2.88950e+01    -1.40536e+00
    3.15310e-01     4.70744e+00     4.15888e-02     4.66588e+00     0.00000e+00    -1.39338e+01     2.70566e+01    -1.32371e+00
    3.33070e-01     3.86928e+00     4.03868e-02     3.82892e+00     0.00000e+00    -1.34586e+01     2.53333e+01    -1.24361e+00
    3.51830e-01     3.15347e+00     3.92238e-02     3.11427e+00     0.00000e+00    -1.29932e+01     2.37176e+01    -1.16531e+00
    3.71647e-01     2.54888e+00     3.80983e-02     2.51081e+00     0.00000e+00    -1.25383e+01     2.22022e+01    -1.08919e+00
    3.92579e-01     2.04455e+00     3.70093e-02     2.00756e+00     0.00000e+00    -1.20949e+01     2.07805e+01    -1.01568e+00
    4.14691e-01     1.62946e+00     3.59557e-02     1.59352e+00     0.00000e+00    -1.16637e+01     1.94460e+01    -9.45313e-01
    4.38049e-01     1.29247e+00     3.49362e-02     1.25755e+00     0.00000e+00    -1.12452e+01     1.81929e+01    -8.78587e-01
    4.62722e-01     1.02242e+00     3.39501e-02     9.88486e-01     0.00000e+00    -1.08401e+01     1.70156e+01    -8.15962e-01
    4.88785e-01     8.08495e-01     3.29963e-02     7.75510e-01     0.00000e+00    -1.04487e+01     1.59090e+01    -7.57777e-01
    5.16315e-01     6.40590e-01     3.20741e-02     6.08524e-01     0.00000e+00    -1.00711e+01     1.48684e+01    -7.04471e-01
    5.45397e-01     5.09650e-01     3.11827e-02     4.78474e-01     0.00000e+00    -9.70748e+00     1.38895e+01    -6.56300e-01
    5.76116e-01     4.07818e-01     3.03207e-02     3.77503e-01     0.00000e+00    -9.35780e+00     1.29682e+01    -6.12645e-01
    6.08566e-01     3.28663e-01     2.94870e-02     2.99180e-01     0.00000e+00    -9.02189e+00     1.21009e+01    -5.73268e-01
    6.42843e-01     2.67016e-01     2.86806e-02     2.38339e-01     0.00000e+00    -8.69951e+00     1.12842e+01    -5.37856e-01
    6.79051e-01     2.18824e-01     2.79005e-02     1.90926e-01     0.00000e+00    -8.39036e+00     1.05151e+01    -5.06067e-01
    7.17299e-01     1.80952e-01     2.71457e-02     1.53808e-01     0.00000e+00    -8.09408e+00     9.79056e+00    -4.77547e-01
    7.57701e-01     1.51005e-01     2.64153e-02     1.24591e-01     0.00000e+00    -7.81025e+00     9.10801e+00    -4.51955e-01
