# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.365234375, "A":28,  "μ[AU]": -1.160e+02, "T[AU]": 1.838e+01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.40070e+05     5.52575e-01     1.40067e+05     0.00000e+00    -2.25110e+01     1.29773e+04    -3.85423e+01
    1.05632e-03     1.28917e+05     5.37658e-01     1.28914e+05     0.00000e+00    -2.24890e+01     1.22841e+04    -3.74951e+01
    1.11582e-03     1.18646e+05     5.23144e-01     1.18644e+05     0.00000e+00    -2.24628e+01     1.16279e+04    -3.64759e+01
    1.17867e-03     1.09188e+05     5.09023e-01     1.09186e+05     0.00000e+00    -2.24327e+01     1.10067e+04    -3.54839e+01
    1.24506e-03     1.00479e+05     4.95283e-01     1.00476e+05     0.00000e+00    -2.23985e+01     1.04186e+04    -3.45184e+01
    1.31519e-03     9.24586e+04     4.81914e-01     9.24565e+04     0.00000e+00    -2.23605e+01     9.86193e+03    -3.35785e+01
    1.38926e-03     8.50737e+04     4.68907e-01     8.50718e+04     0.00000e+00    -2.23186e+01     9.33491e+03    -3.26638e+01
    1.46751e-03     7.82738e+04     4.56251e-01     7.82719e+04     0.00000e+00    -2.22730e+01     8.83600e+03    -3.17733e+01
    1.55017e-03     7.20125e+04     4.43937e-01     7.20108e+04     0.00000e+00    -2.22235e+01     8.36370e+03    -3.09066e+01
    1.63749e-03     6.62475e+04     4.31956e-01     6.62459e+04     0.00000e+00    -2.21704e+01     7.91659e+03    -3.00628e+01
    1.72972e-03     6.09394e+04     4.20299e-01     6.09379e+04     0.00000e+00    -2.21135e+01     7.49333e+03    -2.92415e+01
    1.82714e-03     5.60521e+04     4.08957e-01     5.60508e+04     0.00000e+00    -2.20530e+01     7.09264e+03    -2.84420e+01
    1.93006e-03     5.15526e+04     3.97921e-01     5.15513e+04     0.00000e+00    -2.19889e+01     6.71333e+03    -2.76636e+01
