# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.641332814017444, "A":28,  "μ[AU]": 1.980e-01, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.457221e+03    1.804979e+00    1.455099e+03    0.000000e+00   -4.245230e+01    6.071144e+02   -8.513580e+00
   2.153336e-02    1.295382e+03    1.735492e+00    1.293368e+03    0.000000e+00   -4.232725e+01    5.609539e+02   -8.190201e+00
   2.318427e-02    1.150956e+03    1.668408e+00    1.149043e+03    0.000000e+00   -4.217117e+01    5.181205e+02   -7.877963e+00
   2.496176e-02    1.022105e+03    1.603637e+00    1.020286e+03    0.000000e+00   -4.198511e+01    4.783782e+02   -7.576458e+00
   2.687552e-02    9.071788e+02    1.541096e+00    9.054487e+02    0.000000e+00   -4.176999e+01    4.415082e+02   -7.285291e+00
   2.893601e-02    8.047044e+02    1.480703e+00    8.030580e+02    0.000000e+00   -4.152669e+01    4.073072e+02   -7.004085e+00
   3.115447e-02    7.133619e+02    1.422378e+00    7.117946e+02    0.000000e+00   -4.125601e+01    3.755863e+02   -6.732475e+00
   3.354302e-02    6.319703e+02    1.366048e+00    6.304778e+02    0.000000e+00   -4.095866e+01    3.461701e+02   -6.470111e+00
   3.611469e-02    5.594730e+02    1.311638e+00    5.580512e+02    0.000000e+00   -4.063533e+01    3.188957e+02   -6.216657e+00
   3.888352e-02    4.949248e+02    1.259081e+00    4.935697e+02    0.000000e+00   -4.028664e+01    2.936119e+02   -5.971793e+00
   4.186463e-02    4.374785e+02    1.208308e+00    4.361867e+02    0.000000e+00   -3.991319e+01    2.701781e+02   -5.735205e+00
   4.507430e-02    3.863775e+02    1.159257e+00    3.851459e+02    0.000000e+00   -3.951551e+01    2.484638e+02   -5.506599e+00
   4.853005e-02    3.409437e+02    1.111865e+00    3.397693e+02    0.000000e+00   -3.909415e+01    2.283478e+02   -5.285687e+00
   5.225074e-02    3.005707e+02    1.066073e+00    2.994509e+02    0.000000e+00   -3.864960e+01    2.097173e+02   -5.072196e+00
   5.625669e-02    2.647168e+02    1.021825e+00    2.636486e+02    0.000000e+00   -3.818236e+01    1.924680e+02   -4.865869e+00
   6.056977e-02    2.328953e+02    9.790672e-01    2.318765e+02    0.000000e+00   -3.769292e+01    1.765022e+02   -4.666447e+00
   6.521352e-02    2.046728e+02    9.377477e-01    2.037010e+02    0.000000e+00   -3.718176e+01    1.617301e+02   -4.473696e+00
   7.021330e-02    1.796601e+02    8.978164e-01    1.787333e+02    0.000000e+00   -3.664939e+01    1.480673e+02   -4.287383e+00
   7.559640e-02    1.575100e+02    8.592268e-01    1.566262e+02    0.000000e+00   -3.609631e+01    1.354362e+02   -4.107291e+00
   8.139221e-02    1.379114e+02    8.219332e-01    1.370687e+02    0.000000e+00   -3.552304e+01    1.237640e+02   -3.933209e+00
   8.763238e-02    1.205862e+02    7.858927e-01    1.197828e+02    0.000000e+00   -3.493016e+01    1.129835e+02   -3.764938e+00
   9.435096e-02    1.052854e+02    7.510640e-01    1.045197e+02    0.000000e+00   -3.431823e+01    1.030318e+02   -3.602285e+00
   1.015846e-01    9.178681e+01    7.174082e-01    9.105718e+01    0.000000e+00   -3.368788e+01    9.385089e+01   -3.445073e+00
   1.093729e-01    7.989125e+01    6.848878e-01    7.919623e+01    0.000000e+00   -3.303977e+01    8.538631e+01   -3.293125e+00
   1.177583e-01    6.942089e+01    6.534673e-01    6.875908e+01    0.000000e+00   -3.237463e+01    7.758766e+01   -3.146278e+00
   1.267866e-01    6.021666e+01    6.231129e-01    5.958675e+01    0.000000e+00   -3.169320e+01    7.040798e+01   -3.004376e+00
   1.365070e-01    5.213654e+01    5.937928e-01    5.153721e+01    0.000000e+00   -3.099630e+01    6.380356e+01   -2.867271e+00
   1.469727e-01    4.505341e+01    5.654763e-01    4.448350e+01    0.000000e+00   -3.028482e+01    5.773364e+01   -2.734822e+00
   1.582408e-01    3.885385e+01    5.381347e-01    3.831218e+01    0.000000e+00   -2.955969e+01    5.216025e+01   -2.606895e+00
   1.703728e-01    3.343650e+01    5.117406e-01    3.292199e+01    1.204217e-17   -2.882191e+01    4.704803e+01   -2.483365e+00
   1.834349e-01    2.871092e+01    4.862679e-01    2.822250e+01    4.131875e-17   -2.807255e+01    4.236396e+01   -2.364112e+00
   1.974984e-01    2.459633e+01    4.616921e-01    2.413301e+01    1.883843e-15   -2.731274e+01    3.807724e+01   -2.249021e+00
   2.126402e-01    2.102075e+01    4.379896e-01    2.058154e+01    1.289344e-14   -2.654368e+01    3.415912e+01   -2.137987e+00
   2.289428e-01    1.791998e+01    4.151386e-01    1.750396e+01    2.424759e-13   -2.576663e+01    3.058277e+01   -2.030907e+00
   2.464954e-01    1.523682e+01    3.931176e-01    1.484309e+01    1.224510e-12   -2.498291e+01    2.732308e+01   -1.927686e+00
   2.653937e-01    1.292037e+01    3.719068e-01    1.254806e+01    1.832278e-11   -2.419389e+01    2.435661e+01   -1.828231e+00
   2.857408e-01    1.092536e+01    3.514870e-01    1.057364e+01    6.632773e-11   -2.340101e+01    2.166143e+01   -1.732456e+00
   3.076479e-01    9.211560e+00    3.318400e-01    8.879606e+00    5.586624e-10   -2.260575e+01    1.921701e+01   -1.640279e+00
   3.312346e-01    7.743269e+00    3.129482e-01    7.430295e+00    3.754416e-09   -2.180963e+01    1.700414e+01   -1.551621e+00
   3.566297e-01    6.488847e+00    2.947948e-01    6.194090e+00    1.842338e-08   -2.101418e+01    1.500487e+01   -1.466408e+00
   3.839717e-01    5.420281e+00    2.773635e-01    5.143000e+00    7.573613e-08   -2.022098e+01    1.320235e+01   -1.384566e+00
   4.134099e-01    4.512834e+00    2.606386e-01    4.252306e+00    2.802023e-07   -1.943161e+01    1.158084e+01   -1.306027e+00
   4.451052e-01    3.744679e+00    2.446047e-01    3.500199e+00    9.403075e-07   -1.864766e+01    1.012558e+01   -1.230725e+00
   4.792304e-01    3.096614e+00    2.292471e-01    2.867496e+00    2.820688e-06   -1.787068e+01    8.822818e+00   -1.158595e+00
   5.159720e-01    2.551753e+00    2.145508e-01    2.337329e+00    7.511009e-06   -1.710222e+01    7.659612e+00   -1.089575e+00
   5.555304e-01    2.095317e+00    2.005014e-01    1.894937e+00    1.793219e-05   -1.634380e+01    6.623928e+00   -1.023604e+00
   5.981217e-01    1.714390e+00    1.870846e-01    1.527416e+00    4.140831e-05   -1.559687e+01    5.704509e+00   -9.606240e-01
   6.439784e-01    1.397711e+00    1.742863e-01    1.223523e+00    8.349292e-05   -1.486282e+01    4.890857e+00   -9.005774e-01
   6.933508e-01    1.135505e+00    1.620926e-01    9.734995e-01    1.596374e-04   -1.414298e+01    4.173215e+00   -8.434104e-01
   7.465085e-01    9.193012e-01    1.504895e-01    7.688865e-01    2.793438e-04   -1.343858e+01    3.542485e+00   -7.890697e-01
   8.037417e-01    7.417945e-01    1.394635e-01    6.023940e-01    4.557388e-04   -1.275078e+01    2.990241e+00   -7.375058e-01
   8.653628e-01    5.968314e-01    1.290113e-01    4.678726e-01    6.979869e-04   -1.208061e+01    2.508656e+00   -6.891832e-01
   9.317083e-01    4.789536e-01    1.191175e-01    3.598787e-01    1.008054e-03   -1.142901e+01    2.090523e+00   -6.438165e-01
   1.003140e+00    3.835038e-01    1.097654e-01    2.737723e-01    1.379986e-03   -1.079681e+01    1.729162e+00   -6.011477e-01
