# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.650798236970475, "A":28,  "μ[AU]": -2.692e+02, "T[AU]": 3.675e+01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.38370e+05     4.03394e-01     1.37872e+05     0.00000e+00    -5.54833e+00     1.29942e+04    -3.83864e+01
    2.68741e-03     2.97977e+04     2.46774e-01     2.96910e+04     0.00000e+00    -5.54658e+00     4.83158e+03    -2.30676e+01
    7.22218e-03     5.81219e+03     1.51646e-01     5.79172e+03     0.00000e+00    -2.30630e+00     1.79747e+03    -1.34331e+01
    1.94090e-02     7.92354e+02     9.40775e-02     7.89745e+02     0.00000e+00    -1.41595e+00     6.68139e+02    -6.96861e+00
    5.21599e-02     1.51134e+01     5.98916e-02     1.50412e+01     0.00000e+00     2.07065e+00     2.51066e+02    -1.92265e+00
    1.40175e-01     2.25828e-01     3.95598e-02     1.86203e-01     0.00000e+00    -1.26652e+00     9.12358e+01    -5.10965e-01
    3.76708e-01     5.12830e-02     2.94594e-02     2.18060e-02     0.00000e+00     2.58739e+00     3.68580e+01    -3.26225e-01
    1.01237e+00     2.52874e-02     2.28042e-02     2.47643e-03     0.00000e+00    -1.67643e+00     1.09258e+01    -2.64137e-01
    1.81377e+00     2.13260e-02     2.07196e-02     6.01181e-04     0.00000e+00    -2.25228e+00     4.67621e+00    -2.51090e-01
    2.42949e+00     2.02283e-02     1.99837e-02     2.39894e-04     0.00000e+00    -2.37394e+00     2.73806e+00    -2.47180e-01
    3.04522e+00     1.96425e-02     1.95429e-02     9.53276e-05     0.00000e+00    -2.36959e+00     1.66048e+00    -2.45032e-01
    3.66094e+00     1.93039e-02     1.92660e-02     3.40535e-05     0.00000e+00    -2.28894e+00     1.02314e+00    -2.43770e-01
