# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":0.9648724655194774, "A":28,  "μ[AU]": 6.338e-03, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.462472e+03    6.980432e-01    1.459875e+03    9.855939e-55   -4.207162e+01    6.074950e+02   -8.523662e+00
   2.321925e-02    1.152334e+03    6.447247e-01    1.150199e+03   -5.489439e-54   -4.180867e+01    5.176383e+02   -7.881060e+00
   2.695668e-02    9.060528e+02    5.950593e-01    9.042930e+02    3.946884e-53   -4.141840e+01    4.404035e+02   -7.282319e+00
   3.129569e-02    7.107108e+02    5.487819e-01    7.092541e+02   -5.703967e-53   -4.090931e+01    3.740500e+02   -6.724253e+00
   3.633312e-02    5.559840e+02    5.056475e-01    5.547732e+02   -2.239700e-51   -4.028855e+01    3.170783e+02   -6.203919e+00
   4.218140e-02    4.336236e+02    4.654304e-01    4.326128e+02   -3.065981e-50   -3.956219e+01    2.681972e+02   -5.718603e+00
   4.897102e-02    3.370392e+02    4.279225e-01    3.361914e+02   -3.232905e-49   -3.873548e+01    2.262943e+02   -5.265804e+00
   5.685351e-02    2.609659e+02    3.929328e-01    2.602515e+02    1.968020e-47   -3.781315e+01    1.904113e+02   -4.843227e+00
   6.600480e-02    2.011985e+02    3.602860e-01    2.005934e+02   -1.096565e-45   -3.679964e+01    1.597224e+02   -4.448764e+00
   7.662909e-02    1.543784e+02    3.298218e-01    1.538634e+02   -1.645562e-44   -3.569933e+01    1.335157e+02   -4.080487e+00
   8.896351e-02    1.178237e+02    3.013940e-01    1.173833e+02    5.906040e-40   -3.451680e+01    1.111772e+02   -3.736638e+00
   1.032833e-01    8.939414e+01    2.748697e-01    8.901574e+01    6.370900e-34   -3.325700e+01    9.217707e+01   -3.415618e+00
   1.199080e-01    6.738147e+01    2.501282e-01    6.705499e+01    8.195140e-29   -3.192550e+01    7.605759e+01   -3.115976e+00
   1.392087e-01    5.042361e+01    2.270607e-01    5.014081e+01    1.979079e-24   -3.052861e+01    6.242301e+01   -2.836403e+00
   1.616161e-01    3.743498e+01    2.055691e-01    3.718920e+01    1.065191e-20   -2.907355e+01    5.093064e+01   -2.575719e+00
   1.876302e-01    2.755136e+01    1.855654e-01    2.733717e+01    1.587160e-17   -2.756857e+01    4.128330e+01   -2.332862e+00
   2.178317e-01    2.008569e+01    1.669702e-01    1.989864e+01    7.708600e-15   -2.602296e+01    3.322281e+01   -2.106882e+00
   2.528944e-01    1.449284e+01    1.497124e-01    1.432927e+01    1.414253e-12   -2.444710e+01    2.652443e+01   -1.896923e+00
   2.936009e-01    1.034139e+01    1.337280e-01    1.019828e+01    1.111712e-10   -2.285231e+01    2.099215e+01   -1.702215e+00
   3.408596e-01    7.291146e+00    1.189584e-01    7.165970e+00    4.177572e-09   -2.125076e+01    1.645477e+01   -1.522059e+00
   3.957253e-01    5.075018e+00    1.053499e-01    4.965643e+00    8.258536e-08   -1.965524e+01    1.276250e+01   -1.355811e+00
   4.594222e-01    3.484543e+00    9.285210e-02    3.389158e+00    9.346344e-07   -1.807880e+01    9.784277e+00   -1.202870e+00
   5.333719e-01    2.358187e+00    8.141659e-02    2.275228e+00    6.529922e-06   -1.653447e+01    7.405435e+00   -1.062661e+00
   6.192248e-01    1.571869e+00    7.099585e-02    1.499970e+00    3.015183e-05   -1.503479e+01    5.525870e+00   -9.346209e-01
   7.188968e-01    1.031277e+00    6.154187e-02    9.692324e-01    9.793309e-05   -1.359145e+01    4.058482e+00   -8.181838e-01
   8.346122e-01    6.656346e-01    5.300606e-02    6.123676e-01    2.369797e-04   -1.221488e+01    2.927886e+00   -7.129047e-01
