# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":1.1871100808888762, "A":28,  "μ[AU]": 2.402e-02, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.462547e+03    8.037257e-01    1.459776e+03    1.854569e-54   -4.208713e+01    6.074795e+02   -8.523806e+00
   2.321925e-02    1.152392e+03    7.423335e-01    1.150109e+03   -1.032935e-53   -4.182417e+01    5.176228e+02   -7.881192e+00
   2.695668e-02    9.060988e+02    6.851475e-01    9.042096e+02    7.426759e-53   -4.143387e+01    4.403881e+02   -7.282441e+00
   3.129569e-02    7.107469e+02    6.318624e-01    7.091773e+02   -1.073302e-52   -4.092476e+01    3.740345e+02   -6.724365e+00
   3.633312e-02    5.560123e+02    5.821962e-01    5.547025e+02   -4.214390e-51   -4.030397e+01    3.170629e+02   -6.204023e+00
   4.218140e-02    4.336458e+02    5.358888e-01    4.325478e+02   -5.769185e-50   -3.957757e+01    2.681818e+02   -5.718699e+00
   4.897102e-02    3.370567e+02    4.927008e-01    3.361318e+02   -6.083281e-49   -3.875082e+01    2.262790e+02   -5.265894e+00
   5.685351e-02    2.609797e+02    4.524121e-01    2.601969e+02    3.703176e-47   -3.782844e+01    1.903960e+02   -4.843310e+00
   6.600480e-02    2.012095e+02    4.148210e-01    2.005435e+02   -2.063381e-45   -3.681487e+01    1.597072e+02   -4.448843e+00
   7.662909e-02    1.543872e+02    3.797428e-01    1.538177e+02   -3.096416e-44   -3.571451e+01    1.335005e+02   -4.080563e+00
   8.896351e-02    1.178309e+02    3.470092e-01    1.173417e+02    1.111326e-39   -3.453191e+01    1.111621e+02   -3.736712e+00
   1.032833e-01    8.940000e+01    3.164670e-01    8.897790e+01    1.198797e-33   -3.327205e+01    9.216203e+01   -3.415691e+00
   1.199080e-01    6.738637e+01    2.879775e-01    6.702067e+01    1.542060e-28   -3.194047e+01    7.604263e+01   -3.116050e+00
   1.392087e-01    5.042777e+01    2.614153e-01    5.010977e+01    3.723987e-24   -3.054349e+01    6.240813e+01   -2.836479e+00
   1.616161e-01    3.743858e+01    2.366673e-01    3.716121e+01    2.004345e-20   -2.908834e+01    5.091586e+01   -2.575799e+00
   1.876302e-01    2.755453e+01    2.136321e-01    2.731201e+01    2.986522e-17   -2.758325e+01    4.126862e+01   -2.332949e+00
   2.178317e-01    2.008853e+01    1.922184e-01    1.987613e+01    1.450509e-14   -2.603752e+01    3.320825e+01   -2.106978e+00
   2.528944e-01    1.449542e+01    1.723444e-01    1.430921e+01    2.661166e-12   -2.446152e+01    2.651001e+01   -1.897032e+00
   2.936009e-01    1.034377e+01    1.539360e-01    1.018050e+01    2.091883e-10   -2.286656e+01    2.097789e+01   -1.702341e+00
   3.408596e-01    7.293364e+00    1.369260e-01    7.150289e+00    7.860838e-09   -2.126483e+01    1.644070e+01   -1.522207e+00
   3.957253e-01    5.077111e+00    1.212525e-01    4.951911e+00    1.553989e-07   -1.966907e+01    1.274867e+01   -1.355989e+00
   4.594222e-01    3.486536e+00    1.068574e-01    3.377224e+00    1.758680e-06   -1.809235e+01    9.770734e+00   -1.203088e+00
   5.333719e-01    2.360107e+00    9.368523e-02    2.264951e+00    1.228720e-05   -1.654765e+01    7.392251e+00   -1.062935e+00
   6.192248e-01    1.573738e+00    8.168138e-02    1.491218e+00    5.673600e-05   -1.504752e+01    5.513138e+00   -9.349720e-01
   7.188968e-01    1.033118e+00    7.079108e-02    9.618790e-01    1.842784e-04   -1.360361e+01    4.046322e+00   -8.186442e-01
   8.346122e-01    6.674667e-01    6.095912e-02    6.062926e-01    4.459192e-04   -1.222631e+01    2.916452e+00   -7.135132e-01
   9.689534e-01    4.246575e-01    5.214047e-02    3.724325e-01    8.477498e-04   -1.092443e+01    2.058776e+00   -6.203380e-01
   1.124919e+00    2.660979e-01    4.426645e-02    2.218148e-01    1.329529e-03   -9.704842e+00    1.418216e+00   -5.372888e-01
   1.305988e+00    1.644425e-01    3.727518e-02    1.271818e-01    1.797625e-03   -8.572430e+00    9.483838e-01   -4.638300e-01
   1.516203e+00    1.004792e-01    3.110214e-02    6.940240e-02    2.178242e-03   -7.530003e+00    6.107113e-01   -3.994403e-01
   1.760255e+00    6.098857e-02    2.568131e-02    3.533335e-02    2.444178e-03   -6.578337e+00    3.736217e-01   -3.436416e-01
   2.043590e+00    3.707748e-02    2.094773e-02    1.615223e-02    2.607113e-03   -5.716309e+00    2.117111e-01   -2.960535e-01
   2.372532e+00    2.290780e-02    1.684315e-02    6.082350e-03    2.696332e-03   -4.941092e+00    1.049534e-01   -2.564864e-01
   2.754420e+00    1.475535e-02    1.332678e-02    1.441808e-03    2.749610e-03   -4.248388e+00    3.796448e-02   -2.250968e-01
   3.197779e+00    1.033864e-02    1.034831e-02    9.256909e-26    2.887661e-03   -3.632593e+00   -6.041868e-04   -2.025916e-01
   3.712501e+00    8.342252e-03    8.349253e-03   -3.114854e-20    3.574949e-03   -3.086985e+00   -1.863626e-02   -1.901291e-01
   4.310075e+00    7.939595e-03    7.944526e-03   -4.156508e-20    4.962766e-03   -2.605196e+00   -2.234046e-02   -1.873664e-01
   5.003835e+00    8.393092e-03    8.396234e-03   -3.001637e-20    6.423739e-03   -2.182909e+00   -1.823489e-02   -1.904713e-01
   5.809265e+00    9.075982e-03    9.077639e-03   -1.546632e-20    7.467757e-03   -1.816537e+00   -1.206519e-02   -1.949312e-01
   6.744339e+00    9.638879e-03    9.642098e-03   -6.349684e-21    8.067964e-03   -1.501217e+00   -7.008113e-03   -1.984331e-01
   7.829924e+00    1.000190e-02    1.000164e-02   -2.151143e-21    8.391730e-03   -1.230725e+00   -3.761613e-03   -2.006160e-01
   9.090248e+00    1.021047e-02    1.020982e-02   -5.402985e-22    8.570002e-03   -9.986716e-01   -1.901017e-03   -2.018450e-01
   1.055344e+01    1.032843e-02    1.032766e-02   -3.096439e-23    8.674015e-03   -7.993415e-01   -8.486929e-04   -2.025324e-01
   1.225214e+01    1.040305e-02    1.040026e-02    2.143616e-06    8.744784e-03   -6.278867e-01   -1.813255e-04   -2.029643e-01
   1.422428e+01    1.045298e-02    1.044681e-02    5.726296e-06    8.793261e-03   -4.803300e-01    2.669232e-04   -2.032522e-01
   1.651386e+01    1.048582e-02    1.047694e-02    8.649653e-06    8.825136e-03   -3.533215e-01    5.629074e-04   -2.034409e-01
   1.917197e+01    1.050711e-02    1.049632e-02    1.075116e-05    8.845863e-03   -2.439846e-01    7.553740e-04   -2.035631e-01
   2.225794e+01    1.052043e-02    1.050837e-02    1.214087e-05    8.859183e-03   -1.498522e-01    8.758156e-04   -2.036394e-01
   2.584063e+01    1.052332e-02    1.051100e-02    1.245238e-05    8.866787e-03   -6.884811e-02    9.023081e-04   -2.036560e-01
   3.000000e+01    1.042198e-02    1.041876e-02    3.419517e-06    8.841941e-03    0.000000e+00    0.000000e+00   -2.030736e-01
