# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.568133465496756, "A":28,  "μ[AU]": 1.917e-01, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46293e+03     1.90295e+00     1.45876e+03    8.21001e-100    -4.22486e+01     6.07318e+02    -8.52454e+00
    2.32192e-02     1.15270e+03     1.75756e+00     1.14916e+03     1.34960e-99    -4.19856e+01     5.17461e+02    -7.88188e+00
    2.69567e-02     9.06346e+02     1.62212e+00     9.03332e+02     1.96329e-99    -4.15952e+01     4.40227e+02    -7.28309e+00
    3.12957e-02     7.10946e+02     1.49593e+00     7.08363e+02     2.67576e-99    -4.10860e+01     3.73873e+02    -6.72498e+00
    3.63331e-02     5.56173e+02     1.37830e+00     5.53948e+02     3.50290e-99    -4.04650e+01     3.16902e+02    -6.20461e+00
    4.21814e-02     4.33775e+02     1.26862e+00     4.31851e+02     4.46319e-99    -3.97385e+01     2.68021e+02    -5.71926e+00
    4.89710e-02     3.37162e+02     1.16632e+00     3.35489e+02     1.84929e-74    -3.89115e+01     2.26118e+02    -5.26643e+00
    5.68535e-02     2.61065e+02     1.07089e+00     2.59605e+02     5.52015e-74    -3.79889e+01     1.90236e+02    -4.84383e+00
    6.60048e-02     2.01279e+02     9.81840e-01     1.99999e+02     9.78187e-74    -3.69751e+01     1.59547e+02    -4.44934e+00
    7.66291e-02     1.54444e+02     8.98738e-01     1.53319e+02     3.97778e-61    -3.58744e+01     1.33341e+02    -4.08105e+00
    8.89635e-02     1.17878e+02     8.21184e-01     1.16886e+02     3.40949e-60    -3.46915e+01     1.11003e+02    -3.73719e+00
    1.03283e-01     8.94386e+01     7.48815e-01     8.85618e+01     6.90597e-60    -3.34313e+01     9.20028e+01    -3.41617e+00
    1.19908e-01     6.74185e+01     6.81300e-01     6.66421e+01     2.73784e-51    -3.20993e+01     7.58838e+01    -3.11653e+00
    1.39209e-01     5.04547e+01     6.18342e-01     4.97663e+01     2.06769e-45    -3.07018e+01     6.22498e+01    -2.83697e+00
    1.61616e-01     3.74614e+01     5.59673e-01     3.68506e+01     1.30761e-44    -2.92461e+01     5.07581e+01    -2.57631e+00
    1.87630e-01     2.75740e+01     5.05051e-01     2.70322e+01     7.73155e-40    -2.77404e+01     4.11114e+01    -2.33348e+00
    2.17832e-01     2.01054e+01     4.54258e-01     1.96249e+01     5.93988e-36    -2.61940e+01     3.30517e+01    -2.10755e+00
    2.52894e-01     1.45102e+01     4.07099e-01     1.40847e+01     1.18553e-32    -2.46172e+01     2.63543e+01    -1.89765e+00
    2.93601e-01     1.03569e+01     3.63397e-01     9.98075e+00     2.46625e-28    -2.30214e+01     2.08231e+01    -1.70303e+00
    3.40860e-01     7.30520e+00     3.22990e-01     6.97351e+00     7.50478e-26    -2.14185e+01     1.62870e+01    -1.52300e+00
    3.95725e-01     5.08793e+00     2.85729e-01     4.79638e+00     9.20324e-23    -1.98215e+01     1.25962e+01    -1.35691e+00
    4.59422e-01     3.49659e+00     2.51472e-01     3.24129e+00     3.83322e-20    -1.82432e+01     9.61984e+00    -1.20419e+00
