# All units in [AU] if not specified
{"name":"Al", "Z":18, "Zstar":1.0000038146972656, "A":49,  "μ[AU]": -1.606e-01, "T[AU]": 4.410e-02, "rs[AU]": 1.400e+01 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     2.30022e+05     0.00000e+00     2.30003e+05     0.00000e+00    -8.10781e+01     1.79188e+04    -4.54438e+01
    1.06135e-03     2.10305e+05     0.00000e+00     2.10288e+05     0.00000e+00    -8.10387e+01     1.68783e+04    -4.41111e+01
    1.12647e-03     1.92275e+05     0.00000e+00     1.92259e+05     0.00000e+00    -8.09913e+01     1.58980e+04    -4.28173e+01
    1.19558e-03     1.75786e+05     0.00000e+00     1.75771e+05     0.00000e+00    -8.09361e+01     1.49743e+04    -4.15612e+01
    1.26894e-03     1.60707e+05    3.25944e-150     1.60694e+05     0.00000e+00    -8.08732e+01     1.41041e+04    -4.03418e+01
    1.34679e-03     1.46918e+05    1.79135e-141     1.46906e+05     0.00000e+00    -8.08026e+01     1.32842e+04    -3.91579e+01
    1.42942e-03     1.34308e+05    3.06169e-133     1.34298e+05     0.00000e+00    -8.07247e+01     1.25117e+04    -3.80086e+01
    1.51712e-03     1.22778e+05    1.74099e-125     1.22768e+05     0.00000e+00    -8.06393e+01     1.17838e+04    -3.68927e+01
    1.61020e-03     1.12234e+05    3.50990e-118     1.12225e+05     0.00000e+00    -8.05467e+01     1.10981e+04    -3.58094e+01
    1.70899e-03     1.02592e+05    2.66364e-111     1.02584e+05     0.00000e+00    -8.04468e+01     1.04520e+04    -3.47576e+01
    1.81384e-03     9.37749e+04    8.05105e-105     9.37678e+04     0.00000e+00    -8.03397e+01     9.84322e+03    -3.37364e+01
    1.92513e-03     8.57128e+04     1.02216e-98     8.57063e+04     0.00000e+00    -8.02254e+01     9.26968e+03    -3.27450e+01
    2.04324e-03     7.83408e+04     5.73116e-93     7.83350e+04     0.00000e+00    -8.01040e+01     8.72931e+03    -3.17823e+01
    2.16860e-03     7.15999e+04     1.48772e-87     7.15947e+04     0.00000e+00    -7.99754e+01     8.22019e+03    -3.08477e+01
    2.30165e-03     6.54362e+04     1.86928e-82     6.54316e+04     0.00000e+00    -7.98398e+01     7.74051e+03    -2.99402e+01
    2.44286e-03     5.98005e+04     1.18550e-77     5.97963e+04     0.00000e+00    -7.96969e+01     7.28858e+03    -2.90591e+01
    2.59274e-03     5.46474e+04     3.94781e-73     5.46437e+04     0.00000e+00    -7.95469e+01     6.86279e+03    -2.82036e+01
    2.75181e-03     4.99358e+04     7.16463e-69     4.99325e+04     0.00000e+00    -7.93897e+01     6.46162e+03    -2.73729e+01
    2.92065e-03     4.56280e+04     7.33902e-65     4.56251e+04     0.00000e+00    -7.92251e+01     6.08367e+03    -2.65663e+01
    3.09984e-03     4.16894e+04     4.38564e-61     4.16868e+04     0.00000e+00    -7.90533e+01     5.72758e+03    -2.57830e+01
    3.29002e-03     3.80885e+04     1.57723e-57     3.80862e+04     0.00000e+00    -7.88741e+01     5.39209e+03    -2.50225e+01
    3.49188e-03     3.47964e+04     3.51522e-54     3.47943e+04     0.00000e+00    -7.86874e+01     5.07601e+03    -2.42839e+01
    3.70611e-03     3.17866e+04     4.99122e-51     3.17848e+04     0.00000e+00    -7.84931e+01     4.77822e+03    -2.35667e+01
    3.93350e-03     2.90351e+04     4.63404e-48     2.90335e+04     0.00000e+00    -7.82912e+01     4.49766e+03    -2.28703e+01
    4.17483e-03     2.65197e+04     2.88312e-45     2.65183e+04     0.00000e+00    -7.80815e+01     4.23335e+03    -2.21940e+01
    4.43097e-03     2.42203e+04     1.23012e-42     2.42191e+04     0.00000e+00    -7.78640e+01     3.98433e+03    -2.15372e+01
    4.70282e-03     2.21184e+04     3.67848e-40     2.21173e+04     0.00000e+00    -7.76385e+01     3.74972e+03    -2.08993e+01
    4.99135e-03     2.01970e+04     7.86925e-38     2.01961e+04     0.00000e+00    -7.74048e+01     3.52870e+03    -2.02798e+01
    5.29759e-03     1.84408e+04     1.22782e-35     1.84401e+04     0.00000e+00    -7.71629e+01     3.32048e+03    -1.96782e+01
    5.62261e-03     1.68356e+04     1.42291e-33     1.68350e+04     0.00000e+00    -7.69127e+01     3.12432e+03    -1.90938e+01
    5.96758e-03     1.53685e+04     1.24599e-31     1.53680e+04     0.00000e+00    -7.66538e+01     2.93952e+03    -1.85263e+01
    6.33371e-03     1.40277e+04     8.37836e-30     1.40273e+04     0.00000e+00    -7.63863e+01     2.76542e+03    -1.79750e+01
    6.72230e-03     1.28023e+04     4.39266e-28     1.28020e+04     0.00000e+00    -7.61099e+01     2.60142e+03    -1.74395e+01
    7.13474e-03     1.16825e+04     1.82158e-26     1.16822e+04     0.00000e+00    -7.58245e+01     2.44691e+03    -1.69194e+01
    7.57248e-03     1.06592e+04     6.05611e-25     1.06590e+04     0.00000e+00    -7.55298e+01     2.30137e+03    -1.64142e+01
    8.03707e-03     9.72421e+03     1.63490e-23     9.72407e+03     0.00000e+00    -7.52258e+01     2.16427e+03    -1.59234e+01
    8.53017e-03     8.86990e+03     3.62701e-22     8.86983e+03     0.00000e+00    -7.49122e+01     2.03512e+03    -1.54466e+01
    9.05353e-03     8.08939e+03     6.68771e-21     8.08936e+03     0.00000e+00    -7.45888e+01     1.91346e+03    -1.49834e+01
