# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.6282958984375, "A":28,  "μ[AU]": -2.038e+02, "T[AU]": 3.675e+01, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.38579e+05     2.37355e+00     1.38565e+05     0.00000e+00    -2.04891e+01     1.29791e+04    -3.84056e+01
    1.02617e-03     1.33227e+05     2.34317e+00     1.33214e+05     0.00000e+00    -2.04789e+01     1.26475e+04    -3.79068e+01
    1.05303e-03     1.28080e+05     2.31318e+00     1.28067e+05     0.00000e+00    -2.04679e+01     1.23244e+04    -3.74142e+01
    1.08059e-03     1.23129e+05     2.28357e+00     1.23117e+05     0.00000e+00    -2.04560e+01     1.20095e+04    -3.69278e+01
    1.10888e-03     1.18368e+05     2.25434e+00     1.18356e+05     0.00000e+00    -2.04432e+01     1.17027e+04    -3.64475e+01
    1.13790e-03     1.13788e+05     2.22549e+00     1.13777e+05     0.00000e+00    -2.04295e+01     1.14037e+04    -3.59733e+01
    1.16768e-03     1.09384e+05     2.19701e+00     1.09372e+05     0.00000e+00    -2.04149e+01     1.11123e+04    -3.55050e+01
    1.19825e-03     1.05148e+05     2.16889e+00     1.05137e+05     0.00000e+00    -2.03995e+01     1.08284e+04    -3.50427e+01
    1.22961e-03     1.01074e+05     2.14114e+00     1.01063e+05     0.00000e+00    -2.03832e+01     1.05517e+04    -3.45861e+01
    1.26179e-03     9.71556e+04     2.11374e+00     9.71452e+04     0.00000e+00    -2.03660e+01     1.02820e+04    -3.41353e+01
    1.29482e-03     9.33872e+04     2.08670e+00     9.33772e+04     0.00000e+00    -2.03481e+01     1.00192e+04    -3.36901e+01
    1.32871e-03     8.97630e+04     2.06000e+00     8.97534e+04     0.00000e+00    -2.03292e+01     9.76318e+03    -3.32505e+01
    1.36348e-03     8.62775e+04     2.03365e+00     8.62682e+04     0.00000e+00    -2.03096e+01     9.51365e+03    -3.28164e+01
    1.39917e-03     8.29254e+04     2.00764e+00     8.29164e+04     0.00000e+00    -2.02891e+01     9.27049e+03    -3.23877e+01
    1.43579e-03     7.97015e+04     1.98196e+00     7.96929e+04     0.00000e+00    -2.02678e+01     9.03353e+03    -3.19645e+01
    1.47337e-03     7.66012e+04     1.95661e+00     7.65928e+04     0.00000e+00    -2.02457e+01     8.80261e+03    -3.15465e+01
    1.51194e-03     7.36196e+04     1.93159e+00     7.36115e+04     0.00000e+00    -2.02228e+01     8.57759e+03    -3.11337e+01
    1.55151e-03     7.07522e+04     1.90688e+00     7.07443e+04     0.00000e+00    -2.01990e+01     8.35830e+03    -3.07261e+01
    1.59212e-03     6.79946e+04     1.88250e+00     6.79870e+04     0.00000e+00    -2.01745e+01     8.14461e+03    -3.03236e+01
    1.63379e-03     6.53427e+04     1.85843e+00     6.53354e+04     0.00000e+00    -2.01491e+01     7.93638e+03    -2.99260e+01
    1.67655e-03     6.27925e+04     1.83467e+00     6.27854e+04     0.00000e+00    -2.01230e+01     7.73345e+03    -2.95335e+01
    1.72043e-03     6.03401e+04     1.81122e+00     6.03332e+04     0.00000e+00    -2.00960e+01     7.53570e+03    -2.91458e+01
    1.76546e-03     5.79817e+04     1.78806e+00     5.79751e+04     0.00000e+00    -2.00683e+01     7.34300e+03    -2.87630e+01
    1.81167e-03     5.57138e+04     1.76521e+00     5.57073e+04     0.00000e+00    -2.00398e+01     7.15522e+03    -2.83849e+01
    1.85909e-03     5.35328e+04     1.74265e+00     5.35266e+04     0.00000e+00    -2.00105e+01     6.97222e+03    -2.80115e+01
    1.90775e-03     5.14356e+04     1.72038e+00     5.14296e+04     0.00000e+00    -1.99804e+01     6.79390e+03    -2.76428e+01
    1.95768e-03     4.94189e+04     1.69840e+00     4.94131e+04     0.00000e+00    -1.99495e+01     6.62012e+03    -2.72786e+01
    2.00892e-03     4.74796e+04     1.67670e+00     4.74740e+04     0.00000e+00    -1.99179e+01     6.45078e+03    -2.69189e+01
    2.06150e-03     4.56149e+04     1.65528e+00     4.56095e+04     0.00000e+00    -1.98854e+01     6.28576e+03    -2.65637e+01
    2.11546e-03     4.38218e+04     1.63413e+00     4.38165e+04     0.00000e+00    -1.98522e+01     6.12495e+03    -2.62129e+01
    2.17083e-03     4.20976e+04     1.61326e+00     4.20925e+04     0.00000e+00    -1.98182e+01     5.96824e+03    -2.58664e+01
    2.22765e-03     4.04397e+04     1.59265e+00     4.04347e+04     0.00000e+00    -1.97834e+01     5.81554e+03    -2.55242e+01
    2.28595e-03     3.88455e+04     1.57232e+00     3.88408e+04     0.00000e+00    -1.97479e+01     5.66672e+03    -2.51862e+01
    2.34579e-03     3.73127e+04     1.55224e+00     3.73081e+04     0.00000e+00    -1.97116e+01     5.52171e+03    -2.48524e+01
    2.40718e-03     3.58389e+04     1.53242e+00     3.58344e+04     0.00000e+00    -1.96745e+01     5.38040e+03    -2.45227e+01
    2.47019e-03     3.44218e+04     1.51286e+00     3.44175e+04     0.00000e+00    -1.96366e+01     5.24269e+03    -2.41970e+01
    2.53484e-03     3.30593e+04     1.49355e+00     3.30551e+04     0.00000e+00    -1.95980e+01     5.10849e+03    -2.38753e+01
    2.60119e-03     3.17493e+04     1.47449e+00     3.17453e+04     0.00000e+00    -1.95586e+01     4.97773e+03    -2.35576e+01
    2.66927e-03     3.04898e+04     1.45567e+00     3.04859e+04     0.00000e+00    -1.95184e+01     4.85029e+03    -2.32437e+01
    2.73913e-03     2.92789e+04     1.43710e+00     2.92750e+04     0.00000e+00    -1.94774e+01     4.72611e+03    -2.29337e+01
    2.81083e-03     2.81146e+04     1.41877e+00     2.81109e+04     0.00000e+00    -1.94357e+01     4.60510e+03    -2.26275e+01
    2.88440e-03     2.69953e+04     1.40067e+00     2.69917e+04     0.00000e+00    -1.93932e+01     4.48718e+03    -2.23250e+01
    2.95989e-03     2.59192e+04     1.38280e+00     2.59157e+04     0.00000e+00    -1.93499e+01     4.37227e+03    -2.20262e+01
    3.03736e-03     2.48847e+04     1.36517e+00     2.48813e+04     0.00000e+00    -1.93058e+01     4.26029e+03    -2.17311e+01
    3.11686e-03     2.38901e+04     1.34776e+00     2.38869e+04     0.00000e+00    -1.92610e+01     4.15117e+03    -2.14395e+01
    3.19844e-03     2.29340e+04     1.33058e+00     2.29309e+04     0.00000e+00    -1.92154e+01     4.04483e+03    -2.11514e+01
    3.28216e-03     2.20149e+04     1.31362e+00     2.20118e+04     0.00000e+00    -1.91690e+01     3.94121e+03    -2.08669e+01
    3.36806e-03     2.11314e+04     1.29688e+00     2.11284e+04     0.00000e+00    -1.91218e+01     3.84023e+03    -2.05857e+01
    3.45622e-03     2.02820e+04     1.28036e+00     2.02791e+04     0.00000e+00    -1.90739e+01     3.74183e+03    -2.03080e+01
    3.54668e-03     1.94656e+04     1.26405e+00     1.94627e+04     0.00000e+00    -1.90251e+01     3.64594e+03    -2.00336e+01
    3.63951e-03     1.86808e+04     1.24795e+00     1.86780e+04     0.00000e+00    -1.89756e+01     3.55250e+03    -1.97625e+01
    3.73477e-03     1.79264e+04     1.23205e+00     1.79237e+04     0.00000e+00    -1.89253e+01     3.46145e+03    -1.94947e+01
    3.83252e-03     1.72013e+04     1.21637e+00     1.71987e+04     0.00000e+00    -1.88742e+01     3.37272e+03    -1.92301e+01
    3.93283e-03     1.65044e+04     1.20088e+00     1.65019e+04     0.00000e+00    -1.88223e+01     3.28625e+03    -1.89686e+01
    4.03577e-03     1.58345e+04     1.18560e+00     1.58321e+04     0.00000e+00    -1.87696e+01     3.20199e+03    -1.87103e+01
    4.14140e-03     1.51907e+04     1.17051e+00     1.51883e+04     0.00000e+00    -1.87162e+01     3.11989e+03    -1.84550e+01
    4.24979e-03     1.45719e+04     1.15562e+00     1.45696e+04     0.00000e+00    -1.86619e+01     3.03988e+03    -1.82028e+01
    4.36103e-03     1.39772e+04     1.14092e+00     1.39750e+04     0.00000e+00    -1.86068e+01     2.96191e+03    -1.79536e+01
    4.47517e-03     1.34057e+04     1.12641e+00     1.34035e+04     0.00000e+00    -1.85510e+01     2.88593e+03    -1.77073e+01
    4.59230e-03     1.28564e+04     1.11209e+00     1.28543e+04     0.00000e+00    -1.84943e+01     2.81190e+03    -1.74639e+01
    4.71250e-03     1.23286e+04     1.09795e+00     1.23266e+04     0.00000e+00    -1.84369e+01     2.73975e+03    -1.72234e+01
    4.83584e-03     1.18214e+04     1.08400e+00     1.18194e+04     0.00000e+00    -1.83786e+01     2.66945e+03    -1.69857e+01
    4.96241e-03     1.13340e+04     1.07022e+00     1.13321e+04     0.00000e+00    -1.83196e+01     2.60094e+03    -1.67508e+01
    5.09230e-03     1.08657e+04     1.05663e+00     1.08638e+04     0.00000e+00    -1.82597e+01     2.53418e+03    -1.65186e+01
    5.22558e-03     1.04156e+04     1.04321e+00     1.04138e+04     0.00000e+00    -1.81990e+01     2.46913e+03    -1.62892e+01
    5.36236e-03     9.98325e+03     1.02997e+00     9.98147e+03     0.00000e+00    -1.81376e+01     2.40574e+03    -1.60624e+01
    5.50271e-03     9.56781e+03     1.01690e+00     9.56608e+03     0.00000e+00    -1.80753e+01     2.34396e+03    -1.58382e+01
    5.64673e-03     9.16867e+03     1.00399e+00     9.16698e+03     0.00000e+00    -1.80122e+01     2.28377e+03    -1.56167e+01
    5.79453e-03     8.78520e+03     9.91256e-01     8.78356e+03     0.00000e+00    -1.79483e+01     2.22511e+03    -1.53977e+01
    5.94619e-03     8.41681e+03     9.78686e-01     8.41521e+03     0.00000e+00    -1.78836e+01     2.16796e+03    -1.51812e+01
    6.10183e-03     8.06290e+03     9.66278e-01     8.06135e+03     0.00000e+00    -1.78180e+01     2.11226e+03    -1.49672e+01
    6.26153e-03     7.72294e+03     9.54032e-01     7.72143e+03     0.00000e+00    -1.77517e+01     2.05798e+03    -1.47556e+01
    6.42542e-03     7.39639e+03     9.41945e-01     7.39491e+03     0.00000e+00    -1.76845e+01     2.00510e+03    -1.45464e+01
    6.59360e-03     7.08272e+03     9.30015e-01     7.08128e+03     0.00000e+00    -1.76165e+01     1.95356e+03    -1.43396e+01
    6.76618e-03     6.78145e+03     9.18239e-01     6.78004e+03     0.00000e+00    -1.75477e+01     1.90334e+03    -1.41352e+01
    6.94327e-03     6.49209e+03     9.06617e-01     6.49072e+03     0.00000e+00    -1.74781e+01     1.85440e+03    -1.39330e+01
    7.12500e-03     6.21420e+03     8.95146e-01     6.21286e+03     0.00000e+00    -1.74077e+01     1.80672e+03    -1.37331e+01
