# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.0006469153720676, "A":28,  "μ[AU]": 8.374e-02, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46186e+03     1.14014e+00     1.45851e+03    1.48894e-146    -4.23881e+01     6.07179e+02    -8.52249e+00
    2.15334e-02     1.29949e+03     1.09625e+00     1.29643e+03    1.94556e-146    -4.22629e+01     5.61018e+02    -8.19874e+00
    2.31843e-02     1.15460e+03     1.05388e+00     1.15180e+03    2.43718e-146    -4.21066e+01     5.18185e+02    -7.88615e+00
    2.49618e-02     1.02533e+03     1.01297e+00     1.02277e+03    2.96649e-146    -4.19203e+01     4.78443e+02    -7.58430e+00
    2.68755e-02     9.10029e+02     9.73472e-01     9.07685e+02    3.53639e-146    -4.17050e+01     4.41573e+02    -7.29280e+00
    2.89360e-02     8.07222e+02     9.35328e-01     8.05074e+02    4.14998e-146    -4.14614e+01     4.07372e+02    -7.01127e+00
    3.11545e-02     7.15584e+02     8.98490e-01     7.13612e+02    4.81061e-146    -4.11904e+01     3.75652e+02    -6.73935e+00
    3.35430e-02     6.33930e+02     8.62912e-01     6.32118e+02    5.52189e-146    -4.08927e+01     3.46236e+02    -6.47669e+00
    3.61147e-02     5.61199e+02     8.28548e-01     5.59532e+02    6.28770e-146    -4.05690e+01     3.18962e+02    -6.22294e+00
    3.88835e-02     4.96444e+02     7.95353e-01     4.94908e+02    7.11223e-146    -4.02199e+01     2.93679e+02    -5.97779e+00
    4.18646e-02     4.38813e+02     7.63287e-01     4.37397e+02    7.99997e-146    -3.98460e+01     2.70245e+02    -5.74093e+00
    4.50743e-02     3.87549e+02     7.32307e-01     3.86241e+02    2.13876e-110    -3.94479e+01     2.48531e+02    -5.51206e+00
    4.85301e-02     3.41970e+02     7.02376e-01     3.40761e+02    1.01610e-108    -3.90260e+01     2.28416e+02    -5.29089e+00
    5.22507e-02     3.01469e+02     6.73456e-01     3.00350e+02    2.08707e-108    -3.85810e+01     2.09786e+02    -5.07715e+00
    5.62567e-02     2.65501e+02     6.45512e-01     2.64465e+02    3.24014e-108    -3.81133e+01     1.92537e+02    -4.87058e+00
    6.05698e-02     2.33579e+02     6.18509e-01     2.32618e+02    4.48163e-108    -3.76233e+01     1.76572e+02    -4.67092e+00
    6.52135e-02     2.05268e+02     5.92414e-01     2.04375e+02    5.81829e-108    -3.71116e+01     1.61800e+02    -4.47794e+00
    7.02133e-02     1.80177e+02     5.67197e-01     1.79347e+02    7.25743e-108    -3.65786e+01     1.48138e+02    -4.29140e+00
    7.55964e-02     1.57958e+02     5.42828e-01     1.57186e+02     5.64137e-89    -3.60250e+01     1.35508e+02    -4.11109e+00
    8.13922e-02     1.38298e+02     5.19278e-01     1.37579e+02     6.04638e-88    -3.54511e+01     1.23836e+02    -3.93680e+00
    8.76324e-02     1.20919e+02     4.96519e-01     1.20249e+02     1.19489e-87    -3.48577e+01     1.13056e+02    -3.76832e+00
    9.43510e-02     1.05572e+02     4.74527e-01     1.04946e+02     1.83040e-87    -3.42451e+01     1.03105e+02    -3.60547e+00
    1.01585e-01     9.20320e+01     4.53275e-01     9.14476e+01     2.51464e-87    -3.36142e+01     9.39246e+01    -3.44806e+00
    1.09373e-01     8.01004e+01     4.32741e-01     7.95542e+01     1.06211e-74    -3.29655e+01     8.54606e+01    -3.29592e+00
    1.17758e-01     6.95985e+01     4.12903e-01     6.90877e+01     3.09879e-74    -3.22997e+01     7.76625e+01    -3.14889e+00
    1.26787e-01     6.03669e+01     3.93738e-01     5.98888e+01     5.29162e-74    -3.16177e+01     7.04835e+01    -3.00680e+00
    1.36507e-01     5.22629e+01     3.75228e-01     5.18151e+01     1.40326e-65    -3.09202e+01     6.38796e+01    -2.86952e+00
    1.46973e-01     4.51590e+01     3.57352e-01     4.47394e+01     1.11484e-64    -3.02082e+01     5.78103e+01    -2.73690e+00
    1.58241e-01     3.89415e+01     3.40092e-01     3.85482e+01     2.16407e-64    -2.94825e+01     5.22374e+01    -2.60880e+00
    1.70373e-01     3.35087e+01     3.23431e-01     3.31398e+01     1.09282e-57    -2.87442e+01     4.71257e+01    -2.48510e+00
