# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.106646318437149, "A":28,  "μ[AU]": 9.152e-02, "T[AU]": 3.675e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.45774e+03     1.17961e+00     1.45881e+03    4.61935e-148    -4.23283e+01     6.07238e+02    -8.51458e+00
    2.15334e-02     1.29585e+03     1.13421e+00     1.29671e+03    6.03598e-148    -4.22035e+01     5.61078e+02    -8.19118e+00
    2.31843e-02     1.15138e+03     1.09038e+00     1.15206e+03    7.56121e-148    -4.20477e+01     5.18244e+02    -7.87892e+00
    2.49618e-02     1.02249e+03     1.04805e+00     1.02301e+03    9.20338e-148    -4.18619e+01     4.78501e+02    -7.57740e+00
    2.68755e-02     9.07530e+02     1.00719e+00     9.07911e+02    1.09714e-147    -4.16472e+01     4.41631e+02    -7.28622e+00
    2.89360e-02     8.05022e+02     9.67727e-01     8.05283e+02    1.28751e-147    -4.14043e+01     4.07430e+02    -7.00499e+00
    3.11545e-02     7.13650e+02     9.29618e-01     7.13807e+02    1.49246e-147    -4.11341e+01     3.75708e+02    -6.73337e+00
    3.35430e-02     6.32231e+02     8.92811e-01     6.32299e+02    1.71313e-147    -4.08373e+01     3.46291e+02    -6.47099e+00
    3.61147e-02     5.59709e+02     8.57261e-01     5.59700e+02    1.95072e-147    -4.05145e+01     3.19017e+02    -6.21752e+00
    3.88835e-02     4.95138e+02     8.22921e-01     4.95063e+02    2.20653e-147    -4.01664e+01     2.93732e+02    -5.97264e+00
    4.18646e-02     4.37672e+02     7.89747e-01     4.37541e+02    2.48194e-147    -3.97936e+01     2.70298e+02    -5.73603e+00
    4.50743e-02     3.86552e+02     7.57698e-01     3.86374e+02    1.23247e-111    -3.93966e+01     2.48583e+02    -5.50741e+00
    4.85301e-02     3.41101e+02     7.26734e-01     3.40884e+02    5.85531e-110    -3.89759e+01     2.28466e+02    -5.28648e+00
    5.22507e-02     3.00712e+02     6.96816e-01     3.00464e+02    1.20268e-109    -3.85321e+01     2.09835e+02    -5.07298e+00
    5.62567e-02     2.64844e+02     6.67906e-01     2.64569e+02    1.86715e-109    -3.80657e+01     1.92585e+02    -4.86663e+00
    6.05698e-02     2.33010e+02     6.39971e-01     2.32714e+02    2.58256e-109    -3.75771e+01     1.76618e+02    -4.66720e+00
    6.52135e-02     2.04775e+02     6.12976e-01     2.04463e+02    3.35282e-109    -3.70668e+01     1.61845e+02    -4.47443e+00
    7.02133e-02     1.79751e+02     5.86888e-01     1.79428e+02    4.18214e-109    -3.65353e+01     1.48181e+02    -4.28809e+00
    7.55964e-02     1.57591e+02     5.61677e-01     1.57259e+02     4.54444e-90    -3.59831e+01     1.35549e+02    -4.10798e+00
    8.13922e-02     1.37984e+02     5.37314e-01     1.37646e+02     4.87070e-89    -3.54108e+01     1.23876e+02    -3.93388e+00
    8.76324e-02     1.20650e+02     5.13769e-01     1.20310e+02     9.62554e-89    -3.48189e+01     1.13095e+02    -3.76559e+00
    9.43510e-02     1.05342e+02     4.91017e-01     1.05002e+02     1.47449e-88    -3.42079e+01     1.03142e+02    -3.60291e+00
    1.01585e-01     9.18362e+01     4.69031e-01     9.14979e+01     2.02568e-88    -3.35786e+01     9.39602e+01    -3.44568e+00
    1.09373e-01     7.99343e+01     4.47788e-01     7.95995e+01     1.06624e-75    -3.29316e+01     8.54945e+01    -3.29370e+00
    1.17758e-01     6.94581e+01     4.27263e-01     6.91283e+01     3.11084e-75    -3.22675e+01     7.76948e+01    -3.14683e+00
    1.26787e-01     6.02486e+01     4.07436e-01     5.99251e+01     5.31219e-75    -3.15871e+01     7.05140e+01    -3.00489e+00
    1.36507e-01     5.21637e+01     3.88285e-01     5.18475e+01     1.65107e-66    -3.08914e+01     6.39085e+01    -2.86775e+00
    1.46973e-01     4.50762e+01     3.69790e-01     4.47681e+01     1.31172e-65    -3.01810e+01     5.78374e+01    -2.73527e+00
    1.58241e-01     3.88726e+01     3.51933e-01     3.85735e+01     2.54624e-65    -2.94571e+01     5.22629e+01    -2.60730e+00
    1.70373e-01     3.34517e+01     3.34695e-01     3.31619e+01     1.45429e-58    -2.87205e+01     4.71495e+01    -2.48373e+00
    1.83435e-01     2.87228e+01     3.18060e-01     2.84430e+01     4.98992e-58    -2.79723e+01     4.24642e+01    -2.36443e+00
    1.97498e-01     2.46053e+01     3.02012e-01     2.43357e+01     4.77980e-53    -2.72137e+01     3.81763e+01    -2.24929e+00
    2.12640e-01     2.10271e+01     2.86534e-01     2.07679e+01     3.37475e-52    -2.64459e+01     3.42569e+01    -2.13819e+00
    2.28943e-01     1.79239e+01     2.71614e-01     1.76753e+01     4.54294e-48    -2.56701e+01     3.06793e+01    -2.03105e+00
    2.46495e-01     1.52386e+01     2.57237e-01     1.50007e+01     2.47644e-47    -2.48877e+01     2.74183e+01    -1.92776e+00
    2.65394e-01     1.29203e+01     2.43389e-01     1.26930e+01     1.30904e-43    -2.41000e+01     2.44505e+01    -1.82823e+00
    2.85741e-01     1.09236e+01     2.30059e-01     1.07070e+01     2.30687e-41    -2.33085e+01     2.17539e+01    -1.73236e+00
    3.07648e-01     9.20826e+00     2.17235e-01     9.00220e+00     6.94083e-40    -2.25146e+01     1.93081e+01    -1.64009e+00
    3.31235e-01     7.73864e+00     2.04905e-01     7.54297e+00     4.37103e-37    -2.17199e+01     1.70938e+01    -1.55132e+00
    3.56630e-01     6.48306e+00     1.93057e-01     6.29759e+00     1.19470e-34    -2.09260e+01     1.50931e+01    -1.46599e+00
    3.83972e-01     5.41347e+00     1.81682e-01     5.23801e+00     1.75517e-32    -2.01343e+01     1.32890e+01    -1.38401e+00
    4.13410e-01     4.50513e+00     1.70770e-01     4.33943e+00     1.75401e-30    -1.93466e+01     1.16659e+01    -1.30532e+00
    4.45105e-01     3.73619e+00     1.60309e-01     3.58001e+00     1.37508e-28    -1.85643e+01     1.02089e+01    -1.22984e+00
    4.79230e-01     3.08744e+00     1.50289e-01     2.94048e+00     8.36570e-27    -1.77891e+01     8.90439e+00    -1.15750e+00
    5.15972e-01     2.54198e+00     1.40702e-01     2.40395e+00     3.79720e-25    -1.70225e+01     7.73929e+00    -1.08825e+00
    5.55530e-01     2.08502e+00     1.31537e-01     1.95562e+00     1.61061e-23    -1.62661e+01     6.70158e+00    -1.02201e+00
    5.98122e-01     1.70363e+00     1.22784e-01     1.58254e+00     1.37916e-21    -1.55214e+01     5.77998e+00    -9.58713e-01
    6.43978e-01     1.38654e+00     1.14434e-01     1.27345e+00     3.31146e-20    -1.47897e+01     4.96398e+00    -8.98298e-01
    6.93351e-01     1.12396e+00     1.06475e-01     1.01853e+00     1.65014e-18    -1.40724e+01     4.24376e+00    -8.40695e-01
    7.46509e-01     9.07407e-01     9.88985e-02     8.09327e-01     5.11777e-17    -1.33709e+01     3.61022e+00    -7.85838e-01
    8.03742e-01     7.29575e-01     9.16933e-02     6.38514e-01     1.22942e-15    -1.26861e+01     3.05489e+00    -7.33659e-01
    8.65363e-01     5.84326e-01     8.48565e-02     4.99955e-01     2.57341e-14    -1.20193e+01     2.56992e+00    -6.84675e-01
    9.31708e-01     4.66156e-01     7.83737e-02     3.88152e-01     4.54405e-13    -1.13714e+01     2.14809e+00    -6.38452e-01
    1.00314e+00     3.70433e-01     7.22324e-02     2.98480e-01     6.43529e-12    -1.07433e+01     1.78271e+00    -5.94762e-01
    1.08005e+00     2.93264e-01     6.64217e-02     2.27050e-01     9.21141e-11    -1.01355e+01     1.46766e+00    -5.53549e-01
    1.16285e+00     2.31361e-01     6.09314e-02     1.70583e-01     1.03012e-09    -9.54872e+00     1.19734e+00    -5.14762e-01
    1.25201e+00     1.81961e-01     5.57511e-02     1.26322e-01     9.93957e-09    -8.98336e+00     9.66630e-01    -4.78357e-01
    1.34800e+00     1.42752e-01     5.08715e-02     9.19611e-02     8.25012e-08    -8.43972e+00     7.70888e-01    -4.44300e-01
    1.45134e+00     1.11814e-01     4.62842e-02     6.55860e-02     5.72221e-07    -7.91796e+00     6.05923e-01    -4.12570e-01
    1.56262e+00     8.75570e-02     4.19831e-02     4.56126e-02     3.37936e-06    -7.41808e+00     4.67973e-01    -3.83170e-01
    1.68242e+00     6.86781e-02     3.79655e-02     3.07384e-02     1.64183e-05    -6.93996e+00     3.53685e-01    -3.56131e-01
    1.81140e+00     5.41149e-02     3.42344e-02     1.98967e-02     6.51961e-05    -6.48332e+00     2.60095e-01    -3.31525e-01
    1.95028e+00     4.30079e-02     3.08008e-02     1.22166e-02     2.04880e-04    -6.04777e+00     1.84602e-01    -3.09479e-01
    2.09981e+00     3.46666e-02     2.76871e-02     6.98413e-03     5.10576e-04    -5.63279e+00     1.24925e-01    -2.90170e-01
    2.26079e+00     2.85360e-02     2.49279e-02     3.60926e-03     1.01447e-03    -5.23783e+00     7.90340e-02    -2.73813e-01
    2.43412e+00     2.41706e-02     2.25699e-02     1.59940e-03     1.63965e-03    -4.86232e+00     4.50852e-02    -2.60612e-01
    2.62074e+00     2.12196e-02     2.06723e-02     5.44278e-04     2.33749e-03    -4.50566e+00     2.14330e-02    -2.50717e-01
    2.82167e+00     1.94133e-02     1.93053e-02     1.03796e-04     3.17036e-03    -4.16723e+00     6.63854e-03    -2.44180e-01
    3.03800e+00     1.85394e-02     1.85344e-02     0.00000e+00     4.37492e-03    -3.84641e+00    -6.15420e-04    -2.40864e-01
    3.27092e+00     1.83893e-02     1.83838e-02    -4.60847e-22     6.01017e-03    -3.54296e+00    -1.87284e-03    -2.40284e-01
    3.52169e+00     1.87115e-02     1.86966e-02     9.07672e-06     7.67990e-03    -3.25727e+00     8.05714e-04    -2.41525e-01
    3.79169e+00     1.92376e-02     1.91577e-02     7.40641e-05     9.04451e-03    -2.99005e+00     5.16694e-03    -2.43522e-01
    4.08239e+00     1.97254e-02     1.95566e-02     1.63040e-04     9.88144e-03    -2.74188e+00     9.19223e-03    -2.45339e-01
    4.39538e+00     2.00099e-02     1.97802e-02     2.24366e-04     1.01858e-02    -2.51278e+00     1.15345e-02    -2.46384e-01
    4.73236e+00     2.00267e-02     1.97935e-02     2.28263e-04     1.00311e-02    -2.30203e+00     1.16773e-02    -2.46446e-01
    5.09518e+00     1.98223e-02     1.96344e-02     1.83486e-04     9.66802e-03    -2.10809e+00     1.00053e-02    -2.45696e-01
    5.48582e+00     1.95010e-02     1.93774e-02     1.19706e-04     9.28377e-03    -1.92905e+00     7.36571e-03    -2.44507e-01
    5.90640e+00     1.91734e-02     1.91055e-02     6.45091e-05     8.99113e-03    -1.76300e+00     4.66597e-03    -2.43280e-01
    6.35924e+00     1.89201e-02     1.88869e-02     3.02404e-05     8.82792e-03    -1.60837e+00     2.57231e-03    -2.42322e-01
    6.84678e+00     1.87758e-02     1.87583e-02     1.49337e-05     8.78445e-03    -1.46399e+00     1.37925e-03    -2.41772e-01
    7.37171e+00     1.87302e-02     1.87170e-02     1.09012e-05     8.81864e-03    -1.32916e+00     1.00431e-03    -2.41597e-01
    7.93689e+00     1.87420e-02     1.87280e-02     1.19337e-05     8.87511e-03    -1.20348e+00     1.10549e-03    -2.41642e-01
    8.54539e+00     1.87644e-02     1.87487e-02     1.39545e-05     8.91098e-03    -1.08666e+00     1.29449e-03    -2.41728e-01
    9.20055e+00     1.87700e-02     1.87540e-02     1.44925e-05     8.91530e-03    -9.78283e-01     1.34384e-03    -2.41750e-01
    9.90593e+00     1.87578e-02     1.87430e-02     1.33874e-05     8.90203e-03    -8.77767e-01     1.24425e-03    -2.41703e-01
    1.06654e+01     1.87407e-02     1.87276e-02     1.18887e-05     8.88935e-03    -7.84457e-01     1.10433e-03    -2.41637e-01
    1.14831e+01     1.87291e-02     1.87171e-02     1.09075e-05     8.88456e-03    -6.97756e-01     1.00965e-03    -2.41593e-01
    1.23635e+01     1.87235e-02     1.87122e-02     1.04570e-05     8.88444e-03    -6.17186e-01     9.65472e-04    -2.41572e-01
    1.33114e+01     1.87199e-02     1.87089e-02     1.01660e-05     8.88409e-03    -5.42340e-01     9.36700e-04    -2.41558e-01
    1.43319e+01     1.87159e-02     1.87053e-02     9.84075e-06     8.88242e-03    -4.72830e-01     9.04098e-04    -2.41542e-01
    1.54307e+01     1.87120e-02     1.87018e-02     9.53085e-06     8.88079e-03    -4.08270e-01     8.72664e-04    -2.41527e-01
    1.66137e+01     1.87088e-02     1.86989e-02     9.27957e-06     8.87961e-03    -3.48305e-01     8.46933e-04    -2.41515e-01
    1.78875e+01     1.87061e-02     1.86965e-02     9.06834e-06     8.87859e-03    -2.92607e-01     8.25117e-04    -2.41505e-01
    1.92589e+01     1.87036e-02     1.86943e-02     8.88181e-06     8.87761e-03    -2.40875e-01     8.05694e-04    -2.41495e-01
    2.07354e+01     1.87017e-02     1.86925e-02     8.73036e-06     8.87691e-03    -1.92824e-01     7.89816e-04    -2.41488e-01
    2.23251e+01     1.86996e-02     1.86906e-02     8.57046e-06     8.87605e-03    -1.48197e-01     7.72911e-04    -2.41480e-01
    2.40368e+01     1.86973e-02     1.86886e-02     8.39599e-06     8.87490e-03    -1.06750e-01     7.54306e-04    -2.41471e-01
    2.58796e+01     1.86964e-02     1.86877e-02     8.32612e-06     8.87686e-03    -6.82457e-02     7.46841e-04    -2.41468e-01
