# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.428749102167785, "A":28,  "μ[AU]": 1.821e-01, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41179e+05    2.25095e-131     1.41351e+05     0.00000e+00    -5.23647e+01     1.29472e+04    -3.86433e+01
    1.23416e-03     1.02877e+05    4.22598e-105     1.03001e+05     0.00000e+00    -5.22724e+01     1.04808e+04    -3.47896e+01
    1.52314e-03     7.49466e+04     7.78593e-84     7.50355e+04     2.85689e+00    -5.21169e+01     8.48245e+03    -3.13188e+01
    1.87979e-03     5.45814e+04     1.25377e-66     5.46449e+04     2.85677e+00    -5.19023e+01     6.86333e+03    -2.81923e+01
    2.31995e-03     3.97340e+04     1.03795e-52     3.97791e+04     2.85663e+00    -5.16306e+01     5.55150e+03    -2.53757e+01
    2.86318e-03     2.89110e+04     1.85664e-41     2.89428e+04     2.85645e+00    -5.13028e+01     4.48867e+03    -2.28379e+01
    3.53361e-03     2.10231e+04     2.29670e-32     2.10453e+04     2.85623e+00    -5.09181e+01     3.62760e+03    -2.05508e+01
    4.36103e-03     1.52758e+04     5.04290e-25     1.52911e+04     2.85596e+00    -5.04750e+01     2.93004e+03    -1.84892e+01
    5.38218e-03     1.10894e+04     4.21840e-19     1.10998e+04     2.01610e+00    -4.99708e+01     2.36497e+03    -1.66304e+01
    6.64245e-03     8.04127e+03     3.47976e+00     8.04810e+03     8.16363e-01    -4.94019e+01     1.90727e+03    -1.49539e+01
    8.19782e-03     5.82295e+03     3.12475e+00     5.82729e+03    5.34218e-191    -4.87641e+01     1.53659e+03    -1.34413e+01
    1.01174e-02     4.20958e+03     2.80438e+00     4.21216e+03    2.00375e-190    -4.80522e+01     1.23643e+03    -1.20760e+01
    1.24864e-02     3.03708e+03     2.51516e+00     3.03846e+03    1.38298e-167    -4.72608e+01     9.93437e+02    -1.08432e+01
    1.54102e-02     2.18584e+03     2.25392e+00     2.18639e+03    6.35800e-151    -4.63839e+01     7.96781e+02    -9.72934e+00
    1.90186e-02     1.56859e+03     2.01782e+00     1.56858e+03    7.45956e-138    -4.54151e+01     6.37695e+02    -8.72241e+00
    2.34719e-02     1.12171e+03     1.80433e+00     1.12133e+03    3.14107e-120    -4.43480e+01     5.09074e+02    -7.81158e+00
    2.89679e-02     7.98784e+02     1.61116e+00     7.98191e+02    1.20561e-107    -4.31764e+01     4.05163e+02    -6.98713e+00
    3.57509e-02     5.66003e+02     1.43625e+00     5.65287e+02     2.21385e-97    -4.18942e+01     3.21300e+02    -6.24036e+00
    4.41222e-02     3.98702e+02     1.27779e+00     3.97930e+02     9.14205e-87    -4.04964e+01     2.53707e+02    -5.56350e+00
    5.44536e-02     2.78907e+02     1.13414e+00     2.78125e+02     6.53318e-78    -3.89791e+01     1.99323e+02    -4.94964e+00
    6.72042e-02     1.93522e+02     1.00387e+00     1.92761e+02     2.23789e-69    -3.73401e+01     1.55667e+02    -4.39263e+00
    8.29404e-02     1.33004e+02     8.85693e-01     1.32285e+02     4.56764e-61    -3.55799e+01     1.20726e+02    -3.88706e+00
    1.02361e-01     9.04074e+01     7.78494e-01     8.97409e+01     8.02937e-54    -3.37019e+01     9.28658e+01    -3.42816e+00
    1.26330e-01     6.06749e+01     6.81295e-01     6.00679e+01     3.43910e-47    -3.17134e+01     7.07585e+01    -3.01177e+00
    1.55911e-01     4.01306e+01     5.93245e-01     3.95858e+01     3.66280e-41    -2.96260e+01     5.33217e+01    -2.63430e+00
    1.92418e-01     2.61058e+01     5.13611e-01     2.56231e+01     1.04724e-35    -2.74564e+01     3.96715e+01    -2.29265e+00
    2.37474e-01     1.66679e+01     4.41759e-01     1.62454e+01     8.96042e-31    -2.52261e+01     2.90835e+01    -1.98413e+00
    2.93079e-01     1.04224e+01     3.77144e-01     1.00569e+01     2.44671e-26    -2.29615e+01     2.09617e+01    -1.70648e+00
    3.61705e-01     6.36885e+00     3.19286e-01     6.05642e+00     2.29939e-22    -2.06932e+01     1.48143e+01    -1.45769e+00
    4.46401e-01     3.79571e+00     2.67755e-01     3.53183e+00     7.74285e-19    -1.84543e+01     1.02341e+01    -1.23603e+00
    5.50928e-01     2.20255e+00     2.22150e-01     1.98250e+00     1.01751e-15    -1.62792e+01     6.88401e+00    -1.03992e+00
    6.79930e-01     1.24306e+00     1.82083e-01     1.06207e+00     5.44143e-13    -1.42008e+01     4.48550e+00    -8.67844e-01
    8.39140e-01     6.82449e-01     1.47160e-01     5.35829e-01     1.26274e-10    -1.22483e+01     2.81040e+00    -7.18447e-01
    1.03563e+00     3.65928e-01     1.17034e-01     2.49147e-01     1.34978e-08    -1.04453e+01     1.67411e+00    -5.92525e-01
    1.27813e+00     1.93400e-01     9.13081e-02     1.02204e-01     7.14708e-07    -8.80720e+00     9.30597e-01    -4.87335e-01
    1.57741e+00     1.03365e-01     6.97536e-02     3.36585e-02     2.01388e-05    -7.34021e+00     4.67834e-01    -4.02875e-01
    1.94677e+00     5.95426e-02     5.26446e-02     6.91625e-03     3.20556e-04    -6.04003e+00     2.04381e-01    -3.41174e-01
    2.40261e+00     4.20488e-02     4.17426e-02     3.11665e-04     2.91349e-03    -4.89101e+00     8.64392e-02    -3.07398e-01
    2.96519e+00     3.96922e-02     3.96913e-02     0.00000e+00     1.23295e-02    -3.88117e+00     6.96965e-02    -3.02143e-01
    3.65951e+00     3.39765e-02     3.39748e-02    -7.57799e-20     8.88770e-03    -3.09081e+00     2.82430e-02    -2.88434e-01
    4.51640e+00     3.10911e-02     3.10893e-02    -1.42922e-19     8.40459e-03    -2.43833e+00     6.73437e-03    -2.80900e-01
    5.57395e+00     3.06348e-02     3.06330e-02    -1.54994e-19     8.72579e-03    -1.89565e+00     3.29247e-03    -2.79665e-01
    6.87911e+00     3.06726e-02     3.06709e-02    -1.53976e-19     8.87053e-03    -1.45287e+00     3.57899e-03    -2.79768e-01
    8.48990e+00     3.06218e-02     3.06203e-02    -1.55333e-19     8.89029e-03    -1.09470e+00     3.19793e-03    -2.79630e-01
    1.04778e+01     3.05269e-02     3.05256e-02    -1.57889e-19     8.88050e-03    -8.04896e-01     2.48294e-03    -2.79371e-01
    1.29313e+01     3.04363e-02     3.04352e-02    -1.60344e-19     8.86410e-03    -5.70180e-01     1.79990e-03    -2.79123e-01
    1.59592e+01     3.03763e-02     3.03753e-02    -1.61979e-19     8.85254e-03    -3.79895e-01     1.34730e-03    -2.78959e-01
    1.96962e+01     3.03376e-02     3.03368e-02    -1.63034e-19     8.84533e-03    -2.25638e-01     1.05619e-03    -2.78853e-01
    2.43081e+01     3.02303e-02     3.02297e-02    -1.65984e-19     8.81448e-03    -1.01222e-01     2.44808e-04    -2.78559e-01
    3.00000e+01     3.01981e-02     3.01973e-02    -1.66876e-19     8.84194e-03     0.00000e+00     0.00000e+00    -2.78471e-01
