# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.732605499743417, "A":28,  "μ[AU]": -2.090e-01, "T[AU]": 3.675e-01, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41175e+05     4.57274e+00     1.41354e+05     0.00000e+00    -5.26482e+01     1.29469e+04    -3.86429e+01
    1.02617e-03     1.35794e+05     4.51390e+00     1.35967e+05     0.00000e+00    -5.26379e+01     1.26154e+04    -3.81477e+01
    1.05303e-03     1.30618e+05     4.45580e+00     1.30784e+05     0.00000e+00    -5.26266e+01     1.22922e+04    -3.76587e+01
    1.08059e-03     1.25639e+05     4.39846e+00     1.25799e+05     0.00000e+00    -5.26145e+01     1.19774e+04    -3.71760e+01
    1.10888e-03     1.20850e+05     4.34184e+00     1.21003e+05     0.00000e+00    -5.26014e+01     1.16705e+04    -3.66994e+01
    1.13790e-03     1.16242e+05     4.28595e+00     1.16390e+05     0.00000e+00    -5.25875e+01     1.13715e+04    -3.62290e+01
    1.16768e-03     1.11810e+05     4.23077e+00     1.11952e+05     0.00000e+00    -5.25726e+01     1.10801e+04    -3.57645e+01
    1.19825e-03     1.07547e+05     4.17630e+00     1.07683e+05     0.00000e+00    -5.25569e+01     1.07962e+04    -3.53060e+01
    1.22961e-03     1.03445e+05     4.12252e+00     1.03576e+05     0.00000e+00    -5.25403e+01     1.05195e+04    -3.48533e+01
    1.26179e-03     9.94998e+04     4.06943e+00     9.96260e+04     0.00000e+00    -5.25228e+01     1.02499e+04    -3.44064e+01
    1.29482e-03     9.57045e+04     4.01702e+00     9.58259e+04     0.00000e+00    -5.25044e+01     9.98709e+03    -3.39652e+01
    1.32871e-03     9.20536e+04     3.96528e+00     9.21703e+04     0.00000e+00    -5.24852e+01     9.73103e+03    -3.35297e+01
    1.36348e-03     8.85416e+04     3.91420e+00     8.86538e+04     0.00000e+00    -5.24652e+01     9.48150e+03    -3.30997e+01
    1.39917e-03     8.51632e+04     3.86377e+00     8.52711e+04     0.00000e+00    -5.24443e+01     9.23833e+03    -3.26752e+01
    1.43579e-03     8.19133e+04     3.81398e+00     8.20171e+04     0.00000e+00    -5.24225e+01     9.00137e+03    -3.22561e+01
    1.47337e-03     7.87871e+04     3.76483e+00     7.88869e+04     0.00000e+00    -5.23999e+01     8.77046e+03    -3.18423e+01
    1.51194e-03     7.57798e+04     3.71631e+00     7.58757e+04     0.00000e+00    -5.23764e+01     8.54543e+03    -3.14338e+01
    1.55151e-03     7.28869e+04     3.66841e+00     7.29792e+04     0.00000e+00    -5.23521e+01     8.32615e+03    -3.10306e+01
    1.59212e-03     7.01042e+04     3.62112e+00     7.01929e+04     0.00000e+00    -5.23270e+01     8.11246e+03    -3.06324e+01
    1.63379e-03     6.74273e+04     3.57443e+00     6.75126e+04     0.00000e+00    -5.23011e+01     7.90422e+03    -3.02394e+01
    1.67655e-03     6.48523e+04     3.52834e+00     6.49343e+04     0.00000e+00    -5.22743e+01     7.70130e+03    -2.98514e+01
    1.72043e-03     6.23752e+04     3.48284e+00     6.24541e+04     0.00000e+00    -5.22467e+01     7.50355e+03    -2.94683e+01
    1.76546e-03     5.99925e+04     3.43791e+00     6.00683e+04     0.00000e+00    -5.22183e+01     7.31085e+03    -2.90900e+01
    1.81167e-03     5.77004e+04     3.39356e+00     5.77734e+04     0.00000e+00    -5.21890e+01     7.12307e+03    -2.87167e+01
    1.85909e-03     5.54956e+04     3.34978e+00     5.55658e+04     0.00000e+00    -5.21589e+01     6.94007e+03    -2.83480e+01
    1.90775e-03     5.33747e+04     3.30655e+00     5.34422e+04     0.00000e+00    -5.21280e+01     6.76175e+03    -2.79841e+01
    1.95768e-03     5.13346e+04     3.26388e+00     5.13994e+04     0.00000e+00    -5.20963e+01     6.58798e+03    -2.76248e+01
    2.00892e-03     4.93721e+04     3.22175e+00     4.94344e+04     0.00000e+00    -5.20638e+01     6.41863e+03    -2.72700e+01
    2.06150e-03     4.74843e+04     3.18015e+00     4.75442e+04     0.00000e+00    -5.20304e+01     6.25362e+03    -2.69198e+01
    2.11546e-03     4.56684e+04     3.13909e+00     4.57260e+04     0.00000e+00    -5.19962e+01     6.09281e+03    -2.65741e+01
    2.17083e-03     4.39216e+04     3.09855e+00     4.39770e+04     0.00000e+00    -5.19612e+01     5.93610e+03    -2.62327e+01
    2.22765e-03     4.22414e+04     3.05852e+00     4.22946e+04     0.00000e+00    -5.19254e+01     5.78339e+03    -2.58957e+01
    2.28595e-03     4.06251e+04     3.01901e+00     4.06763e+04     0.00000e+00    -5.18888e+01     5.63458e+03    -2.55629e+01
    2.34579e-03     3.90704e+04     2.97999e+00     3.91196e+04     0.00000e+00    -5.18513e+01     5.48957e+03    -2.52344e+01
    2.40718e-03     3.75748e+04     2.94148e+00     3.76222e+04     0.00000e+00    -5.18130e+01     5.34826e+03    -2.49101e+01
