# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":2.057918825650896, "A":28,  "μ[AU]": 8.599e-02, "T[AU]": 4.410e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46253e+03     1.16350e+00     1.45936e+03    2.62219e-180    -4.21495e+01     6.07417e+02    -8.52377e+00
    2.32192e-02     1.15238e+03     1.07462e+00     1.14973e+03    1.78420e-168    -4.18865e+01     5.17560e+02    -7.88117e+00
    2.69567e-02     9.06092e+02     9.91828e-01     9.03865e+02    2.89995e-158    -4.14962e+01     4.40326e+02    -7.28242e+00
    3.12957e-02     7.10744e+02     9.14684e-01     7.08865e+02    2.98312e-149    -4.09871e+01     3.73972e+02    -6.72436e+00
    3.63331e-02     5.56012e+02     8.42778e-01     5.54419e+02    9.01666e-136    -4.03663e+01     3.17001e+02    -6.20402e+00
    4.21814e-02     4.33647e+02     7.75735e-01     4.32290e+02    6.83927e-125    -3.96398e+01     2.68120e+02    -5.71870e+00
    4.89710e-02     3.37059e+02     7.13207e-01     3.35897e+02    1.02402e-115    -3.88131e+01     2.26217e+02    -5.26591e+00
    5.68535e-02     2.60983e+02     6.54876e-01     2.59983e+02    2.52162e-105    -3.78906e+01     1.90334e+02    -4.84333e+00
    6.60048e-02     2.01213e+02     6.00450e-01     2.00349e+02     1.09516e-96    -3.68770e+01     1.59645e+02    -4.44887e+00
    7.66291e-02     1.54391e+02     5.49660e-01     1.53641e+02     1.39131e-88    -3.57766e+01     1.33438e+02    -4.08059e+00
    8.89635e-02     1.17834e+02     5.02264e-01     1.17182e+02     9.73422e-81    -3.45940e+01     1.11100e+02    -3.73675e+00
    1.03283e-01     8.94030e+01     4.58040e-01     8.88328e+01     6.90036e-74    -3.33340e+01     9.21000e+01    -3.41573e+00
    1.19908e-01     6.73891e+01     4.16786e-01     6.68893e+01     7.27008e-67    -3.20024e+01     7.59807e+01    -3.11609e+00
    1.39209e-01     5.04302e+01     3.78321e-01     4.99911e+01     1.11598e-60    -3.06053e+01     6.23463e+01    -2.83652e+00
    1.61616e-01     3.74407e+01     3.42481e-01     3.70542e+01     1.13684e-54    -2.91501e+01     5.08541e+01    -2.57585e+00
    1.87630e-01     2.75563e+01     3.09119e-01     2.72158e+01     3.21598e-49    -2.76449e+01     4.12070e+01    -2.33300e+00
    2.17832e-01     2.00901e+01     2.78102e-01     1.97899e+01     4.53529e-44    -2.60990e+01     3.31468e+01    -2.10703e+00
    2.52894e-01     1.44968e+01     2.49312e-01     1.42322e+01     2.68446e-39    -2.45229e+01     2.64486e+01    -1.89709e+00
    2.93601e-01     1.03449e+01     2.22641e-01     1.01120e+01     7.09100e-35    -2.29278e+01     2.09167e+01    -1.70240e+00
    3.40860e-01     7.29439e+00     1.97990e-01     7.08958e+00     8.56846e-31    -2.13259e+01     1.63796e+01    -1.52228e+00
    3.95725e-01     5.07804e+00     1.75271e-01     4.89838e+00     4.98673e-27    -1.97299e+01     1.26878e+01    -1.35607e+00
    4.59422e-01     3.48740e+00     1.54397e-01     3.33027e+00     1.42792e-23    -1.81530e+01     9.71006e+00    -1.20318e+00
    5.33372e-01     2.36093e+00     1.35287e-01     2.22401e+00     2.06878e-20    -1.66081e+01     7.33180e+00    -1.06305e+00
    6.19225e-01     1.57455e+00     1.17861e-01     1.45576e+00     1.56637e-17    -1.51077e+01     5.45296e+00    -9.35125e-01
    7.18897e-01     1.03395e+00     1.02039e-01     9.31415e-01     6.29504e-15    -1.36635e+01     3.98647e+00    -8.18851e-01
    8.34612e-01     6.68336e-01     8.77379e-02     5.80365e-01     1.38467e-12    -1.22857e+01     2.85702e+00    -7.13802e-01
    9.68953e-01     4.25612e-01     7.48927e-02     3.50630e-01     1.70015e-10    -1.09832e+01     1.99998e+00    -6.20768e-01
    1.12492e+00     2.67210e-01     6.34051e-02     2.03789e-01     1.19893e-08    -9.76260e+00     1.36045e+00    -5.37976e-01
    1.30599e+00     1.65829e-01     5.31938e-02     1.12652e-01     4.94779e-07    -8.62840e+00     8.92415e-01    -4.65017e-01
    1.51620e+00     1.02316e-01     4.41892e-02     5.81534e-02     1.19687e-05    -7.58284e+00     5.57878e-01    -4.01635e-01
    1.76026e+00     6.35336e-02     3.63567e-02     2.72028e-02     1.64581e-04    -6.62579e+00     3.26164e-01    -3.47889e-01
    2.04359e+00     4.06869e-02     2.97393e-02     1.09690e-02     1.15799e-03    -5.75495e+00     1.73066e-01    -3.04387e-01
    2.37253e+00     2.78923e-02     2.44514e-02     3.45703e-03     3.31993e-03    -4.96739e+00     7.86516e-02    -2.71959e-01
    2.75442e+00     2.10378e-02     2.04727e-02     5.76237e-04     3.46537e-03    -4.26210e+00     2.42505e-02    -2.50077e-01
    3.19778e+00     1.82782e-02     1.82852e-02     0.00000e+00     3.00671e-03    -3.63066e+00     1.32754e-03    -2.39852e-01
    3.71250e+00     1.94133e-02     1.92628e-02     1.54401e-04     6.21127e-03    -3.05757e+00     1.07774e-02    -2.44180e-01
    4.31007e+00     2.29806e-02     2.17360e-02     1.24587e-03     1.29706e-02    -2.54298e+00     3.98737e-02    -2.56728e-01
    5.00384e+00     2.34448e-02     2.20174e-02     1.42601e-03     1.39126e-02    -2.12111e+00     4.35634e-02    -2.58259e-01
    5.80926e+00     1.92954e-02     1.91621e-02     1.29706e-04     8.85898e-03    -1.79476e+00     9.70746e-03    -2.43739e-01
    6.74434e+00     1.67463e-02     1.67418e-02    -1.56567e-20     7.00544e-03    -1.50602e+00    -1.18117e-02    -2.33704e-01
    7.82992e+00     1.76827e-02     1.76780e-02    -3.80846e-21     8.46086e-03    -1.23081e+00    -3.84214e-03    -2.37506e-01
    9.09025e+00     1.88315e-02     1.87755e-02     5.15642e-05     9.44190e-03    -9.90943e-01     5.82736e-03    -2.41984e-01
    1.05534e+01     1.80858e-02     1.80819e-02    -7.33580e-22     8.65461e-03    -7.98920e-01    -4.26854e-04    -2.39100e-01
    1.22521e+01     1.82798e-02     1.82769e-02    -6.08546e-24     8.89046e-03    -6.26487e-01     1.21849e-03    -2.39858e-01
    1.42243e+01     1.82506e-02     1.82486e-02    -5.58995e-23     8.85617e-03    -4.79612e-01     9.84608e-04    -2.39744e-01
    1.65139e+01     1.82848e-02     1.82838e-02    -4.34216e-25     8.88738e-03    -3.52600e-01     1.28425e-03    -2.39878e-01
    1.91720e+01     1.81849e-02     1.81848e-02    -2.54360e-22     8.83500e-03    -2.44286e-01     4.54271e-04    -2.39488e-01
    2.22579e+01     1.80609e-02     1.80613e-02    -8.47745e-22     8.76186e-03    -1.51311e-01    -5.83043e-04    -2.39002e-01
    2.58406e+01     1.83545e-02     1.83529e-02     2.41580e-06     8.92862e-03    -6.78576e-02     1.89285e-03    -2.40149e-01
    3.00000e+01     1.81293e-02     1.81303e-02    -4.87614e-22     8.84194e-03     0.00000e+00     0.00000e+00    -2.39270e-01
